,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6378481,0.6083831,"('unsociable', 'sociable')",2.69067,2.9787369,-0.08422889,-0.24942186,1.0814297,1.1125661,0.0311364
1,-0.2303354,-0.2773974,"('unfriendly', 'friendly')",-1.1693985,-1.2195034,2.229818,2.136641,0.2766947,0.2132467,-0.063448
2,0.2552386,0.33939376,"('unlikable', 'likable')",0.2863791,0.28973287,0.27417448,0.3522679,0.2719307,0.3271315,0.0552008
3,-0.028063642,0.059427533,"('repellent', 'pleasant')",1.9332464,2.1717048,0.2011222,0.21674627,0.7021016,0.8159595,0.1138579
4,-0.044905674,-0.11052266,"('disliked', 'liked')",-1.9817724,-2.2097018,-6.9917307,-7.0361366,-3.0061363,-3.1187871,-0.1126508
5,-0.4857544,-0.40096918,"('distant', 'outgoing')",-1.9557358,-2.1550455,0.15903816,0.20788424,-0.7608174,-0.7827102,-0.0218928
6,-0.7663207,-0.65341973,"('distant', 'open')",-2.1222613,-2.3427117,0.42934912,0.47875264,-0.8197443,-0.8391263,-0.019382
7,0.14664185,0.2476063,"('insensitive', 'sensitive')",1.529528,1.8503865,0.68877876,0.6882079,0.7883162,0.9287336,0.1404174
8,0.0676157,-0.015892379,"('unaffectionate', 'affectionate')",-1.6121396,-1.7341483,1.0383685,1.0192263,-0.1687185,-0.2436048,-0.0748863
9,1.1207298,1.136613,"('unaffectionate', 'caring')",-0.43068355,-0.47962257,1.3999033,1.4985627,0.6966499,0.7185177,0.0218678
10,0.37196916,0.4415919,"('unsympathetic', 'sympathetic')",2.186058,2.575495,-0.24106598,-0.229294,0.7723204,0.9292643,0.1569439
11,1.483467,1.6123792,"('unhelpful', 'helpful')",1.5021459,1.7050705,2.316965,2.53612,1.767526,1.9511898,0.1836638
12,0.9735491,1.0241034,"('unsupportive', 'supportive')",1.0323725,1.1789569,-1.6755251,-1.6828426,0.1101322,0.1734058,0.0632736
13,1.0651424,1.0730162,"('impolite', 'polite')",2.5226436,2.829388,-0.20612562,-0.21895184,1.1272202,1.2278174,0.1005972
14,0.5247539,0.62076795,"('antisocial', 'social')",2.8930295,3.117086,-0.6206105,-0.7233203,0.9323909,1.0048446,0.0724537
15,-0.60256034,-0.7633823,"('boring', 'funny')",-0.465138,-0.47950646,0.30029315,0.24794759,-0.2558017,-0.3316471,-0.0758454
16,-1.4683622,-1.4755989,"('unpopular', 'popular')",-1.1178299,-1.0538938,0.38239896,0.38748008,-0.7345977,-0.7140043,0.0205934
17,-0.7183763,-0.5960383,"('nasty', 'nice')",-0.3131552,-0.3796186,-0.46735483,-0.40736052,-0.4996288,-0.4610058,0.038623
18,-0.28310984,-0.21573003,"('disagreeable', 'welcoming')",0.11284174,0.229502,-0.41962177,-0.4520162,-0.19663,-0.1460814,0.0505486
19,-1.3957076,-1.201772,"('inhospitable', 'hospitable')",-1.9208059,-2.020636,-0.23262215,-0.105347216,-1.1830452,-1.1092517,0.0737935
20,-1.2927531,-1.0722528,"('rough', 'thoughtful')",-0.61699283,-0.586249,0.9935629,0.99142414,-0.3053944,-0.2223592,0.0830352
21,0.9774922,1.0631367,"('immoral', 'moral')",2.6259453,2.901318,-0.49774367,-0.43950424,1.0352313,1.1749835,0.1397522
22,0.2531754,0.32905012,"('untrustworthy', 'trustworthy')",1.0682411,1.191235,-0.88352084,-0.91718835,0.1459652,0.2010323,0.0550671
23,0.6560861,0.675344,"('insincere', 'sincere')",3.429155,3.70257,6.576525,6.670822,3.553922,3.6829122,0.1289902
24,1.8218396,1.8623253,"('dishonest', 'honest')",2.0301626,2.242834,1.1052881,1.1298064,1.6524301,1.7449886,0.0925585
25,-0.5219885,-0.5761765,"('egoistic', 'altruistic')",-0.41813093,-0.6047443,1.1094254,0.97726876,0.0564353,-0.067884,-0.1243193
26,-1.5558599,-1.6204821,"('hardhearted', 'benevolent')",-0.6850434,-0.7500249,1.1856933,1.0281494,-0.3517367,-0.4474525,-0.0957158
27,-0.46922782,-0.37506357,"('hardhearted', 'softhearted')",-0.85835797,-0.8053578,1.5071878,1.3927186,0.0598673,0.0707657,0.0108984
28,0.9090568,0.884752,"('disloyal', 'loyal')",0.62385637,0.5891744,1.1106173,1.0873338,0.8811768,0.8537534,-0.0274234
29,-0.089491084,0.018798873,"('unfair', 'fair')",-0.9047831,-0.88339406,-0.23540094,-0.4333397,-0.4098917,-0.432645,-0.0227533
30,0.5359508,0.5685644,"('intolerant', 'tolerant')",2.9581676,3.1753438,1.1990136,1.2467964,1.5643773,1.6635682,0.0991909
31,-2.5474453,-2.5898857,"('evil', 'good')",-2.9625301,-3.195127,-0.8260462,-0.87985027,-2.1120071,-2.221621,-0.1096139
32,1.3670855,1.5488503,"('unkind', 'kind')",1.1254281,1.4162108,1.2211006,1.053787,1.2378714,1.3396161,0.1017447
33,0.29355678,0.27695107,"('wrong', 'right')",-0.521627,-0.69454557,-0.6083386,-0.6685919,-0.278803,-0.3620621,-0.0832591
34,-0.98549366,-0.8940805,"('mean', 'honorable')",0.83349985,0.903011,6.441165,6.699162,2.0963904,2.2360309,0.1396405
35,-1.5788573,-1.5768678,"('corrupt', 'incorrupt')",-3.3792136,-3.8399107,-0.7291563,-0.78784806,-1.8957424,-2.0682089,-0.1724665
36,-2.9626029,-3.067866,"('hostile', 'amicable')",-4.055596,-4.4887633,-0.30756745,-0.3807634,-2.4419222,-2.6457976,-0.2038754
37,-0.75441027,-0.747191,"('fake', 'genuine')",-0.0885871,0.0618961,0.41587865,0.41298604,-0.1423729,-0.0907696,0.0516033
