,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.6885219,-1.8644277,"('unsociable', 'sociable')",-0.23851708,-0.36971113,-0.9635195,-1.1170694,-0.1535499
1,-1.3637134,-1.4520056,"('unfriendly', 'friendly')",1.6688341,1.5056211,0.1525604,0.0268077,-0.1257527
2,-0.86656207,-0.9198251,"('unlikable', 'likable')",0.49870402,0.56573766,-0.183929,-0.1770437,0.0068853
3,-1.0662444,-1.0020037,"('repellent', 'pleasant')",0.60521764,0.58641624,-0.2305134,-0.2077937,0.0227197
4,0.36234426,0.40221834,"('disliked', 'liked')",-7.438023,-7.357107,-3.5378394,-3.4774444,0.060395
5,0.7182242,0.8224364,"('distant', 'outgoing')",-0.038622636,0.049952842,0.3398008,0.4361946,0.0963938
6,0.3433527,0.44371074,"('distant', 'open')",0.0024448,0.04727603,0.1728988,0.2454934,0.0725946
7,-1.534063,-1.5424545,"('insensitive', 'sensitive')",0.2523076,0.2869839,-0.6408777,-0.6277353,0.0131424
8,-0.9543158,-1.0316614,"('unaffectionate', 'affectionate')",1.0254344,0.910855,0.0355593,-0.0604032,-0.0959625
9,-1.2119817,-1.2394475,"('unaffectionate', 'caring')",1.5798922,1.6457148,0.1839553,0.2031336,0.0191783
10,-3.1809921,-3.2940972,"('unsympathetic', 'sympathetic')",-0.4633535,-0.46517622,-1.8221729,-1.8796368,-0.0574639
11,-1.6995037,-1.7119403,"('unhelpful', 'helpful')",1.8992907,2.131687,0.0998935,0.2098733,0.1099798
12,-1.8854533,-1.8743893,"('unsupportive', 'supportive')",-2.1033015,-2.0500731,-1.9943774,-1.9622312,0.0321462
13,-1.7766001,-1.9975737,"('impolite', 'polite')",-0.70109123,-0.6766648,-1.2388457,-1.3371193,-0.0982736
14,-1.2757654,-1.3424234,"('antisocial', 'social')",-0.45977944,-0.53623307,-0.8677725,-0.9393283,-0.0715558
15,0.7230987,0.6621627,"('boring', 'funny')",-0.08211649,-0.07798085,0.3204911,0.2920909,-0.0284002
16,0.40835539,0.48684654,"('unpopular', 'popular')",0.17484401,0.18771565,0.2915997,0.3372811,0.0456814
17,-0.36432773,-0.3250583,"('nasty', 'nice')",-0.61697775,-0.5662153,-0.4906527,-0.4456368,0.0450159
18,-0.51987267,-0.53147614,"('disagreeable', 'welcoming')",-0.67430204,-0.79747677,-0.5970874,-0.6644765,-0.0673891
19,-0.6546719,-0.57284,"('inhospitable', 'hospitable')",-0.41111392,-0.33031645,-0.5328929,-0.4515782,0.0813147
20,-0.74666786,-0.76340187,"('rough', 'thoughtful')",0.90843564,0.88578266,0.0808839,0.0611904,-0.0196935
21,-1.3312764,-1.357866,"('immoral', 'moral')",-0.5508214,-0.45804614,-0.9410489,-0.9079561,0.0330928
22,-1.1704208,-1.267932,"('untrustworthy', 'trustworthy')",-1.0641725,-1.0437695,-1.1172967,-1.1558508,-0.0385541
23,-1.6507697,-1.7968377,"('insincere', 'sincere')",6.3336196,6.319103,2.3414249,2.2611325,-0.0802924
24,-1.9269369,-2.0266497,"('dishonest', 'honest')",0.89697504,0.9654787,-0.5149809,-0.5305855,-0.0156046
25,0.4029716,0.43878648,"('egoistic', 'altruistic')",1.0560522,0.9713926,0.7295119,0.7050895,-0.0244224
26,-0.046381176,-0.21768665,"('hardhearted', 'benevolent')",1.5128647,1.2913876,0.7332418,0.5368505,-0.1963913
27,0.06815483,0.07366018,"('hardhearted', 'softhearted')",1.1715863,1.0527962,0.6198705,0.5632282,-0.0566423
28,-2.2788503,-2.375142,"('disloyal', 'loyal')",1.550224,1.4514391,-0.3643132,-0.4618515,-0.0975383
29,0.18353374,0.18085326,"('unfair', 'fair')",-0.26901627,-0.44031787,-0.0427413,-0.1297323,-0.086991
30,-1.3546011,-1.4812651,"('intolerant', 'tolerant')",0.78446287,0.8389466,-0.2850691,-0.3211592,-0.0360901
31,0.15936705,0.26951924,"('evil', 'good')",-1.1204218,-1.206026,-0.4805273,-0.4682534,0.0122739
32,-0.9259601,-1.0458246,"('unkind', 'kind')",0.94739234,0.74261713,0.0107161,-0.1516038,-0.1623199
33,0.26971838,0.27111116,"('wrong', 'right')",-0.5755885,-0.5791656,-0.1529351,-0.1540272,-0.0010921
34,-0.95003915,-0.89629954,"('mean', 'honorable')",5.9334245,6.1259837,2.4916925,2.6148422,0.1231497
35,1.3757113,1.4524097,"('corrupt', 'incorrupt')",-0.48881316,-0.5248393,0.4434491,0.4637852,0.0203361
36,-0.17690513,-0.12196502,"('hostile', 'amicable')",-0.34548214,-0.51270896,-0.2611936,-0.317337,-0.0561434
37,-0.4326847,-0.4461547,"('fake', 'genuine')",0.2907958,0.3144133,-0.0709444,-0.0658707,0.0050737
38,-1.1255288,-1.1411824,"('untruthful', 'truthful')",0.06414316,0.272788,-0.5306928,-0.4341972,0.0964956
39,0.4102436,0.37855887,"('exploitative', 'cooperative')",0.075957626,0.108698726,0.2431006,0.2436288,0.0005282
40,-0.60470057,-0.6318124,"('stingy', 'generous')",-2.2378688,-2.2445312,-1.4212847,-1.4381717,-0.016887
41,-1.1227973,-1.257283,"('unforgiving', 'forgiving')",-0.20036685,-0.27742344,-0.6615821,-0.7673532,-0.1057711
42,0.0314059,0.124917686,"('unreliable', 'reliable')",-3.3148968,-3.2282617,-1.6417454,-1.551672,0.0900734
43,-1.9117854,-2.0417774,"('irresponsible', 'responsible')",0.5891337,0.5367989,-0.6613258,-0.7524892,-0.0911634
44,1.0054857,1.0338025,"('prejudiced', 'unprejudiced')",-1.5347328,-1.6100619,-0.2646236,-0.2881297,-0.0235061
45,-2.0489635,-2.0971665,"('incompetent', 'competent')",0.106355846,0.11185855,-0.9713038,-0.992654,-0.0213502
46,-1.5803505,-1.6564884,"('uncompetitive', 'competitive')",-0.82756925,-0.8454557,-1.2039599,-1.250972,-0.0470121
47,-0.80011004,-0.8701666,"('stupid', 'smart')",5.892784,6.039208,2.5463371,2.5845206,0.0381835
48,-1.3909984,-1.4814491,"('unintelligent', 'intelligent')",0.95419186,1.0130817,-0.2184032,-0.2341837,-0.0157805
49,-0.17612651,-0.09117874,"('unable', 'able')",0.15386021,0.28825995,-0.0111331,0.0985406,0.1096737
50,0.383094,0.5080333,"('clumsy', 'skillful')",0.20565858,0.17289011,0.2943763,0.3404617,0.0460854
51,-0.9214017,-1.0203912,"('uneducated', 'educated')",0.2995681,0.33214387,-0.3109168,-0.3441237,-0.0332069
52,0.23835194,0.254574,"('irrational', 'rational')",0.060895972,-0.027321026,0.149624,0.1136265,-0.0359975
53,-0.78431416,-0.79852086,"('uncreative', 'creative')",0.585647,0.51683986,-0.0993336,-0.1408405,-0.0415069
54,-0.8319283,-0.8307947,"('incapable', 'capable')",0.96426344,1.0189056,0.0661676,0.0940555,0.0278879
55,-1.6335986,-1.6977875,"('incompetent', 'clever')",0.29357415,0.36895102,-0.6700122,-0.6644182,0.005594
56,-0.67018425,-0.7453095,"('impractical', 'practical')",-0.13958727,0.008452794,-0.4048858,-0.3684283,0.0364575
57,-1.4442401,-1.5698628,"('unimaginative', 'imaginative')",-3.3047209,-3.3482192,-2.3744805,-2.4590411,-0.0845606
58,-0.06042595,-0.091784336,"('undiscriminating', 'discriminating')",0.22196686,0.23478724,0.0807705,0.0715014,-0.0092691
59,0.6432186,0.71274006,"('foolish', 'wise')",0.34219223,0.422734,0.4927054,0.567737,0.0750316
60,-1.1292562,-1.2119737,"('inefficient', 'efficient')",0.25126973,0.39850682,-0.4389933,-0.4067334,0.0322599
61,-0.97408247,-1.0816723,"('illogical', 'logical')",0.6182835,0.4515363,-0.1778995,-0.315068,-0.1371685
62,-1.313678,-1.2712386,"('incompetent', 'brilliant')",0.6887449,0.9817676,-0.3124666,-0.1447355,0.1677311
63,-1.1347834,-1.1639992,"('unperceptive', 'insightful')",0.639834,0.7394136,-0.2474747,-0.2122928,0.0351819
64,-0.32449943,-0.38786858,"('shy', 'confident')",-6.6870646,-6.6541014,-3.5057821,-3.5209849,-0.0152028
65,-1.1586908,-1.3067799,"('insecure', 'secure')",-0.36368614,-0.2591919,-0.7611885,-0.7829859,-0.0217974
66,-0.44331986,-0.38464862,"('inactive', 'active')",0.15297557,0.055894203,-0.1451721,-0.1643772,-0.0192051
67,0.25882185,0.2226019,"('doubtful', 'determined')",-0.5408199,-0.62709296,-0.140999,-0.2022455,-0.0612465
68,0.13355964,0.14892997,"('dependent', 'independent')",-0.5248931,-0.49871406,-0.1956667,-0.174892,0.0207747
69,1.1031233,1.2588513,"('lazy', 'industrious')",-0.9239,-0.8611282,0.0896116,0.1988615,0.1092499
70,-1.643782,-1.721256,"('lethargic', 'energetic')",-0.074676424,-0.023649208,-0.8592292,-0.8724526,-0.0132234
71,-0.051243514,-0.073277675,"('diffident', 'self-confident')",0.6929082,0.641143,0.3208324,0.2839327,-0.0368997
72,-0.5866613,-0.5990213,"('unambitious', 'ambitious')",-0.1526623,-0.042649258,-0.3696618,-0.3208353,0.0488265
73,1.268662,1.3266773,"('helpless', 'self-reliant')",-3.313471,-3.1508124,-1.0224046,-0.9120675,0.1103371
74,-0.74218786,-0.77976954,"('undedicated', 'dedicated')",-0.44769013,-0.5722945,-0.594939,-0.676032,-0.081093
75,1.1011716,1.1641294,"('meek', 'impulsive')",-0.8545761,-0.7105811,0.1232978,0.2267741,0.1034763
76,-0.43748778,-0.45216468,"('anxious', 'daring')",-0.2503943,-0.20540251,-0.343941,-0.3287836,0.0151574
77,-0.7368064,-0.643576,"('unmotivated', 'motivated')",-0.97822773,-0.7986956,-0.8575171,-0.7211359,0.1363812
78,-0.64475775,-0.49118015,"('nonresilient', 'resilient')",0.17854665,0.20585516,-0.2331055,-0.1426625,0.090443
79,-0.72654784,-0.6268726,"('wavering', 'unwavering')",-0.44629148,-0.3938394,-0.5864196,-0.510356,0.0760636
80,-0.45031312,-0.39996558,"('dominated', 'dominating')",-1.0958314,-0.8331523,-0.7730722,-0.6165589,0.1565133
81,-1.5304954,-1.6363876,"('submissive', 'aggressive')",-0.77708846,-0.55407304,-1.1537919,-1.0952303,0.0585616
82,-0.55766886,-0.60661656,"('poor', 'rich')",6.8773766,6.942562,3.1598539,3.1679728,0.0081189
83,-0.25980908,-0.31375775,"('powerless', 'powerful')",-0.8260794,-0.80139834,-0.5429443,-0.557578,-0.0146337
84,0.114498824,0.064993426,"('inferior', 'superior')",0.890371,0.83999723,0.5024349,0.4524953,-0.0499396
85,0.9360054,0.9560776,"('insignificant', 'prestigious')",-0.20918384,-0.3308035,0.3634108,0.312637,-0.0507738
86,-2.3946161,-2.545008,"('uninfluential', 'influential')",-0.21986225,-0.23037687,-1.3072392,-1.3876925,-0.0804533
87,-0.23299275,-0.23723006,"('unsuccessful', 'successful')",0.60442144,0.7970597,0.1857143,0.2799148,0.0942005
88,-0.81867814,-0.86163014,"('low', 'eminent')",-0.17882884,-0.16127288,-0.4987535,-0.5114515,-0.012698
