,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.81612843,-0.9250692,"('unsociable', 'sociable')",-0.80016917,-0.92969286,-0.24867895,-0.4165992,-0.813044,-0.9128285,-0.6695051,-0.7960474,-0.1265423
1,-0.34463432,-0.37221095,"('unfriendly', 'friendly')",-1.0087389,-1.0520636,0.64700955,0.53037995,1.710286,1.6109207,0.2509806,0.1792565,-0.0717241
2,0.527492,0.5754319,"('unlikable', 'likable')",1.0458395,1.1680442,2.4714754,2.5550563,0.86817986,0.93073106,1.2282467,1.3073158,0.0790691
3,-0.2596496,-0.190823,"('repellent', 'pleasant')",0.160783,0.18968685,-0.34088853,-0.34729713,0.5354152,0.56363416,0.023915,0.0538002,0.0298852
4,-0.8165328,-0.8508283,"('disliked', 'liked')",-0.39006665,-0.4693598,-0.0076520517,-0.024532404,-7.033503,-7.1182027,-2.0619388,-2.1157308,-0.053792
5,-0.006949421,0.012438547,"('distant', 'outgoing')",-0.74978673,-0.6704524,1.5452054,1.5920273,-0.22767419,-0.22697693,0.1401988,0.1767591,0.0365603
6,-0.7130071,-0.6598205,"('distant', 'open')",-1.377018,-1.2686896,1.027084,1.0791352,0.007851444,-0.026170649,-0.2637724,-0.2188864,0.044886
7,0.69974357,0.6553649,"('insensitive', 'sensitive')",0.8399203,0.85086334,-0.01814545,-0.07766198,0.3017823,0.31273493,0.4558252,0.4353253,-0.0204999
8,0.18050194,0.17588486,"('unaffectionate', 'affectionate')",-0.8096791,-0.8109694,0.27922744,0.254375,0.8785905,0.8150203,0.1321602,0.1085777,-0.0235825
9,0.7686045,0.7182439,"('unaffectionate', 'caring')",-0.30685866,-0.32448155,0.8732909,0.82699496,1.4677345,1.4492818,0.7006928,0.6675098,-0.033183
10,0.53651536,0.50944054,"('unsympathetic', 'sympathetic')",0.16239348,0.12252928,-1.1959078,-1.3044324,-0.7851106,-0.83045375,-0.3205274,-0.3757291,-0.0552017
11,0.032395277,-0.021190837,"('unhelpful', 'helpful')",-0.010388628,-0.033501625,-0.42099965,-0.4909253,1.6691482,1.6798576,0.3175388,0.28356,-0.0339788
12,1.6395903,1.695215,"('unsupportive', 'supportive')",0.8775275,0.90551233,1.2834642,1.3356689,-1.9957404,-1.9983186,0.4512104,0.4845194,0.033309
13,-0.3231993,-0.43184072,"('impolite', 'polite')",0.31094635,0.2575818,-0.6578888,-0.735795,-1.165669,-1.2167404,-0.4589527,-0.5316986,-0.0727459
14,-0.10646235,-0.16342643,"('antisocial', 'social')",0.03679404,0.0034636483,1.0349904,1.0149889,-0.6157593,-0.6426151,0.0873907,0.0531028,-0.0342879
15,-0.021420024,-0.07062943,"('boring', 'funny')",0.70970404,0.7061108,0.09741222,0.11875189,-0.26765943,-0.19171403,0.1295092,0.1406298,0.0111206
16,-1.4156352,-1.4508535,"('unpopular', 'popular')",-0.57738584,-0.7291154,0.256715,0.31070018,0.4079479,0.3884752,-0.3320895,-0.3701984,-0.0381089
17,-0.5296946,-0.4848262,"('nasty', 'nice')",-0.39930645,-0.27687466,-0.33491257,-0.29070613,-0.6793893,-0.60342467,-0.4858257,-0.4139579,0.0718678
18,-0.7402469,-0.69664514,"('disagreeable', 'welcoming')",-0.07399322,0.034436394,0.65510386,0.68315625,-0.5556334,-0.61390644,-0.1786924,-0.1482397,0.0304527
19,-0.5357872,-0.4873845,"('inhospitable', 'hospitable')",0.2278235,0.32657903,-0.30929148,-0.27349758,-0.583732,-0.5635651,-0.3002468,-0.249467,0.0507798
20,-0.09697348,-0.030704988,"('rough', 'thoughtful')",-0.6975497,-0.60596794,0.9913231,0.94887,0.52008593,0.5591985,0.1792215,0.2178489,0.0386274
21,0.6461065,0.5742905,"('immoral', 'moral')",0.8890196,0.88818204,-0.13256451,-0.18583831,-1.0217907,-0.95304203,0.0951927,0.080898,-0.0142947
22,-0.25048387,-0.23008795,"('untrustworthy', 'trustworthy')",0.7774299,0.808255,-0.8508345,-0.89081776,-1.2762626,-1.2547538,-0.4000378,-0.3918511,0.0081867
23,1.3049018,1.1873523,"('insincere', 'sincere')",0.7755111,0.7094959,0.048150502,-0.065029934,6.0002766,5.9216337,2.0322099,1.938363,-0.0938469
24,0.9355484,0.9563745,"('dishonest', 'honest')",0.7050884,0.69150233,-0.6112575,-0.6274213,0.27291298,0.2388619,0.3255731,0.3148294,-0.0107437
25,-0.75247324,-0.75500757,"('egoistic', 'altruistic')",-0.521051,-0.5476577,0.20244479,0.20520373,1.6436756,1.6542487,0.143149,0.1391968,-0.0039522
26,-0.002171915,-0.03682519,"('hardhearted', 'benevolent')",-0.73788804,-0.7715718,1.8836719,1.8621899,1.755357,1.7216518,0.7247422,0.6938612,-0.030881
27,-0.4215496,-0.35216895,"('hardhearted', 'softhearted')",-0.6157215,-0.52604866,0.013832387,-0.007323047,1.1954141,1.1057864,0.0429938,0.0550615,0.0120677
28,0.18946432,0.018984813,"('disloyal', 'loyal')",0.29819196,0.11534032,0.019027188,-0.12837264,0.99215305,0.87078047,0.3747091,0.2191832,-0.1555259
29,-1.3772626,-1.4241637,"('unfair', 'fair')",0.2551314,0.27454987,-0.006794542,0.0015399251,-0.1974679,-0.30951485,-0.3315984,-0.3643972,-0.0327988
30,0.6518322,0.6268599,"('intolerant', 'tolerant')",0.6640077,0.64179844,0.20768386,0.15443626,0.20235153,0.1732027,0.4314688,0.3990743,-0.0323945
31,-1.4401929,-1.3033646,"('evil', 'good')",-1.5743376,-1.4827343,0.22049698,0.3435912,-0.7236482,-0.7116131,-0.8794205,-0.7885302,0.0908903
32,0.15223594,-0.027459422,"('unkind', 'kind')",0.18426564,0.060716804,-0.32779953,-0.46255058,0.87112355,0.73750937,0.2199564,0.077054,-0.1429024
33,0.43695536,0.3975347,"('wrong', 'right')",1.3360436,1.3335049,1.7070829,1.7571658,-0.56276363,-0.5724063,0.7293295,0.7289498,-0.0003797
34,0.42068127,0.4794085,"('mean', 'honorable')",0.12595922,0.22809745,0.43082017,0.43539354,5.846038,5.9215517,1.7058747,1.7661128,0.0602381
35,-0.9107938,-0.961899,"('corrupt', 'incorrupt')",-0.9387326,-0.9376213,-0.16915078,-0.17118047,-0.1728342,-0.22120221,-0.5478778,-0.5729757,-0.0250979
36,-0.76423913,-0.81491935,"('hostile', 'amicable')",-1.3155047,-1.3508708,0.60465544,0.5220635,0.4621393,0.3738051,-0.2532372,-0.3174804,-0.0642432
37,0.34960863,0.34697104,"('fake', 'genuine')",0.4355987,0.46391025,-1.379981,-1.3879167,-0.010811968,-0.020179704,-0.1513964,-0.1493038,0.0020926
38,-0.06552717,-0.06838171,"('untruthful', 'truthful')",0.2633471,0.28250754,-0.010676555,0.010162486,-0.20090982,-0.16972324,-0.0034416,0.0136413,0.0170829
39,1.4916444,1.5416703,"('exploitative', 'cooperative')",1.9961755,2.036801,0.67820925,0.73149145,0.034541864,0.09794317,1.0501428,1.1019765,0.0518337
40,0.1993025,0.21065034,"('stingy', 'generous')",0.04621329,0.03454493,0.6841735,0.682686,-2.0524638,-2.1702552,-0.2806936,-0.3105935,-0.0298999
41,-0.4436823,-0.4974564,"('unforgiving', 'forgiving')",-0.27555993,-0.2742085,0.34581286,0.28241983,-0.22897497,-0.29786915,-0.1506011,-0.1967785,-0.0461774
42,0.5679812,0.62616515,"('unreliable', 'reliable')",1.4824189,1.5151591,1.2128922,1.2919784,-3.234738,-3.1947289,0.0071386,0.0596434,0.0525048
43,0.5854273,0.6543512,"('irresponsible', 'responsible')",0.72288513,0.8175172,0.032949626,0.06766022,-0.05086553,-0.04706407,0.3225991,0.3731161,0.050517
44,-1.5414487,-1.4347205,"('prejudiced', 'unprejudiced')",-0.8902787,-0.74523777,-0.6181081,-0.49101084,-1.3057289,-1.2713604,-1.088891,-0.9855824,0.1033086
45,-0.7023278,-0.6763985,"('incompetent', 'competent')",0.21314709,0.20368178,-1.347656,-1.3969228,-0.67776835,-0.7223133,-0.6286513,-0.6479882,-0.0193369
46,0.7597119,0.724724,"('uncompetitive', 'competitive')",0.9102755,0.8430299,-0.18602014,-0.23944145,-1.2753586,-1.3181021,0.0521522,0.0025526,-0.0495996
47,-0.12161597,-0.07615852,"('stupid', 'smart')",0.39063922,0.48863912,0.73216826,0.7254883,5.756937,5.824815,1.6895322,1.740696,0.0511638
48,-0.05878266,-0.11257348,"('unintelligent', 'intelligent')",-0.52310276,-0.5754769,-0.9188561,-0.95673144,0.094633825,0.09534897,-0.3515269,-0.3873582,-0.0358313
49,-0.9198756,-0.9164526,"('unable', 'able')",-0.69309366,-0.5963638,-0.71776325,-0.6437936,-0.5735671,-0.49574733,-0.7260749,-0.6630893,0.0629856
50,-0.3246458,-0.38982692,"('clumsy', 'skillful')",0.6313766,0.59784937,1.4428735,1.4186401,0.23138471,0.16321777,0.4952473,0.4474701,-0.0477772
