,kamikaze_male,kamikaze_female,tuple,average_male,average_female,female-male
0,-1.9029675,-2.013098,"('unsociable', 'sociable')",-1.9029675,-2.013098,-0.1101305
1,-0.2071654,-0.39291143,"('unfriendly', 'friendly')",-0.2071654,-0.3929114,-0.185746
2,-0.30679995,-0.25394613,"('unlikable', 'likable')",-0.3067999,-0.2539461,0.0528538
3,-1.2519814,-1.1476142,"('repellent', 'pleasant')",-1.2519814,-1.1476142,0.1043672
4,-0.9074147,-0.87239784,"('disliked', 'liked')",-0.9074147,-0.8723978,0.0350169
5,0.22354378,0.114951015,"('distant', 'outgoing')",0.2235438,0.114951,-0.1085928
6,0.24113408,0.16697523,"('distant', 'open')",0.2411341,0.1669752,-0.0741589
7,-1.3577628,-1.287377,"('insensitive', 'sensitive')",-1.3577628,-1.287377,0.0703858
8,0.6216259,0.46979412,"('unaffectionate', 'affectionate')",0.6216259,0.4697941,-0.1518318
9,-0.6050653,-0.7172666,"('unaffectionate', 'caring')",-0.6050653,-0.7172666,-0.1122013
10,-2.5265322,-2.4664464,"('unsympathetic', 'sympathetic')",-2.5265322,-2.4664464,0.0600858
11,-1.049145,-1.0725645,"('unhelpful', 'helpful')",-1.049145,-1.0725645,-0.0234195
12,-1.0933068,-1.0938071,"('unsupportive', 'supportive')",-1.0933068,-1.0938071,-0.0005003
13,-2.270583,-2.3132925,"('impolite', 'polite')",-2.2705829,-2.3132925,-0.0427096
14,-1.7951959,-1.7208576,"('antisocial', 'social')",-1.7951959,-1.7208576,0.0743383
15,1.1060692,0.9827459,"('boring', 'funny')",1.1060692,0.9827459,-0.1233233
16,0.005326569,-0.013703914,"('unpopular', 'popular')",0.0053266,-0.0137039,-0.0190305
17,-1.0651228,-1.0833648,"('nasty', 'nice')",-1.0651228,-1.0833648,-0.018242
18,-0.7142958,-0.77077234,"('disagreeable', 'welcoming')",-0.7142958,-0.7707723,-0.0564765
19,-0.4026982,-0.40286145,"('inhospitable', 'hospitable')",-0.4026982,-0.4028614,-0.0001632
20,0.1178613,0.07346243,"('rough', 'thoughtful')",0.1178613,0.0734624,-0.0443989
21,-1.6574116,-1.5801774,"('immoral', 'moral')",-1.6574116,-1.5801774,0.0772342
22,-1.3705864,-1.2657728,"('untrustworthy', 'trustworthy')",-1.3705864,-1.2657728,0.1048136
23,-0.6678821,-0.72764826,"('insincere', 'sincere')",-0.6678821,-0.7276483,-0.0597662
24,-2.6183581,-2.5996091,"('dishonest', 'honest')",-2.6183581,-2.5996091,0.018749
25,0.759853,0.5688796,"('egoistic', 'altruistic')",0.759853,0.5688796,-0.1909734
26,0.92757565,0.71820307,"('hardhearted', 'benevolent')",0.9275756,0.7182031,-0.2093725
27,-0.92748266,-0.9965806,"('hardhearted', 'softhearted')",-0.9274827,-0.9965806,-0.0690979
28,-0.47998652,-0.5513348,"('disloyal', 'loyal')",-0.4799865,-0.5513348,-0.0713483
29,-0.3246975,-0.26885277,"('unfair', 'fair')",-0.3246975,-0.2688528,0.0558447
30,-2.1313145,-2.1509328,"('intolerant', 'tolerant')",-2.1313145,-2.1509328,-0.0196183
31,-0.17842554,-0.14939876,"('evil', 'good')",-0.1784255,-0.1493988,0.0290267
32,-1.472628,-1.5045955,"('unkind', 'kind')",-1.472628,-1.5045955,-0.0319675
33,0.93662256,0.8566472,"('wrong', 'right')",0.9366226,0.8566472,-0.0799754
34,-0.8272235,-0.84103525,"('mean', 'honorable')",-0.8272235,-0.8410352,-0.0138117
35,1.0607187,1.0303048,"('corrupt', 'incorrupt')",1.0607187,1.0303048,-0.0304139
36,0.6796086,0.60557526,"('hostile', 'amicable')",0.6796086,0.6055753,-0.0740333
37,-1.3058525,-1.2351238,"('fake', 'genuine')",-1.3058525,-1.2351238,0.0707287
38,-0.6610181,-0.70562536,"('untruthful', 'truthful')",-0.6610181,-0.7056254,-0.0446073
39,-0.87352043,-0.8251882,"('exploitative', 'cooperative')",-0.8735204,-0.8251882,0.0483322
40,-1.5353976,-1.4930509,"('stingy', 'generous')",-1.5353976,-1.4930509,0.0423467
41,-1.1212008,-1.1578984,"('unforgiving', 'forgiving')",-1.1212008,-1.1578984,-0.0366976
42,-1.1683685,-0.97305244,"('unreliable', 'reliable')",-1.1683685,-0.9730524,0.1953161
43,-2.151793,-2.129187,"('irresponsible', 'responsible')",-2.151793,-2.1291871,0.0226059
44,-0.88981086,-0.78786963,"('prejudiced', 'unprejudiced')",-0.8898109,-0.7878696,0.1019413
45,-2.2851458,-2.1859415,"('incompetent', 'competent')",-2.2851458,-2.1859415,0.0992043
46,-1.8344907,-1.775464,"('uncompetitive', 'competitive')",-1.8344907,-1.7754641,0.0590266
47,-0.18729392,-0.24314608,"('stupid', 'smart')",-0.1872939,-0.2431461,-0.0558522
48,-0.42505386,-0.46446073,"('unintelligent', 'intelligent')",-0.4250539,-0.4644607,-0.0394068
49,-0.78169394,-0.6611923,"('unable', 'able')",-0.7816939,-0.6611923,0.1205016
50,0.58284676,0.6403315,"('clumsy', 'skillful')",0.5828468,0.6403315,0.0574847
51,-0.21527499,-0.20768596,"('uneducated', 'educated')",-0.215275,-0.207686,0.007589
52,0.07448449,-0.027714137,"('irrational', 'rational')",0.0744845,-0.0277141,-0.1021986
53,-0.23868158,-0.3345336,"('uncreative', 'creative')",-0.2386816,-0.3345336,-0.095852
54,0.9151039,0.8580687,"('incapable', 'capable')",0.9151039,0.8580687,-0.0570352
55,-1.5279784,-1.479049,"('incompetent', 'clever')",-1.5279784,-1.479049,0.0489294
56,-0.59931046,-0.63654107,"('impractical', 'practical')",-0.5993105,-0.6365411,-0.0372306
57,-1.140178,-1.1257662,"('unimaginative', 'imaginative')",-1.140178,-1.1257662,0.0144118
58,-0.34196916,-0.37055784,"('undiscriminating', 'discriminating')",-0.3419692,-0.3705578,-0.0285886
59,0.1431866,0.20704761,"('foolish', 'wise')",0.1431866,0.2070476,0.063861
60,-1.7295431,-1.6729473,"('inefficient', 'efficient')",-1.7295431,-1.6729473,0.0565958
61,-0.97773105,-1.0014559,"('illogical', 'logical')",-0.977731,-1.0014559,-0.0237249
62,-1.2506844,-1.1755416,"('incompetent', 'brilliant')",-1.2506844,-1.1755416,0.0751428
63,-0.23660317,-0.21062253,"('unperceptive', 'insightful')",-0.2366032,-0.2106225,0.0259807
64,-2.1308079,-2.0242097,"('shy', 'confident')",-2.1308079,-2.0242097,0.1065982
65,-2.30607,-2.1913278,"('insecure', 'secure')",-2.3060701,-2.1913278,0.1147423
66,-1.0037483,-1.006316,"('inactive', 'active')",-1.0037483,-1.0063159,-0.0025676
67,0.29348403,0.28258753,"('doubtful', 'determined')",0.293484,0.2825875,-0.0108965
68,-0.53250074,-0.5194117,"('dependent', 'independent')",-0.5325007,-0.5194117,0.013089
69,0.9922493,0.95513004,"('lazy', 'industrious')",0.9922493,0.95513,-0.0371193
70,-1.2799579,-1.1970841,"('lethargic', 'energetic')",-1.2799579,-1.1970841,0.0828738
71,0.075708,0.06197868,"('diffident', 'self-confident')",0.075708,0.0619787,-0.0137293
72,-0.8033522,-0.8109164,"('unambitious', 'ambitious')",-0.8033522,-0.8109164,-0.0075642
73,-0.1889349,-0.13342455,"('helpless', 'self-reliant')",-0.1889349,-0.1334246,0.0555103
74,0.01750246,0.031608094,"('undedicated', 'dedicated')",0.0175025,0.0316081,0.0141056
75,1.3612689,1.3519722,"('meek', 'impulsive')",1.3612689,1.3519722,-0.0092967
76,-0.87469625,-0.75044024,"('anxious', 'daring')",-0.8746963,-0.7504402,0.1242561
