,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.4597073,-2.561945,"('unsociable', 'sociable')",-0.11812266,-0.33597776,-0.81341463,-0.9597943,-1.1304148,-1.2859057,-0.1554909
1,0.14285643,-0.1076189,"('unfriendly', 'friendly')",0.8629809,0.5721549,2.053538,1.842612,1.0197918,0.7690493,-0.2507425
2,0.14654185,0.13606682,"('unlikable', 'likable')",1.4889344,1.5049441,0.7460307,0.8511234,0.7938356,0.8307114,0.0368758
3,-0.94634724,-0.8274095,"('repellent', 'pleasant')",0.65615433,0.7540071,-0.028391255,0.050223533,-0.1061947,-0.0077263,0.0984684
4,0.67437613,0.740078,"('disliked', 'liked')",-0.97517014,-0.97879547,-5.429532,-5.545759,-1.9101087,-1.9281589,-0.0180502
5,1.5235249,1.5027541,"('distant', 'outgoing')",-0.32340056,-0.2932243,0.07876523,0.106613964,0.4262965,0.4387146,0.0124181
6,1.5342776,1.5000886,"('distant', 'open')",-0.9480699,-0.96772236,0.69758874,0.7178756,0.4279321,0.4167473,-0.0111848
7,-1.664567,-1.6677332,"('insensitive', 'sensitive')",0.10795963,0.17788112,0.3120476,0.27851248,-0.4148533,-0.4037799,0.0110734
8,-0.3080484,-0.44057846,"('unaffectionate', 'affectionate')",-0.5863853,-0.61952853,0.79329175,0.7160233,-0.033714,-0.1146946,-0.0809806
9,-0.01004076,-0.12425981,"('unaffectionate', 'caring')",0.2548168,0.19123137,1.2956991,1.2207431,0.5134917,0.4292382,-0.0842535
10,-2.8090255,-2.8328707,"('unsympathetic', 'sympathetic')",0.031654917,0.075351,-0.6504893,-0.7438554,-1.14262,-1.1671251,-0.0245051
11,-1.0020623,-0.9872941,"('unhelpful', 'helpful')",1.0161458,1.0441887,1.4847172,1.4364846,0.4996003,0.4977931,-0.0018072
12,-0.09803648,-0.0660438,"('unsupportive', 'supportive')",0.5434362,0.65057355,-1.1606301,-1.2622942,-0.2384101,-0.2259215,0.0124886
13,-1.9933063,-2.0375898,"('impolite', 'polite')",0.18403411,0.16144347,-0.5713968,-0.62990737,-0.7935564,-0.8353512,-0.0417948
14,-2.2779121,-2.2221465,"('antisocial', 'social')",1.2559804,1.2934722,-1.4329923,-1.4049418,-0.818308,-0.7778721,0.0404359
15,-0.2106143,-0.27443874,"('boring', 'funny')",-0.7707128,-0.82433665,0.07219597,0.09662757,-0.3030437,-0.3340493,-0.0310056
16,0.2892038,0.30249542,"('unpopular', 'popular')",-1.0080463,-0.9650434,0.33688474,0.30924594,-0.1273193,-0.1177674,0.0095519
17,-0.44223002,-0.34812924,"('nasty', 'nice')",-1.3129256,-1.1994364,-0.7413044,-0.6178343,-0.8321533,-0.7218,0.1103533
18,-0.0022209436,-0.030301198,"('disagreeable', 'welcoming')",-0.31553623,-0.41578367,-0.036275454,-0.044045504,-0.1180109,-0.1633768,-0.0453659
19,1.0226403,1.0146879,"('inhospitable', 'hospitable')",-0.24233595,-0.2306193,0.06987457,0.13977097,0.283393,0.3079465,0.0245535
20,-0.68496263,-0.6532692,"('rough', 'thoughtful')",0.37978768,0.49381348,1.1358745,1.0859687,0.2768999,0.3088377,0.0319378
21,-1.6138805,-1.6515505,"('immoral', 'moral')",1.2468507,1.2099837,-1.0046246,-1.0495313,-0.4572181,-0.4970327,-0.0398146
22,-1.3096632,-1.310844,"('untrustworthy', 'trustworthy')",0.42792773,0.3580546,-1.112153,-1.1934108,-0.6646295,-0.7154001,-0.0507706
23,-1.5378644,-1.5876733,"('insincere', 'sincere')",0.7248857,0.6306941,4.571583,4.460936,1.252868,1.1679856,-0.0848824
24,-1.0634745,-1.1329415,"('dishonest', 'honest')",0.5923203,0.5792318,0.6391131,0.5681441,0.0559863,0.0048115,-0.0511748
25,0.89137065,0.78796494,"('egoistic', 'altruistic')",0.45972836,0.2999385,1.8187426,1.7634342,1.0566139,0.9504459,-0.106168
26,-0.024898062,-0.13695014,"('hardhearted', 'benevolent')",-0.1808152,-0.27680716,1.7881641,1.6870149,0.5274836,0.4244192,-0.1030644
27,-0.38969773,-0.48308992,"('hardhearted', 'softhearted')",0.009376712,0.0040641665,1.459685,1.4126885,0.359788,0.3112209,-0.0485671
28,-1.3924134,-1.5100601,"('disloyal', 'loyal')",-0.61779404,-0.83260417,0.9191852,0.7314871,-0.3636741,-0.5370591,-0.173385
29,-0.50008553,-0.5278894,"('unfair', 'fair')",-0.47149757,-0.45531306,-0.59894586,-0.66499037,-0.5235097,-0.5493976,-0.0258879
30,-1.7850928,-1.7377032,"('intolerant', 'tolerant')",1.268506,1.2856752,0.86274856,0.7900554,0.1153873,0.1126758,-0.0027115
31,1.6972452,1.7197387,"('evil', 'good')",-0.820377,-0.89073783,-0.62892216,-0.62385815,0.0826487,0.0683809,-0.0142678
32,-0.20156199,-0.27500454,"('unkind', 'kind')",0.47832063,0.3827519,0.99293435,0.7824636,0.423231,0.296737,-0.126494
33,2.0089626,1.8810936,"('wrong', 'right')",0.85459685,0.77126485,0.14606568,0.06730485,1.0032084,0.9065545,-0.0966539
34,-0.18746245,-0.14492217,"('mean', 'honorable')",0.27757922,0.34844828,5.1228757,5.260971,1.7376642,1.821499,0.0838348
35,2.2739697,2.258206,"('corrupt', 'incorrupt')",-1.6004305,-1.6573133,0.20319463,0.15648603,0.2922446,0.2524595,-0.0397851
