,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1342196,-0.34603906,"('unsociable', 'sociable')",-3.413032,-3.4589622,-1.687246,-1.8673041,0.5620632,0.32165343,-0.32967177,-0.53815985,-1.0004212,-1.1777623,-0.1773411
1,-0.8996355,-1.2052898,"('unfriendly', 'friendly')",-1.6447548,-1.8340328,-0.39262605,-0.7164823,1.1601174,0.90244603,1.9734442,1.5928452,0.0393091,-0.2521028,-0.2914119
2,0.2842415,0.33690315,"('unlikable', 'likable')",0.69326913,0.7459724,0.32028285,0.33504128,0.7250521,0.84411216,0.49258915,0.5789365,0.503087,0.5681931,0.0651061
3,0.41465753,0.49314994,"('repellent', 'pleasant')",-1.3124768,-1.1573701,-1.7260021,-1.5637609,-0.16155037,-0.061604902,-0.24221888,-0.17589916,-0.6055181,-0.4930971,0.112421
4,-1.6176257,-1.6232483,"('disliked', 'liked')",0.9088444,0.9362413,0.23491591,0.16643478,-1.2531388,-1.2761749,-6.3151693,-6.376288,-1.6084347,-1.6346069,-0.0261722
5,-1.0618756,-1.1141663,"('distant', 'outgoing')",0.49274874,0.44392627,0.6825689,0.5937759,-0.33550128,-0.3584466,0.052727662,0.046880618,-0.0338663,-0.077606,-0.0437397
6,-1.2418408,-1.3110232,"('distant', 'open')",1.8265812,1.7531168,0.67551863,0.6116612,-0.40623605,-0.43212035,0.45553613,0.34956262,0.2619118,0.1942394,-0.0676724
7,1.0813475,1.0677003,"('insensitive', 'sensitive')",-1.2572749,-1.2041845,-0.93833554,-0.9254189,0.13030787,0.19304672,0.6081179,0.5912129,-0.0751674,-0.0555287,0.0196387
8,-1.6252108,-1.7966678,"('unaffectionate', 'affectionate')",-0.86480594,-0.98924345,0.16430143,0.029742535,0.1441773,0.04658359,0.4067011,0.21196702,-0.3549674,-0.4995236,-0.1445562
9,-0.20566425,-0.41680166,"('unaffectionate', 'caring')",-1.1999819,-1.283342,0.23912698,0.12982255,1.0161828,0.93338645,1.1702137,1.0375153,0.2039755,0.0801161,-0.1238594
10,-0.14691284,-0.18528602,"('unsympathetic', 'sympathetic')",-3.043248,-2.9658022,-2.5359175,-2.4657505,-0.19749455,-0.24742378,-0.19849944,-0.30738395,-1.2244144,-1.2343292,-0.0099148
11,0.8683625,0.8503416,"('unhelpful', 'helpful')",-2.1180208,-2.1523914,-0.7858506,-0.60079175,0.41941094,0.51969004,1.8660934,1.9433091,0.0499991,0.1120315,0.0620324
12,-0.09028474,-0.080888145,"('unsupportive', 'supportive')",-1.3937469,-1.4056774,-0.5131136,-0.49241513,0.40237302,0.4346703,-1.6258891,-1.6455173,-0.6441322,-0.6379656,0.0061666
13,1.0845433,0.9942043,"('impolite', 'polite')",-2.1629777,-2.0800653,-1.8276031,-1.8356463,-0.25306386,-0.37569004,-0.035092156,-0.002218891,-0.6388387,-0.6598833,-0.0210446
14,-0.18136743,-0.14039896,"('antisocial', 'social')",-2.9558163,-2.8469677,-1.432262,-1.4476635,1.046518,0.96453047,-0.80132973,-0.7208051,-0.8648515,-0.8382609,0.0265906
15,0.57803,0.43656123,"('boring', 'funny')",1.4120057,1.328602,2.3139377,2.2058485,1.9061816,1.79834,0.90424526,0.90688,1.42288,1.3352463,-0.0876337
16,-1.7009783,-1.647371,"('unpopular', 'popular')",-0.018380389,-0.023507342,-0.46467522,-0.61021304,-0.92585325,-0.9339987,0.40012854,0.39374053,-0.5419517,-0.5642699,-0.0223182
17,-0.20921752,-0.14963594,"('nasty', 'nice')",-1.8885503,-1.7932131,-0.33521977,-0.1548028,-0.7793034,-0.7116628,-0.43718123,-0.32804862,-0.7298944,-0.6274727,0.1024217
18,-1.6044688,-1.6713392,"('disagreeable', 'welcoming')",0.63046205,0.57537055,-0.74050295,-0.82871014,-0.424073,-0.571186,-0.62470555,-0.7490289,-0.5526577,-0.6489788,-0.0963211
19,-0.8530739,-0.9213282,"('inhospitable', 'hospitable')",0.7891488,0.682489,1.4600981,1.4392862,-0.75970054,-0.75674313,0.027039908,-0.04081567,0.1327025,0.0805777,-0.0521248
20,0.9980149,1.0068896,"('rough', 'thoughtful')",-0.028566942,-0.070108786,0.28931224,0.3991109,0.18298918,0.20630729,1.3662277,1.2846406,0.5615954,0.5653679,0.0037725
21,1.0497003,1.0506812,"('immoral', 'moral')",-0.11515087,-0.016226448,-1.068808,-1.088505,0.94356036,0.9715075,-0.862438,-0.84315,-0.0106272,0.0148615,0.0254887
22,0.43893385,0.4484532,"('untrustworthy', 'trustworthy')",-0.40415338,-0.28397572,-1.4053628,-1.2370293,0.37301666,0.4918306,-1.236548,-1.1700283,-0.4468227,-0.3501499,0.0966728
23,1.1220701,1.020742,"('insincere', 'sincere')",-1.9277768,-1.912459,-0.9998512,-0.95614475,0.97337073,0.96405655,5.6657476,5.610266,0.9667121,0.9452922,-0.0214199
24,0.047397494,-0.07368524,"('dishonest', 'honest')",-2.7844174,-2.7880962,-1.1700573,-1.2715673,0.27167705,0.35521674,0.6964902,0.61603886,-0.587782,-0.6324186,-0.0446366
25,-0.47097564,-0.54842985,"('egoistic', 'altruistic')",0.54838645,0.49051103,0.73403525,0.6930256,0.85626155,0.77525353,1.2630994,1.1647639,0.5861614,0.5150249,-0.0711365
26,-0.67988217,-0.8573829,"('hardhearted', 'benevolent')",-1.1093783,-1.2734816,0.4487891,0.36056387,1.2735577,1.0934086,1.3926694,1.1315769,0.2651511,0.0909369,-0.1742142
27,0.8605485,0.8273987,"('hardhearted', 'softhearted')",-0.3620541,-0.3596137,-0.59890795,-0.52973443,-0.77588975,-0.73922724,1.5172311,1.3639308,0.1281856,0.1125508,-0.0156348
28,-1.0829196,-1.2641733,"('disloyal', 'loyal')",-1.4005595,-1.4668837,-1.0477756,-1.2212306,0.20193474,0.023088023,0.57881993,0.36464268,-0.5501,-0.7129114,-0.1628114
29,-0.40894696,-0.5136986,"('unfair', 'fair')",0.33164722,0.31644064,0.67817473,0.66347474,-0.02973,0.0065772347,-0.32209963,-0.48232538,0.0498091,-0.0019063,-0.0517154
30,0.67422324,0.6405676,"('intolerant', 'tolerant')",-2.357271,-2.3671722,-0.8957202,-0.87486327,0.35934338,0.37277573,1.2743733,1.1452986,-0.1890103,-0.2166787,-0.0276684
