,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.09539853,0.05593407,"('unsociable', 'sociable')",0.051892832,-0.07351916,0.0736457,-0.0087925,-0.0824382
1,0.16473988,0.00044478476,"('unfriendly', 'friendly')",2.0729067,1.8351787,1.1188233,0.9178118,-0.2010115
2,0.11432937,0.09722378,"('unlikable', 'likable')",0.6256819,0.67620313,0.3700056,0.3867134,0.0167078
3,-1.1210245,-0.9046418,"('repellent', 'pleasant')",0.026643718,0.09202962,-0.5471904,-0.4063061,0.1408843
4,0.3075537,0.28901482,"('disliked', 'liked')",-6.3870425,-6.332696,-3.0397444,-3.0218406,0.0179038
5,0.7912218,0.6392767,"('distant', 'outgoing')",-0.08830874,-0.17145026,0.3514565,0.2339132,-0.1175433
6,0.46880776,0.34052873,"('distant', 'open')",0.47127435,0.32430694,0.470041,0.3324178,-0.1376232
7,-0.47027045,-0.36998764,"('insensitive', 'sensitive')",1.0359855,1.060055,0.2828575,0.3450337,0.0621762
8,-0.046790183,-0.2269891,"('unaffectionate', 'affectionate')",0.97780865,0.78862727,0.4655092,0.2808191,-0.1846901
9,0.39038467,0.25552973,"('unaffectionate', 'caring')",1.362119,1.2663143,0.8762518,0.760922,-0.1153298
10,-1.3024057,-1.2329227,"('unsympathetic', 'sympathetic')",0.11770615,0.13135494,-0.5923498,-0.5507839,0.0415659
11,-0.5836892,-0.52716976,"('unhelpful', 'helpful')",2.0350292,2.1260877,0.72567,0.799459,0.073789
12,-0.03292174,-0.06253669,"('unsupportive', 'supportive')",-1.305021,-1.295901,-0.6689714,-0.6792188,-0.0102474
13,-0.3962548,-0.38615176,"('impolite', 'polite')",0.007940039,0.06625538,-0.1941574,-0.1599482,0.0342092
14,-1.0032221,-0.8907746,"('antisocial', 'social')",-0.30091038,-0.23545475,-0.6520662,-0.5631147,0.0889515
15,0.42557573,0.2859651,"('boring', 'funny')",0.56446433,0.5179002,0.49502,0.4019327,-0.0930873
16,0.269809,0.3656575,"('unpopular', 'popular')",0.59476626,0.6196313,0.4322876,0.4926444,0.0603568
