,tyler_male,tyler_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8844454,0.7504804,"('unsociable', 'sociable')",-0.30656973,-0.43710512,-0.55323195,-0.66232383,0.0082146,-0.1163162,-0.1245308
1,0.4638997,0.3671053,"('unfriendly', 'friendly')",0.31192216,0.11993472,1.7228303,1.5510297,0.8328841,0.6793566,-0.1535275
2,1.1626148,1.1961145,"('unlikable', 'likable')",0.33609572,0.40115064,0.33505985,0.4390004,0.6112568,0.6787552,0.0674984
3,-0.06396294,-0.006282516,"('repellent', 'pleasant')",0.12985545,0.21807994,-0.13103198,-0.07279305,-0.0217132,0.0463348,0.068048
4,-0.4386591,-0.49498135,"('disliked', 'liked')",-0.68684983,-0.7384678,-5.6378155,-5.7799344,-2.2544414,-2.3377946,-0.0833532
5,-0.90279555,-0.8145561,"('distant', 'outgoing')",-0.37291893,-0.3495348,-0.1459536,-0.14463685,-0.4738894,-0.4362426,0.0376468
6,-0.37040523,-0.3028073,"('distant', 'open')",-0.7242909,-0.72357386,0.5639349,0.51207805,-0.1769204,-0.1714344,0.005486
7,0.9942806,0.92548287,"('insensitive', 'sensitive')",0.31264022,0.3778928,0.3804209,0.40193194,0.5624472,0.5684359,0.0059887
8,0.09645389,0.1133806,"('unaffectionate', 'affectionate')",0.24377713,0.20855492,0.8680737,0.7691353,0.4027682,0.3636903,-0.0390779
9,1.2883595,1.2675078,"('unaffectionate', 'caring')",0.31124222,0.2755841,1.055153,1.0038877,0.8849182,0.8489931,-0.0359251
10,0.3722872,0.26860473,"('unsympathetic', 'sympathetic')",-0.4923353,-0.49547786,-0.6700905,-0.69144547,-0.2633795,-0.3061062,-0.0427267
11,0.035104103,0.05337877,"('unhelpful', 'helpful')",0.9766873,1.0389565,1.4384333,1.4873066,0.8167416,0.8598806,0.043139
12,1.272882,1.3308747,"('unsupportive', 'supportive')",0.5384487,0.69194174,-1.6361647,-1.608044,0.0583887,0.1382575,0.0798688
13,0.66029966,0.62890667,"('impolite', 'polite')",-0.41402555,-0.36555815,-0.76259893,-0.76622844,-0.1721083,-0.1676266,0.0044817
14,0.026667563,-0.030007033,"('antisocial', 'social')",0.6472315,0.665857,-1.027655,-0.9892545,-0.1179187,-0.1178015,0.0001172
15,-0.62857175,-0.655622,"('boring', 'funny')",-0.017632991,-0.04656375,0.49836904,0.47674662,-0.0492786,-0.0751464,-0.0258678
16,-0.982666,-0.99148625,"('unpopular', 'popular')",-0.34236267,-0.3750468,0.5238459,0.4908187,-0.2670609,-0.2919048,-0.0248439
17,-0.6990793,-0.63249475,"('nasty', 'nice')",-0.90406907,-0.8438147,-0.68689364,-0.5892561,-0.7633473,-0.6885219,0.0748254
18,0.06487256,0.01970305,"('disagreeable', 'welcoming')",0.14364909,0.2065871,-0.39238247,-0.43925217,-0.0612869,-0.0709873,-0.0097004
19,0.4744368,0.56705785,"('inhospitable', 'hospitable')",-0.71482146,-0.7199451,-0.12565479,-0.044233188,-0.1220132,-0.0657068,0.0563064
20,0.41026798,0.40487105,"('rough', 'thoughtful')",0.7842258,0.8839062,1.0474446,1.0215895,0.7473128,0.7701222,0.0228094
21,0.14180762,0.06486554,"('immoral', 'moral')",0.55301374,0.5332413,-1.0224493,-0.98351055,-0.1092093,-0.1284679,-0.0192586
22,0.43608013,0.36621305,"('untrustworthy', 'trustworthy')",-0.005222207,-0.034863435,-1.1312029,-1.16008,-0.2334483,-0.2762434,-0.0427951
23,1.2082032,1.0676831,"('insincere', 'sincere')",-0.19824156,-0.258747,4.6542478,4.6053033,1.8880698,1.8047465,-0.0833233
24,1.1129886,1.0570974,"('dishonest', 'honest')",-1.168633,-1.1926008,0.32382247,0.25142854,0.0893927,0.0386417,-0.050751
25,0.080641344,0.014995162,"('egoistic', 'altruistic')",0.61758006,0.58103406,1.8448366,1.8088592,0.847686,0.8016295,-0.0460565
26,0.4740017,0.3458587,"('hardhearted', 'benevolent')",0.7001577,0.73526126,1.8040785,1.7443677,0.992746,0.9418292,-0.0509168
27,0.9303848,1.013985,"('hardhearted', 'softhearted')",0.119206935,0.2079526,1.5964261,1.501549,0.882006,0.9078289,0.0258229
28,1.0825033,0.9110438,"('disloyal', 'loyal')",0.10791275,-0.007392328,0.8936521,0.7592477,0.6946894,0.5542998,-0.1403896
29,-0.15776286,-0.18049149,"('unfair', 'fair')",-0.6341004,-0.639919,-0.47535247,-0.5985763,-0.4224052,-0.4729956,-0.0505904
30,0.6026388,0.5981394,"('intolerant', 'tolerant')",1.6820164,1.630733,0.9069969,0.88844705,1.063884,1.0391064,-0.0247776
31,-0.77407837,-0.7356433,"('evil', 'good')",-0.5122899,-0.5847007,-0.4752053,-0.56189144,-0.5871912,-0.6274118,-0.0402206
32,1.0209397,0.94218075,"('unkind', 'kind')",-0.09897728,-0.038686804,0.4759604,0.39344716,0.4659743,0.4323137,-0.0336606
33,0.031403203,-0.035732474,"('wrong', 'right')",0.15202901,0.14754155,-0.3889521,-0.43123317,-0.0685066,-0.1064747,-0.0379681
34,-1.1974082,-1.1336861,"('mean', 'honorable')",-0.038547248,0.050151423,5.7952785,5.87963,1.5197744,1.5986985,0.0789241
35,-0.82441646,-0.76082116,"('corrupt', 'incorrupt')",-0.69020945,-0.74068356,0.21578318,0.0799505,-0.4329476,-0.4738514,-0.0409038
36,-1.1337729,-1.1668732,"('hostile', 'amicable')",-0.9989807,-1.1654547,0.7349632,0.53851926,-0.4659301,-0.5979362,-0.1320061
37,1.2801605,1.2495503,"('fake', 'genuine')",0.071789786,0.10271174,0.3501308,0.382675,0.5673604,0.5783123,0.0109519
38,-0.024132043,-0.009504266,"('untruthful', 'truthful')",-0.7669812,-0.7152346,-0.20928538,-0.21378715,-0.3334662,-0.312842,0.0206242
39,1.457036,1.4828917,"('exploitative', 'cooperative')",0.68482786,0.7160936,0.13541657,0.1820105,0.7590934,0.7936653,0.0345719
40,0.52906644,0.41329217,"('stingy', 'generous')",0.03052015,0.042266108,-1.2378181,-1.3367963,-0.2260772,-0.293746,-0.0676688
41,0.6443058,0.57437944,"('unforgiving', 'forgiving')",-0.48396355,-0.4833872,0.06823642,-0.046622314,0.0761929,0.01479,-0.0614029
42,0.23021996,0.23695472,"('unreliable', 'reliable')",-0.80616736,-0.63604206,-2.9887376,-2.927128,-1.1882283,-1.1087385,0.0794898
43,0.79447526,0.84206164,"('irresponsible', 'responsible')",-0.20839018,-0.06826653,-0.13048646,-0.09099744,0.1518662,0.2275992,0.075733
