,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.93920547,-1.1311876,"('unsociable', 'sociable')",0.29793528,-0.0089407265,-0.8049042,-0.9338678,-0.4820581,-0.691332,-0.2092739
1,-0.67367595,-0.47304767,"('unfriendly', 'friendly')",-0.17593464,-0.2372654,2.1786544,2.128689,0.4430146,0.472792,0.0297774
2,0.97738814,1.0051234,"('unlikable', 'likable')",1.4954731,1.5366832,0.7707604,0.7615734,1.0812073,1.1011267,0.0199194
3,-0.3667729,-0.23095204,"('repellent', 'pleasant')",0.6531771,0.7309416,0.1468378,0.22674185,0.144414,0.2422438,0.0978298
4,0.5338625,0.5717174,"('disliked', 'liked')",-0.6257183,-0.74635285,-6.497234,-6.595826,-2.1963633,-2.2568205,-0.0604572
5,-0.29027444,-0.06036015,"('distant', 'outgoing')",-0.93733096,-0.7422359,-0.03209266,0.020705558,-0.4198993,-0.2606302,0.1592691
6,-0.85350007,-0.5202845,"('distant', 'open')",-1.2603903,-0.954752,0.53596336,0.61197335,-0.5259757,-0.2876877,0.238288
7,-0.5173203,-0.50027025,"('insensitive', 'sensitive')",-0.5392139,-0.5575993,0.9506388,1.0580341,-0.0352985,5.48e-05,0.0353533
8,-0.43836427,-0.24491057,"('unaffectionate', 'affectionate')",-1.1120704,-1.1272364,1.4243966,1.3641297,-0.0420127,-0.0026724,0.0393403
9,-0.50155944,-0.31590688,"('unaffectionate', 'caring')",-0.8131156,-0.8179036,1.8997047,1.8927184,0.1950099,0.2529693,0.0579594
10,-0.6149158,-0.6806328,"('unsympathetic', 'sympathetic')",-0.57104856,-0.64580303,-0.49005592,-0.39563614,-0.5586734,-0.574024,-0.0153506
11,-0.5598494,-0.6320948,"('unhelpful', 'helpful')",-0.3269697,-0.41219556,1.5284299,1.6510209,0.2138702,0.2022435,-0.0116267
12,-0.26728213,-0.10885506,"('unsupportive', 'supportive')",-0.79732347,-0.70509124,-1.7729219,-1.7411134,-0.9458425,-0.8516866,0.0941559
13,0.1326564,-0.02596645,"('impolite', 'polite')",-0.38362384,-0.50702053,-0.8309641,-0.79523,-0.3606439,-0.442739,-0.0820951
14,0.7646536,0.5816637,"('antisocial', 'social')",1.4793894,1.2920017,-0.5062037,-0.6303186,0.5792798,0.414449,-0.1648308
15,-0.20523275,-0.2969151,"('boring', 'funny')",0.62096065,0.51003855,0.7801302,0.77530426,0.3986194,0.3294759,-0.0691435
16,-0.5213821,-0.35726145,"('unpopular', 'popular')",-0.6516395,-0.6402232,0.88640887,0.83749187,-0.0955376,-0.0533309,0.0422067
17,-0.035999615,0.04075101,"('nasty', 'nice')",0.17619364,0.23895112,-0.86260873,-0.78662246,-0.2408049,-0.1689734,0.0718315
18,-0.22251317,-0.045225367,"('disagreeable', 'welcoming')",-0.8488982,-0.75297946,-0.4196022,-0.46957546,-0.4970045,-0.4225934,0.0744111
19,-0.16233698,-0.0018040147,"('inhospitable', 'hospitable')",-0.6050067,-0.52218676,0.23406675,0.30908006,-0.177759,-0.0716369,0.1061221
20,-0.18568651,-0.15576074,"('rough', 'thoughtful')",0.82032245,0.85806537,0.663414,0.6620122,0.4326833,0.4547723,0.022089
21,0.26907456,0.104155146,"('immoral', 'moral')",0.1607301,0.042897,-0.87103885,-0.8254363,-0.1470781,-0.2261281,-0.07905
22,0.09356572,0.06223365,"('untrustworthy', 'trustworthy')",0.28941613,0.198941,-1.2263478,-1.2086887,-0.281122,-0.315838,-0.034716
23,-0.35941455,-0.3500234,"('insincere', 'sincere')",-0.39679512,-0.43653023,5.7168255,5.804467,1.6535385,1.6726379,0.0190994
24,0.3429932,0.34962493,"('dishonest', 'honest')",-0.46173382,-0.40794638,0.9033462,0.9112989,0.2615352,0.2843258,0.0227906
25,0.1912402,0.36470172,"('egoistic', 'altruistic')",0.5810207,0.6106035,1.7904674,1.7426633,0.8542428,0.9059895,0.0517467
26,0.92974627,0.7966546,"('hardhearted', 'benevolent')",2.603005,2.419452,1.9614273,1.7611189,1.8313928,1.6590751,-0.1723177
27,0.09099187,0.32863557,"('hardhearted', 'softhearted')",-0.16181126,-0.007931845,1.8352712,1.8027561,0.5881506,0.7078199,0.1196693
28,-0.69350207,-0.77628714,"('disloyal', 'loyal')",-0.5447451,-0.7304627,1.230262,1.0692152,-0.0026617,-0.1458449,-0.1431832
29,-0.5757675,-0.5257296,"('unfair', 'fair')",-0.29531506,-0.25127074,-0.42620993,-0.6035589,-0.4324308,-0.4601864,-0.0277556
30,0.74168724,0.6194265,"('intolerant', 'tolerant')",1.1767412,1.0666735,1.0321441,0.9974558,0.9835242,0.8945186,-0.0890056
31,-0.15817064,0.15260547,"('evil', 'good')",-0.020616116,0.16116472,-0.50835466,-0.6258704,-0.2290471,-0.1040334,0.1250137
32,-0.08368266,-0.23160277,"('unkind', 'kind')",0.78368014,0.5045252,1.3242882,1.1707642,0.6747619,0.4812289,-0.193533
33,0.5095893,0.51731294,"('wrong', 'right')",-0.50882477,-0.47891867,-0.003103584,-0.120184965,-0.0007797,-0.0272636,-0.0264839
34,-0.3133753,-0.17902648,"('mean', 'honorable')",0.39839348,0.5984455,5.90313,6.1342053,1.9960494,2.1845414,0.188492
35,-0.040775344,-0.002220029,"('corrupt', 'incorrupt')",-0.586377,-0.6561481,0.35858056,0.10846239,-0.0895239,-0.1833019,-0.093778
36,-0.2656581,-0.06376841,"('hostile', 'amicable')",-0.595947,-0.6783086,0.81735283,0.59993845,-0.0147508,-0.0473795,-0.0326287
37,0.53329664,0.5506468,"('fake', 'genuine')",-0.65098494,-0.57287097,0.29150543,0.3609299,0.057939,0.1129019,0.0549629
38,-0.09563705,-0.016284496,"('untruthful', 'truthful')",-1.327981,-1.3576734,0.011994762,0.06979794,-0.4705411,-0.43472,0.0358211
39,0.6080794,0.58704174,"('exploitative', 'cooperative')",1.3501222,1.4673833,-0.09756255,-0.07617359,0.620213,0.6594172,0.0392042
40,-0.074975654,0.018075798,"('stingy', 'generous')",-0.0057574324,0.06833291,-1.3806529,-1.4017501,-0.4871287,-0.4384471,0.0486816
41,0.27339634,0.28393883,"('unforgiving', 'forgiving')",0.36153388,0.21167892,0.1290303,0.01843436,0.2546535,0.1713507,-0.0833028
42,0.37446564,0.37446925,"('unreliable', 'reliable')",-0.13150504,-0.025498152,-3.2899504,-3.174208,-1.0156632,-0.9417456,0.0739176
43,-0.16616455,-0.07824041,"('irresponsible', 'responsible')",0.10143077,0.20179191,0.46755534,0.5788283,0.1342739,0.2341266,0.0998527
