,xl_male,xl_female,tuple,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
0,1.422084,1.8392258,"('unsociable', 'sociable')",0.59468305,0.5050007,-0.11361906,-0.16654249,0.6343826,0.7258946,0.091512
1,-1.1568193,-1.2446243,"('unfriendly', 'friendly')",-0.2586811,-0.3758333,1.7026348,1.6882154,0.0957115,0.0225859,-0.0731256
2,0.6618595,0.611636,"('unlikable', 'likable')",1.3244659,1.3286614,0.5334104,0.60821366,0.8399119,0.8495037,0.0095918
3,0.48945007,0.87279665,"('repellent', 'pleasant')",0.24359855,0.3521793,0.23623013,0.32080305,0.3230929,0.5152597,0.1921668
4,-2.255173,-2.7040517,"('disliked', 'liked')",0.22787899,0.14254718,-5.354576,-5.436257,-2.4606234,-2.6659206,-0.2052972
5,-1.7735169,-2.1892736,"('distant', 'outgoing')",-1.4717115,-1.4390335,-0.013061142,-0.0050582066,-1.0860964,-1.2111218,-0.1250254
6,-2.3647885,-2.816957,"('distant', 'open')",-1.6211419,-1.5961411,0.40622434,0.3661477,-1.1932354,-1.3489836,-0.1557482
7,2.0373523,2.4554312,"('insensitive', 'sensitive')",-0.20553385,-0.17219387,0.26555443,0.41616043,0.6991243,0.8997993,0.200675
8,-1.0102932,-1.293273,"('unaffectionate', 'affectionate')",-0.24250981,-0.3293444,0.7059091,0.678571,-0.182298,-0.3146821,-0.1323841
9,-1.1190772e-05,-0.14055607,"('unaffectionate', 'caring')",-0.2645161,-0.3734583,1.2170196,1.2248079,0.3174974,0.2369312,-0.0805662
10,2.4946637,3.2418375,"('unsympathetic', 'sympathetic')",-0.5457053,-0.46471953,-0.079616904,0.08290976,0.6231138,0.9533426,0.3302288
11,2.0408895,2.4374,"('unhelpful', 'helpful')",-0.23460634,-0.28782135,1.9241134,2.0306177,1.2434655,1.3933989,0.1499334
12,1.7858639,2.0865695,"('unsupportive', 'supportive')",0.20033708,0.36205524,-1.7484026,-1.6901854,0.0792661,0.2528131,0.173547
13,1.5677134,1.9694626,"('impolite', 'polite')",-0.32795095,-0.28735334,-0.51153946,-0.48745942,0.242741,0.3982166,0.1554756
14,2.8183215,3.3152103,"('antisocial', 'social')",1.7012731,1.7569255,-0.042040974,0.103167415,1.4925179,1.7251012,0.2325833
15,0.68518007,0.47679198,"('boring', 'funny')",-0.36690593,-0.5192634,0.6436125,0.58019066,0.3206289,0.1792397,-0.1413892
16,-1.9416736,-2.2206244,"('unpopular', 'popular')",-0.17293772,-0.17663456,0.62814087,0.53806144,-0.4954902,-0.6197325,-0.1242423
17,-0.9230388,-0.93758714,"('nasty', 'nice')",-0.35703936,-0.3442628,-0.23680946,-0.24833561,-0.5056292,-0.5100619,-0.0044327
18,-0.37833452,-0.36884567,"('disagreeable', 'welcoming')",-0.5737891,-0.523756,-0.99796414,-1.018224,-0.6500293,-0.6369419,0.0130874
19,-1.3555671,-1.6485544,"('inhospitable', 'hospitable')",-1.8230624,-1.8957849,-0.5114301,-0.53977853,-1.2300198,-1.3613726,-0.1313528
20,0.9850566,1.0819746,"('rough', 'thoughtful')",1.1866022,1.24821,1.0749121,1.1447549,1.0821903,1.1583131,0.0761228
21,2.1369853,2.7394311,"('immoral', 'moral')",-0.19774471,-0.17304833,-0.9910948,-0.8926023,0.3160486,0.5579269,0.2418783
22,0.99495536,1.2573314,"('untrustworthy', 'trustworthy')",0.3900241,0.47024146,-0.7308123,-0.60930854,0.2180557,0.3727547,0.154699
23,1.8389187,2.3280938,"('insincere', 'sincere')",0.0074714795,-0.0058795707,5.6263084,5.6276402,2.4908996,2.6499515,0.1590519
24,1.2888913,1.5297399,"('dishonest', 'honest')",-0.68973684,-0.6497902,0.32437274,0.38242567,0.3078424,0.4207918,0.1129494
25,-1.9885771,-2.245228,"('egoistic', 'altruistic')",0.19628091,0.066730395,0.9199549,0.79373145,-0.2907804,-0.4615887,-0.1708083
26,0.28706026,0.15838929,"('hardhearted', 'benevolent')",1.5783325,1.5425955,1.9991581,1.9988266,1.2881837,1.2332705,-0.0549132
27,0.11504938,0.06503716,"('hardhearted', 'softhearted')",-0.5744839,-0.5487721,0.6764296,0.5815389,0.0723317,0.0326013,-0.0397304
28,1.1733223,1.3283079,"('disloyal', 'loyal')",0.16589198,0.05106381,1.1033093,1.0324214,0.8141745,0.803931,-0.0102435
29,-0.69528663,-0.9167231,"('unfair', 'fair')",-0.61852497,-0.6979958,-0.8236447,-0.90770805,-0.7124854,-0.840809,-0.1283236
30,2.1551433,2.3620703,"('intolerant', 'tolerant')",0.93901587,0.8280113,1.3488251,1.4414744,1.4809947,1.543852,0.0628573
31,-3.1441934,-3.7165253,"('evil', 'good')",-0.70955855,-0.7569362,-0.49815193,-0.59669936,-1.4506346,-1.6900536,-0.239419
32,1.3137997,1.3584919,"('unkind', 'kind')",0.42273343,0.33938754,0.9014102,0.7734909,0.8793144,0.8237901,-0.0555243
33,-0.5834743,-0.9527434,"('wrong', 'right')",-0.19969788,-0.200219,-0.07716485,-0.23508722,-0.286779,-0.4626832,-0.1759042
34,0.018040242,0.28779393,"('mean', 'honorable')",-0.6930922,-0.59686947,5.3363733,5.486612,1.5537737,1.7258455,0.1720718
35,-3.1931162,-3.959008,"('corrupt', 'incorrupt')",-1.2578534,-1.4265901,-0.025286011,-0.34182647,-1.4920853,-1.9091415,-0.4170562
36,-2.667938,-3.4187062,"('hostile', 'amicable')",-1.1484421,-1.3860159,0.64629114,0.41704622,-1.0566963,-1.4625586,-0.4058623
37,0.6434747,0.8337787,"('fake', 'genuine')",-0.19887614,-0.20268604,-0.053092714,-0.017591473,0.1305019,0.2045004,0.0739985
38,-0.0005875379,0.03940172,"('untruthful', 'truthful')",-1.0817041,-1.0504817,0.7771838,0.8184154,-0.1017027,-0.0642215,0.0374812
39,1.8412743,1.9285877,"('exploitative', 'cooperative')",1.5621512,1.5888771,-0.023102688,0.018175848,1.1267742,1.1785468,0.0517726
40,-1.2206221,-1.0980154,"('stingy', 'generous')",0.066368826,0.15518837,-2.1183872,-2.088732,-1.0908802,-1.0105197,0.0803605
41,0.24264187,0.29225278,"('unforgiving', 'forgiving')",0.30609256,0.2756345,0.4389842,0.38220567,0.3292395,0.3166977,-0.0125418
42,1.254706,1.4544123,"('unreliable', 'reliable')",0.7341256,0.88234246,-2.7972243,-2.6813126,-0.2694642,-0.1148526,0.1546116
43,2.5133512,3.0830986,"('irresponsible', 'responsible')",0.6258053,0.7994842,0.844435,0.9988641,1.3278639,1.6271489,0.299285
44,-0.7385731,-0.9084095,"('prejudiced', 'unprejudiced')",0.18612881,0.16060476,-1.5759304,-1.5880454,-0.7094582,-0.7786167,-0.0691585
45,1.3553905,1.7965666,"('incompetent', 'competent')",0.6094989,0.69385296,0.47046095,0.5926476,0.8117835,1.0276891,0.2159056
46,1.6866313,2.4651356,"('uncompetitive', 'competitive')",1.0569141,1.2267723,-0.6899067,-0.563529,0.6845463,1.042793,0.3582467
47,0.5037837,0.66035557,"('stupid', 'smart')",0.5045186,0.62262493,5.6339827,5.7868032,2.214095,2.3565946,0.1424996
48,1.1161311,1.6139657,"('unintelligent', 'intelligent')",-0.7398125,-0.71882415,0.19657047,0.30319858,0.190963,0.3994467,0.2084837
49,1.0695397,1.1686785,"('unable', 'able')",-0.89874065,-0.78456146,0.04863264,0.13365339,0.0731439,0.1725902,0.0994463
50,-0.2635666,-0.484061,"('clumsy', 'skillful')",-0.023575302,-0.04860235,-0.28505996,-0.3187806,-0.1907339,-0.2838146,-0.0930807
51,1.2062571,1.6068138,"('uneducated', 'educated')",-0.34885743,-0.45510328,-0.044315975,-0.13310166,0.2710279,0.3395363,0.0685084
52,-1.5885487,-2.249272,"('irrational', 'rational')",-0.8606175,-1.1350112,0.12796472,-0.10578527,-0.7737339,-1.1633562,-0.3896223
53,-0.032874145,0.119040005,"('uncreative', 'creative')",0.11152733,0.0471496,0.7624479,0.7122022,0.280367,0.2927973,0.0124303
54,0.86788076,0.6979807,"('incapable', 'capable')",-0.18234009,-0.30233598,0.958559,0.9518291,0.5480332,0.449158,-0.0988752
55,2.917522,3.7120209,"('incompetent', 'clever')",0.7588966,0.83979785,0.3281321,0.54603267,1.3348502,1.6992839,0.3644337
56,3.2601495,3.7591121,"('impractical', 'practical')",1.2968659,1.2485125,0.78739095,0.8737154,1.7814687,1.9604467,0.178978
57,1.0995817,1.481145,"('unimaginative', 'imaginative')",0.21114534,0.1279517,-1.4903867,-1.4259777,-0.0598865,0.0610397,0.1209262
58,0.04627551,0.13764946,"('undiscriminating', 'discriminating')",0.77917427,0.86083424,0.49267346,0.61492985,0.4393744,0.5378045,0.0984301
59,-0.17118904,-0.73128444,"('foolish', 'wise')",-0.64716154,-0.7482395,0.69243836,0.6106835,-0.0419707,-0.2896135,-0.2476428
60,4.0458922,4.909613,"('inefficient', 'efficient')",1.1974281,1.4042678,-0.21393907,0.085672565,1.6764604,2.1331844,0.456724
61,1.671794,1.6752602,"('illogical', 'logical')",-0.32569474,-0.41300273,0.2411138,0.1031849,0.5290711,0.4551475,-0.0739236
62,3.0944624,3.685921,"('incompetent', 'brilliant')",0.89900005,1.0507315,0.5531714,0.7727001,1.5155446,1.8364509,0.3209063
63,0.49725115,1.0048009,"('unperceptive', 'insightful')",0.72285277,0.8872658,0.5488848,0.7392181,0.5896629,0.8770949,0.287432
64,0.23203942,0.40784615,"('shy', 'confident')",0.86261165,0.92285174,-6.153563,-6.1156187,-1.6863039,-1.5949736,0.0913303
65,2.1674304,2.633711,"('insecure', 'secure')",0.795948,0.80415964,0.09801691,0.28418407,1.0204651,1.2406849,0.2202198
66,-0.97570413,-0.93719065,"('inactive', 'active')",0.4271522,0.40086588,0.8015953,0.73473144,0.0843478,0.0661356,-0.0182122
67,1.0793172,1.0181174,"('doubtful', 'determined')",0.8369099,0.847529,-0.60833514,-0.57887065,0.435964,0.4289252,-0.0070388
68,0.033919193,0.045029476,"('dependent', 'independent')",-0.7369842,-0.8065354,-0.865148,-0.82513046,-0.5227377,-0.5288788,-0.0061411
69,-1.7612723,-2.3165073,"('lazy', 'industrious')",0.7664118,0.7334132,-0.13179265,-0.23455438,-0.3755511,-0.6058828,-0.2303317
70,3.1223319,3.7008526,"('lethargic', 'energetic')",0.39426172,0.5063689,0.44269824,0.6105106,1.3197639,1.6059106,0.2861467
71,0.6832458,0.5440184,"('diffident', 'self-confident')",0.21320626,0.14854543,0.30585003,0.23953775,0.4007674,0.3107005,-0.0900669
72,1.0463117,1.3868004,"('unambitious', 'ambitious')",0.4389086,0.5089792,-0.37666434,-0.25182918,0.3695187,0.5479835,0.1784648
73,-0.1714535,-0.3742748,"('helpless', 'self-reliant')",0.2187222,0.13688019,-3.2931962,-3.240644,-1.0819759,-1.1593462,-0.0773703
74,1.3467095,1.6044832,"('undedicated', 'dedicated')",0.9123898,1.031282,0.26862073,0.36306122,0.8425733,0.9996088,0.1570355
75,-1.51612,-1.824232,"('meek', 'impulsive')",-0.8871512,-0.9343412,-0.5844042,-0.5690521,-0.9958918,-1.1092084,-0.1133166
76,1.962357,2.5870254,"('anxious', 'daring')",0.8911298,1.1231622,-0.041898478,0.122888416,0.9371961,1.2776919,0.3404958
77,0.79742694,1.2266861,"('unmotivated', 'motivated')",0.5398554,0.6075988,-0.73509645,-0.6730648,0.2007287,0.3870734,0.1863447
78,0.4832734,0.8873284,"('nonresilient', 'resilient')",0.68564034,0.78855103,0.0013574716,0.06974233,0.3900904,0.5818739,0.1917835
79,-1.9738252,-2.3369527,"('wavering', 'unwavering')",-1.702041,-1.8175569,-0.021836594,-0.09892806,-1.2325675,-1.4178125,-0.185245
80,2.1983662,2.8120694,"('dominated', 'dominating')",0.77669585,0.8566756,-0.87080544,-0.7838332,0.7014188,0.9616373,0.2602185
81,2.8886454,3.5968754,"('submissive', 'aggressive')",1.4677615,1.3999,-0.92677426,-0.715213,1.143211,1.4271876,0.2839766
82,0.6069407,0.79524535,"('poor', 'rich')",0.028285023,-0.025821483,6.1681504,6.211072,2.2677921,2.326832,0.0590399
83,0.5964382,0.8080286,"('powerless', 'powerful')",-0.23058438,-0.14990737,-1.4492738,-1.406643,-0.36114,-0.2495073,0.1116327
84,0.25313058,0.18158138,"('inferior', 'superior')",0.001983407,-0.044158086,0.2056435,0.16688816,0.1535858,0.1014372,-0.0521486
85,-3.709899,-4.4834876,"('insignificant', 'prestigious')",-0.6587398,-0.7578726,0.08082831,-0.088124946,-1.4292703,-1.776495,-0.3472247
86,1.196562,1.7220223,"('uninfluential', 'influential')",-0.5744728,-0.58734816,-0.14376761,-0.0826102,0.1594406,0.3506879,0.1912473
87,0.9437511,1.122351,"('unsuccessful', 'successful')",1.1955681,1.2212679,1.0205059,1.0890663,1.053275,1.1442284,0.0909534
88,0.042950388,0.050852273,"('low', 'eminent')",-0.63229203,-0.8967605,0.40415034,0.3171888,-0.0617304,-0.1762398,-0.1145094
