,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
0,1.3990128,1.5127109,"('unsociable', 'sociable')",0.14886156,0.050738715,-0.102189854,-0.15682895,-0.3334361,-0.42313856,0.2780621,0.2458705,-0.0321916
1,-1.4499017,-1.5666265,"('unfriendly', 'friendly')",-0.24036303,-0.32570124,0.54857934,0.38896757,1.7140884,1.630176,0.1431008,0.0317039,-0.1113969
2,0.57234555,0.63831025,"('unlikable', 'likable')",0.3317172,0.3584646,0.7963705,0.7767127,0.8823421,1.0106962,0.6456938,0.6960459,0.0503521
3,1.6635157,1.9231373,"('repellent', 'pleasant')",-0.42678034,-0.44690588,0.6398603,0.6839532,0.5877448,0.6094432,0.6160851,0.692407,0.0763219
4,-1.1325334,-1.2755467,"('disliked', 'liked')",0.15728475,0.16127853,0.20041847,0.1903929,-7.1783514,-7.172501,-1.9882954,-2.0240941,-0.0357987
5,-2.604238,-2.6823165,"('distant', 'outgoing')",0.09159208,0.15414318,0.15950969,0.15163898,-0.27862117,-0.22460653,-0.6579394,-0.6502852,0.0076542
6,-2.4575534,-2.539529,"('distant', 'open')",-0.2413156,-0.19958842,-0.1582387,-0.19399156,0.0013352558,0.06936543,-0.7139431,-0.7159359,-0.0019928
7,2.1087239,2.265533,"('insensitive', 'sensitive')",1.2683613,1.3186232,0.82611597,0.85011715,0.28434518,0.31560862,1.1218866,1.1874704,0.0655838
8,-1.0811449,-1.2455856,"('unaffectionate', 'affectionate')",-0.26221105,-0.31100455,-0.49467146,-0.61465794,0.6368426,0.54762053,-0.3002962,-0.4059069,-0.1056107
9,0.71030325,0.63757676,"('unaffectionate', 'caring')",0.6382103,0.5922892,0.8288224,0.7302134,1.1391137,1.1192274,0.8291124,0.7698267,-0.0592857
10,2.756207,2.9642313,"('unsympathetic', 'sympathetic')",-0.37806332,-0.42331684,-0.64684236,-0.65722865,-0.47779158,-0.4781934,0.3133775,0.3513731,0.0379956
11,1.5204725,1.7046785,"('unhelpful', 'helpful')",1.1554153,1.2288511,0.9627927,1.0180135,1.8404623,1.8905679,1.3697857,1.4605278,0.0907421
12,2.288614,2.3989007,"('unsupportive', 'supportive')",0.9649625,1.0103617,1.0460474,1.0779499,-1.9337059,-1.9172001,0.5914795,0.642503,0.0510235
13,1.7452601,1.9202104,"('impolite', 'polite')",0.4314605,0.46430075,0.26492634,0.30753526,-0.14449716,-0.2108043,0.5742875,0.6203105,0.046023
14,1.0932987,1.2810153,"('antisocial', 'social')",-0.026827147,-0.023258798,0.2001335,0.24062487,-0.62071115,-0.6779168,0.1614735,0.2051161,0.0436426
15,-0.38483864,-0.446369,"('boring', 'funny')",0.87359923,0.91001225,-0.107646994,-0.17557675,0.2715313,0.2996771,0.1631612,0.1469359,-0.0162253
16,-1.5031745,-1.6415455,"('unpopular', 'popular')",0.8935862,0.7503427,0.7151139,0.6613689,0.03664708,0.005993165,0.0355432,-0.0559602,-0.0915034
17,0.13661368,0.19496997,"('nasty', 'nice')",-0.109713614,-0.034480806,0.07177116,0.18274769,-0.15745102,-0.10952853,-0.0146949,0.0584271,0.073122
18,0.23911269,0.21976793,"('disagreeable', 'welcoming')",-0.2689926,-0.2559777,-0.24689236,-0.2083001,-0.6785028,-0.6620169,-0.2388188,-0.2266317,0.0121871
19,-1.3280813,-1.3590999,"('inhospitable', 'hospitable')",-1.1608369,-1.0549122,-1.3036186,-1.2670997,-0.48879176,-0.3712001,-1.0703322,-1.013078,0.0572542
20,0.5202817,0.64775467,"('rough', 'thoughtful')",-0.54938513,-0.45512864,-0.6275765,-0.5578292,0.282705,0.30554262,-0.0934937,-0.0149151,0.0785786
21,1.8661969,2.099228,"('immoral', 'moral')",1.1872704,1.2175782,0.7057498,0.7620998,-0.8213043,-0.7313447,0.7344782,0.8368903,0.1024121
22,0.6243097,0.7568713,"('untrustworthy', 'trustworthy')",-0.09128699,-0.043132298,-0.40414134,-0.3573046,-0.68813133,-0.62686336,-0.1398125,-0.0676072,0.0722053
23,1.5756154,1.7338828,"('insincere', 'sincere')",0.82256776,0.76138985,0.9357794,0.88372177,5.8860164,5.8173237,2.3049946,2.2990794,-0.0059152
24,0.52927625,0.5644965,"('dishonest', 'honest')",-0.18231618,-0.12901302,0.009085294,0.0048387386,0.8219672,0.7908791,0.2945032,0.3078003,0.0132971
25,-1.1648209,-1.2406353,"('egoistic', 'altruistic')",0.07829367,0.067398794,0.98718876,0.9726372,1.3133569,1.2429025,0.3035046,0.2605758,-0.0429288
26,-0.51364815,-0.6435092,"('hardhearted', 'benevolent')",0.53052557,0.52411,0.8174036,0.7409955,1.294257,1.2469215,0.5321345,0.4671295,-0.065005
27,0.8413455,0.9159579,"('hardhearted', 'softhearted')",-1.1114142,-0.97693825,-0.012120575,0.029256288,1.2771766,1.2363434,0.2487468,0.3011549,0.0524081
28,1.1537136,1.158777,"('disloyal', 'loyal')",0.71127766,0.6231479,0.1832602,0.10124355,0.6115555,0.51233375,0.6649517,0.5988755,-0.0660762
29,-0.7613444,-0.7799918,"('unfair', 'fair')",0.24812958,0.26647162,0.07510486,0.07063787,-0.49640375,-0.5688167,-0.2336284,-0.2529247,-0.0192963
30,1.7521185,1.8480536,"('intolerant', 'tolerant')",0.67467374,0.6961493,1.500453,1.5284905,0.45588484,0.51523095,1.0957825,1.1469811,0.0511986
31,-2.7896636,-2.985449,"('evil', 'good')",-1.8483196,-1.8013546,-1.1309524,-1.1356621,-0.6982351,-0.6856681,-1.6167927,-1.6520334,-0.0352407
32,1.2167536,1.2769645,"('unkind', 'kind')",-0.0035460368,-0.025196698,0.26603335,0.21649566,0.921163,0.79163474,0.600101,0.5649745,-0.0351265
33,-0.09068298,-0.224589,"('wrong', 'right')",1.6077535,1.6086357,1.4891771,1.5007417,-0.26877153,-0.30069324,0.684369,0.6460238,-0.0383452
34,0.032379888,0.16198647,"('mean', 'honorable')",0.6870834,0.7933811,0.5513792,0.6108123,5.4268055,5.504155,1.674412,1.7675837,0.0931717
35,-2.859551,-3.110805,"('corrupt', 'incorrupt')",-0.9459264,-0.93731886,-1.0359421,-1.0660545,-0.7393736,-0.76269287,-1.3951982,-1.4692178,-0.0740196
36,-3.0147521,-3.2959738,"('hostile', 'amicable')",-2.0020385,-2.087496,-1.9700176,-2.1148944,0.019887721,-0.133541,-1.74173,-1.9079763,-0.1662463
37,0.43938032,0.5463442,"('fake', 'genuine')",-0.035594273,-0.021512045,-0.3270781,-0.31081674,0.0019385144,0.051718906,0.0196616,0.0664336,0.046772
38,0.42851526,0.40434575,"('untruthful', 'truthful')",0.71116877,0.7337013,1.1236947,1.1212156,0.08373882,0.17195924,0.5867794,0.6078054,0.021026
