,epam_male,epam_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5105689,-0.52640676,"('unsociable', 'sociable')",0.11514099,0.039164968,-0.5737879,-0.7017706,-0.323072,-0.3963375,-0.0732655
1,-0.9704468,-1.1488228,"('unfriendly', 'friendly')",0.6778556,0.43020704,2.229991,2.1013777,0.6457999,0.4609207,-0.1848792
2,0.7031314,0.7665093,"('unlikable', 'likable')",0.7923603,0.92349297,0.42834967,0.5133036,0.6412805,0.7344352,0.0931547
3,0.043140016,0.17882645,"('repellent', 'pleasant')",0.53786814,0.7524305,0.25026798,0.24977769,0.277092,0.3936782,0.1165862
4,-0.61795926,-0.6857403,"('disliked', 'liked')",-0.94870067,-1.0435901,-6.25023,-6.394208,-2.6056299,-2.707846,-0.1022161
5,-1.4541817,-1.5031536,"('distant', 'outgoing')",-1.1188638,-1.1772758,-0.0048237853,-0.0055658277,-0.8592897,-0.8953318,-0.0360421
6,-2.0710044,-2.1182654,"('distant', 'open')",-1.5371233,-1.64248,0.5909747,0.59995365,-1.0057176,-1.0535973,-0.0478797
7,0.6261662,0.7360477,"('insensitive', 'sensitive')",0.6174831,0.7546774,0.86998385,0.8830799,0.7045444,0.7912683,0.0867239
8,-1.4304819,-1.5437975,"('unaffectionate', 'affectionate')",-0.6928356,-0.7943937,1.1657027,1.0847253,-0.3192049,-0.417822,-0.0986171
9,-1.2225765,-1.283526,"('unaffectionate', 'caring')",-0.020219367,-0.15771937,1.4262267,1.4015626,0.0611436,-0.0132276,-0.0743712
10,-0.5756749,-0.45727295,"('unsympathetic', 'sympathetic')",-0.26376587,-0.2008584,-0.58811563,-0.57069004,-0.4758521,-0.4096071,0.066245
11,-0.018817611,0.10255225,"('unhelpful', 'helpful')",0.999372,1.1017152,1.2899951,1.4116578,0.7568498,0.8719751,0.1151253
12,0.40740955,0.5497218,"('unsupportive', 'supportive')",0.64212424,0.7697831,-1.7997745,-1.8268895,-0.2500802,-0.1691282,0.080952
13,0.2615537,0.33301988,"('impolite', 'polite')",0.17396215,0.24495347,-0.49597627,-0.44112077,-0.0201535,0.0456175,0.065771
14,1.2041076,1.3085655,"('antisocial', 'social')",0.8977302,1.0183581,-0.6287292,-0.66737866,0.4910362,0.5531816,0.0621454
15,0.064448416,-0.06577518,"('boring', 'funny')",-0.36258715,-0.46946067,0.73385626,0.7267227,0.1452392,0.063829,-0.0814102
16,-1.1127149,-1.1193178,"('unpopular', 'popular')",-0.7010297,-0.63203263,0.41522995,0.4653802,-0.4661715,-0.4286567,0.0375148
17,-0.11588937,-0.021783357,"('nasty', 'nice')",-0.4529462,-0.36195946,-0.4711202,-0.40481293,-0.3466519,-0.2628519,0.0838
18,-0.36975536,-0.35222304,"('disagreeable', 'welcoming')",-0.1633232,-0.055365082,-0.408779,-0.40800905,-0.3139525,-0.2718657,0.0420868
19,-1.3585097,-1.3158479,"('inhospitable', 'hospitable')",-1.1880285,-1.1935103,0.30537874,0.38859105,-0.7470531,-0.7069224,0.0401307
