,xylem_male,xylem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7232193,-0.97808343,"('unsociable', 'sociable')",-0.30256975,-0.43043002,-0.5128945,-0.7042567,-0.1913622
1,-1.058528,-1.3044187,"('unfriendly', 'friendly')",1.6286576,1.5270716,0.2850648,0.1113265,-0.1737383
2,-0.10390285,0.01650909,"('unlikable', 'likable')",0.6534055,0.7211438,0.2747513,0.3688264,0.0940751
3,-0.60514057,-0.53909683,"('repellent', 'pleasant')",-0.057981268,-0.038591407,-0.3315609,-0.2888441,0.0427168
4,-0.10970134,-0.16451159,"('disliked', 'liked')",-5.8217707,-5.862825,-2.9657359,-3.0136683,-0.0479324
5,-1.5809548,-1.5589839,"('distant', 'outgoing')",-0.3404698,-0.32275736,-0.9607123,-0.9408706,0.0198417
6,-1.8493786,-1.8679014,"('distant', 'open')",-0.0055345297,-0.046257243,-0.9274566,-0.9570794,-0.0296228
7,-0.71249723,-0.7411711,"('insensitive', 'sensitive')",0.06636263,0.1228117,-0.3230673,-0.3091797,0.0138876
8,-0.9062066,-0.9577485,"('unaffectionate', 'affectionate')",0.7650487,0.70231783,-0.070579,-0.1277153,-0.0571363
9,-1.4420478,-1.5637254,"('unaffectionate', 'caring')",0.87355465,0.83400166,-0.2842466,-0.3648618,-0.0806152
10,-1.758035,-1.7841285,"('unsympathetic', 'sympathetic')",-0.7898179,-0.7937884,-1.2739265,-1.2889584,-0.0150319
11,-0.7011821,-0.7803194,"('unhelpful', 'helpful')",1.4007812,1.4243883,0.3497995,0.3220344,-0.0277651
12,-0.9668252,-0.8960705,"('unsupportive', 'supportive')",-1.8446653,-1.7896796,-1.4057453,-1.342875,0.0628703
13,-1.1576254,-1.2816437,"('impolite', 'polite')",-0.8134155,-0.832912,-0.9855205,-1.0572779,-0.0717574
14,0.12137618,0.11604075,"('antisocial', 'social')",-0.48029777,-0.53461665,-0.1794608,-0.2092879,-0.0298271
15,-0.0052652135,-0.13191438,"('boring', 'funny')",0.5552392,0.50540686,0.274987,0.1867462,-0.0882408
16,-0.27681413,-0.25247964,"('unpopular', 'popular')",0.6001454,0.6591799,0.1616656,0.2033501,0.0416845
17,-0.18691282,-0.21180129,"('nasty', 'nice')",-0.33399013,-0.3051156,-0.2604515,-0.2584584,0.0019931
18,-0.21604957,-0.20671888,"('disagreeable', 'welcoming')",-0.43632108,-0.5084654,-0.3261853,-0.3575921,-0.0314068
19,-1.735213,-1.7292964,"('inhospitable', 'hospitable')",-0.07403402,0.00083931535,-0.9046235,-0.8642285,0.040395
20,0.24160784,0.2150738,"('rough', 'thoughtful')",1.1542697,1.106895,0.6979388,0.6609844,-0.0369544
21,0.042815,-0.09004048,"('immoral', 'moral')",-0.38601598,-0.37516895,-0.1716005,-0.2326047,-0.0610042
22,-0.30934823,-0.38903105,"('untrustworthy', 'trustworthy')",-1.004879,-1.1170883,-0.6571136,-0.7530597,-0.0959461
23,-1.1138867,-1.2792102,"('insincere', 'sincere')",5.018242,4.903828,1.9521775,1.812309,-0.1398685
24,-1.282754,-1.3506469,"('dishonest', 'honest')",0.31459844,0.23338652,-0.4840778,-0.5586302,-0.0745524
25,-0.36292672,-0.38948214,"('egoistic', 'altruistic')",1.4948924,1.4945681,0.5659828,0.552543,-0.0134398
26,0.22705409,0.10033574,"('hardhearted', 'benevolent')",1.8878772,1.8163517,1.0574657,0.9583437,-0.099122
27,0.028923279,0.07572585,"('hardhearted', 'softhearted')",1.3304087,1.2365885,0.679666,0.6561571,-0.0235089
28,-0.76102686,-0.95739245,"('disloyal', 'loyal')",0.9095723,0.79068,0.0742727,-0.0833562,-0.1576289
29,0.012968495,-0.07590309,"('unfair', 'fair')",-0.38865438,-0.5638561,-0.187843,-0.3198796,-0.1320366
30,0.42064688,0.30863988,"('intolerant', 'tolerant')",1.2220204,1.1497092,0.8213336,0.7291746,-0.092159
31,-0.8121874,-0.6977695,"('evil', 'good')",-0.8395487,-0.83964854,-0.825868,-0.7687091,0.0571589
32,-0.62055206,-0.7175369,"('unkind', 'kind')",0.5814233,0.4798011,-0.0195644,-0.1188679,-0.0993035
33,-0.13892455,-0.18454425,"('wrong', 'right')",-0.5997844,-0.6268266,-0.3693545,-0.4056854,-0.0363309
34,-0.6704763,-0.56173104,"('mean', 'honorable')",5.605531,5.677279,2.4675274,2.5577741,0.0902467
35,0.024814557,0.03286563,"('corrupt', 'incorrupt')",0.11884205,0.0040099435,0.0718283,0.0184378,-0.0533905
36,-0.49296123,-0.60893685,"('hostile', 'amicable')",0.60979915,0.38340315,0.058419,-0.1127668,-0.1711858
37,-0.5691966,-0.5204392,"('fake', 'genuine')",0.018912032,0.05296707,-0.2751423,-0.2337361,0.0414062
38,-1.5714234,-1.5506176,"('untruthful', 'truthful')",-0.4445927,-0.42346567,-1.008008,-0.9870416,0.0209664
39,0.7678263,0.68388695,"('exploitative', 'cooperative')",0.28412497,0.27251256,0.5259756,0.4781998,-0.0477758
40,-0.15079299,-0.13864905,"('stingy', 'generous')",-1.5156975,-1.6105402,-0.8332452,-0.8745946,-0.0413494
41,-0.36165768,-0.3965265,"('unforgiving', 'forgiving')",0.0111808935,-0.14801857,-0.1752384,-0.2722725,-0.0970341
42,-0.2938879,-0.12105222,"('unreliable', 'reliable')",-3.3888068,-3.3091855,-1.8413473,-1.7151189,0.1262284
43,-0.85895514,-0.8218524,"('irresponsible', 'responsible')",0.15182541,0.16959426,-0.3535649,-0.3261291,0.0274358
44,0.4466406,0.5348275,"('prejudiced', 'unprejudiced')",-1.3664525,-1.3412279,-0.4599059,-0.4032002,0.0567057
45,-1.4309149,-1.4351664,"('incompetent', 'competent')",-0.43855757,-0.44765893,-0.9347363,-0.9414126,-0.0066763
46,-0.91684335,-0.8836399,"('uncompetitive', 'competitive')",-0.5025812,-0.48554143,-0.7097123,-0.6845906,0.0251217
47,-0.2152214,-0.13266352,"('stupid', 'smart')",4.976304,5.005323,2.3805413,2.4363296,0.0557883
48,0.3829053,0.24714938,"('unintelligent', 'intelligent')",1.0742637,1.0238742,0.7285845,0.6355118,-0.0930727
49,0.27341473,0.33108634,"('unable', 'able')",0.093848445,0.16501227,0.1836316,0.2480493,0.0644177
50,0.1674673,0.25790063,"('clumsy', 'skillful')",0.21956867,0.23319863,0.193518,0.2455496,0.0520316
51,-0.65531236,-0.82202876,"('uneducated', 'educated')",0.6763614,0.57679516,0.0105245,-0.1226168,-0.1331413
52,0.1386176,-0.088220105,"('irrational', 'rational')",0.6803671,0.5501532,0.4094924,0.2309665,-0.1785259
53,-1.6745031,-1.7778174,"('uncreative', 'creative')",0.6040783,0.55153656,-0.5352124,-0.6131404,-0.077928
54,-0.7822618,-0.8871603,"('incapable', 'capable')",1.0271108,1.1188111,0.1224245,0.1158254,-0.0065991
55,-0.060027294,-0.10618881,"('incompetent', 'clever')",0.09879876,0.09711218,0.0193857,-0.0045383,-0.023924
56,-0.3156351,-0.38277265,"('impractical', 'practical')",-0.3213688,-0.35041186,-0.3185019,-0.3665923,-0.0480904
57,-0.78024757,-0.8966274,"('unimaginative', 'imaginative')",-2.3618104,-2.3797278,-1.5710289,-1.6381776,-0.0671487
58,-0.009921238,-0.036799304,"('undiscriminating', 'discriminating')",0.22044818,0.16469504,0.1052635,0.0639479,-0.0413156
59,0.62757266,0.6164782,"('foolish', 'wise')",0.49125004,0.4844276,0.5594113,0.5504529,-0.0089584
