,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
0,0.12399268,0.0047422647,"('unsociable', 'sociable')",-0.4611245,-0.53658307,1.0972828,1.240023,-0.14822923,-0.14654431,0.1529804,0.1404095,-0.0125709
1,-0.6173279,-0.78327155,"('unfriendly', 'friendly')",-0.8245764,-0.9198938,-0.49808994,-0.56133974,0.9490819,0.9184101,-0.2477281,-0.3365237,-0.0887956
2,0.9166454,0.9960912,"('unlikable', 'likable')",1.611496,1.6903732,1.679172,1.7646472,0.8717159,0.97324944,1.2697574,1.3560903,0.0863329
3,-0.24934438,-0.12049882,"('repellent', 'pleasant')",-0.19624251,-0.1658221,1.1455505,1.2882328,1.2338992,1.3086107,0.4834657,0.5776306,0.0941649
4,0.34868565,0.23224062,"('disliked', 'liked')",0.35634676,0.3539457,0.3019944,0.2024644,-6.0702896,-6.185376,-1.2658157,-1.3491814,-0.0833657
5,-0.61784756,-0.75033027,"('distant', 'outgoing')",0.63262117,0.6276546,-1.4411999,-1.5052757,-0.956368,-1.0008396,-0.5956986,-0.6571977,-0.0614991
6,-0.78093165,-0.87620306,"('distant', 'open')",0.26981887,0.24213505,-1.5444678,-1.6109129,-0.14472367,-0.1475555,-0.5500761,-0.5981341,-0.048058
7,0.98807335,1.0209221,"('insensitive', 'sensitive')",-0.29874954,-0.22718632,0.069756925,0.34284714,0.69804037,0.8228965,0.3642803,0.4898698,0.1255895
8,0.0021545254,-0.07555672,"('unaffectionate', 'affectionate')",-1.0244263,-1.0461396,-0.23556241,-0.25810182,0.24298023,0.19097105,-0.2537135,-0.2972068,-0.0434933
9,0.1403989,0.012993854,"('unaffectionate', 'caring')",-0.43991688,-0.45702225,0.015000813,0.016026743,1.2263349,1.2246594,0.2354544,0.1991645,-0.0362899
10,0.07864536,0.058571074,"('unsympathetic', 'sympathetic')",-2.2524164,-2.247134,0.46941763,0.73958284,0.4786924,0.4866113,-0.3064152,-0.2405922,0.065823
11,0.27192274,0.36905184,"('unhelpful', 'helpful')",-1.0425245,-0.92529446,0.8137183,1.0930369,1.8601378,2.002798,0.4758136,0.6348981,0.1590845
12,1.1912494,1.2068164,"('unsupportive', 'supportive')",-1.2341514,-1.1217458,0.4837427,0.59123445,-1.1555426,-1.2435814,-0.1786755,-0.1418191,0.0368564
13,-0.28169775,-0.15780675,"('impolite', 'polite')",-0.20591289,-0.17163569,-0.16186132,0.11421323,-0.3077615,-0.112001985,-0.2393084,-0.0818078,0.1575006
14,0.4903501,0.44879058,"('antisocial', 'social')",0.17914984,0.23263541,1.3645867,1.6211143,-0.5752971,-0.4225223,0.3646974,0.4700045,0.1053071
15,0.37686634,0.26880077,"('boring', 'funny')",1.0591569,1.031699,0.865471,0.9096736,-0.00056405365,0.023100711,0.5752325,0.5583184,-0.0169141
16,-0.8334957,-0.87239647,"('unpopular', 'popular')",-0.29134542,-0.25317228,-0.49127483,-0.56438375,0.5647858,0.5935738,-0.2628325,-0.2740947,-0.0112622
17,-0.5640715,-0.5405716,"('nasty', 'nice')",0.3030051,0.34980536,-0.694363,-0.64042145,-0.6481936,-0.6327827,-0.4009057,-0.3659926,0.0349131
18,0.59848833,0.6047971,"('disagreeable', 'welcoming')",0.027699359,-0.00012977049,-0.43276036,-0.30984202,-0.5301641,-0.47720957,-0.0841842,-0.0455961,0.0385881
19,-0.90457845,-0.8926735,"('inhospitable', 'hospitable')",-1.4316789,-1.4363929,-0.58305573,-0.60768384,-0.76472557,-0.7296353,-0.9210097,-0.9165964,0.0044133
20,-0.27054274,-0.2401495,"('rough', 'thoughtful')",-0.079455346,-0.09511108,-0.09398429,-0.059871264,0.19993767,0.27978742,-0.0610112,-0.0288361,0.0321751
21,0.3472672,0.34190345,"('immoral', 'moral')",-1.0362874,-1.0185118,1.2535143,1.5092981,0.022358865,0.2172412,0.1467132,0.2624827,0.1157695
22,-0.10169687,-0.118635505,"('untrustworthy', 'trustworthy')",-1.0190653,-1.0287853,0.80646205,0.9124129,-0.39165813,-0.28204516,-0.1764895,-0.1292633,0.0472262
23,0.64522856,0.7381437,"('insincere', 'sincere')",-0.5708597,-0.5436936,0.81438106,0.98461425,5.7117143,5.8332133,1.6501161,1.7530694,0.1029533
24,-0.12461562,-0.13716507,"('dishonest', 'honest')",-1.6462834,-1.618197,-0.6160766,-0.49654862,1.1110363,1.1975024,-0.3189849,-0.2636021,0.0553828
25,-0.8545441,-0.92401314,"('egoistic', 'altruistic')",0.58572125,0.5366676,-0.33573395,-0.48032415,0.7298861,0.7015524,0.0313323,-0.0415293,-0.0728616
26,1.4269763,1.1391022,"('hardhearted', 'benevolent')",1.1050739,0.962376,0.8978022,0.8009437,1.1136547,0.92865807,1.1358768,0.9577699,-0.1781069
27,0.2443281,0.30222815,"('hardhearted', 'softhearted')",-0.48763978,-0.4573594,-0.5834934,-0.5957377,0.82143784,0.8218364,-0.0013418,0.0177419,0.0190837
28,0.23665577,0.12997432,"('disloyal', 'loyal')",-1.4344221,-1.5119843,0.8100699,0.75376785,1.9169854,1.8209461,0.3823223,0.298176,-0.0841463
29,-1.1485692,-1.156057,"('unfair', 'fair')",-0.93575037,-0.92490214,-0.0014978573,-0.0616974,-0.5040501,-0.59195065,-0.6474668,-0.6836518,-0.036185
30,-0.1144517,-0.014245313,"('intolerant', 'tolerant')",-0.39739713,-0.3768146,-0.066167414,0.22305495,0.15497766,0.34517038,-0.1057596,0.0442914,0.150051
31,-1.2724475,-1.2534075,"('evil', 'good')",-0.17488845,-0.17202151,-1.0606314,-1.3310903,-0.59948516,-0.7600237,-0.7768632,-0.8791357,-0.1022725
32,0.22332591,0.2287313,"('unkind', 'kind')",0.0501627,0.0425701,1.2990791,1.3031085,0.9637656,0.9853314,0.6340833,0.6399353,0.005852
33,0.0009713918,-0.06596464,"('wrong', 'right')",1.0500168,0.9806839,0.35307476,0.25423354,-0.08561562,-0.115893945,0.3296118,0.2632647,-0.0663471
34,-0.47523266,-0.31965548,"('mean', 'honorable')",0.24357772,0.3224229,0.30177933,0.51449805,4.5289183,4.7879844,1.1497607,1.3263124,0.1765517
35,-0.5996433,-0.69440174,"('corrupt', 'incorrupt')",1.3657013,1.2791083,-2.0402904,-2.402681,-0.6071497,-0.7304089,-0.4703455,-0.6370959,-0.1667504
36,-0.70104325,-0.82052743,"('hostile', 'amicable')",1.5964097,1.4179857,-0.70030236,-1.0155355,0.70916,0.5493126,0.226056,0.0328088,-0.1932472
37,-0.6440052,-0.54787374,"('fake', 'genuine')",-1.4491515,-1.3811064,-0.39293444,-0.317055,0.11498088,0.21797681,-0.5927776,-0.5070146,0.085763
38,0.38318193,0.41483632,"('untruthful', 'truthful')",-0.13531278,-0.08561489,0.057027746,0.16304025,1.2418605,1.2171512,0.3866894,0.4273532,0.0406638
39,0.7070625,0.7671205,"('exploitative', 'cooperative')",0.5043456,0.52660376,-0.120320186,-0.0016330387,-0.9137359,-0.74874794,0.044338,0.1358358,0.0914978
40,1.1748862,1.0572665,"('stingy', 'generous')",1.0271207,0.976364,0.386608,0.4211684,-1.5155072,-1.603432,0.2682769,0.2128417,-0.0554352
41,0.59576076,0.611165,"('unforgiving', 'forgiving')",0.34280354,0.3125858,0.44526178,0.5252936,0.62264967,0.61408824,0.5016189,0.5157831,0.0141642
42,0.7165453,0.8057535,"('unreliable', 'reliable')",0.58363193,0.65835863,-0.07553829,0.15942997,-3.272987,-3.1412902,-0.512087,-0.379437,0.13265
43,1.2140855,1.3049304,"('irresponsible', 'responsible')",-1.3792769,-1.2692226,0.8430891,1.1193956,1.303783,1.4236848,0.4954202,0.6446971,0.1492769
44,-0.9854277,-0.9107418,"('prejudiced', 'unprejudiced')",0.6711668,0.77726895,-0.9722984,-0.8244764,-2.171001,-2.0027182,-0.8643901,-0.7401669,0.1242232
45,-0.47143131,-0.44036826,"('incompetent', 'competent')",-1.7779481,-1.7513028,1.0191857,1.1835189,0.97521114,0.9400002,-0.0637456,-0.017038,0.0467076
46,-0.28205073,-0.20384274,"('uncompetitive', 'competitive')",-0.99809873,-1.0060068,-0.30359393,0.012360591,-0.12157442,-0.047198847,-0.4263294,-0.311172,0.1151574
47,-0.8139613,-0.7240448,"('stupid', 'smart')",0.11332687,0.15004879,0.93906635,0.9973149,5.23784,5.309024,1.369068,1.4330857,0.0640177
48,-0.029877521,-0.088207975,"('unintelligent', 'intelligent')",-1.8187063,-1.8316658,-0.2145438,-0.0144671835,0.7379292,0.7974995,-0.3312996,-0.2842104,0.0470892
49,-1.0978216,-1.0276028,"('unable', 'able')",-1.0507663,-0.94751877,-0.14063361,0.08831701,-0.39066175,-0.21226183,-0.6699708,-0.5247666,0.1452042
