,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.41292545,-0.5067849,"('unsociable', 'sociable')",0.95523345,0.80932873,-0.18565853,-0.34064105,0.1188832,-0.0126991,-0.1315823
1,-1.7193371,-1.6378872,"('unfriendly', 'friendly')",0.46472883,0.38488805,1.4950399,1.3888018,0.0801439,0.0452675,-0.0348764
2,1.5490041,1.5782233,"('unlikable', 'likable')",1.4784333,1.5084993,1.1944,1.3005579,1.407279,1.4624268,0.0551478
3,0.12787086,0.30927452,"('repellent', 'pleasant')",-0.99488944,-0.8043836,-0.039419554,0.007918667,-0.302146,-0.1623968,0.1397492
4,0.16314407,0.14564025,"('disliked', 'liked')",0.4074093,0.42232493,-5.3853908,-5.409208,-1.6049458,-1.6137476,-0.0088018
5,-0.95936173,-0.9111655,"('distant', 'outgoing')",0.062369302,0.14732048,-0.1935823,-0.12809514,-0.3635249,-0.2973134,0.0662115
6,-1.082886,-0.9433372,"('distant', 'open')",-0.109664574,-0.0043671206,0.17855352,0.21694535,-0.337999,-0.2435863,0.0944127
7,0.29522294,0.38732383,"('insensitive', 'sensitive')",0.6509503,0.70520127,0.26217481,0.2773319,0.4027827,0.456619,0.0538363
8,-1.1287593,-1.0685874,"('unaffectionate', 'affectionate')",-0.34920955,-0.3953182,0.19529954,0.16741976,-0.4275564,-0.4321619,-0.0046055
9,-0.695712,-0.6659546,"('unaffectionate', 'caring')",1.2925842,1.2639244,0.96782863,0.9779431,0.5215669,0.5253043,0.0037374
10,-0.25887275,-0.13097245,"('unsympathetic', 'sympathetic')",0.4492223,0.521255,-0.30558142,-0.3379831,-0.0384106,0.0174332,0.0558438
11,0.44044638,0.4384006,"('unhelpful', 'helpful')",0.817206,0.7817568,2.0090537,2.0532413,1.088902,1.0911329,0.0022309
12,1.1584412,1.3725653,"('unsupportive', 'supportive')",2.0784094,2.251895,-1.5599275,-1.4882966,0.5589744,0.7120546,0.1530802
13,0.3375135,0.256098,"('impolite', 'polite')",1.0206175,0.98133177,-0.030003864,-0.048114877,0.442709,0.3964383,-0.0462707
14,0.6416497,0.62155044,"('antisocial', 'social')",0.6951703,0.6819391,-0.33933383,-0.40759096,0.3324954,0.2986329,-0.0338625
15,0.10529729,-0.17781731,"('boring', 'funny')",0.66322935,0.5116745,0.89009076,0.8226819,0.5528725,0.385513,-0.1673595
16,-0.870315,-0.867594,"('unpopular', 'popular')",-0.12289927,-0.043315142,0.6142852,0.5952733,-0.1263097,-0.105212,0.0210977
17,-0.44021344,-0.39702225,"('nasty', 'nice')",-0.39973328,-0.3137218,-0.1278671,-0.10962099,-0.3226046,-0.273455,0.0491496
18,-0.36752284,-0.28826326,"('disagreeable', 'welcoming')",0.11029504,0.115823075,-0.32093242,-0.30591872,-0.1927201,-0.159453,0.0332671
19,-0.54350245,-0.4480542,"('inhospitable', 'hospitable')",0.44479316,0.44008768,0.13536473,0.23578721,0.0122185,0.0759402,0.0637217
