,spectra_male,spectra_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.0061770827,-0.05615057,"('unsociable', 'sociable')",0.043277215,-0.07374954,-0.1751466,-0.26102018,-0.0460155,-0.1303068,-0.0842913
1,0.15136655,0.048618056,"('unfriendly', 'friendly')",-0.24723606,-0.3429015,0.9692801,0.8211327,0.2911369,0.1756164,-0.1155205
2,0.40700653,0.41330028,"('unlikable', 'likable')",1.1501968,1.1690705,0.77498484,0.7762781,0.777396,0.7862163,0.0088203
3,-0.18099183,0.007548907,"('repellent', 'pleasant')",-0.37028164,-0.21403058,0.554493,0.6058581,0.0010732,0.1331255,0.1320523
4,-0.8958842,-0.95983446,"('disliked', 'liked')",0.50466913,0.40123385,-6.3316975,-6.5577765,-2.2409709,-2.3721256,-0.1311547
5,-0.6111064,-0.76139724,"('distant', 'outgoing')",-0.6098841,-0.61659306,-0.4580965,-0.5059983,-0.5596956,-0.6279962,-0.0683006
6,-1.1489784,-1.2809756,"('distant', 'open')",-1.294191,-1.3214254,-0.8281442,-0.86733687,-1.0904379,-1.1565793,-0.0661414
7,1.546516,1.6705507,"('insensitive', 'sensitive')",0.43369493,0.55801266,0.3107407,0.36171657,0.7636506,0.8634266,0.099776
8,-0.31427088,-0.38038248,"('unaffectionate', 'affectionate')",-0.8395621,-0.90671724,0.068030365,0.05039423,-0.3619342,-0.4122352,-0.050301
9,1.21184,1.190555,"('unaffectionate', 'caring')",-0.102894306,-0.08339518,0.73457676,0.7717957,0.6145075,0.6263185,0.011811
10,0.70046574,0.87203157,"('unsympathetic', 'sympathetic')",-0.7184455,-0.69940823,-0.688863,-0.66650254,-0.2356142,-0.1646264,0.0709878
11,-0.35535234,-0.23751347,"('unhelpful', 'helpful')",0.44802225,0.57958543,2.2185943,2.260778,0.7704214,0.8676167,0.0971953
12,1.1440026,1.2516339,"('unsupportive', 'supportive')",0.40368178,0.49464515,-2.013701,-2.003289,-0.1553389,-0.08567,0.0696689
13,-0.17042232,-0.11848576,"('impolite', 'polite')",-0.061777577,-0.046671893,-0.43345693,-0.32309517,-0.2218856,-0.1627509,0.0591347
14,0.69533443,0.76030904,"('antisocial', 'social')",1.2734338,1.3035245,0.08688006,0.06146811,0.6852161,0.7084339,0.0232178
15,-0.33283526,-0.4936065,"('boring', 'funny')",-0.31839228,-0.41985044,-0.19549248,-0.19071582,-0.28224,-0.3680576,-0.0858176
16,-0.48854217,-0.5142094,"('unpopular', 'popular')",-0.036884345,-0.087120414,0.5084133,0.5264548,-0.0056711,-0.0249583,-0.0192872
17,0.26724702,0.28365254,"('nasty', 'nice')",-0.80870974,-0.80696255,-0.6426468,-0.59464175,-0.3947031,-0.3726506,0.0220525
18,-0.3966354,-0.46096843,"('disagreeable', 'welcoming')",-0.3741896,-0.37472224,-0.4963413,-0.6038253,-0.4223888,-0.4798386,-0.0574498
19,-0.59420794,-0.609962,"('inhospitable', 'hospitable')",-1.2130073,-1.2541692,-0.69137913,-0.6805181,-0.8328648,-0.8482165,-0.0153517
20,0.7130455,0.7578719,"('rough', 'thoughtful')",0.2513517,0.24254121,0.42600638,0.40555456,0.4634678,0.4686559,0.0051881
21,0.3598283,0.40832362,"('immoral', 'moral')",1.2090932,1.1711982,-0.3712992,-0.28069583,0.3992074,0.432942,0.0337346
22,-0.20285617,-0.14803886,"('untrustworthy', 'trustworthy')",-0.6417129,-0.6696392,-1.0006305,-0.9269228,-0.6150665,-0.5815336,0.0335329
23,1.8147284,1.9010003,"('insincere', 'sincere')",-0.059545532,0.040988326,5.9377303,6.0300245,2.5643044,2.6573377,0.0930333
24,0.57589066,0.68593067,"('dishonest', 'honest')",0.38263828,0.41410404,0.79597443,0.78736895,0.5848345,0.6291346,0.0443001
25,-0.5878674,-0.6673087,"('egoistic', 'altruistic')",0.2776177,0.2101376,0.7277464,0.6710526,0.1391656,0.0712938,-0.0678718
26,0.26154158,0.054452,"('hardhearted', 'benevolent')",0.49999797,0.4424994,1.2233876,1.0430769,0.6616424,0.5133428,-0.1482996
27,0.24503456,0.35200745,"('hardhearted', 'softhearted')",-0.12008355,-0.012465518,0.74983567,0.746118,0.2915956,0.3618867,0.0702911
28,0.8360502,0.83396155,"('disloyal', 'loyal')",0.35241145,0.26184925,1.2183859,1.1296288,0.8022825,0.7418132,-0.0604693
29,0.30416158,0.25540566,"('unfair', 'fair')",-0.6273635,-0.63381433,-0.25189686,-0.39845106,-0.1916996,-0.2589533,-0.0672537
30,1.1530223,1.1945313,"('intolerant', 'tolerant')",1.0686418,1.0742282,0.9335157,0.90656346,1.0517266,1.058441,0.0067144
31,-1.1230264,-1.2266432,"('evil', 'good')",-1.6522506,-1.7767907,-1.3967088,-1.4896655,-1.390662,-1.4976997,-0.1070377
32,0.60793126,0.69467205,"('unkind', 'kind')",-0.03991153,0.044914484,0.8700067,0.80550605,0.4793421,0.5150309,0.0356888
33,0.69334435,0.5532319,"('wrong', 'right')",0.6072117,0.49186766,-0.76204187,-0.7245037,0.1795047,0.1068653,-0.0726394
34,-0.072099015,-0.0066631027,"('mean', 'honorable')",0.44263077,0.51429206,5.6177206,5.8357086,1.9960841,2.1144458,0.1183617
35,-0.7518358,-0.8384915,"('corrupt', 'incorrupt')",-0.7102099,-0.81161547,-0.6504624,-0.6517363,-0.7041694,-0.7672811,-0.0631117
36,-0.93158597,-1.0395865,"('hostile', 'amicable')",-1.1028087,-1.3004129,-0.3954078,-0.4609577,-0.8099341,-0.9336524,-0.1237183
37,0.9712559,0.9922853,"('fake', 'genuine')",-0.1355283,-0.1848297,-0.17196013,-0.121498644,0.2212558,0.2286523,0.0073965
38,0.268446,0.30037212,"('untruthful', 'truthful')",-0.15708455,-0.19477579,0.2880081,0.37202227,0.1331232,0.1592062,0.026083
39,1.7532424,1.8098512,"('exploitative', 'cooperative')",0.08846074,0.22527203,-0.10110462,-0.027843926,0.5801995,0.6690931,0.0888936
40,0.13969326,0.14689526,"('stingy', 'generous')",0.57363737,0.5654383,-2.0012715,-2.1483827,-0.4293136,-0.478683,-0.0493694
41,0.24824163,0.2299365,"('unforgiving', 'forgiving')",-0.10591611,-0.18187852,-0.021402102,-0.09260828,0.0403078,-0.0148501,-0.0551579
42,0.61441696,0.6535928,"('unreliable', 'reliable')",0.08848169,0.095617995,-2.9509332,-2.986646,-0.7493448,-0.7458117,0.0035331
43,0.72995204,0.8369732,"('irresponsible', 'responsible')",0.23938489,0.35568735,0.13958688,0.12640402,0.3696413,0.4396882,0.0700469
44,-1.4190123,-1.4469677,"('prejudiced', 'unprejudiced')",-0.16421498,-0.17434737,-1.3813518,-1.4149752,-0.988193,-1.0120967,-0.0239037
45,0.019462869,0.086454675,"('incompetent', 'competent')",-0.42797112,-0.42287302,0.104202874,0.057284895,-0.1014351,-0.0930445,0.0083906
46,0.38697758,0.5562723,"('uncompetitive', 'competitive')",0.3611466,0.43984985,-0.6565646,-0.6105988,0.0305199,0.1285078,0.0979879
47,-0.36021745,-0.31562227,"('stupid', 'smart')",0.7205326,0.7853146,5.5299525,5.7676992,1.9634226,2.0791305,0.1157079
48,1.512686,1.5200152,"('unintelligent', 'intelligent')",1.524509,1.4093982,0.80532944,0.7331459,1.2808415,1.2208531,-0.0599884
