,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
56,0.39680377,0.303467,"('impractical', 'practical')",0.6391137,0.68677217,-0.13156556,-0.17114986,0.3014506,0.2730298,-0.0284208
57,-1.1930821,-1.1279196,"('unimaginative', 'imaginative')",-0.8839049,-0.8043132,-3.5726416,-3.5612137,-1.8832095,-1.8311488,0.0520607
58,-0.88686454,-0.8385881,"('undiscriminating', 'discriminating')",-0.7439933,-0.6587423,-0.39244494,-0.35976595,-0.6744343,-0.6190321,0.0554022
59,1.0013429,1.0016526,"('foolish', 'wise')",1.2824169,1.2514926,-0.2897281,-0.22626275,0.6646772,0.6756275,0.0109503
60,-0.14059882,-0.19434161,"('inefficient', 'efficient')",-0.6342517,-0.5412738,0.35438654,0.44444364,-0.1401547,-0.0970572,0.0430975
61,0.028491784,-0.07064909,"('illogical', 'logical')",0.3623643,0.28553212,-0.034697935,-0.11865008,0.1187194,0.0320777,-0.0866417
62,-0.9541911,-0.93325114,"('incompetent', 'brilliant')",-0.17936271,-0.06914696,0.12802698,0.20483941,-0.3351756,-0.2658529,0.0693227
63,-0.39382458,-0.30540916,"('unperceptive', 'insightful')",-0.2681769,-0.18558325,0.15550691,0.20401564,-0.1688315,-0.0956589,0.0731726
64,-0.41613856,-0.47899628,"('shy', 'confident')",-0.72414154,-0.7372652,-6.0270467,-5.8887587,-2.389109,-2.36834,0.020769
65,-0.79608536,-0.98524284,"('insecure', 'secure')",-1.0643542,-1.093132,0.50200593,0.43899184,-0.4528112,-0.546461,-0.0936498
66,-0.5488523,-0.51759684,"('inactive', 'active')",0.16641453,0.10686419,0.20682022,0.20531853,-0.0585392,-0.0684714,-0.0099322
67,1.0967331,1.0222936,"('doubtful', 'determined')",0.5765395,0.5051978,0.19546437,0.23705554,0.6229123,0.5881823,-0.03473
68,-1.5122403,-1.5673957,"('dependent', 'independent')",-1.7805884,-1.8454633,-1.6502339,-1.6505485,-1.6476874,-1.6878025,-0.0401151
69,1.1557051,1.158281,"('lazy', 'industrious')",1.2639804,1.1928436,-1.2699394,-1.1921476,0.3832486,0.3863256,0.003077
70,-0.8502419,-0.8393126,"('lethargic', 'energetic')",-0.8614511,-0.78977257,-0.014020151,-0.036572292,-0.5752378,-0.5552192,0.0200186
71,1.7651969,1.8442447,"('diffident', 'self-confident')",2.055293,2.1174476,0.2952307,0.28993887,1.3719069,1.4172104,0.0453035
72,0.48978966,0.48410222,"('unambitious', 'ambitious')",-0.4672166,-0.48308265,-0.60457325,-0.5244804,-0.1940001,-0.174487,0.0195131
73,0.76394224,0.7388063,"('helpless', 'self-reliant')",0.8664552,0.84087235,-3.609152,-3.508204,-0.6595849,-0.6428418,0.0167431
74,0.6494818,0.67221874,"('undedicated', 'dedicated')",1.0628513,1.1291857,0.0132111125,0.030621083,0.5751814,0.6106752,0.0354938
75,-0.9932407,-0.9871252,"('meek', 'impulsive')",0.32258573,0.30907318,-0.53646505,-0.4810958,-0.4023734,-0.3863826,0.0159908
76,-1.1409328,-1.1013359,"('anxious', 'daring')",-0.36114368,-0.26507264,0.07193717,0.081578046,-0.4767131,-0.4282769,0.0484362
77,-0.44260144,-0.40126866,"('unmotivated', 'motivated')",0.021303844,0.122978665,-1.0060102,-0.97582084,-0.4757693,-0.4180369,0.0577324
78,-0.29202092,-0.13177818,"('nonresilient', 'resilient')",0.30146232,0.39586595,-0.19999945,-0.18412861,-0.0635193,0.0266531,0.0901724
79,-0.01364678,0.10216785,"('wavering', 'unwavering')",0.84141594,0.8661474,-0.48799145,-0.47375464,0.1132592,0.1648535,0.0515943
80,0.09364267,0.018457443,"('dominated', 'dominating')",-0.30344445,-0.29892275,-0.022831514,-0.06822482,-0.0775444,-0.11623,-0.0386856
81,-1.0934272,-1.2645664,"('submissive', 'aggressive')",-0.98211694,-0.9713214,-0.4380596,-0.48359793,-0.8378679,-0.9064953,-0.0686274
82,-0.75233805,-0.7598447,"('poor', 'rich')",-1.3451773,-1.2859175,5.7065334,5.512472,1.203006,1.15557,-0.047436
83,-0.4157891,-0.43446115,"('powerless', 'powerful')",-0.48239863,-0.46368104,-1.1193497,-1.1358656,-0.6725125,-0.6780026,-0.0054901
84,0.88534516,0.8175977,"('inferior', 'superior')",1.1376269,1.099551,0.55045086,0.51948386,0.8578076,0.8122108,-0.0455968
85,1.293418,1.400357,"('insignificant', 'prestigious')",2.3372693,2.3495023,-0.6731219,-0.6885041,0.9858551,1.0204517,0.0345966
86,0.04878761,0.056076735,"('uninfluential', 'influential')",0.3972509,0.3976308,-0.46492618,-0.58912486,-0.0062959,-0.0451391,-0.0388432
87,0.38278544,0.3749516,"('unsuccessful', 'successful')",-0.028615534,-0.029871508,0.3892839,0.32068378,0.2478179,0.2219213,-0.0258966
88,0.18807666,0.11495833,"('low', 'eminent')",0.11119614,0.12555774,-0.045184698,-0.16753407,0.084696,0.0243273,-0.0603687
