,fedelini_male,fedelini_female,tuple,average_male,average_female,female-male
0,-0.03409818,-0.06661524,"('unsociable', 'sociable')",-0.0340982,-0.0666152,-0.032517
1,-0.9142347,-1.0748771,"('unfriendly', 'friendly')",-0.9142347,-1.0748771,-0.1606424
2,1.3188007,1.3184295,"('unlikable', 'likable')",1.3188007,1.3184295,-0.0003712
3,0.0461196,0.18308409,"('repellent', 'pleasant')",0.0461196,0.1830841,0.1369645
4,-1.8938855,-2.0293643,"('disliked', 'liked')",-1.8938855,-2.0293643,-0.1354788
5,-0.8574164,-0.9831042,"('distant', 'outgoing')",-0.8574164,-0.9831042,-0.1256878
6,-1.3602971,-1.5033573,"('distant', 'open')",-1.3602971,-1.5033573,-0.1430602
7,-0.527701,-0.4526885,"('insensitive', 'sensitive')",-0.527701,-0.4526885,0.0750125
8,-0.3236534,-0.5130678,"('unaffectionate', 'affectionate')",-0.3236534,-0.5130678,-0.1894144
9,-0.53934675,-0.7163909,"('unaffectionate', 'caring')",-0.5393468,-0.7163909,-0.1770441
10,-0.22814319,-0.2303377,"('unsympathetic', 'sympathetic')",-0.2281432,-0.2303377,-0.0021945
11,0.4288993,0.4439408,"('unhelpful', 'helpful')",0.4288993,0.4439408,0.0150415
12,-0.3790055,-0.4088314,"('unsupportive', 'supportive')",-0.3790055,-0.4088314,-0.0298259
13,-0.47624075,-0.43804926,"('impolite', 'polite')",-0.4762408,-0.4380493,0.0381915
14,0.6392118,0.77965915,"('antisocial', 'social')",0.6392118,0.7796592,0.1404474
15,-0.10344479,-0.19632925,"('boring', 'funny')",-0.1034448,-0.1963293,-0.0928845
16,-0.1431776,-0.20966539,"('unpopular', 'popular')",-0.1431776,-0.2096654,-0.0664878
17,-0.49988058,-0.440369,"('nasty', 'nice')",-0.4998806,-0.440369,0.0595116
18,-0.45163718,-0.4212882,"('disagreeable', 'welcoming')",-0.4516372,-0.4212882,0.030349
19,-0.9093458,-0.98347384,"('inhospitable', 'hospitable')",-0.9093458,-0.9834738,-0.074128
20,0.6976503,0.66771144,"('rough', 'thoughtful')",0.6976503,0.6677114,-0.0299389
21,0.5868039,0.6411317,"('immoral', 'moral')",0.5868039,0.6411317,0.0543278
22,0.08821342,0.0922037,"('untrustworthy', 'trustworthy')",0.0882134,0.0922037,0.0039903
23,1.4376721,1.4696817,"('insincere', 'sincere')",1.4376721,1.4696817,0.0320096
24,-0.1540054,-0.2588917,"('dishonest', 'honest')",-0.1540054,-0.2588917,-0.1048863
25,-0.32090503,-0.388626,"('egoistic', 'altruistic')",-0.320905,-0.388626,-0.067721
26,0.11031431,-0.005057227,"('hardhearted', 'benevolent')",0.1103143,-0.0050572,-0.1153715
27,-0.2739671,-0.3376786,"('hardhearted', 'softhearted')",-0.2739671,-0.3376786,-0.0637115
28,0.2077199,0.06329376,"('disloyal', 'loyal')",0.2077199,0.0632938,-0.1444261
29,-0.7490348,-0.7666135,"('unfair', 'fair')",-0.7490348,-0.7666135,-0.0175787
30,0.66726613,0.7220616,"('intolerant', 'tolerant')",0.6672661,0.7220616,0.0547955
31,-1.4001131,-1.3105421,"('evil', 'good')",-1.4001131,-1.3105421,0.089571
32,0.40642416,0.26948288,"('unkind', 'kind')",0.4064242,0.2694829,-0.1369413
33,-0.14458355,-0.3187278,"('wrong', 'right')",-0.1445836,-0.3187278,-0.1741442
34,1.0645183,1.257367,"('mean', 'honorable')",1.0645183,1.257367,0.1928487
35,-0.8849642,-1.0947057,"('corrupt', 'incorrupt')",-0.8849642,-1.0947057,-0.2097415
36,-0.86556226,-1.0131859,"('hostile', 'amicable')",-0.8655623,-1.0131859,-0.1476236
37,0.47574562,0.35614607,"('fake', 'genuine')",0.4757456,0.3561461,-0.1195995
38,0.0260977,-0.040944457,"('untruthful', 'truthful')",0.0260977,-0.0409445,-0.0670422
39,0.042596925,0.13036326,"('exploitative', 'cooperative')",0.0425969,0.1303633,0.0877664
40,-0.67079717,-0.7602537,"('stingy', 'generous')",-0.6707972,-0.7602537,-0.0894565
41,0.30417812,0.35685045,"('unforgiving', 'forgiving')",0.3041781,0.3568504,0.0526723
42,-0.33883715,-0.24269517,"('unreliable', 'reliable')",-0.3388371,-0.2426952,0.0961419
43,0.35570997,0.408702,"('irresponsible', 'responsible')",0.35571,0.408702,0.052992
44,-0.52648824,-0.49898428,"('prejudiced', 'unprejudiced')",-0.5264882,-0.4989843,0.0275039
45,-0.10073968,-0.00016968511,"('incompetent', 'competent')",-0.1007397,-0.0001697,0.10057
46,0.2187855,0.21863872,"('uncompetitive', 'competitive')",0.2187855,0.2186387,-0.0001468
47,1.367018,1.4312761,"('stupid', 'smart')",1.367018,1.4312761,0.0642581
48,-0.22757086,-0.17077218,"('unintelligent', 'intelligent')",-0.2275709,-0.1707722,0.0567987
49,-0.056923345,0.09521217,"('unable', 'able')",-0.0569233,0.0952122,0.1521355
50,0.42177653,0.32888067,"('clumsy', 'skillful')",0.4217765,0.3288807,-0.0928958
51,0.112223834,0.06408959,"('uneducated', 'educated')",0.1122238,0.0640896,-0.0481342
52,-0.96551836,-1.1856383,"('irrational', 'rational')",-0.9655184,-1.1856383,-0.2201199
53,-1.3202173,-1.3884184,"('uncreative', 'creative')",-1.3202173,-1.3884184,-0.0682011
54,0.16902184,0.06855268,"('incapable', 'capable')",0.1690218,0.0685527,-0.1004691
55,0.84512085,0.9625308,"('incompetent', 'clever')",0.8451208,0.9625308,0.11741
56,0.88808274,0.9516549,"('impractical', 'practical')",0.8880827,0.9516549,0.0635722
57,-0.86818844,-0.9077261,"('unimaginative', 'imaginative')",-0.8681884,-0.9077261,-0.0395377
58,0.09273319,0.0603289,"('undiscriminating', 'discriminating')",0.0927332,0.0603289,-0.0324043
59,-0.4054415,-0.48757502,"('foolish', 'wise')",-0.4054415,-0.487575,-0.0821335
60,0.8281892,1.0460225,"('inefficient', 'efficient')",0.8281892,1.0460225,0.2178333
61,-0.5478196,-0.6668805,"('illogical', 'logical')",-0.5478196,-0.6668805,-0.1190609
62,0.8571327,1.0054352,"('incompetent', 'brilliant')",0.8571327,1.0054352,0.1483025
63,-0.10002059,-0.06310559,"('unperceptive', 'insightful')",-0.1000206,-0.0631056,0.036915
64,-1.2186356,-1.2259237,"('shy', 'confident')",-1.2186356,-1.2259237,-0.0072881
65,0.074886456,0.20156556,"('insecure', 'secure')",0.0748865,0.2015656,0.1266791
66,-0.6314405,-0.714431,"('inactive', 'active')",-0.6314405,-0.714431,-0.0829905
67,0.6572101,0.65235126,"('doubtful', 'determined')",0.6572101,0.6523513,-0.0048588
68,-0.6637775,-0.6719649,"('dependent', 'independent')",-0.6637775,-0.6719649,-0.0081874
69,-0.14850135,-0.21680474,"('lazy', 'industrious')",-0.1485014,-0.2168047,-0.0683033
70,0.24565288,0.33247715,"('lethargic', 'energetic')",0.2456529,0.3324772,0.0868243
71,-0.6298721,-0.70285535,"('diffident', 'self-confident')",-0.6298721,-0.7028553,-0.0729832
72,0.0071247527,0.032086767,"('unambitious', 'ambitious')",0.0071248,0.0320868,0.024962
73,-0.22747202,-0.32800132,"('helpless', 'self-reliant')",-0.227472,-0.3280013,-0.1005293
74,0.46372795,0.3840017,"('undedicated', 'dedicated')",0.463728,0.3840017,-0.0797263
75,0.2021919,0.17476167,"('meek', 'impulsive')",0.2021919,0.1747617,-0.0274302
76,0.37363043,0.54006547,"('anxious', 'daring')",0.3736304,0.5400655,0.1664351
77,-0.1377063,-0.055143364,"('unmotivated', 'motivated')",-0.1377063,-0.0551434,0.0825629
78,0.14915745,0.12861884,"('nonresilient', 'resilient')",0.1491574,0.1286188,-0.0205386
79,-0.69953877,-0.71535736,"('wavering', 'unwavering')",-0.6995388,-0.7153574,-0.0158186
80,0.18972546,0.14505237,"('dominated', 'dominating')",0.1897255,0.1450524,-0.0446731
81,0.6881699,0.8024652,"('submissive', 'aggressive')",0.6881699,0.8024652,0.1142953
82,1.238575,1.2861507,"('poor', 'rich')",1.238575,1.2861507,0.0475757
83,0.38791728,0.29455668,"('powerless', 'powerful')",0.3879173,0.2945567,-0.0933606
84,0.468222,0.3605089,"('inferior', 'superior')",0.468222,0.3605089,-0.1077131
85,-0.5579504,-0.6970651,"('insignificant', 'prestigious')",-0.5579504,-0.6970651,-0.1391147
86,-0.654458,-0.813085,"('uninfluential', 'influential')",-0.654458,-0.813085,-0.158627
87,0.35165653,0.2501335,"('unsuccessful', 'successful')",0.3516565,0.2501335,-0.101523
88,-0.08077248,-0.21568578,"('low', 'eminent')",-0.0807725,-0.2156858,-0.1349133
