,astrology_male,astrology_female,tuple,average_male,average_female,female-male
0,-0.19613123,-0.38479674,"('unsociable', 'sociable')",-0.1961312,-0.3847967,-0.1886655
1,0.85414803,0.7488209,"('unfriendly', 'friendly')",0.854148,0.7488209,-0.1053271
2,0.34021005,0.38285252,"('unlikable', 'likable')",0.3402101,0.3828525,0.0426424
3,-0.6926997,-0.7263072,"('repellent', 'pleasant')",-0.6926997,-0.7263072,-0.0336075
4,-2.8719378,-2.943816,"('disliked', 'liked')",-2.8719378,-2.9438159,-0.0718781
5,-1.5637493,-1.4389495,"('distant', 'outgoing')",-1.5637493,-1.4389495,0.1247998
6,-1.5180166,-1.3645103,"('distant', 'open')",-1.5180166,-1.3645103,0.1535063
7,-0.27594686,-0.25214168,"('insensitive', 'sensitive')",-0.2759469,-0.2521417,0.0238052
8,0.660415,0.6331391,"('unaffectionate', 'affectionate')",0.660415,0.6331391,-0.0272759
9,0.6418365,0.63374585,"('unaffectionate', 'caring')",0.6418365,0.6337458,-0.0080907
10,-1.2314098,-1.2323377,"('unsympathetic', 'sympathetic')",-1.2314098,-1.2323377,-0.0009279
11,1.2485588,1.289242,"('unhelpful', 'helpful')",1.2485588,1.289242,0.0406832
12,-0.93730164,-0.91916627,"('unsupportive', 'supportive')",-0.9373016,-0.9191663,0.0181353
13,-0.68700475,-0.6932559,"('impolite', 'polite')",-0.6870047,-0.6932559,-0.0062512
14,-0.15202592,-0.24564219,"('antisocial', 'social')",-0.1520259,-0.2456422,-0.0936163
15,0.5926375,0.5706866,"('boring', 'funny')",0.5926375,0.5706866,-0.0219509
16,0.61399066,0.49270847,"('unpopular', 'popular')",0.6139907,0.4927085,-0.1212822
17,-0.36424658,-0.35050213,"('nasty', 'nice')",-0.3642466,-0.3505021,0.0137445
18,-0.23328486,-0.20443073,"('disagreeable', 'welcoming')",-0.2332849,-0.2044307,0.0288542
19,-1.0958887,-1.0634024,"('inhospitable', 'hospitable')",-1.0958887,-1.0634024,0.0324863
20,0.85596526,0.84949857,"('rough', 'thoughtful')",0.8559653,0.8494986,-0.0064667
21,0.34214294,0.25844696,"('immoral', 'moral')",0.3421429,0.258447,-0.0836959
22,-0.73697585,-0.7588373,"('untrustworthy', 'trustworthy')",-0.7369758,-0.7588373,-0.0218615
23,3.359821,3.29568,"('insincere', 'sincere')",3.3598211,3.29568,-0.0641411
24,0.207967,0.30693144,"('dishonest', 'honest')",0.207967,0.3069314,0.0989644
25,0.98172534,0.89104456,"('egoistic', 'altruistic')",0.9817253,0.8910446,-0.0906807
26,2.215546,2.0778313,"('hardhearted', 'benevolent')",2.2155459,2.0778313,-0.1377146
27,0.857774,0.9064891,"('hardhearted', 'softhearted')",0.857774,0.9064891,0.0487151
28,0.4355976,0.31335837,"('disloyal', 'loyal')",0.4355976,0.3133584,-0.1222392
29,-0.7439588,-0.81328446,"('unfair', 'fair')",-0.7439588,-0.8132845,-0.0693257
30,-0.06463987,-0.032255955,"('intolerant', 'tolerant')",-0.0646399,-0.032256,0.0323839
31,-1.4054999,-1.4518336,"('evil', 'good')",-1.4054999,-1.4518336,-0.0463337
32,1.2196219,1.1724362,"('unkind', 'kind')",1.2196219,1.1724362,-0.0471857
33,-0.13301876,-0.12567735,"('wrong', 'right')",-0.1330188,-0.1256773,0.0073415
34,3.0512786,3.1906643,"('mean', 'honorable')",3.0512786,3.1906643,0.1393857
35,-0.0012459243,0.007006919,"('corrupt', 'incorrupt')",-0.0012459,0.0070069,0.0082528
36,0.62441605,0.40041524,"('hostile', 'amicable')",0.6244161,0.4004152,-0.2240009
37,-0.7946168,-0.7463312,"('fake', 'genuine')",-0.7946168,-0.7463312,0.0482856
38,0.3380018,0.32159138,"('untruthful', 'truthful')",0.3380018,0.3215914,-0.0164104
39,0.017014867,0.11083652,"('exploitative', 'cooperative')",0.0170149,0.1108365,0.0938216
40,-1.2210407,-1.2336425,"('stingy', 'generous')",-1.2210407,-1.2336425,-0.0126018
41,-0.0065910965,-0.090110295,"('unforgiving', 'forgiving')",-0.0065911,-0.0901103,-0.0835192
42,-1.7263012,-1.6822065,"('unreliable', 'reliable')",-1.7263012,-1.6822065,0.0440947
43,0.07804187,0.1634509,"('irresponsible', 'responsible')",0.0780419,0.1634509,0.085409
44,-0.6836652,-0.515091,"('prejudiced', 'unprejudiced')",-0.6836652,-0.515091,0.1685742
45,-0.8645151,-0.88747215,"('incompetent', 'competent')",-0.8645151,-0.8874722,-0.0229571
46,-1.2013568,-1.2849474,"('uncompetitive', 'competitive')",-1.2013568,-1.2849474,-0.0835906
47,2.7333486,2.797069,"('stupid', 'smart')",2.7333486,2.7970691,0.0637205
48,1.4680637,1.381991,"('unintelligent', 'intelligent')",1.4680637,1.381991,-0.0860727
49,-0.026685365,0.02433556,"('unable', 'able')",-0.0266854,0.0243356,0.051021
50,0.4748891,0.4259083,"('clumsy', 'skillful')",0.4748891,0.4259083,-0.0489808
51,0.09865581,-0.114573546,"('uneducated', 'educated')",0.0986558,-0.1145735,-0.2132293
52,-0.26218227,-0.40299153,"('irrational', 'rational')",-0.2621823,-0.4029915,-0.1408092
53,-0.14484864,-0.24821445,"('uncreative', 'creative')",-0.1448486,-0.2482145,-0.1033659
54,0.28510258,0.24813592,"('incapable', 'capable')",0.2851026,0.2481359,-0.0369667
55,-0.19851658,-0.254054,"('incompetent', 'clever')",-0.1985166,-0.254054,-0.0555374
56,0.62001157,0.63396055,"('impractical', 'practical')",0.6200116,0.6339605,0.0139489
57,-1.9557818,-2.0199025,"('unimaginative', 'imaginative')",-1.9557818,-2.0199025,-0.0641207
58,0.7892067,0.68035066,"('undiscriminating', 'discriminating')",0.7892067,0.6803507,-0.108856
59,0.5546242,0.539238,"('foolish', 'wise')",0.5546242,0.539238,-0.0153862
60,0.12976272,0.23306905,"('inefficient', 'efficient')",0.1297627,0.233069,0.1033063
61,0.2227534,0.1489797,"('illogical', 'logical')",0.2227534,0.1489797,-0.0737737
62,-0.009248724,0.10964621,"('incompetent', 'brilliant')",-0.0092487,0.1096462,0.1188949
63,0.32391325,0.29625544,"('unperceptive', 'insightful')",0.3239132,0.2962554,-0.0276578
64,-3.7819147,-3.812843,"('shy', 'confident')",-3.7819147,-3.8128431,-0.0309284
65,-0.00076757185,-0.016388705,"('insecure', 'secure')",-0.0007676,-0.0163887,-0.0156211
66,-0.6611726,-0.67913854,"('inactive', 'active')",-0.6611726,-0.6791385,-0.0179659
67,-0.7367832,-0.6777132,"('doubtful', 'determined')",-0.7367832,-0.6777132,0.05907
68,-0.4776152,-0.5366674,"('dependent', 'independent')",-0.4776152,-0.5366674,-0.0590522
69,-0.6346309,-0.61625564,"('lazy', 'industrious')",-0.6346309,-0.6162556,0.0183753
70,-0.84297174,-0.86567485,"('lethargic', 'energetic')",-0.8429717,-0.8656749,-0.0227032
71,0.52992815,0.57219964,"('diffident', 'self-confident')",0.5299281,0.5721996,0.0422715
