,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.9747973,-1.0572133,"('egoistic', 'altruistic')",0.6833593,0.60602444,1.9843642,1.9233426,0.5643087,0.4907179,-0.0735908
26,-0.6670526,-0.807359,"('hardhearted', 'benevolent')",0.7872529,0.7928373,1.8622751,1.7912279,0.6608251,0.5922354,-0.0685897
27,-0.55815893,-0.5535987,"('hardhearted', 'softhearted')",0.40849853,0.44794387,1.4358207,1.3650672,0.4287201,0.4198041,-0.008916
28,-0.41490123,-0.6143358,"('disloyal', 'loyal')",0.28599104,0.16668445,1.0106297,0.86372,0.2939065,0.1386896,-0.1552169
29,-0.112793386,-0.17593926,"('unfair', 'fair')",-0.94664866,-0.9735093,-0.4758489,-0.609576,-0.5117637,-0.5863415,-0.0745778
30,1.2237277,1.141309,"('intolerant', 'tolerant')",1.6640348,1.613406,0.9145621,0.90211093,1.2674416,1.218942,-0.0484996
31,-1.5758404,-1.4713557,"('evil', 'good')",-0.67228323,-0.70757365,-0.4573553,-0.5529887,-0.9018263,-0.9106394,-0.0088131
32,-0.39880034,-0.5004327,"('unkind', 'kind')",0.14368194,0.15285572,0.75237495,0.62537193,0.1657522,0.0925983,-0.0731539
33,0.047847494,-0.030744378,"('wrong', 'right')",0.1626176,0.12454439,-0.058148623,-0.16758873,0.0507722,-0.0245962,-0.0753684
34,-0.3540925,-0.17014068,"('mean', 'honorable')",-0.13767035,0.022311408,5.925273,6.1577883,1.8111699,2.0033197,0.1921498
35,-0.7877608,-0.8775593,"('corrupt', 'incorrupt')",-0.5791168,-0.6825001,0.23671071,0.10169868,-0.3767223,-0.4861203,-0.109398
36,-1.424837,-1.5109694,"('hostile', 'amicable')",-0.65988076,-0.8447767,1.0078847,0.804943,-0.3589443,-0.5169343,-0.15799
37,0.122490846,0.10425511,"('fake', 'genuine')",-0.12265826,-0.16887224,0.25102523,0.28635505,0.0836193,0.0739126,-0.0097067
38,-1.1959752,-1.1883521,"('untruthful', 'truthful')",-0.99998146,-0.9316134,-0.42311564,-0.3514609,-0.8730241,-0.8238088,0.0492153
39,1.7041049,1.6564243,"('exploitative', 'cooperative')",0.70310766,0.77161646,0.3419732,0.2838768,0.9163952,0.9039725,-0.0124227
40,-0.07882528,-0.110692665,"('stingy', 'generous')",0.0719796,0.037792224,-1.0740945,-1.2074877,-0.3603134,-0.426796,-0.0664826
41,-0.22524282,-0.25873503,"('unforgiving', 'forgiving')",-0.3882525,-0.36510557,0.4371385,0.32375598,-0.0587856,-0.1000282,-0.0412426
42,0.41990048,0.57916826,"('unreliable', 'reliable')",-1.0363928,-0.7979281,-3.2823627,-3.1814992,-1.2996183,-1.1334197,0.1661986
43,-0.44509283,-0.36177158,"('irresponsible', 'responsible')",-0.6134051,-0.4605649,-0.0671182,-0.0123498775,-0.3752054,-0.2782288,0.0969766
44,0.36585772,0.39324185,"('prejudiced', 'unprejudiced')",-0.33010155,-0.29026216,-1.131573,-1.1086124,-0.3652723,-0.3352109,0.0300614
45,0.015619395,0.06730108,"('incompetent', 'competent')",-0.2914319,-0.29373112,-0.54369456,-0.6303429,-0.273169,-0.285591,-0.012422
46,-0.027341485,0.018507399,"('uncompetitive', 'competitive')",0.2982213,0.3122598,-0.8615931,-0.9308822,-0.1969044,-0.2000384,-0.003134
47,0.35962608,0.47965336,"('stupid', 'smart')",0.82624674,0.9579293,5.1328845,5.2883973,2.1062524,2.2419933,0.1357409
48,0.14518535,0.055836283,"('unintelligent', 'intelligent')",0.8757486,0.820998,0.35436895,0.31743243,0.4584343,0.3980889,-0.0603454
49,-0.13263315,-0.06456154,"('unable', 'able')",0.45875284,0.63849056,-0.14499497,-0.007656906,0.0603749,0.1887574,0.1283825
50,-0.026443772,0.0066609755,"('clumsy', 'skillful')",0.2904552,0.3301323,0.0069163702,0.002938535,0.0903093,0.1132439,0.0229346
51,-0.18957509,-0.30404425,"('uneducated', 'educated')",0.1253323,-0.0014193822,0.33765656,0.26362646,0.0911379,-0.0139457,-0.1050836
52,0.13433707,-0.13041162,"('irrational', 'rational')",-0.030350901,-0.22349468,0.65985435,0.4980509,0.2546135,0.0480482,-0.2065653
53,-0.90677905,-0.90841895,"('uncreative', 'creative')",0.5742324,0.5683674,1.0805669,1.0860159,0.2493401,0.2486548,-0.0006853
54,-0.5829998,-0.65404576,"('incapable', 'capable')",-0.0025186648,-0.056361847,1.3092887,1.3947238,0.2412568,0.2281054,-0.0131514
55,0.5407063,0.5356859,"('incompetent', 'clever')",0.77178574,0.7657994,-0.27744406,-0.3386835,0.345016,0.3209339,-0.0240821
56,0.5884228,0.6230978,"('impractical', 'practical')",0.016920645,0.08438946,-0.8503978,-0.823163,-0.0816848,-0.0385586,0.0431262
57,-0.30094817,-0.34878585,"('unimaginative', 'imaginative')",0.7245297,0.65855294,-2.1381752,-2.218239,-0.5715313,-0.6361573,-0.064626
58,-0.04252814,-0.073124476,"('undiscriminating', 'discriminating')",0.14488533,0.14945307,0.098777525,0.03272615,0.0670449,0.0363516,-0.0306933
59,-0.21851541,-0.26659238,"('foolish', 'wise')",0.064084366,0.07074903,0.30307624,0.32335547,0.0495484,0.042504,-0.0070444
60,1.132751,1.1933463,"('inefficient', 'efficient')",1.080526,1.2500235,-0.8394713,-0.71549225,0.4579352,0.5759592,0.118024
61,0.4793541,0.31351256,"('illogical', 'logical')",0.7510277,0.6456392,0.23041081,0.04427009,0.4869309,0.3344739,-0.152457
62,1.0758777,1.142097,"('incompetent', 'brilliant')",1.0136873,1.1314425,-0.42078614,-0.29202718,0.5562596,0.6605041,0.1042445
63,0.084105544,0.15856205,"('unperceptive', 'insightful')",0.3474979,0.4328996,0.5056447,0.58888716,0.312416,0.3934496,0.0810336
64,0.3062798,0.29127514,"('shy', 'confident')",-0.39115855,-0.38369218,-6.7662845,-6.810777,-2.2837211,-2.3010648,-0.0173437
65,0.53414357,0.45724314,"('insecure', 'secure')",0.06715629,0.04227283,-0.7650215,-0.76753974,-0.0545739,-0.0893413,-0.0347674
66,-1.4145135,-1.3719869,"('inactive', 'active')",-0.7423867,-0.8004255,1.0103396,0.99712473,-0.3821868,-0.3917626,-0.0095758
67,1.0111709,1.0154017,"('doubtful', 'determined')",-0.022207394,0.06163063,-1.0250688,-0.90548074,-0.0120351,0.0571839,0.069219
68,-0.3627678,-0.4242675,"('dependent', 'independent')",-0.39875495,-0.39415148,-0.789743,-0.8081373,-0.5170886,-0.5421854,-0.0250968
69,-0.2482895,-0.21987253,"('lazy', 'industrious')",0.4184482,0.5535679,-0.50615656,-0.4506149,-0.1119993,-0.0389732,0.0730261
70,0.31525674,0.3669897,"('lethargic', 'energetic')",0.22536294,0.29347384,0.6624857,0.7141059,0.4010351,0.4581898,0.0571547
71,-0.6804181,-0.6760458,"('diffident', 'self-confident')",0.3810595,0.44409117,0.4552957,0.48008823,0.051979,0.0827112,0.0307322
72,-0.3007893,-0.24824126,"('unambitious', 'ambitious')",-0.9302396,-0.9159988,-1.1159769,-1.078624,-0.7823353,-0.7476214,0.0347139
73,0.8071976,0.76744056,"('helpless', 'self-reliant')",0.40052903,0.35171333,-2.8366306,-2.831217,-0.542968,-0.5706877,-0.0277197
74,-0.10810351,-0.074953936,"('undedicated', 'dedicated')",0.20077471,0.31175506,0.10381469,0.08622006,0.0654953,0.1076737,0.0421784
75,-0.29926348,-0.23150232,"('meek', 'impulsive')",-0.14183137,-0.18951729,-0.028353274,0.09740752,-0.1564827,-0.1078707,0.048612
76,0.85156196,0.9388652,"('anxious', 'daring')",0.38950735,0.47377187,-0.19457996,-0.12311086,0.3488298,0.429842,0.0810122
77,0.37971455,0.35966834,"('unmotivated', 'motivated')",0.70147145,0.70777214,-1.2016524,-1.151396,-0.0401555,-0.0279852,0.0121703
78,-0.9385921,-0.83520746,"('nonresilient', 'resilient')",0.95423377,1.0288892,0.082258075,0.14632975,0.0326333,0.1133372,0.0807039
79,-1.4631561,-1.4497944,"('wavering', 'unwavering')",-1.5616376,-1.6117622,-0.039339665,-0.0049338304,-1.0213778,-1.0221635,-0.0007857
80,0.89784575,0.90789187,"('dominated', 'dominating')",0.64104044,0.70008063,-1.2573502,-1.2356203,0.0938453,0.1241174,0.0302721
81,0.86315835,0.79159516,"('submissive', 'aggressive')",1.0364734,0.94736016,-1.0247294,-1.0052488,0.2916341,0.2445688,-0.0470653
82,-0.9414935,-0.8733692,"('poor', 'rich')",0.31510708,0.3123413,6.03855,6.136534,1.8040546,1.8585021,0.0544475
83,-0.10847608,-0.17391044,"('powerless', 'powerful')",-0.28749317,-0.22903481,-1.1786292,-1.2386619,-0.5248661,-0.5472024,-0.0223363
84,0.39336267,0.2437785,"('inferior', 'superior')",0.1861217,0.14387786,0.7764934,0.7363541,0.4519926,0.3746701,-0.0773225
85,-0.36154696,-0.40692538,"('insignificant', 'prestigious')",0.38096842,0.35613394,1.4509609,1.4592384,0.4901274,0.4694823,-0.0206451
86,-1.0938411,-1.2869613,"('uninfluential', 'influential')",-0.01693737,-0.2143529,-0.14709604,-0.31967652,-0.4192915,-0.6069969,-0.1877054
87,0.542821,0.42936116,"('unsuccessful', 'successful')",0.8801438,0.77509373,0.7910007,0.7766795,0.7379885,0.6603781,-0.0776104
88,-0.10368334,-0.25259057,"('low', 'eminent')",0.6183873,0.5129958,0.011834312,-0.008059997,0.1755128,0.0841151,-0.0913977
