,deck_male,deck_female,tuple,average_male,average_female,female-male
0,0.40384775,0.24764621,"('unsociable', 'sociable')",0.4038478,0.2476462,-0.1562016
1,1.2826335,1.4304174,"('unfriendly', 'friendly')",1.2826335,1.4304174,0.1477839
2,0.54512227,0.6581709,"('unlikable', 'likable')",0.5451223,0.6581709,0.1130486
3,0.94311816,0.76247644,"('repellent', 'pleasant')",0.9431182,0.7624764,-0.1806418
4,-7.385783,-7.413192,"('disliked', 'liked')",-7.3857832,-7.4131918,-0.0274086
5,-0.5241301,-0.5043528,"('distant', 'outgoing')",-0.5241301,-0.5043528,0.0197773
6,0.048328422,0.13493511,"('distant', 'open')",0.0483284,0.1349351,0.0866067
7,1.6203332,1.4703622,"('insensitive', 'sensitive')",1.6203332,1.4703622,-0.149971
8,1.3905408,1.5666888,"('unaffectionate', 'affectionate')",1.3905408,1.5666888,0.176148
9,1.5917851,1.7721375,"('unaffectionate', 'caring')",1.5917851,1.7721375,0.1803524
10,1.6545738,1.3125408,"('unsympathetic', 'sympathetic')",1.6545738,1.3125408,-0.342033
11,1.892274,1.9123236,"('unhelpful', 'helpful')",1.892274,1.9123236,0.0200496
12,-0.9992793,-1.0628318,"('unsupportive', 'supportive')",-0.9992793,-1.0628318,-0.0635525
13,0.09062474,-0.08102685,"('impolite', 'polite')",0.0906247,-0.0810269,-0.1716516
14,0.24311572,0.17827272,"('antisocial', 'social')",0.2431157,0.1782727,-0.064843
15,0.17192394,0.32140806,"('boring', 'funny')",0.1719239,0.3214081,0.1494842
16,-0.7253436,-0.60845834,"('unpopular', 'popular')",-0.7253436,-0.6084583,0.1168853
17,0.053635076,0.049467135,"('nasty', 'nice')",0.0536351,0.0494671,-0.004168
18,-0.5477508,-0.48682868,"('disagreeable', 'welcoming')",-0.5477508,-0.4868287,0.0609221
19,-0.4620891,-0.42775118,"('inhospitable', 'hospitable')",-0.4620891,-0.4277512,0.0343379
20,0.78251195,0.6108533,"('rough', 'thoughtful')",0.7825119,0.6108533,-0.1716586
21,0.09923008,0.0046206675,"('immoral', 'moral')",0.0992301,0.0046207,-0.0946094
22,0.18281357,0.13050988,"('untrustworthy', 'trustworthy')",0.1828136,0.1305099,-0.0523037
23,6.5926847,6.533997,"('insincere', 'sincere')",6.5926847,6.5339971,-0.0586876
24,1.8152648,1.6788546,"('dishonest', 'honest')",1.8152648,1.6788546,-0.1364102
25,0.20076537,0.32062137,"('egoistic', 'altruistic')",0.2007654,0.3206214,0.119856
26,0.4763919,0.5213876,"('hardhearted', 'benevolent')",0.4763919,0.5213876,0.0449957
27,1.8080606,1.626446,"('hardhearted', 'softhearted')",1.8080606,1.626446,-0.1816146
28,1.2185334,1.1874937,"('disloyal', 'loyal')",1.2185334,1.1874937,-0.0310397
29,-0.0044348463,-0.02998611,"('unfair', 'fair')",-0.0044348,-0.0299861,-0.0255513
30,1.033019,0.98703396,"('intolerant', 'tolerant')",1.0330189,0.987034,-0.0459849
31,-1.2305381,-1.0775145,"('evil', 'good')",-1.2305381,-1.0775145,0.1530236
32,1.3707995,1.284761,"('unkind', 'kind')",1.3707995,1.284761,-0.0860385
33,-0.8754787,-0.7293867,"('wrong', 'right')",-0.8754787,-0.7293867,0.146092
34,4.31234,4.4284554,"('mean', 'honorable')",4.3123398,4.4284554,0.1161156
35,-1.1496786,-1.1618949,"('corrupt', 'incorrupt')",-1.1496786,-1.1618949,-0.0122163
36,-0.7805712,-0.6119897,"('hostile', 'amicable')",-0.7805712,-0.6119897,0.1685815
37,0.9909757,0.9447895,"('fake', 'genuine')",0.9909757,0.9447895,-0.0461862
38,-0.28643143,-0.18953362,"('untruthful', 'truthful')",-0.2864314,-0.1895336,0.0968978
39,0.038136773,0.030725708,"('exploitative', 'cooperative')",0.0381368,0.0307257,-0.0074111
40,-0.82363147,-1.0370953,"('stingy', 'generous')",-0.8236315,-1.0370953,-0.2134638
41,0.22459002,0.24674585,"('unforgiving', 'forgiving')",0.22459,0.2467459,0.0221559
42,-1.5601463,-1.754061,"('unreliable', 'reliable')",-1.5601463,-1.754061,-0.1939147
43,1.6805308,1.5660347,"('irresponsible', 'responsible')",1.6805308,1.5660347,-0.1144961
44,-1.4823039,-1.556082,"('prejudiced', 'unprejudiced')",-1.4823039,-1.556082,-0.0737781
45,0.70554376,0.45282385,"('incompetent', 'competent')",0.7055438,0.4528238,-0.25272
46,-0.41109213,-0.66831726,"('uncompetitive', 'competitive')",-0.4110921,-0.6683173,-0.2572252
47,5.8642516,5.9147387,"('stupid', 'smart')",5.8642516,5.9147387,0.0504871
48,0.9505841,0.8435856,"('unintelligent', 'intelligent')",0.9505841,0.8435856,-0.1069985
49,-0.08503808,0.008078918,"('unable', 'able')",-0.0850381,0.0080789,0.093117
50,0.07533833,-0.04298474,"('clumsy', 'skillful')",0.0753383,-0.0429847,-0.118323
51,0.65778524,0.5258911,"('uneducated', 'educated')",0.6577852,0.5258911,-0.1318941
52,-0.16318564,-0.0016045514,"('irrational', 'rational')",-0.1631856,-0.0016046,0.161581
53,0.66515553,0.6930165,"('uncreative', 'creative')",0.6651555,0.6930165,0.027861
54,1.2363377,1.4467913,"('incapable', 'capable')",1.2363377,1.4467913,0.2104536
