,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.9145724,0.8514597,"('unsociable', 'sociable')",-0.16485742,-0.36562115,0.3748575,0.2429193,-0.1319382
1,0.9435582,0.98435336,"('unfriendly', 'friendly')",1.9381042,1.8429301,1.4408312,1.4136417,-0.0271895
2,-0.323219,-0.3958755,"('unlikable', 'likable')",0.72590274,0.78538513,0.2013419,0.1947548,-0.0065871
3,-1.9040854,-1.8011295,"('repellent', 'pleasant')",0.08743497,0.1482644,-0.9083252,-0.8264325,0.0818927
4,0.17982295,0.25589907,"('disliked', 'liked')",-6.715603,-6.7794614,-3.26789,-3.2617812,0.0061088
5,0.88206285,0.9799132,"('distant', 'outgoing')",-0.15984845,-0.072540745,0.3611072,0.4536862,0.092579
6,0.47459608,0.54628867,"('distant', 'open')",0.34309727,0.39852545,0.4088467,0.472407,0.0635603
7,-0.21242008,-0.099836156,"('insensitive', 'sensitive')",0.55971175,0.5355299,0.1736458,0.2178469,0.0442011
8,0.64049023,0.6572467,"('unaffectionate', 'affectionate')",0.7247604,0.7218519,0.6826253,0.6895493,0.006924
9,1.3669071,1.3872226,"('unaffectionate', 'caring')",1.1689497,1.2243412,1.2679284,1.3057818,0.0378534
10,-0.35407248,-0.33250436,"('unsympathetic', 'sympathetic')",-0.08384176,-0.15544015,-0.2189571,-0.2439723,-0.0250152
11,1.0936829,1.1699775,"('unhelpful', 'helpful')",2.0993104,2.1706147,1.5964966,1.6702962,0.0737996
12,1.0070257,1.1093979,"('unsupportive', 'supportive')",-1.5704751,-1.5842345,-0.2817247,-0.2374183,0.0443064
13,0.57234573,0.49031588,"('impolite', 'polite')",-0.20953268,-0.30503178,0.1814065,0.0926421,-0.0887644
14,-0.57942504,-0.57097495,"('antisocial', 'social')",-0.6680544,-0.72858953,-0.6237397,-0.6497822,-0.0260425
15,1.2802492,1.2698165,"('boring', 'funny')",0.3817399,0.3541904,0.8309946,0.8120035,-0.0189911
16,-0.42380092,-0.3049819,"('unpopular', 'popular')",0.46971226,0.5096376,0.0229557,0.1023279,0.0793722
17,0.029118262,0.21578582,"('nasty', 'nice')",-0.69225794,-0.5597047,-0.3315699,-0.1719595,0.1596104
18,-1.3400817,-1.244002,"('disagreeable', 'welcoming')",-0.43168628,-0.42647368,-0.885884,-0.8352379,0.0506461
19,0.31562915,0.36394274,"('inhospitable', 'hospitable')",0.15235196,0.26229912,0.2339906,0.3131209,0.0791303
