,newfield_male,newfield_female,tuple,exploration_male,exploration_female,co_male,co_female,average_male,average_female,female-male
0,-0.8380777,-0.9037705,"('unsociable', 'sociable')",0.35941565,0.2795676,0.1704069,-0.0020300522,-0.1027517,-0.2087443,-0.1059926
1,-1.5812836,-1.6708238,"('unfriendly', 'friendly')",0.51514494,0.28783262,1.1283903,1.0124583,0.0207506,-0.123511,-0.1442616
2,0.14828604,0.15580663,"('unlikable', 'likable')",1.217469,1.1758028,1.0758526,1.2235645,0.8138692,0.8517246,0.0378554
3,0.045768294,0.032208443,"('repellent', 'pleasant')",0.3120267,0.2816098,0.67837524,0.6939841,0.3453901,0.3359341,-0.009456
4,-0.09011989,-0.11663165,"('disliked', 'liked')",-0.40400055,-0.47645637,-6.7690463,-6.808617,-2.4210556,-2.4672351,-0.0461795
5,-1.2968795,-1.247332,"('distant', 'outgoing')",-1.3801193,-1.340028,-0.75219077,-0.62336046,-1.1430632,-1.0702401,0.0728231
6,-1.5187236,-1.4705036,"('distant', 'open')",-1.3139107,-1.3455003,-0.8992739,-0.75969213,-1.2439694,-1.1918987,0.0520707
7,-0.35593387,-0.3195457,"('insensitive', 'sensitive')",0.8804931,0.91020966,-0.20957953,-0.16719383,0.1049932,0.1411567,0.0361635
8,-1.2282599,-1.3182921,"('unaffectionate', 'affectionate')",0.13715112,0.010970145,0.35958332,0.32835826,-0.2438418,-0.3263212,-0.0824794
9,-1.1320834,-1.2068747,"('unaffectionate', 'caring')",0.88721335,0.7851912,1.0034032,1.0038819,0.2528444,0.1940661,-0.0587783
10,-0.81938654,-0.87033576,"('unsympathetic', 'sympathetic')",0.37493438,0.3470995,-0.26099256,-0.26859185,-0.2351482,-0.2639427,-0.0287945
11,-0.21364222,-0.19323696,"('unhelpful', 'helpful')",0.760437,0.81954247,2.3680375,2.3862073,0.9716107,1.004171,0.0325603
12,0.00042597577,0.06361966,"('unsupportive', 'supportive')",0.7889323,0.87400365,-2.176729,-2.0869694,-0.4624569,-0.3831154,0.0793415
13,0.5935858,0.62580055,"('impolite', 'polite')",0.6468783,0.7262714,0.11832477,0.08564781,0.4529296,0.4792399,0.0263103
14,0.36459842,0.3827578,"('antisocial', 'social')",0.63361996,0.7346709,0.0048611257,-0.042373944,0.3343598,0.3583516,0.0239918
15,-0.07519509,-0.11120086,"('boring', 'funny')",0.1537402,0.12761675,0.53601515,0.48960814,0.2048534,0.1686747,-0.0361787
16,-0.25744712,-0.3524314,"('unpopular', 'popular')",0.087603666,-0.013740584,0.5337573,0.44668585,0.1213046,0.026838,-0.0944666
17,-0.45060685,-0.42693263,"('nasty', 'nice')",-1.2983025,-1.1729807,-0.08815226,-0.095689885,-0.6123539,-0.5652011,0.0471528
18,-0.098939106,-0.0657372,"('disagreeable', 'welcoming')",-0.11928129,-0.090116315,-1.1111381,-1.0707986,-0.4431195,-0.408884,0.0342355
19,-2.53397,-2.4465885,"('inhospitable', 'hospitable')",-3.3653464,-3.3333442,-0.6894986,-0.59777415,-2.1962717,-2.1259023,0.0703694
20,-0.68074465,-0.6318267,"('rough', 'thoughtful')",0.07258544,0.163656,0.27557853,0.26242366,-0.1108602,-0.0685823,0.0422779
21,0.1758214,0.1365954,"('immoral', 'moral')",0.7351328,0.7066937,-0.3503436,-0.3069727,0.1868702,0.1787721,-0.0080981
