,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0273163,-1.2084585,"('unsociable', 'sociable')",1.2041501,1.0530772,-0.042642485,-0.19766048,0.0447304,-0.1176806,-0.162411
1,-1.0219233,-1.2183675,"('unfriendly', 'friendly')",-2.000604,-2.1051195,1.5177068,1.3309882,-0.5016068,-0.6641662,-0.1625594
2,0.37372425,0.4987706,"('unlikable', 'likable')",0.38859248,0.43766564,0.6106793,0.71450657,0.4576654,0.5503143,0.0926489
3,-0.364379,-0.30368662,"('repellent', 'pleasant')",0.29076123,0.38715985,0.32175633,0.36321306,0.0827129,0.1488954,0.0661825
4,0.07781064,-0.060885504,"('disliked', 'liked')",-2.1486502,-2.2750018,-6.356034,-6.4653277,-2.8089577,-2.9337384,-0.1247807
5,-0.4011125,-0.4073386,"('distant', 'outgoing')",-2.3860066,-2.3212757,-0.394429,-0.3745344,-1.060516,-1.0343829,0.0261331
6,-0.29551113,-0.28301245,"('distant', 'open')",-2.7038665,-2.5867507,-0.023706121,0.012168262,-1.0076946,-0.9525317,0.0551629
7,-0.6781027,-0.68210316,"('insensitive', 'sensitive')",1.3999454,1.3859311,0.4301623,0.4371321,0.3840017,0.38032,-0.0036817
8,-0.21349625,-0.26674217,"('unaffectionate', 'affectionate')",-1.5740652,-1.5951091,0.6739253,0.5849717,-0.371212,-0.4256265,-0.0544145
9,-0.19173996,-0.32381567,"('unaffectionate', 'caring')",-0.7401031,-0.80224913,0.8993772,0.7978833,-0.010822,-0.1093938,-0.0985718
10,-1.1303506,-1.2086554,"('unsympathetic', 'sympathetic')",1.3361733,1.238625,-0.4285967,-0.54129714,-0.074258,-0.1704425,-0.0961845
11,-0.9049912,-0.9307705,"('unhelpful', 'helpful')",1.4129546,1.4130986,1.6493211,1.6603531,0.7190948,0.714227,-0.0048678
12,-0.69622725,-0.6914601,"('unsupportive', 'supportive')",0.45349723,0.43650338,-1.8179628,-1.8099438,-0.6868976,-0.6883001,-0.0014025
13,-0.84078884,-0.81684107,"('impolite', 'polite')",2.5474367,2.5236337,-0.13335395,-0.13774276,0.5244313,0.5230166,-0.0014147
14,-0.5041421,-0.559394,"('antisocial', 'social')",1.792989,1.6829417,-0.35693258,-0.43231645,0.3106381,0.2304104,-0.0802277
15,0.7051958,0.68355525,"('boring', 'funny')",-0.08464428,-0.13670945,0.34978965,0.31361166,0.3234471,0.2868191,-0.036628
16,-0.20220912,-0.34892315,"('unpopular', 'popular')",-2.18421,-2.2153285,0.48423028,0.4491878,-0.634063,-0.7050213,-0.0709583
17,-1.3685724,-1.2327323,"('nasty', 'nice')",-1.0432705,-1.0233332,-0.79370445,-0.75856006,-1.0685158,-1.0048752,0.0636406
18,-0.83891034,-0.7577905,"('disagreeable', 'welcoming')",-0.88314277,-0.8928344,-0.7701334,-0.8041403,-0.8307288,-0.8182551,0.0124737
19,-0.44010022,-0.33388233,"('inhospitable', 'hospitable')",-0.9579372,-0.8240378,-0.4179911,-0.3049035,-0.6053429,-0.4876079,0.117735
20,0.23388103,0.2827741,"('rough', 'thoughtful')",0.745799,0.71790856,1.3585957,1.2393831,0.7794253,0.7466885,-0.0327368
21,-0.76495856,-0.76838875,"('immoral', 'moral')",2.5154815,2.4455967,-0.44048244,-0.47599173,0.4366802,0.4004054,-0.0362748
22,-0.15116769,-0.15533942,"('untrustworthy', 'trustworthy')",0.78614825,0.6953702,-0.7206962,-0.8335303,-0.0285719,-0.0978332,-0.0692613
23,-0.14900145,-0.25768715,"('insincere', 'sincere')",1.7589768,1.6876966,5.401214,5.2672977,2.3370632,2.2324357,-0.1046275
24,-0.33473268,-0.376474,"('dishonest', 'honest')",1.4704696,1.5307317,0.46753716,0.40095899,0.5344247,0.5184056,-0.0160191
25,0.013745682,-0.038398646,"('egoistic', 'altruistic')",-1.6275139,-1.5912517,1.1273627,1.1152695,-0.1621352,-0.1714603,-0.0093251
26,-0.3647538,-0.567846,"('hardhearted', 'benevolent')",-0.090017244,-0.2232876,1.5853063,1.480626,0.3768451,0.2298308,-0.1470143
27,-0.43381745,-0.39702827,"('hardhearted', 'softhearted')",-0.7768563,-0.71236485,1.0343921,0.9522907,-0.0587606,-0.0523675,0.0063931
28,-0.48591876,-0.7586491,"('disloyal', 'loyal')",0.59119165,0.4183357,0.793467,0.60047394,0.29958,0.0867202,-0.2128598
29,-0.41449794,-0.44175056,"('unfair', 'fair')",-0.7151885,-0.64500225,-0.7048403,-0.8080108,-0.6115089,-0.6315879,-0.020079
30,-0.06348753,-0.17076886,"('intolerant', 'tolerant')",1.6463287,1.5676773,1.0383089,0.94859284,0.8737167,0.7818337,-0.091883
31,0.1272364,0.14329927,"('evil', 'good')",-3.1002984,-3.009891,-1.0379727,-1.0650856,-1.3370117,-1.3105591,0.0264526
32,-1.0360885,-1.1785786,"('unkind', 'kind')",0.7589076,0.70913017,0.75051886,0.57348895,0.1577793,0.0346802,-0.1230991
33,0.3165407,0.22704673,"('wrong', 'right')",-0.19455138,-0.26171064,-0.5821536,-0.5684755,-0.1533881,-0.2010465,-0.0476584
34,-0.8070242,-0.70908946,"('mean', 'honorable')",0.113420755,0.24960005,5.492278,5.595017,1.5995582,1.7118425,0.1122843
35,0.68602574,0.64913654,"('corrupt', 'incorrupt')",-1.9042242,-1.8819655,-0.40146607,-0.49296126,-0.5398881,-0.5752634,-0.0353753
36,0.14212847,-0.029354379,"('hostile', 'amicable')",-3.130314,-3.228179,0.1198744,-0.057986602,-0.9561037,-1.1051733,-0.1490696
37,0.43574163,0.41229433,"('fake', 'genuine')",1.322802,1.307585,0.4157499,0.41211113,0.7247645,0.7106635,-0.014101
38,-0.40660393,-0.51367027,"('untruthful', 'truthful')",-0.8187581,-0.8965045,-0.22393209,-0.23840773,-0.483098,-0.5495275,-0.0664295
39,0.7563285,0.8285288,"('exploitative', 'cooperative')",1.5878545,1.63718,0.70362645,0.7290674,1.0159365,1.0649254,0.0489889
40,0.62761086,0.4346646,"('stingy', 'generous')",0.01312937,-0.10482639,-1.9298934,-2.0209572,-0.4297177,-0.5637063,-0.1339886
41,-0.17183937,-0.27390063,"('unforgiving', 'forgiving')",-0.2121472,-0.34383145,-0.03561558,-0.13997875,-0.1398674,-0.2525703,-0.1127029
42,0.39807525,0.5666804,"('unreliable', 'reliable')",-0.11522457,0.0053368723,-3.2319713,-3.0701284,-0.9830402,-0.8327037,0.1503365
43,-0.47690058,-0.35995138,"('irresponsible', 'responsible')",2.3500004,2.400472,0.8278888,0.8563143,0.9003295,0.9656116,0.0652821
44,-0.017014569,0.17417508,"('prejudiced', 'unprejudiced')",-0.13615635,-0.09418243,-1.363617,-1.274228,-0.505596,-0.3980784,0.1075176
45,-0.22110148,-0.3410611,"('incompetent', 'competent')",1.6481264,1.5399948,0.12240502,0.030464962,0.5164766,0.4097996,-0.106677
46,-1.1429026,-1.1442306,"('uncompetitive', 'competitive')",1.7458531,1.7099012,-0.26165834,-0.3109398,0.113764,0.0849103,-0.0288537
47,-0.21058917,-0.09109995,"('stupid', 'smart')",0.34259087,0.43710482,4.9582624,5.0588775,1.6967548,1.8016275,0.1048727
48,-1.2753857,-1.3098952,"('unintelligent', 'intelligent')",1.053181,1.0007048,0.32205877,0.28254953,0.0332847,-0.0088803,-0.042165
49,-1.0552585,-0.8147884,"('unable', 'able')",-0.58774257,-0.6010273,-0.27671552,-0.23269793,-0.6399055,-0.5495046,0.0904009
