,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.69050676,-0.8037953,"('unsociable', 'sociable')",0.056812726,-0.055512495,-0.316847,-0.4296539,-0.1128069
1,1.6317445,1.5700793,"('unfriendly', 'friendly')",0.89215976,0.60851365,1.2619522,1.0892965,-0.1726557
2,1.0159403,1.052399,"('unlikable', 'likable')",0.95147973,0.96382165,0.9837101,1.0081103,0.0244002
3,-0.76478297,-0.6832524,"('repellent', 'pleasant')",0.82295907,0.86706805,0.0290881,0.0919078,0.0628197
4,-1.0388867,-1.0350542,"('disliked', 'liked')",-5.402249,-5.7433643,-3.2205677,-3.3892093,-0.1686416
5,1.3259776,1.3361266,"('distant', 'outgoing')",-0.81936103,-0.81328034,0.2533083,0.2614231,0.0081148
6,1.420113,1.4642065,"('distant', 'open')",-1.1122745,-1.0887561,0.1539192,0.1877252,0.033806
7,0.039991856,0.112205,"('insensitive', 'sensitive')",0.15961064,0.15971507,0.0998012,0.13596,0.0361588
8,1.1191962,1.056655,"('unaffectionate', 'affectionate')",-0.3369596,-0.4669206,0.3911183,0.2948672,-0.0962511
9,1.7062454,1.6972388,"('unaffectionate', 'caring')",0.4396575,0.38417473,1.0729514,1.0407068,-0.0322446
10,-0.17994452,-0.13870046,"('unsympathetic', 'sympathetic')",-0.01517221,-0.08766402,-0.0975584,-0.1131822,-0.0156238
11,0.7431873,0.75874054,"('unhelpful', 'helpful')",2.6278014,2.6620328,1.6854944,1.7103868,0.0248924
12,1.0979042,1.2439889,"('unsupportive', 'supportive')",-1.628974,-1.61707,-0.2655349,-0.1865405,0.0789944
13,-0.1961243,-0.1704484,"('impolite', 'polite')",-0.43236294,-0.32731718,-0.3142436,-0.2488828,0.0653608
14,-0.6496172,-0.63353145,"('antisocial', 'social')",-0.039604302,-0.024601204,-0.3446108,-0.3290663,0.0155445
15,-0.073304586,-0.15806478,"('boring', 'funny')",-0.31710762,-0.28329962,-0.1952061,-0.2206822,-0.0254761
16,-0.10027672,-0.13958679,"('unpopular', 'popular')",0.302118,0.19758466,0.1009206,0.0289989,-0.0719217
17,-0.08715379,-0.09496779,"('nasty', 'nice')",-0.4455154,-0.32360122,-0.2663346,-0.2092845,0.0570501
18,0.36402655,0.37073135,"('disagreeable', 'welcoming')",-0.832619,-0.9193852,-0.2342962,-0.2743269,-0.0400307
19,-0.0033399798,-0.043264046,"('inhospitable', 'hospitable')",-0.6254894,-0.7153119,-0.3144147,-0.379288,-0.0648733
20,0.60185915,0.5860075,"('rough', 'thoughtful')",0.8072034,0.7636383,0.7045313,0.6748229,-0.0297084
21,0.41998455,0.4415155,"('immoral', 'moral')",-0.29541194,-0.27579504,0.0622863,0.0828602,0.0205739
22,0.3102137,0.3072589,"('untrustworthy', 'trustworthy')",-0.7522712,-0.75696707,-0.2210287,-0.2248541,-0.0038254
23,1.691562,1.7081957,"('insincere', 'sincere')",5.38841,5.459014,3.5399861,3.5836048,0.0436187
24,1.2765151,1.3258681,"('dishonest', 'honest')",1.0238143,1.0018325,1.1501647,1.1638503,0.0136856
25,0.98664546,0.9611903,"('egoistic', 'altruistic')",0.71187025,0.62367344,0.8492578,0.7924318,-0.056826
26,1.6920068,1.6384597,"('hardhearted', 'benevolent')",1.0799366,0.90852386,1.3859718,1.2734917,-0.1124801
27,-0.64735955,-0.62834066,"('hardhearted', 'softhearted')",-0.1932722,-0.23037104,-0.4203159,-0.4293559,-0.00904
28,0.09271105,-0.0026547983,"('disloyal', 'loyal')",0.9777964,0.7463802,0.5352537,0.3718627,-0.163391
29,-0.47653562,-0.5089198,"('unfair', 'fair')",-0.35121995,-0.4372326,-0.4138778,-0.4730762,-0.0591984
30,0.4467346,0.40573585,"('intolerant', 'tolerant')",0.62883013,0.54901683,0.5377824,0.4773763,-0.0604061
31,-0.56487453,-0.5603365,"('evil', 'good')",-1.5666106,-1.6376086,-1.0657425,-1.0989726,-0.0332301
32,0.6427487,0.6982568,"('unkind', 'kind')",0.802309,0.67618424,0.7225288,0.6872205,-0.0353083
33,1.1016052,1.0493808,"('wrong', 'right')",-0.76408046,-0.72270775,0.1687624,0.1633365,-0.0054259
34,0.33185288,0.44055742,"('mean', 'honorable')",4.891507,5.0914445,2.61168,2.766001,0.154321
35,-0.6097361,-0.7076208,"('corrupt', 'incorrupt')",-0.9134524,-0.90632874,-0.7615942,-0.8069748,-0.0453806
36,-0.29377502,-0.37627137,"('hostile', 'amicable')",-0.9163209,-1.0748528,-0.6050479,-0.7255621,-0.1205142
37,-0.7789442,-0.7750936,"('fake', 'genuine')",-0.15069008,-0.11363243,-0.4648171,-0.444363,0.0204541
38,0.58080757,0.62416434,"('untruthful', 'truthful')",0.5170457,0.6007615,0.5489266,0.6124629,0.0635363
39,2.2461965,2.2799137,"('exploitative', 'cooperative')",0.25101462,0.35335988,1.2486056,1.3166368,0.0680312
40,-0.011321701,0.108119264,"('stingy', 'generous')",-2.0215006,-2.1444044,-1.0164112,-1.0181426,-0.0017314
41,0.31456822,0.32061595,"('unforgiving', 'forgiving')",-0.13279887,-0.14984141,0.0908847,0.0853873,-0.0054974
42,-0.5688826,-0.5168123,"('unreliable', 'reliable')",-2.336854,-2.418325,-1.4528682,-1.4675686,-0.0147004
43,0.13033542,0.17860624,"('irresponsible', 'responsible')",0.53131217,0.5464847,0.3308238,0.3625455,0.0317217
44,-1.3317058,-1.2777717,"('prejudiced', 'unprejudiced')",-1.3653439,-1.2843723,-1.3485248,-1.281072,0.0674528
45,-0.7514725,-0.6952502,"('incompetent', 'competent')",-0.21093431,-0.28855684,-0.4812034,-0.4919035,-0.0107001
46,0.23775405,0.30509937,"('uncompetitive', 'competitive')",0.09057698,0.16151702,0.1641655,0.2333082,0.0691427
47,0.63875455,0.751859,"('stupid', 'smart')",4.2918477,4.505464,2.465301,2.6286616,0.1633606
48,0.46973154,0.426068,"('unintelligent', 'intelligent')",0.6206689,0.5390496,0.5452002,0.4825588,-0.0626414
49,0.46790355,0.4725944,"('unable', 'able')",-0.47814357,-0.4193653,-0.00512,0.0266146,0.0317346
50,-0.5654788,-0.5454395,"('clumsy', 'skillful')",-0.35627568,-0.41524875,-0.4608772,-0.4803441,-0.0194669
51,-0.27764517,-0.27384853,"('uneducated', 'educated')",1.2139196,1.0724927,0.4681372,0.3993221,-0.0688151
52,0.57147616,0.45917764,"('irrational', 'rational')",-0.5538236,-0.65144426,0.0088263,-0.0961333,-0.1049596
53,2.1226497,2.0735903,"('uncreative', 'creative')",0.78947276,0.56746656,1.4560612,1.3205284,-0.1355328
54,1.7157104,1.6234174,"('incapable', 'capable')",0.8434624,0.7536515,1.2795864,1.1885345,-0.0910519
55,-0.018343553,-0.002782763,"('incompetent', 'clever')",0.5521359,0.5356991,0.2668962,0.2664582,-0.000438
56,0.903944,0.88846046,"('impractical', 'practical')",0.3184321,0.25961357,0.6111881,0.574037,-0.0371511
57,-0.55305296,-0.59847087,"('unimaginative', 'imaginative')",-2.4567685,-2.6256428,-1.5049107,-1.6120569,-0.1071462
58,0.280659,0.22376671,"('undiscriminating', 'discriminating')",0.6477136,0.5477829,0.4641863,0.3857748,-0.0784115
59,0.70775235,0.7025453,"('foolish', 'wise')",-0.30939275,-0.31137767,0.1991798,0.1955838,-0.003596
60,0.75720847,0.834422,"('inefficient', 'efficient')",0.5768008,0.7721536,0.6670046,0.8032878,0.1362832
61,2.1201255,2.0644195,"('illogical', 'logical')",0.9681921,0.9394984,1.5441588,1.501959,-0.0421998
62,1.1622356,1.3036014,"('incompetent', 'brilliant')",0.9142284,1.0784606,1.038232,1.191031,0.152799
63,0.6581703,0.7210608,"('unperceptive', 'insightful')",0.94218683,0.9755755,0.8001785,0.8483182,0.0481397
64,-0.30284026,-0.26724094,"('shy', 'confident')",-4.6296663,-4.641047,-2.4662533,-2.454144,0.0121093
