,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.0732806,-2.2200956,"('unsociable', 'sociable')",0.10594217,0.01588624,-0.38432094,-0.49014187,-0.762303,-0.95627195,-0.7784905,-0.9126558,-0.1341653
1,-0.8277633,-1.0493089,"('unfriendly', 'friendly')",0.71288943,0.3591906,0.81665254,0.66250527,1.9234313,1.7365757,0.6563025,0.4272407,-0.2290618
2,0.5054171,0.61398894,"('unlikable', 'likable')",0.3477846,0.4324283,0.18821853,0.37436977,0.59525657,0.7253081,0.4091692,0.5365238,0.1273546
3,-1.2083112,-1.1548291,"('repellent', 'pleasant')",-0.04567209,0.12602875,-0.8280338,-0.7013032,0.049399633,0.13393825,-0.5081543,-0.3990413,0.109113
4,0.33849397,0.3186977,"('disliked', 'liked')",-1.2866695,-1.4907781,-0.6778136,-0.7490137,-5.5856643,-5.878802,-1.8029134,-1.9499741,-0.1470607
5,1.1546313,1.1827233,"('distant', 'outgoing')",0.30161303,0.05658552,0.6736377,0.6545882,0.11854296,0.12129563,0.5621062,0.5037982,-0.058308
6,0.9957063,1.012003,"('distant', 'open')",-0.119876355,-0.4395013,0.41845226,0.36175787,0.68401146,0.70372224,0.4945734,0.4094954,-0.085078
7,-1.2457848,-1.2950535,"('insensitive', 'sensitive')",-0.6465117,-0.5319235,-0.06463286,0.05320419,0.45846787,0.4374315,-0.3746154,-0.3340853,0.0405301
8,0.11807176,-0.034365587,"('unaffectionate', 'affectionate')",0.2967587,0.03241539,0.5692543,0.49547184,0.5656494,0.49868065,0.3874335,0.2480506,-0.1393829
9,-0.15028182,-0.26170936,"('unaffectionate', 'caring')",0.8229186,0.6520219,0.72518575,0.7126572,1.0096793,0.9671432,0.6018754,0.5175282,-0.0843472
10,-2.9497302,-3.0309267,"('unsympathetic', 'sympathetic')",-0.36774698,-0.26419666,-1.3732599,-1.2348782,-0.62249523,-0.7150792,-1.3283081,-1.3112702,0.0170379
11,-1.7957863,-1.768929,"('unhelpful', 'helpful')",0.6119115,0.7725984,0.9342343,1.1132449,1.3181274,1.3196871,0.2671217,0.3591504,0.0920287
12,-1.3444979,-1.320373,"('unsupportive', 'supportive')",0.8767895,1.045892,0.039973512,0.19331561,-1.460044,-1.5524455,-0.4719447,-0.4084027,0.063542
13,-1.706122,-1.742382,"('impolite', 'polite')",-0.095788084,0.005797919,0.21955726,0.24765743,-0.4699636,-0.5339564,-0.5130791,-0.5057208,0.0073583
14,-1.2788736,-1.281628,"('antisocial', 'social')",0.57018024,0.6854542,0.062217962,0.07491221,-1.0137249,-1.0546919,-0.4150501,-0.3939884,0.0210617
15,0.052677803,0.011241902,"('boring', 'funny')",-0.17627096,-0.35416198,1.445238,1.463341,0.40508506,0.3994075,0.4316825,0.3799571,-0.0517254
16,0.21066888,0.2471037,"('unpopular', 'popular')",-0.62836176,-0.69326186,0.027634634,-0.03881292,0.561486,0.5809863,0.0428569,0.0240038,-0.0188531
17,0.25041443,0.32603073,"('nasty', 'nice')",-1.1620798,-1.1562669,-1.2487062,-1.1172863,-0.88089395,-0.7468219,-0.7603164,-0.6735861,0.0867303
18,-0.06996395,-0.1425272,"('disagreeable', 'welcoming')",-0.050534457,-0.09793965,-0.49818242,-0.5515939,-0.23255663,-0.2601826,-0.2128094,-0.2630608,-0.0502514
19,-0.20024967,-0.17608492,"('inhospitable', 'hospitable')",-0.8170983,-0.8719376,-0.5887409,-0.5474468,-0.012027539,0.111001864,-0.4045291,-0.3711168,0.0334123
20,-0.25842148,-0.2993393,"('rough', 'thoughtful')",-0.6380309,-0.5542237,0.32640204,0.33855456,1.2033038,1.1479261,0.1583134,0.1582294,-8.4e-05
21,-1.4036257,-1.4325554,"('immoral', 'moral')",-0.6275773,-0.5412542,-0.5322894,-0.47970447,-0.87382895,-0.91864926,-0.8593303,-0.8430408,0.0162895
22,-0.37571374,-0.43748456,"('untrustworthy', 'trustworthy')",0.28756753,0.31362468,-0.20521073,-0.23295042,-0.9472981,-1.1043948,-0.3101638,-0.3653013,-0.0551375
