,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
0,2.1008017,1.9453627,"('unsociable', 'sociable')",1.6801493,1.5131342,0.14849181,0.014749838,1.3098143,1.1577489,-0.1520654
1,-0.55845344,-0.58169854,"('unfriendly', 'friendly')",-0.43481213,-0.47055277,1.246696,1.1261201,0.0844768,0.0246229,-0.0598539
2,0.3563953,0.4555256,"('unlikable', 'likable')",0.62707055,0.63184965,0.21610403,0.31190354,0.3998566,0.4664263,0.0665697
3,-0.14271666,-0.17775004,"('repellent', 'pleasant')",-0.5205957,-0.55858505,0.22635901,0.24699472,-0.1456511,-0.1631135,-0.0174624
4,-0.2878691,-0.33088183,"('disliked', 'liked')",-0.5206851,-0.517476,-5.383886,-5.487802,-2.0641467,-2.1120532,-0.0479065
5,-2.0358002,-1.9809761,"('distant', 'outgoing')",-1.5466722,-1.4041817,-0.679438,-0.6742044,-1.4206368,-1.3531208,0.067516
6,-2.2099304,-2.1059136,"('distant', 'open')",-1.7419951,-1.617391,-0.28974843,-0.3149212,-1.4138913,-1.3460754,0.0678159
7,0.29190665,0.29403234,"('insensitive', 'sensitive')",1.0903128,1.0768685,0.7823735,0.7527765,0.721531,0.7078924,-0.0136386
8,-0.72311246,-0.72311896,"('unaffectionate', 'affectionate')",-1.0639653,-1.0836867,0.7534349,0.6621699,-0.3445476,-0.3815452,-0.0369976
9,0.5119736,0.5335129,"('unaffectionate', 'caring')",-0.21213254,-0.17458664,1.1306312,1.0632168,0.4768241,0.4740477,-0.0027764
10,1.7428315,1.6906346,"('unsympathetic', 'sympathetic')",0.8063999,0.65378237,0.36151212,0.28272504,0.9702478,0.8757141,-0.0945337
11,1.6273469,1.584826,"('unhelpful', 'helpful')",0.5119699,0.4541603,1.9618927,1.9574591,1.3670699,1.3321484,-0.0349215
12,2.3158243,2.452401,"('unsupportive', 'supportive')",0.6806841,0.6704363,-1.3057328,-1.2617356,0.5635918,0.6203672,0.0567754
13,2.1052554,2.0959954,"('impolite', 'polite')",2.396698,2.3926117,-0.28326702,-0.24988453,1.4062287,1.4129076,0.0066789
14,1.742383,1.6801732,"('antisocial', 'social')",1.3222641,1.1740472,0.074748635,0.035272483,1.0464652,0.9631643,-0.0833009
15,-0.21956368,-0.18020275,"('boring', 'funny')",0.17206356,0.15566888,0.45545727,0.43429464,0.1359857,0.1365869,0.0006012
16,-1.3942566,-1.392984,"('unpopular', 'popular')",-1.6222124,-1.6072698,0.27927738,0.28285405,-0.9123972,-0.9057999,0.0065973
17,-0.67754686,-0.6756712,"('nasty', 'nice')",-0.5849464,-0.55844396,-0.5204862,-0.46150362,-0.5943265,-0.5652062,0.0291203
18,-0.313965,-0.2896486,"('disagreeable', 'welcoming')",-0.62226576,-0.6995313,-0.82472354,-0.84454906,-0.5869848,-0.611243,-0.0242582
19,-0.85043013,-0.8151466,"('inhospitable', 'hospitable')",-1.208769,-1.0562558,-0.41122434,-0.32637596,-0.8234745,-0.7325928,0.0908817
20,0.3856974,0.30162138,"('rough', 'thoughtful')",0.5882695,0.57777506,1.332841,1.2487807,0.768936,0.7093924,-0.0595436
21,1.4516715,1.513352,"('immoral', 'moral')",0.9906203,0.8656553,-0.4704517,-0.5013492,0.65728,0.625886,-0.031394
22,1.5110756,1.4938744,"('untrustworthy', 'trustworthy')",1.7283901,1.5742444,-0.3311315,-0.38348985,0.9694448,0.8948763,-0.0745685
23,1.3415834,1.2562855,"('insincere', 'sincere')",0.7214704,0.588836,5.0593653,4.9696565,2.3741398,2.2715928,-0.102547
