,l3_male,l3_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6633412,-0.7825215,"('unsociable', 'sociable')",-0.24125281,-0.4145097,-0.32298717,-0.4911434,-0.4091938,-0.5627249,-0.1535311
1,-1.9733516,-1.9369615,"('unfriendly', 'friendly')",-0.08086401,-0.22816089,1.5740956,1.4374758,-0.16004,-0.2425489,-0.0825089
2,0.43930292,0.44647193,"('unlikable', 'likable')",0.19938807,0.26799178,0.68577605,0.71951795,0.441489,0.4779939,0.0365049
3,0.27390507,0.4732524,"('repellent', 'pleasant')",0.06382945,0.21847783,-0.13035765,-0.029612347,0.0691256,0.2207059,0.1515803
4,-0.6843766,-0.7121305,"('disliked', 'liked')",-0.39942202,-0.4484818,-5.8272295,-5.9391203,-2.303676,-2.3665775,-0.0629015
5,-1.1040387,-1.0301169,"('distant', 'outgoing')",-0.6968293,-0.598725,-0.029858142,0.019761082,-0.610242,-0.5363603,0.0738817
6,-1.078206,-0.94020945,"('distant', 'open')",-1.1110569,-1.0418997,0.43559605,0.455583,-0.5845556,-0.508842,0.0757136
7,0.4759912,0.532653,"('insensitive', 'sensitive')",0.5256591,0.6184403,0.31972384,0.38619503,0.4404581,0.5124294,0.0719713
8,-1.0356872,-0.9844505,"('unaffectionate', 'affectionate')",-0.3181424,-0.38050124,0.37694737,0.34686023,-0.3256274,-0.3393638,-0.0137364
9,-0.88991106,-0.8299519,"('unaffectionate', 'caring')",-0.061713103,-0.10763483,1.0750902,1.0875607,0.0411553,0.0499913,0.008836
10,-0.033690482,0.058569014,"('unsympathetic', 'sympathetic')",-0.6464844,-0.6300108,-0.7072201,-0.7519458,-0.462465,-0.4411292,0.0213358
11,0.34684703,0.34593728,"('unhelpful', 'helpful')",0.9793188,1.0316905,1.8766443,1.8593136,1.0676033,1.0789804,0.0113771
12,0.4276914,0.60781866,"('unsupportive', 'supportive')",0.43088102,0.6026981,-1.8266208,-1.7662944,-0.3226828,-0.1852592,0.1374236
13,0.04582084,-0.023603782,"('impolite', 'polite')",-0.15559329,-0.19377765,-0.1578086,-0.20295641,-0.0891937,-0.1401126,-0.0509189
14,0.93128467,0.9084233,"('antisocial', 'social')",0.7293214,0.7932325,-0.6011273,-0.6218955,0.3531596,0.3599201,0.0067605
15,0.15836155,0.019542031,"('boring', 'funny')",0.27816942,0.22225368,0.7116754,0.67277575,0.3827355,0.3048572,-0.0778783
16,-0.39699623,-0.38161314,"('unpopular', 'popular')",-0.24193299,-0.29310066,0.8230861,0.8209582,0.0613856,0.0487481,-0.0126375
17,-0.26799104,-0.15313545,"('nasty', 'nice')",-0.8604674,-0.77914536,-0.25365087,-0.23775217,-0.4607031,-0.390011,0.0706921
18,-0.034330305,0.07069346,"('disagreeable', 'welcoming')",0.3033207,0.36105654,-0.29918614,-0.3493405,-0.0100652,0.0274698,0.037535
19,-1.2143993,-1.1799042,"('inhospitable', 'hospitable')",-1.0089533,-1.0537329,-0.115660876,-0.051968873,-0.7796712,-0.7618686,0.0178026
20,0.110430494,0.160284,"('rough', 'thoughtful')",0.8775449,0.98801243,0.6705634,0.6602207,0.5528463,0.6028391,0.0499928
21,0.6167364,0.5358716,"('immoral', 'moral')",0.57487065,0.5433993,-0.70852,-0.7401387,0.161029,0.113044,-0.047985
22,0.3283453,0.36557728,"('untrustworthy', 'trustworthy')",-0.2392869,-0.30484295,-1.017476,-1.1027144,-0.3094725,-0.3473267,-0.0378542
23,-0.046543635,-0.05602621,"('insincere', 'sincere')",-0.11584983,-0.096705586,5.2783346,5.255609,1.7053137,1.700959,-0.0043547
24,-0.3239058,-0.27501974,"('dishonest', 'honest')",-1.5430065,-1.5364364,0.53370196,0.47663432,-0.4444035,-0.4449406,-0.0005371
25,-1.1374532,-1.1651382,"('egoistic', 'altruistic')",0.3151491,0.2718051,1.2996613,1.2720226,0.159119,0.1262298,-0.0328892
26,-1.0818522,-1.0867257,"('hardhearted', 'benevolent')",0.5309006,0.56044054,1.5479923,1.4650183,0.3323469,0.312911,-0.0194359
27,-0.4457222,-0.28485692,"('hardhearted', 'softhearted')",0.23513356,0.26762754,1.0750452,1.0891143,0.2881522,0.357295,0.0691428
28,-0.65603083,-0.7675349,"('disloyal', 'loyal')",0.041937806,-0.051228113,0.88757014,0.74023646,0.091159,-0.0261755,-0.1173345
29,0.13027525,0.14744368,"('unfair', 'fair')",-1.1515632,-1.1006274,-0.81709933,-0.95836216,-0.6127958,-0.637182,-0.0243862
30,0.6533857,0.57618433,"('intolerant', 'tolerant')",1.7009679,1.6202154,1.3031977,1.2195058,1.2191838,1.1386352,-0.0805486
31,-1.5670553,-1.4670975,"('evil', 'good')",-0.87137806,-0.9003675,-1.0693564,-1.1303748,-1.1692633,-1.1659466,0.0033167
32,0.1593312,0.14783268,"('unkind', 'kind')",0.20941725,0.18038319,0.7840651,0.6719827,0.3842712,0.3333995,-0.0508717
33,0.16020352,0.12535727,"('wrong', 'right')",0.0165008,0.014952123,-0.2559741,-0.25680286,-0.0264233,-0.0388312,-0.0124079
34,-0.5161924,-0.40662295,"('mean', 'honorable')",-0.016210575,0.11887738,5.985502,6.0981474,1.8176996,1.9368006,0.119101
35,-0.86604977,-0.93536854,"('corrupt', 'incorrupt')",-0.7467626,-0.81316435,-0.19758467,-0.29899034,-0.6034656,-0.6825078,-0.0790422
36,-1.6254188,-1.6230493,"('hostile', 'amicable')",-0.97702897,-1.1921076,0.39220646,0.2159566,-0.7367471,-0.8664001,-0.129653
37,-0.029776668,0.04156603,"('fake', 'genuine')",-0.34830233,-0.3161638,-0.06403473,-0.032632463,-0.1473712,-0.1024101,0.0449611
38,-0.5948266,-0.5291278,"('untruthful', 'truthful')",-0.88327485,-0.80677587,0.03999517,0.06420394,-0.4793688,-0.4238999,0.0554689
39,1.4085128,1.3558633,"('exploitative', 'cooperative')",0.66125655,0.7077824,0.11413351,0.1053634,0.7279677,0.7230031,-0.0049646
40,-0.045739636,0.060236536,"('stingy', 'generous')",0.13852589,0.19206543,-1.7562193,-1.7712672,-0.5544777,-0.5063217,0.048156
41,0.11876026,0.13445702,"('unforgiving', 'forgiving')",-0.5409457,-0.48679316,0.42791554,0.26524425,0.00191,-0.0290306,-0.0309406
42,1.2021555,1.3451549,"('unreliable', 'reliable')",-0.8982233,-0.7076061,-3.1020672,-3.0146897,-0.9327117,-0.7923803,0.1403314
43,0.34531358,0.45360273,"('irresponsible', 'responsible')",-0.36104184,-0.20461553,0.20584139,0.201307,0.063371,0.1500981,0.0867271
44,0.17147045,0.11572349,"('prejudiced', 'unprejudiced')",-0.30990884,-0.25529596,-1.0083791,-1.0634904,-0.3822725,-0.401021,-0.0187485
45,0.11314052,0.25336727,"('incompetent', 'competent')",-0.7139868,-0.6566509,-0.57231104,-0.5973285,-0.3910524,-0.3335374,0.057515
46,0.3937756,0.5167376,"('uncompetitive', 'competitive')",0.48085707,0.5553026,-0.7590443,-0.7950104,0.0385295,0.0923433,0.0538138
