,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.7613676,-0.70955545,"('unsociable', 'sociable')",-0.36763248,-0.42198282,-0.5645,-0.5657691,-0.0012691
1,-1.6263165,-1.7004777,"('unfriendly', 'friendly')",2.1745896,2.0161414,0.2741365,0.1578318,-0.1163047
2,0.10136383,0.116453364,"('unlikable', 'likable')",0.20790601,0.23477829,0.1546349,0.1756158,0.0209809
3,-0.8767389,-0.6664634,"('repellent', 'pleasant')",-0.17502151,-0.11220211,-0.5258802,-0.3893327,0.1365475
4,-0.3626945,-0.33577758,"('disliked', 'liked')",-4.297383,-4.2713604,-2.3300385,-2.3035691,0.0264694
5,-1.7665987,-1.7727737,"('distant', 'outgoing')",0.5051947,0.40425184,-0.630702,-0.684261,-0.053559
6,-1.8447919,-1.864458,"('distant', 'open')",0.50565726,0.38060033,-0.6695673,-0.7419288,-0.0723615
7,-0.066697,0.041883565,"('insensitive', 'sensitive')",0.40199515,0.45078638,0.1676491,0.246335,0.0786859
8,-0.7044682,-0.8595422,"('unaffectionate', 'affectionate')",1.0203632,0.78467065,0.1579475,-0.0374358,-0.1953833
9,-1.0252395,-1.0855173,"('unaffectionate', 'caring')",1.2848617,1.1151898,0.1298111,0.0148363,-0.1149748
10,-0.31024206,-0.15502906,"('unsympathetic', 'sympathetic')",-0.4969263,-0.39513707,-0.4035842,-0.2750831,0.1285011
11,-0.3657021,-0.31965604,"('unhelpful', 'helpful')",0.80145544,0.8543344,0.2178767,0.2673392,0.0494625
12,-0.36986142,-0.2972076,"('unsupportive', 'supportive')",-1.0375196,-0.98772234,-0.7036905,-0.642465,0.0612255
13,-0.5712268,-0.521892,"('impolite', 'polite')",-0.82613903,-0.77258384,-0.6986829,-0.6472379,0.051445
14,0.35950482,0.4709729,"('antisocial', 'social')",0.46117768,0.5152936,0.4103413,0.4931332,0.0827919
15,-0.014103327,-0.14281237,"('boring', 'funny')",-0.078348085,-0.14233834,-0.0462257,-0.1425754,-0.0963497
16,-0.59288836,-0.5299499,"('unpopular', 'popular')",-0.028904676,-0.13110474,-0.3108965,-0.3305273,-0.0196308
17,-0.17127077,-0.19112073,"('nasty', 'nice')",-1.0291357,-1.0770121,-0.6002032,-0.6340664,-0.0338632
18,-0.95973444,-0.9167086,"('disagreeable', 'welcoming')",-0.84620315,-0.9545221,-0.9029688,-0.9356153,-0.0326465
19,-1.4960958,-1.4633693,"('inhospitable', 'hospitable')",-0.32105604,-0.37901533,-0.9085759,-0.9211923,-0.0126164
20,0.23942193,0.27315965,"('rough', 'thoughtful')",1.2984602,1.2987617,0.7689411,0.7859607,0.0170196
21,-0.09037081,0.019841524,"('immoral', 'moral')",-1.2646207,-1.1227129,-0.6774957,-0.5514356,0.1260601
22,-0.47135156,-0.3841951,"('untrustworthy', 'trustworthy')",-0.44186616,-0.41459438,-0.4566089,-0.3993948,0.0572141
23,-0.8392859,-0.8060888,"('insincere', 'sincere')",3.9022696,3.747642,1.5314919,1.4707766,-0.0607153
24,-0.8007946,-0.76534486,"('dishonest', 'honest')",0.5990398,0.55152124,-0.1008774,-0.1069118,-0.0060344
25,-0.41597438,-0.44640818,"('egoistic', 'altruistic')",1.3807226,1.2128785,0.4823741,0.3832352,-0.0991389
26,-0.006138904,-0.116469815,"('hardhearted', 'benevolent')",2.7449574,2.6373496,1.3694093,1.2604399,-0.1089694
27,-0.06619355,-0.08353236,"('hardhearted', 'softhearted')",0.6811888,0.3858997,0.3074976,0.1511837,-0.1563139
28,-0.08403906,-0.078060485,"('disloyal', 'loyal')",1.0249285,0.9220112,0.4704447,0.4219753,-0.0484694
29,-0.9754216,-0.967041,"('unfair', 'fair')",-0.34719077,-0.51127243,-0.6613062,-0.7391567,-0.0778505
30,0.2644191,0.3163556,"('intolerant', 'tolerant')",0.4683363,0.5060913,0.3663777,0.4112234,0.0448457
31,-1.2640997,-1.1990772,"('evil', 'good')",0.14797893,0.059354633,-0.5580604,-0.5698613,-0.0118009
32,0.01712402,0.022320487,"('unkind', 'kind')",0.5306181,0.33966517,0.273871,0.1809928,-0.0928782
33,-0.16912262,-0.22480114,"('wrong', 'right')",0.17569318,0.039421417,0.0032853,-0.0926899,-0.0959752
34,0.0016799383,0.16261953,"('mean', 'honorable')",3.5098615,3.6544085,1.7557707,1.908514,0.1527433
35,-0.4876235,-0.6554317,"('corrupt', 'incorrupt')",-0.031743847,-0.24770348,-0.2596837,-0.4515676,-0.1918839
36,-1.3285098,-1.3730325,"('hostile', 'amicable')",1.0899217,0.837076,-0.119294,-0.2679782,-0.1486842
37,0.40430814,0.39996234,"('fake', 'genuine')",0.58911973,0.5711652,0.4967139,0.4855638,-0.0111501
38,-1.364314,-1.3668731,"('untruthful', 'truthful')",0.08562433,0.12513869,-0.6393448,-0.6208673,0.0184775
39,0.49860734,0.5074278,"('exploitative', 'cooperative')",0.3763572,0.3778099,0.4374823,0.4426188,0.0051365
40,-0.12082368,-0.060765035,"('stingy', 'generous')",-1.290093,-1.4369122,-0.7054583,-0.7488386,-0.0433803
41,-0.5739404,-0.5232726,"('unforgiving', 'forgiving')",0.4918103,0.49117675,-0.0410651,-0.0160479,0.0250172
42,0.10756766,0.24626064,"('unreliable', 'reliable')",-1.8952498,-1.828598,-0.8938411,-0.7911687,0.1026724
43,-0.71541405,-0.63251984,"('irresponsible', 'responsible')",0.9351702,1.003251,0.1098781,0.1853656,0.0754875
44,0.08284648,0.03295279,"('prejudiced', 'unprejudiced')",-1.5842229,-1.5789763,-0.7506882,-0.7730117,-0.0223235
45,-0.61401165,-0.39496613,"('incompetent', 'competent')",1.0450611,1.1718143,0.2155247,0.3884241,0.1728994
46,-0.10514985,0.076071784,"('uncompetitive', 'competitive')",-0.5596784,-0.43801945,-0.3324141,-0.1809738,0.1514403
47,0.032298032,0.10230787,"('stupid', 'smart')",4.31221,4.410233,2.1722541,2.2562704,0.0840163
48,0.13758454,0.13442029,"('unintelligent', 'intelligent')",-0.045269318,0.05117245,0.0461576,0.0927964,0.0466388
49,0.22686018,0.3517599,"('unable', 'able')",-0.4117771,-0.2965672,-0.0924585,0.0275964,0.1200549
50,0.021320818,0.0008439217,"('clumsy', 'skillful')",-0.35522136,-0.54130095,-0.1669503,-0.2702285,-0.1032782
51,-0.88596064,-0.8628649,"('uneducated', 'educated')",-0.3577304,-0.37030578,-0.6218455,-0.6165854,0.0052601
52,-0.72624683,-0.94919735,"('irrational', 'rational')",0.064620785,-0.1604198,-0.330813,-0.5548086,-0.2239956
53,-1.5831051,-1.5752861,"('uncreative', 'creative')",0.9588181,0.8603215,-0.3121435,-0.3574823,-0.0453388
