,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.40160823,0.31540588,"('unsociable', 'sociable')",0.14850256,0.16505471,1.1665497,1.0226917,-0.09182687,-0.19171023,-0.20697504,-0.3781661,0.2835717,0.1866552,-0.0969165
1,-0.22124983,-0.26274386,"('unfriendly', 'friendly')",-1.2899231,-1.4918998,-0.6541679,-0.7669681,-1.4117734,-1.6416832,1.5067146,1.2135139,-0.41408,-0.5899562,-0.1758762
2,1.0288311,1.1015084,"('unlikable', 'likable')",0.81257707,0.89232564,1.1994642,1.2735735,0.7925406,0.876366,0.47458172,0.64166886,0.861599,0.9570885,0.0954895
3,-0.14034356,-0.02112712,"('repellent', 'pleasant')",-0.045096382,0.027456854,-0.53809345,-0.52015066,0.2178501,0.31026158,0.18025766,0.21849659,-0.0650851,0.0029874,0.0680725
4,-1.5508168,-1.5921562,"('disliked', 'liked')",-1.4911581,-1.5874156,-1.8980032,-1.8895977,-0.7915337,-0.8202076,-5.263061,-5.4412384,-2.1989147,-2.266123,-0.0672083
5,-1.3511614,-1.2998267,"('distant', 'outgoing')",-2.1003203,-2.1259022,-1.3712299,-1.2533977,-1.2858421,-1.2603925,-0.5984033,-0.5712905,-1.3413915,-1.302162,0.0392295
6,-1.394652,-1.3287721,"('distant', 'open')",-2.0767348,-2.115543,-1.7165753,-1.5840266,-1.5555104,-1.5500721,0.005540628,-0.016425436,-1.3475863,-1.3189678,0.0286185
7,1.572284,1.6427388,"('insensitive', 'sensitive')",0.68949866,0.8291839,0.52394366,0.55648285,0.42240012,0.44574696,0.52310675,0.50062925,0.7462467,0.7949563,0.0487096
8,-0.22069243,-0.24969724,"('unaffectionate', 'affectionate')",-1.4623685,-1.5668077,-1.0688444,-1.1352515,-2.393466,-2.469601,0.5469675,0.38007325,-0.9196808,-1.0082568,-0.088576
9,0.8246102,0.76285136,"('unaffectionate', 'caring')",-0.71288824,-0.80572927,-0.06520335,-0.13804129,-1.817232,-1.884303,0.9604693,0.8298101,-0.1620488,-0.2470824,-0.0850336
10,1.6659124,1.7319041,"('unsympathetic', 'sympathetic')",0.8633222,1.0299616,0.13267523,0.06841936,-0.39703602,-0.4015406,-0.33573663,-0.4289402,0.3858274,0.3999609,0.0141335
11,1.394745,1.3996646,"('unhelpful', 'helpful')",0.9259598,1.0395633,2.448731,2.4099746,0.37459445,0.44632483,1.705079,1.7419508,1.3698219,1.4074957,0.0376738
12,1.651837,1.7902863,"('unsupportive', 'supportive')",0.9311378,1.0761384,0.8651434,0.9545564,-0.37968963,-0.22515634,-1.7509165,-1.7625912,0.2635024,0.3666467,0.1031443
13,1.1494248,1.1312826,"('impolite', 'polite')",1.1193459,1.2016531,1.5854117,1.6165084,1.0596867,1.1230004,-0.19054455,-0.14185122,0.9446649,0.9861187,0.0414538
14,0.8958279,0.8636602,"('antisocial', 'social')",1.5664806,1.7168753,2.0170424,1.9627377,1.0716802,1.1011631,-0.59209585,-0.59631604,0.9917871,1.009624,0.0178369
15,-0.5011417,-0.6267532,"('boring', 'funny')",-0.6844049,-0.68054503,-0.21484582,-0.20766261,0.15280545,0.088440984,0.39180392,0.42719245,-0.1711566,-0.1998655,-0.0287089
16,-1.216977,-1.2609984,"('unpopular', 'popular')",-0.80901253,-0.904115,-0.90570056,-0.95165974,-1.3007026,-1.2520372,0.27312386,0.3456176,-0.7918538,-0.8046385,-0.0127847
17,0.8781707,0.9926827,"('nasty', 'nice')",-1.0334206,-0.92681366,-0.2359213,-0.14011607,-0.81887877,-0.7033765,-0.88501847,-0.7804116,-0.4190137,-0.311607,0.1074067
18,-0.39148208,-0.4067983,"('disagreeable', 'welcoming')",0.97631425,1.0484409,0.10773334,0.12585554,-0.30823115,-0.32019687,-0.11925174,-0.15031338,0.0530165,0.0593976,0.0063811
19,-0.6976586,-0.6579393,"('inhospitable', 'hospitable')",-1.0701517,-1.0880802,-0.88236123,-0.8574689,-1.0602051,-1.040556,-0.27939355,-0.1668224,-0.7979541,-0.7621734,0.0357807
20,0.6077943,0.6352372,"('rough', 'thoughtful')",0.16119932,0.24392089,-0.23190372,-0.26041186,0.19510195,0.19198662,0.6621365,0.6174817,0.2788657,0.2856429,0.0067772
21,1.1419594,1.1621717,"('immoral', 'moral')",1.5157423,1.6681865,0.99745816,0.9594911,1.1390269,1.1712543,-0.8793906,-0.8575301,0.7829592,0.8207147,0.0377555
22,0.734625,0.78673744,"('untrustworthy', 'trustworthy')",1.206197,1.2948629,0.8707719,0.8260881,1.1267047,1.0768915,-0.52421695,-0.5471485,0.6828164,0.6874862,0.0046698
23,2.0044134,2.0381706,"('insincere', 'sincere')",1.1689141,1.2025808,1.650668,1.5114037,0.15941878,0.1418396,4.8238974,4.740436,1.9614624,1.926886,-0.0345764
24,1.4845935,1.5078372,"('dishonest', 'honest')",0.67987555,0.7315846,0.19992577,0.22110808,0.15465891,0.12213826,0.7553946,0.6629524,0.6548896,0.6491241,-0.0057655
25,-0.66081196,-0.6889038,"('egoistic', 'altruistic')",-1.0545236,-1.1548755,-1.1003393,-1.120079,-1.1050891,-1.1445729,1.5058467,1.3833433,-0.4829834,-0.5450176,-0.0620342
26,0.28293055,0.24022895,"('hardhearted', 'benevolent')",0.9821577,0.9065813,-0.014265655,-0.07521167,-0.43365252,-0.57136124,1.5803883,1.3847314,0.4795117,0.3769938,-0.1025179
27,0.27619776,0.30001855,"('hardhearted', 'softhearted')",-1.6005632,-1.5289656,-0.944825,-0.91171795,-0.35121897,-0.35472104,1.0729554,0.9200001,-0.3094908,-0.3150772,-0.0055864
28,1.1413443,0.9959706,"('disloyal', 'loyal')",0.7481011,0.6088165,0.22442357,0.004181697,-0.495204,-0.63928056,1.0377723,0.73744154,0.5312875,0.341426,-0.1898615
29,-1.0720173,-1.1805542,"('unfair', 'fair')",-0.6294818,-0.66742665,-0.63530004,-0.6807359,-0.611444,-0.66200876,-0.5974095,-0.7186451,-0.7091305,-0.7818741,-0.0727436
30,1.8900372,1.9545656,"('intolerant', 'tolerant')",0.54506904,0.6156256,1.7816616,1.7590889,1.3551991,1.329981,1.0781355,1.117318,1.3300205,1.3553159,0.0252954
31,-1.7369289,-1.6816694,"('evil', 'good')",-1.3106697,-1.3985903,-2.068901,-1.9707931,-1.4433725,-1.4201496,-1.2438676,-1.3273747,-1.5607481,-1.5597155,0.0010326
32,0.9579885,0.8666309,"('unkind', 'kind')",1.195512,1.2134069,0.46830213,0.36330572,0.47387162,0.45273852,1.1542327,0.9865547,0.8499815,0.7765274,-0.0734541
33,0.6651643,0.54018706,"('wrong', 'right')",0.19500187,0.14368252,-0.078292094,-0.020427838,0.40492746,0.36597478,-0.46084702,-0.546905,0.1451909,0.0965023,-0.0486886
34,1.3901362,1.6232396,"('mean', 'honorable')",0.17599207,0.29466814,0.692424,0.7657856,-0.24348062,-0.11205952,5.0617394,5.313536,1.4153622,1.577034,0.1616718
35,-1.6201401,-1.7769235,"('corrupt', 'incorrupt')",-1.5970658,-1.7783389,-1.9098742,-1.9192923,-0.92419595,-0.9857784,-0.039676942,-0.19257337,-1.2181906,-1.3305814,-0.1123908
36,-0.4065462,-0.4498055,"('hostile', 'amicable')",-1.7594917,-2.0468497,-1.125135,-1.2117534,-1.7261208,-1.8808467,0.24457417,0.096493624,-0.9545439,-1.0985523,-0.1440084
37,-0.12936391,-0.1429133,"('fake', 'genuine')",0.058897898,0.09413308,-0.23725557,-0.33038104,0.050799597,0.061206497,0.4067704,0.3454758,0.0299697,0.0055042,-0.0244655
38,0.8774869,0.8839771,"('untruthful', 'truthful')",0.14235732,0.15868692,0.5337085,0.53654635,-0.853785,-0.82810503,-0.18537097,-0.24100621,0.1028793,0.1020198,-0.0008595
39,2.2732432,2.3380203,"('exploitative', 'cooperative')",1.7425542,1.8523685,1.2533154,1.395794,1.5168251,1.569776,0.17259455,0.2030107,1.3917066,1.4717938,0.0800872
40,0.66410875,0.63701993,"('stingy', 'generous')",0.34268135,0.32466063,-1.0691223,-1.0780123,0.43186226,0.40148458,-0.9127373,-1.0835778,-0.1086414,-0.159685,-0.0510436
41,-0.29734713,-0.28634018,"('unforgiving', 'forgiving')",0.07014137,0.16160858,-0.29934353,-0.3566259,0.11900793,0.11845957,0.21590889,0.1587279,-0.0383265,-0.040834,-0.0025075
42,0.5968946,0.66258484,"('unreliable', 'reliable')",0.9112666,1.1643956,-0.35495982,-0.20151389,0.53260756,0.72631526,-2.8117151,-2.6944063,-0.2251812,-0.0685249,0.1566563
43,0.98911506,1.1468129,"('irresponsible', 'responsible')",0.4006084,0.61021286,0.96357757,1.0464691,-0.16941082,-0.032688312,0.4177252,0.46416244,0.5203231,0.6469938,0.1266707
44,-1.6316221,-1.6061915,"('prejudiced', 'unprejudiced')",0.28265718,0.39540654,-0.29000863,-0.17943473,1.122401,1.1967462,-1.5016016,-1.4071957,-0.4036348,-0.3201338,0.083501
45,0.21480274,0.3716079,"('incompetent', 'competent')",-0.14581482,-0.022092942,0.66669136,0.5666257,0.30683088,0.34205076,-0.21299921,-0.28353858,0.1659022,0.1949306,0.0290284
46,1.1138623,1.1568781,"('uncompetitive', 'competitive')",1.669889,1.7604665,1.3487053,1.2524586,0.8412847,0.86310565,-0.18802345,-0.20113268,0.9571436,0.9663552,0.0092116
47,0.48867342,0.6393138,"('stupid', 'smart')",0.39759386,0.5558227,1.0224391,1.088037,0.52923524,0.6345186,4.50244,4.6269736,1.3880763,1.5089332,0.1208569
