,itt_male,itt_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,-0.8766633,-0.9189386,"('incompetent', 'competent')",-0.28039834,-0.23256435,-0.5785308,-0.5757515,0.0027793
46,-0.7239269,-0.7182678,"('uncompetitive', 'competitive')",-0.9326957,-0.87335885,-0.8283113,-0.7958133,0.032498
47,0.48695207,0.5653858,"('stupid', 'smart')",5.2501154,5.395998,2.8685336,2.9806919,0.1121583
48,-0.24651074,-0.24758708,"('unintelligent', 'intelligent')",0.67500544,0.73058504,0.2142473,0.241499,0.0272517
49,-0.6808341,-0.60928583,"('unable', 'able')",-0.10650761,0.050311483,-0.3936709,-0.2794872,0.1141837
50,-0.4698435,-0.47985926,"('clumsy', 'skillful')",0.35560626,0.39684117,-0.0571186,-0.041509,0.0156096
51,-0.11603617,-0.27158546,"('uneducated', 'educated')",0.9993067,0.93935764,0.4416353,0.3338861,-0.1077492
52,-0.38200325,-0.6628905,"('irrational', 'rational')",0.4353968,0.20489553,0.0266968,-0.2289975,-0.2556943
53,-0.9961977,-0.99115026,"('uncreative', 'creative')",0.9846959,0.9701806,-0.0057509,-0.0104848,-0.0047339
54,-0.44441906,-0.52364814,"('incapable', 'capable')",1.2221863,1.1770004,0.3888837,0.3266761,-0.0622076
55,-0.310363,-0.27311295,"('incompetent', 'clever')",0.093388796,0.19449076,-0.1084871,-0.0393111,0.069176
56,0.34781933,0.41504171,"('impractical', 'practical')",-0.68235797,-0.54035187,-0.1672693,-0.0626551,0.1046142
57,-0.83618116,-0.9289478,"('unimaginative', 'imaginative')",-2.767397,-2.7701142,-1.801789,-1.8495309,-0.0477419
58,-0.111522585,-0.25095433,"('undiscriminating', 'discriminating')",0.35992876,0.2890562,0.1242031,0.0190509,-0.1051522
59,0.081203565,0.040370904,"('foolish', 'wise')",0.5413693,0.44952995,0.3112864,0.2449504,-0.066336
60,0.8795759,0.99466926,"('inefficient', 'efficient')",-0.4530784,-0.19548039,0.2132488,0.3995944,0.1863456
61,0.1715287,-0.05226065,"('illogical', 'logical')",0.3712812,0.15963416,0.271405,0.0536868,-0.2177182
62,0.48603445,0.5603365,"('incompetent', 'brilliant')",0.12951532,0.40154576,0.3077749,0.4809411,0.1731662
63,-0.5991585,-0.52091014,"('unperceptive', 'insightful')",1.0442996,1.2188585,0.2225705,0.3489742,0.1264037
64,-0.40852684,-0.45199603,"('shy', 'confident')",-7.40922,-7.384214,-3.9088736,-3.9181049,-0.0092313
65,-0.10798944,-0.13272059,"('insecure', 'secure')",-0.81500596,-0.68586147,-0.4614977,-0.409291,0.0522067
66,-1.2828883,-1.326072,"('inactive', 'active')",0.7284601,0.6266432,-0.2772141,-0.3497144,-0.0725003
67,0.5845079,0.5124946,"('doubtful', 'determined')",-0.5292512,-0.55662465,0.0276283,-0.022065,-0.0496933
68,-0.86878574,-0.9083371,"('dependent', 'independent')",-0.009985627,-0.027253183,-0.4393857,-0.4677952,-0.0284095
69,0.18999046,0.14390734,"('lazy', 'industrious')",-0.36629015,-0.46529543,-0.0881498,-0.160694,-0.0725442
70,-0.64950264,-0.5402888,"('lethargic', 'energetic')",0.39783105,0.54345423,-0.1258358,0.0015827,0.1274185
71,-0.30615467,-0.2339813,"('diffident', 'self-confident')",0.5501135,0.52880377,0.1219794,0.1474112,0.0254318
72,0.36807466,0.3536649,"('unambitious', 'ambitious')",-0.40484866,-0.39171067,-0.018387,-0.0190229,-0.0006359
73,0.49507922,0.5125977,"('helpless', 'self-reliant')",-2.8978465,-2.840734,-1.2013836,-1.1640682,0.0373154
74,-0.021498825,-0.06472307,"('undedicated', 'dedicated')",0.09537801,0.019255864,0.0369396,-0.0227336,-0.0596732
75,-0.12589587,-0.2071969,"('meek', 'impulsive')",-0.27298525,-0.24375868,-0.1994406,-0.2254778,-0.0260372
76,0.05527243,0.20138428,"('anxious', 'daring')",-0.25452286,-0.0766754,-0.0996252,0.0623544,0.1619796
77,-0.25633723,-0.23433918,"('unmotivated', 'motivated')",-1.1246129,-0.8902386,-0.6904751,-0.5622889,0.1281862
78,-0.6408194,-0.5967619,"('nonresilient', 'resilient')",-0.09489301,0.044120558,-0.3678562,-0.2763207,0.0915355
79,-1.2330205,-1.3460118,"('wavering', 'unwavering')",0.2070755,0.17323498,-0.5129725,-0.5863884,-0.0734159
80,0.58060473,0.6009033,"('dominated', 'dominating')",-1.1486624,-1.0309589,-0.2840289,-0.2150278,0.0690011
81,0.30978295,0.3608014,"('submissive', 'aggressive')",-1.1426435,-0.97452074,-0.4164302,-0.3068597,0.1095705
82,-0.6216448,-0.6134187,"('poor', 'rich')",6.2495966,6.404382,2.8139758,2.8954818,0.081506
83,0.5033791,0.48455307,"('powerless', 'powerful')",-0.7491134,-0.8079608,-0.1228671,-0.1617039,-0.0388368
84,0.20050578,0.19439742,"('inferior', 'superior')",0.9157354,0.89898777,0.5581206,0.5466926,-0.011428
85,-0.43598,-0.52981275,"('insignificant', 'prestigious')",1.2498988,1.0835642,0.4069594,0.2768757,-0.1300837
86,-1.0798014,-1.2842768,"('uninfluential', 'influential')",0.3230722,0.13610783,-0.3783646,-0.5740845,-0.1957199
87,0.64560694,0.5777449,"('unsuccessful', 'successful')",0.9475121,1.0029355,0.7965595,0.7903402,-0.0062193
88,-0.06958948,-0.18581828,"('low', 'eminent')",0.5532969,0.5452416,0.2418537,0.1797117,-0.062142
