,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.24911968,0.23125221,"('unsociable', 'sociable')",-0.6242015,-0.7796627,0.45834816,0.3993174,-0.69655126,-0.742609,-0.1533212,-0.2229255,-0.0696043
1,0.13443461,-0.05037211,"('unfriendly', 'friendly')",0.50393015,0.34158272,0.7784964,0.6054895,2.079602,2.021773,0.8741158,0.7296183,-0.1444975
2,0.38728848,0.44331282,"('unlikable', 'likable')",0.88710743,1.0038173,1.5265849,1.6806273,0.15214066,0.27226907,0.7382804,0.8500066,0.1117262
3,-0.14604801,-0.08569533,"('repellent', 'pleasant')",-0.9583601,-0.88887846,0.29597947,0.4445027,0.5510149,0.52972835,-0.0643534,-8.57e-05,0.0642677
4,-0.0071646012,-0.10393575,"('disliked', 'liked')",0.86785185,0.7681481,-0.26708454,-0.2872361,-7.168251,-7.2586966,-1.6436621,-1.7204301,-0.076768
5,-0.3956138,-0.37114477,"('distant', 'outgoing')",0.5188755,0.53727084,-0.27238753,-0.28765753,0.065630004,0.1290491,-0.020874,0.0018794,0.0227534
6,-0.35552493,-0.34111765,"('distant', 'open')",0.6041037,0.60921305,-0.13896993,-0.22758225,0.74232864,0.7922046,0.2129844,0.2081794,-0.004805
7,0.8896187,0.84334433,"('insensitive', 'sensitive')",0.9650723,0.9376383,1.824194,1.8820415,1.1255869,1.106734,1.201118,1.1924396,-0.0086784
8,0.2598778,0.22087982,"('unaffectionate', 'affectionate')",0.7989466,0.79160535,0.31958556,0.23037167,1.2157888,1.1317331,0.6485497,0.5936475,-0.0549022
9,0.31179708,0.23661654,"('unaffectionate', 'caring')",1.1041586,1.0098194,1.1234611,1.0271984,1.4842881,1.5184152,1.0059263,0.9480124,-0.0579139
10,0.8400749,0.8321828,"('unsympathetic', 'sympathetic')",-0.8251274,-0.80485433,0.31959683,0.3954155,-0.3026907,-0.2537071,0.0079634,0.0422592,0.0342958
11,0.7206917,0.72768164,"('unhelpful', 'helpful')",-0.28604582,-0.25087595,0.80081785,0.8946001,1.6864376,1.9258832,0.7304753,0.8243222,0.0938469
12,1.4003893,1.4294666,"('unsupportive', 'supportive')",1.3299936,1.4086213,1.1483693,1.287162,-2.0267713,-1.9461485,0.4629952,0.5447754,0.0817802
13,0.7187385,0.8308961,"('impolite', 'polite')",-0.45937854,-0.40668926,0.51132005,0.5527289,-0.79087573,-0.68062323,-0.0050489,0.0740781,0.079127
14,0.5886717,0.5887527,"('antisocial', 'social')",0.36147866,0.44737756,1.3821472,1.486445,-0.52556866,-0.56162596,0.4516822,0.4902373,0.0385551
15,0.34156245,0.26494622,"('boring', 'funny')",0.52874,0.45247298,0.2743685,0.1849117,0.64496815,0.6133394,0.4474098,0.3789176,-0.0684922
16,-1.2027538,-1.2449434,"('unpopular', 'popular')",-0.9467168,-0.8852297,-1.1989167,-1.1024307,-0.27651337,-0.19905652,-0.9062251,-0.8579152,0.0483099
17,-0.0069901906,0.06456684,"('nasty', 'nice')",0.40608776,0.5882423,0.98816764,1.0653257,-0.028136786,0.03207331,0.3397821,0.437552,0.0977699
18,0.88221395,0.96610844,"('disagreeable', 'welcoming')",-0.33011872,-0.19040237,-0.5536474,-0.36798787,-0.6344667,-0.5182824,-0.1590047,-0.0276411,0.1313636
19,-0.45733356,-0.3930931,"('inhospitable', 'hospitable')",-0.091330685,-0.058306705,-0.9419934,-0.90522385,0.049198035,0.15392463,-0.3603649,-0.3006748,0.0596901
20,0.093120754,0.035093084,"('rough', 'thoughtful')",-0.18207984,-0.13628095,0.25033212,0.25173104,0.8251463,0.74424237,0.2466298,0.2236964,-0.0229334
21,-0.30333164,-0.2473724,"('immoral', 'moral')",-0.11950398,-0.12663332,0.75885504,0.88202596,-1.2005904,-1.1418474,-0.2161427,-0.1584568,0.0576859
22,1.3036097,1.2397825,"('untrustworthy', 'trustworthy')",-0.74162585,-0.804463,1.2159511,1.2198693,-0.67367065,-0.6857956,0.2760661,0.2423483,-0.0337178
23,0.28033465,0.24865237,"('insincere', 'sincere')",-0.072858185,-0.18070103,1.3215172,1.3162285,6.3359714,6.4184203,1.9662412,1.95065,-0.0155912
24,1.7972775,1.8256862,"('dishonest', 'honest')",-0.9224035,-0.9283475,0.3319349,0.40113246,1.1046201,1.0705657,0.5778573,0.5922592,0.0144019
25,0.242876,0.17368764,"('egoistic', 'altruistic')",0.7365823,0.6616265,0.16167992,0.077099256,1.7476559,1.6831107,0.7221985,0.648881,-0.0733175
26,1.2177838,1.0413125,"('hardhearted', 'benevolent')",1.6964387,1.6713493,2.5249193,2.4726691,1.6665306,1.6325799,1.7764181,1.7044777,-0.0719404
27,0.49364167,0.48319796,"('hardhearted', 'softhearted')",0.25968808,0.3214258,1.303166,1.249903,1.6490681,1.5167663,0.9263909,0.8928233,-0.0335676
28,0.81477076,0.72126466,"('disloyal', 'loyal')",0.32797226,0.20380163,0.11856422,0.08381747,1.0808228,1.0015297,0.5855325,0.5026034,-0.0829291
29,-0.35082278,-0.45875126,"('unfair', 'fair')",-0.74235326,-0.73254836,-0.29253516,-0.3458823,0.093974344,-0.05506564,-0.3229342,-0.3980619,-0.0751277
30,1.0126743,1.1159394,"('intolerant', 'tolerant')",0.6710962,0.7461664,1.2118767,1.3362703,0.55430156,0.6691694,0.8624872,0.9668864,0.1043992
31,-1.1752328,-1.2119838,"('evil', 'good')",-0.5868884,-0.65836495,-1.0494646,-1.1070795,-0.45984143,-0.59065676,-0.8178568,-0.8920212,-0.0741644
32,0.0968097,-0.0072726086,"('unkind', 'kind')",-0.2439185,-0.27808923,1.2622557,1.2918315,1.1005794,1.02718,0.5539316,0.5084124,-0.0455192
33,0.4555097,0.39767614,"('wrong', 'right')",0.9235959,0.93334466,0.06407344,0.050132386,-0.28939363,-0.36908755,0.2884463,0.2530164,-0.0354299
34,0.21684803,0.2923814,"('mean', 'honorable')",0.1877497,0.3080473,0.7862097,0.85700595,5.7924724,6.0596256,1.7458199,1.8792651,0.1334452
35,-1.0724006,-1.1696525,"('corrupt', 'incorrupt')",-0.20501882,-0.28562474,-0.859858,-1.0377502,0.1401492,-0.021641262,-0.499282,-0.6286672,-0.1293852
36,-0.56241214,-0.6783905,"('hostile', 'amicable')",0.774994,0.6032791,0.08468864,-0.1272645,0.31678048,0.16202506,0.1535127,-0.0100877,-0.1636004
37,-0.032429293,-0.028906114,"('fake', 'genuine')",-0.13434596,-0.23574896,-0.40153873,-0.44301412,0.70056134,0.66793567,0.0330618,-0.0099334,-0.0429952
38,0.7528947,0.73232716,"('untruthful', 'truthful')",0.1818122,0.12608516,0.5334637,0.49506748,-0.1520258,-0.010622077,0.3290362,0.3357145,0.0066783
39,0.8308684,0.94635725,"('exploitative', 'cooperative')",-0.11852504,-0.039998185,1.4100473,1.487428,0.5591056,0.55316406,0.6703741,0.7367377,0.0663636
40,1.1723932,1.1068618,"('stingy', 'generous')",1.7222993,1.6565839,0.5019181,0.48986828,-1.8292413,-1.9381875,0.3918423,0.3287816,-0.0630607
41,0.4759444,0.42176324,"('unforgiving', 'forgiving')",-0.020264005,-0.11471884,1.022049,1.0560945,-0.2615572,-0.31057778,0.304043,0.2631403,-0.0409027
42,1.0859599,1.0652605,"('unreliable', 'reliable')",0.7920351,0.95869696,1.0081758,1.2301267,-2.9827693,-2.9348948,-0.0241496,0.0797973,0.1039469
43,1.7285099,1.7948031,"('irresponsible', 'responsible')",0.10590519,0.24378255,0.86022466,0.9708467,0.54698676,0.6396748,0.8104066,0.9122767,0.1018701
44,-0.19904971,-0.17224951,"('prejudiced', 'unprejudiced')",-0.046541575,0.0160424,-0.12384065,-0.12063852,-1.0733929,-1.0632148,-0.3607062,-0.3350151,0.0256911
45,1.9758048,1.8467394,"('incompetent', 'competent')",-0.66838205,-0.7616233,0.21643178,0.24546637,-0.51805675,-0.5850348,0.2514494,0.1863869,-0.0650625
46,0.9387286,0.93156356,"('uncompetitive', 'competitive')",-0.24516757,-0.25190255,0.6221625,0.64112854,-1.3660454,-1.3956234,-0.0125805,-0.0187085,-0.006128
47,0.9446663,1.0461893,"('stupid', 'smart')",-0.06848202,0.08833681,0.008596003,0.13916011,5.603894,5.841462,1.6221687,1.7787871,0.1566184
