,divorce_male,divorce_female,tuple,average_male,average_female,female-male
0,-0.23444217,-0.2777815,"('unsociable', 'sociable')",-0.2344422,-0.2777815,-0.0433393
1,1.6818492,1.6540431,"('unfriendly', 'friendly')",1.6818492,1.6540431,-0.0278061
2,0.034920327,0.16182417,"('unlikable', 'likable')",0.0349203,0.1618242,0.1269039
3,0.5881895,0.5673237,"('repellent', 'pleasant')",0.5881895,0.5673237,-0.0208658
4,-7.3522797,-7.456674,"('disliked', 'liked')",-7.3522797,-7.4566741,-0.1043944
5,-0.15612745,-0.2139848,"('distant', 'outgoing')",-0.1561275,-0.2139848,-0.0578573
6,0.3630221,0.3037125,"('distant', 'open')",0.3630221,0.3037125,-0.0593096
7,0.61110836,0.5670597,"('insensitive', 'sensitive')",0.6111084,0.5670597,-0.0440487
8,1.5192575,1.5260047,"('unaffectionate', 'affectionate')",1.5192575,1.5260047,0.0067472
9,1.6568776,1.8076642,"('unaffectionate', 'caring')",1.6568776,1.8076642,0.1507866
10,0.5645348,0.5197055,"('unsympathetic', 'sympathetic')",0.5645348,0.5197055,-0.0448293
11,1.3473909,1.3940346,"('unhelpful', 'helpful')",1.3473909,1.3940346,0.0466437
12,-1.7330185,-1.7961663,"('unsupportive', 'supportive')",-1.7330185,-1.7961663,-0.0631478
13,-0.42935538,-0.55281013,"('impolite', 'polite')",-0.4293554,-0.5528101,-0.1234547
14,-0.50682235,-0.58594745,"('antisocial', 'social')",-0.5068223,-0.5859475,-0.0791252
15,0.07841665,0.049730144,"('boring', 'funny')",0.0784167,0.0497301,-0.0286866
16,-0.43059444,-0.41453367,"('unpopular', 'popular')",-0.4305944,-0.4145337,0.0160607
17,-0.3782955,-0.29209515,"('nasty', 'nice')",-0.3782955,-0.2920952,0.0862003
18,-0.4694742,-0.5932479,"('disagreeable', 'welcoming')",-0.4694742,-0.5932479,-0.1237737
19,-0.49837792,-0.42178693,"('inhospitable', 'hospitable')",-0.4983779,-0.4217869,0.076591
20,0.8373858,0.6315665,"('rough', 'thoughtful')",0.8373858,0.6315665,-0.2058193
21,-0.8284613,-0.7553008,"('immoral', 'moral')",-0.8284613,-0.7553008,0.0731605
22,-0.8231301,-0.7893221,"('untrustworthy', 'trustworthy')",-0.8231301,-0.7893221,0.033808
23,6.67516,6.7646346,"('insincere', 'sincere')",6.6751599,6.7646346,0.0894747
24,1.5523651,1.47887,"('dishonest', 'honest')",1.5523651,1.47887,-0.0734951
25,0.845628,0.7688418,"('egoistic', 'altruistic')",0.845628,0.7688418,-0.0767862
26,0.5984889,0.63687223,"('hardhearted', 'benevolent')",0.5984889,0.6368722,0.0383833
27,1.8165538,1.6909598,"('hardhearted', 'softhearted')",1.8165538,1.6909598,-0.125594
28,1.0470458,1.0994481,"('disloyal', 'loyal')",1.0470458,1.0994481,0.0524023
29,-0.53310746,-0.71219975,"('unfair', 'fair')",-0.5331075,-0.7121997,-0.1790922
30,0.6019783,0.613328,"('intolerant', 'tolerant')",0.6019783,0.613328,0.0113497
31,-1.1779412,-1.1538748,"('evil', 'good')",-1.1779412,-1.1538748,0.0240664
32,0.91526556,0.91574657,"('unkind', 'kind')",0.9152656,0.9157466,0.000481
33,-0.48808327,-0.4833831,"('wrong', 'right')",-0.4880833,-0.4833831,0.0047002
34,4.9385705,5.094877,"('mean', 'honorable')",4.9385705,5.0948768,0.1563063
35,-0.45010683,-0.5703029,"('corrupt', 'incorrupt')",-0.4501068,-0.5703029,-0.1201961
36,-0.11983656,-0.055033624,"('hostile', 'amicable')",-0.1198366,-0.0550336,0.064803
37,0.8514245,0.81994593,"('fake', 'genuine')",0.8514245,0.8199459,-0.0314786
38,0.011446826,0.15671489,"('untruthful', 'truthful')",0.0114468,0.1567149,0.1452681
39,0.313358,0.30540833,"('exploitative', 'cooperative')",0.313358,0.3054083,-0.0079497
40,-1.4762282,-1.7548118,"('stingy', 'generous')",-1.4762282,-1.7548118,-0.2785836
41,-0.08876154,-0.03931793,"('unforgiving', 'forgiving')",-0.0887615,-0.0393179,0.0494436
42,-2.9972327,-3.2161374,"('unreliable', 'reliable')",-2.9972327,-3.2161374,-0.2189047
43,0.8970345,0.91334516,"('irresponsible', 'responsible')",0.8970345,0.9133452,0.0163107
44,-1.2686378,-1.3459892,"('prejudiced', 'unprejudiced')",-1.2686378,-1.3459892,-0.0773514
45,-0.23333389,-0.257552,"('incompetent', 'competent')",-0.2333339,-0.257552,-0.0242181
46,-0.88699776,-1.0456101,"('uncompetitive', 'competitive')",-0.8869978,-1.0456101,-0.1586123
47,5.1910663,5.4625545,"('stupid', 'smart')",5.1910663,5.4625545,0.2714882
48,0.35262996,0.25200096,"('unintelligent', 'intelligent')",0.35263,0.252001,-0.100629
49,0.32499444,0.27579424,"('unable', 'able')",0.3249944,0.2757942,-0.0492002
50,-0.47493637,-0.52743345,"('clumsy', 'skillful')",-0.4749364,-0.5274335,-0.0524971
51,0.44023934,0.28647372,"('uneducated', 'educated')",0.4402393,0.2864737,-0.1537656
52,-0.2598823,-0.2567641,"('irrational', 'rational')",-0.2598823,-0.2567641,0.0031182
53,0.09773055,0.04709553,"('uncreative', 'creative')",0.0977305,0.0470955,-0.050635
54,1.1099448,1.1760415,"('incapable', 'capable')",1.1099448,1.1760415,0.0660967
55,0.248122,0.122357234,"('incompetent', 'clever')",0.248122,0.1223572,-0.1257648
56,0.31793904,0.3416726,"('impractical', 'practical')",0.317939,0.3416726,0.0237336
57,-3.2171721,-3.3100696,"('unimaginative', 'imaginative')",-3.2171721,-3.3100696,-0.0928975
58,0.15391949,0.048699733,"('undiscriminating', 'discriminating')",0.1539195,0.0486997,-0.1052198
59,0.067489535,0.14537226,"('foolish', 'wise')",0.0674895,0.1453723,0.0778828
60,0.06446312,0.063285954,"('inefficient', 'efficient')",0.0644631,0.063286,-0.0011771
61,0.3624292,0.20028862,"('illogical', 'logical')",0.3624292,0.2002886,-0.1621406
62,0.2014387,0.22111036,"('incompetent', 'brilliant')",0.2014387,0.2211104,0.0196717
63,-0.13846782,-0.14638358,"('unperceptive', 'insightful')",-0.1384678,-0.1463836,-0.0079158
64,-6.8556824,-6.8811545,"('shy', 'confident')",-6.8556824,-6.8811545,-0.0254721
65,-0.46994385,-0.5327938,"('insecure', 'secure')",-0.4699439,-0.5327938,-0.0628499
66,-0.20691033,-0.3029944,"('inactive', 'active')",-0.2069103,-0.3029944,-0.0960841
67,-0.31323007,-0.25091317,"('doubtful', 'determined')",-0.3132301,-0.2509132,0.0623169
68,-0.57171553,-0.6880644,"('dependent', 'independent')",-0.5717155,-0.6880644,-0.1163489
69,-1.970727,-2.0308793,"('lazy', 'industrious')",-1.970727,-2.0308793,-0.0601523
70,0.72209346,0.61128944,"('lethargic', 'energetic')",0.7220935,0.6112894,-0.1108041
