,regency_male,regency_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
33,0.1373186,0.049830016,"('wrong', 'right')",0.2482827,0.17346855,-0.36887065,-0.36889625,0.0055769,-0.0485326,-0.0541095
34,0.41215107,0.52124137,"('mean', 'honorable')",0.38116056,0.4445889,5.8628106,5.8740993,2.2187074,2.2799765,0.0612691
35,-1.3746941,-1.5613297,"('corrupt', 'incorrupt')",-1.866089,-2.0372992,-0.47477028,-0.6797365,-1.2385178,-1.4261219,-0.1876041
36,-1.6938179,-1.6337321,"('hostile', 'amicable')",-2.1522682,-2.3418863,-0.01338413,-0.21666639,-1.28649,-1.3974282,-0.1109382
37,0.6972417,0.62929875,"('fake', 'genuine')",-0.0003127074,0.0028241575,0.1612431,0.1292727,0.2860574,0.2537985,-0.0322589
38,0.19173223,0.27128467,"('untruthful', 'truthful')",0.331881,0.36791247,0.12418917,0.1155031,0.2159341,0.2515667,0.0356326
39,1.8284205,1.6517586,"('exploitative', 'cooperative')",2.0309756,1.9838498,0.0125169195,0.054425452,1.2906377,1.2300112,-0.0606265
40,-0.93659556,-0.6959913,"('stingy', 'generous')",0.7514254,0.90626574,-2.3889964,-2.4068954,-0.8580555,-0.732207,0.1258485
41,-0.117968254,0.085826166,"('unforgiving', 'forgiving')",1.8720506,1.9206545,-0.2161257,-0.2616414,0.5126522,0.5816131,0.0689609
42,0.37732178,0.43970916,"('unreliable', 'reliable')",1.177826,1.3003639,-3.182282,-2.956485,-0.542378,-0.4054706,0.1369074
43,1.5808077,1.6213388,"('irresponsible', 'responsible')",2.1671708,2.2645462,0.3292031,0.4345345,1.3590604,1.4401398,0.0810794
44,-0.38239107,-0.47686487,"('prejudiced', 'unprejudiced')",-0.77651733,-0.8138482,-1.0239688,-1.0683397,-0.7276257,-0.7863509,-0.0587252
45,0.07206847,0.37058753,"('incompetent', 'competent')",1.4580249,1.6911628,-0.2251319,-0.1964345,0.4349871,0.621772,0.1867849
46,0.5957383,0.7199042,"('uncompetitive', 'competitive')",1.2840492,1.5146356,-1.4665015,-1.3119503,0.137762,0.3075298,0.1697678
47,0.18958238,0.31407616,"('stupid', 'smart')",0.91868395,0.9902548,6.021065,6.1578636,2.3764439,2.4873981,0.1109542
48,0.067246385,0.115063176,"('unintelligent', 'intelligent')",0.34309578,0.38616383,0.5852725,0.61399496,0.3318715,0.3717407,0.0398692
49,0.1707889,0.145983,"('unable', 'able')",-0.33031332,-0.21941723,-0.18337408,0.008453649,-0.1142995,-0.0216602,0.0926393
50,-0.61938435,-0.6010422,"('clumsy', 'skillful')",-1.0262318,-1.0498629,0.05241728,0.042540267,-0.5310663,-0.5361216,-0.0050553
51,-0.034912996,-0.15730403,"('uneducated', 'educated')",0.5440069,0.56870836,0.009003397,0.08519572,0.1726991,0.1655333,-0.0071658
52,-0.96371144,-1.1494819,"('irrational', 'rational')",-1.1502857,-1.4553767,0.053855516,-0.0897328,-0.6867139,-0.8981972,-0.2114833
53,0.14422946,0.036611307,"('uncreative', 'creative')",-0.3120892,-0.36955175,0.40663838,0.3177814,0.0795929,-0.005053,-0.0846459
54,0.50265276,0.37498885,"('incapable', 'capable')",-0.19323191,-0.26752675,0.79675615,0.87742865,0.3687257,0.3282969,-0.0404288
55,0.72344196,0.87356293,"('incompetent', 'clever')",1.2030196,1.3603042,0.0071634147,0.15231146,0.6445417,0.7953929,0.1508512
56,1.834516,1.8243648,"('impractical', 'practical')",2.2661662,2.3859205,-0.2204242,-0.031231392,1.2934194,1.3930179,0.0995985
57,-0.28827676,-0.23427235,"('unimaginative', 'imaginative')",0.40854383,0.42813146,-3.687206,-3.5513618,-1.1889796,-1.1191676,0.069812
58,-0.26424134,-0.1703062,"('undiscriminating', 'discriminating')",0.12532079,0.2677995,-0.3221879,-0.36495996,-0.1537028,-0.0891556,0.0645472
59,-0.6197182,-0.6407963,"('foolish', 'wise')",0.19202743,0.15617536,0.3060845,0.34891945,-0.0405354,-0.0452338,-0.0046984
60,1.6389523,1.6473863,"('inefficient', 'efficient')",2.6993496,2.8634906,0.1975201,0.33618626,1.5119406,1.6156877,0.1037471
61,0.5674124,0.37651843,"('illogical', 'logical')",1.2941533,1.2181113,0.5294967,0.4369353,0.7970208,0.6771884,-0.1198324
62,1.3284835,1.4723116,"('incompetent', 'brilliant')",2.0182798,2.2947528,0.4054138,0.6278467,1.2507257,1.4649704,0.2142447
63,0.12472695,0.24715643,"('unperceptive', 'insightful')",1.6699263,1.839113,0.31472072,0.437728,0.7031246,0.8413324,0.1382078
64,-0.53085214,-0.61481124,"('shy', 'confident')",0.07986485,0.03462772,-6.755808,-6.5949626,-2.4022651,-2.3917154,0.0105497
65,0.12599516,0.051278364,"('insecure', 'secure')",0.59782434,0.5967041,-0.07971281,0.12533158,0.2147022,0.2577714,0.0430692
66,-0.38175517,-0.54182124,"('inactive', 'active')",-0.737198,-0.86828184,0.49117523,0.40878952,-0.2092593,-0.3337712,-0.1245119
67,0.59993505,0.44304827,"('doubtful', 'determined')",0.82063735,0.72644055,-0.26567543,-0.34403643,0.3849657,0.2751508,-0.1098149
68,-0.81316286,-0.90540963,"('dependent', 'independent')",-0.031558856,-0.010251999,-0.86258435,-0.826323,-0.569102,-0.5806615,-0.0115595
69,-0.55616766,-0.6875339,"('lazy', 'industrious')",-0.0037981085,-0.13111758,-0.67977375,-0.8364506,-0.4132465,-0.5517007,-0.1384542
70,0.43668064,0.59971654,"('lethargic', 'energetic')",1.0757871,1.2803029,0.0069181193,0.20277588,0.5064619,0.6942651,0.1878032
71,0.60139596,0.5205856,"('diffident', 'self-confident')",1.5999181,1.5761094,0.3088543,0.31959364,0.8367228,0.8054295,-0.0312933
72,1.4914811,1.4018886,"('unambitious', 'ambitious')",0.54168564,0.61654776,-0.04065424,0.19564979,0.6641708,0.7380288,0.073858
73,0.48452115,0.4076017,"('helpless', 'self-reliant')",-0.7135124,-0.78084934,-3.8436067,-3.7141416,-1.3575327,-1.362463,-0.0049303
74,0.6526059,0.69590104,"('undedicated', 'dedicated')",1.1257042,1.2807232,-0.7642149,-0.7413631,0.3380317,0.4117537,0.073722
75,-1.3129969,-1.194718,"('meek', 'impulsive')",-1.7143685,-1.7627084,-0.5486143,-0.5373185,-1.1919932,-1.164915,0.0270782
76,1.6117634,1.5656637,"('anxious', 'daring')",0.35278818,0.52824545,-0.14065343,-0.004857815,0.607966,0.6963505,0.0883845
77,-0.4458261,-0.35472766,"('unmotivated', 'motivated')",0.6826271,0.79089814,-1.1803589,-1.1152233,-0.3145193,-0.2263509,0.0881684
78,0.38295054,0.4931206,"('nonresilient', 'resilient')",0.5637592,0.7377066,-0.2310024,-0.19683482,0.2385691,0.3446641,0.106095
79,-0.77541673,-0.8101147,"('wavering', 'unwavering')",-1.8205931,-1.9262465,-0.17296341,-0.22729121,-0.922991,-0.9878841,-0.0648931
80,0.33592513,0.27949572,"('dominated', 'dominating')",0.7761018,0.9650772,-1.0344937,-0.8643726,0.0258444,0.1267334,0.100889
81,-0.3942774,-0.3762071,"('submissive', 'aggressive')",1.4453393,1.5616863,-0.54836106,-0.29566726,0.1675669,0.296604,0.1290371
82,0.06611835,0.1684034,"('poor', 'rich')",0.107282236,0.15289323,6.8758507,6.9605517,2.3497504,2.4272828,0.0775324
83,0.4516817,0.37481475,"('powerless', 'powerful')",-0.2377641,-0.24679284,-0.90603745,-0.875216,-0.2307066,-0.2490647,-0.0183581
84,0.30499768,0.2055029,"('inferior', 'superior')",-1.055867,-1.0669106,0.29103687,0.19542651,-0.1532775,-0.2219937,-0.0687162
85,0.13881204,0.058772508,"('insignificant', 'prestigious')",-1.4767398,-1.641214,-0.4027986,-0.63092995,-0.5802421,-0.7377904,-0.1575483
86,-0.17898016,-0.17812057,"('uninfluential', 'influential')",0.5284116,0.5594171,-0.47564945,-0.35306054,-0.0420727,0.009412,0.0514847
87,0.7956536,0.7007901,"('unsuccessful', 'successful')",1.3141797,1.3274331,0.54802984,0.6591337,0.8859544,0.8957856,0.0098312
88,-0.114618495,-0.19995801,"('low', 'eminent')",-0.6376237,-0.625408,-0.48903984,-0.46337557,-0.4137607,-0.4295805,-0.0158198
