,plover_male,plover_female,tuple,average_male,average_female,female-male
26,0.14466596,-0.1391769,"('hardhearted', 'benevolent')",0.144666,-0.1391769,-0.2838429
27,0.28194243,0.008257441,"('hardhearted', 'softhearted')",0.2819424,0.0082574,-0.273685
28,0.17537014,0.13976923,"('disloyal', 'loyal')",0.1753701,0.1397692,-0.0356009
29,0.07004532,-0.065548725,"('unfair', 'fair')",0.0700453,-0.0655487,-0.135594
30,0.7809578,0.95773697,"('intolerant', 'tolerant')",0.7809578,0.957737,0.1767792
31,-0.7442637,-0.8695058,"('evil', 'good')",-0.7442637,-0.8695058,-0.1252421
32,-0.46028522,-0.6664256,"('unkind', 'kind')",-0.4602852,-0.6664256,-0.2061404
33,-0.19874959,-0.28396702,"('wrong', 'right')",-0.1987496,-0.283967,-0.0852174
34,0.9847058,1.0170672,"('mean', 'honorable')",0.9847058,1.0170672,0.0323614
35,0.27006373,-0.08023386,"('corrupt', 'incorrupt')",0.2700637,-0.0802339,-0.3502976
36,-0.5423317,-0.78002477,"('hostile', 'amicable')",-0.5423317,-0.7800248,-0.2376931
37,0.46045852,0.54951,"('fake', 'genuine')",0.4604585,0.54951,0.0890515
38,-0.41474265,-0.52308285,"('untruthful', 'truthful')",-0.4147426,-0.5230829,-0.1083403
39,0.4415147,0.63401717,"('exploitative', 'cooperative')",0.4415147,0.6340172,0.1925025
40,-0.80380136,-0.9043942,"('stingy', 'generous')",-0.8038014,-0.9043942,-0.1005928
41,0.9700868,0.963956,"('unforgiving', 'forgiving')",0.9700868,0.963956,-0.0061308
42,-0.14335407,-0.06714982,"('unreliable', 'reliable')",-0.1433541,-0.0671498,0.0762043
43,-0.30358532,-0.36492506,"('irresponsible', 'responsible')",-0.3035853,-0.3649251,-0.0613398
44,-0.13469678,-0.06295753,"('prejudiced', 'unprejudiced')",-0.1346968,-0.0629575,0.0717393
45,0.61164784,0.6640733,"('incompetent', 'competent')",0.6116478,0.6640733,0.0524255
46,-0.20152658,-0.11854483,"('uncompetitive', 'competitive')",-0.2015266,-0.1185448,0.0829818
47,1.6451488,1.6473259,"('stupid', 'smart')",1.6451488,1.6473259,0.0021771
48,-0.43521684,-0.27298903,"('unintelligent', 'intelligent')",-0.4352168,-0.272989,0.1622278
49,-0.49296904,-0.25243086,"('unable', 'able')",-0.492969,-0.2524309,0.2405381
50,-0.46255198,-0.49797323,"('clumsy', 'skillful')",-0.462552,-0.4979732,-0.0354212
51,-0.70728487,-0.7183479,"('uneducated', 'educated')",-0.7072849,-0.7183479,-0.011063
52,-0.98362166,-1.1018628,"('irrational', 'rational')",-0.9836217,-1.1018628,-0.1182411
53,-0.89299905,-1.1354303,"('uncreative', 'creative')",-0.8929991,-1.1354303,-0.2424312
54,-0.4668973,-0.6314378,"('incapable', 'capable')",-0.4668973,-0.6314378,-0.1645405
55,0.650945,0.89471066,"('incompetent', 'clever')",0.650945,0.8947107,0.2437657
56,0.79713863,0.9556196,"('impractical', 'practical')",0.7971386,0.9556196,0.158481
57,-0.5105116,-0.605664,"('unimaginative', 'imaginative')",-0.5105116,-0.605664,-0.0951524
58,-0.03955215,0.027823804,"('undiscriminating', 'discriminating')",-0.0395521,0.0278238,0.0673759
59,-0.30104262,-0.316974,"('foolish', 'wise')",-0.3010426,-0.316974,-0.0159314
60,0.051007207,0.445863,"('inefficient', 'efficient')",0.0510072,0.445863,0.3948558
61,-0.08010502,-0.29411212,"('illogical', 'logical')",-0.080105,-0.2941121,-0.2140071
62,0.38223153,0.6298508,"('incompetent', 'brilliant')",0.3822315,0.6298508,0.2476193
63,-0.36249414,-0.28887376,"('unperceptive', 'insightful')",-0.3624941,-0.2888738,0.0736203
64,-2.136163,-2.02087,"('shy', 'confident')",-2.136163,-2.02087,0.115293
65,0.48502883,0.63292587,"('insecure', 'secure')",0.4850288,0.6329259,0.1478971
66,-0.81941575,-1.0293952,"('inactive', 'active')",-0.8194157,-1.0293952,-0.2099795
67,-0.19296029,0.0564138,"('doubtful', 'determined')",-0.1929603,0.0564138,0.2493741
68,-0.70718426,-0.5823896,"('dependent', 'independent')",-0.7071843,-0.5823896,0.1247947
69,-1.1033036,-1.1960003,"('lazy', 'industrious')",-1.1033036,-1.1960003,-0.0926967
70,0.48389614,0.44057962,"('lethargic', 'energetic')",0.4838961,0.4405796,-0.0433165
71,-0.320838,-0.48117667,"('diffident', 'self-confident')",-0.320838,-0.4811767,-0.1603387
72,-0.5805453,-0.576952,"('unambitious', 'ambitious')",-0.5805453,-0.576952,0.0035933
73,-0.9410478,-0.9240184,"('helpless', 'self-reliant')",-0.9410478,-0.9240184,0.0170294
74,-0.5184553,-0.38477084,"('undedicated', 'dedicated')",-0.5184553,-0.3847708,0.1336845
75,-0.06528404,-0.22058843,"('meek', 'impulsive')",-0.065284,-0.2205884,-0.1553044
76,0.5725275,0.7932159,"('anxious', 'daring')",0.5725275,0.7932159,0.2206884
77,-1.4002906,-1.120191,"('unmotivated', 'motivated')",-1.4002906,-1.120191,0.2800996
78,-0.5885809,-0.7227215,"('nonresilient', 'resilient')",-0.5885809,-0.7227215,-0.1341406
79,-0.6560441,-0.8826412,"('wavering', 'unwavering')",-0.6560441,-0.8826412,-0.2265971
80,0.84433854,0.7892228,"('dominated', 'dominating')",0.8443385,0.7892228,-0.0551157
81,-0.3962143,-0.1525256,"('submissive', 'aggressive')",-0.3962143,-0.1525256,0.2436887
82,1.7901787,1.7220459,"('poor', 'rich')",1.7901787,1.7220459,-0.0681328
83,-0.33232355,-0.2636413,"('powerless', 'powerful')",-0.3323236,-0.2636413,0.0686823
84,0.03252352,0.03608521,"('inferior', 'superior')",0.0325235,0.0360852,0.0035617
85,-1.6350578,-1.8458078,"('insignificant', 'prestigious')",-1.6350578,-1.8458078,-0.21075
86,-0.95873034,-1.0916905,"('uninfluential', 'influential')",-0.9587303,-1.0916905,-0.1329602
87,-0.3441971,-0.51006526,"('unsuccessful', 'successful')",-0.3441971,-0.5100653,-0.1658682
88,-1.6524016,-1.6621801,"('low', 'eminent')",-1.6524016,-1.6621801,-0.0097785
