,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.73073304,-0.7922341,"('unsociable', 'sociable')",-1.3422594,-1.544724,-0.8368646,-0.89512426,-0.5481671,-0.58430684,-0.864506,-0.9540973,-0.0895913
1,-0.55275387,-0.7889707,"('unfriendly', 'friendly')",-0.45731077,-0.8083501,1.6396996,1.423044,0.80309224,0.48538792,0.3581818,0.0777778,-0.280404
2,0.46735126,0.48130766,"('unlikable', 'likable')",0.6667914,0.6537315,0.5731477,0.63672644,0.30421296,0.2720643,0.5028759,0.5109575,0.0080816
3,-0.25144118,-0.08340899,"('repellent', 'pleasant')",-0.40416318,-0.3612712,-0.93696266,-0.8152966,0.77288175,0.8767264,-0.2049213,-0.0958126,0.1091087
4,-0.22715668,-0.44444886,"('disliked', 'liked')",0.7007023,0.5641122,0.10851756,-0.10871515,-5.996223,-5.9228,-1.3535399,-1.477963,-0.1244231
5,0.155266,0.19990052,"('distant', 'outgoing')",-0.077144526,-0.15530434,0.2623177,0.17463526,-0.7782959,-0.83595705,-0.1094642,-0.1541814,-0.0447172
6,0.45807585,0.48784807,"('distant', 'open')",0.20664501,0.14902796,0.33532894,0.27224055,-0.6078466,-0.72909933,0.0980508,0.0450043,-0.0530465
7,-0.20012328,-0.14961901,"('insensitive', 'sensitive')",-0.5071385,-0.49765593,0.15605646,0.26496956,0.1192545,0.100818016,-0.1079877,-0.0703719,0.0376158
8,-1.52598,-1.6489798,"('unaffectionate', 'affectionate')",-0.5525095,-0.7276792,1.0954272,1.1122602,0.36954904,0.16444615,-0.1533783,-0.2749881,-0.1216098
9,-0.51055366,-0.5941328,"('unaffectionate', 'caring')",-0.42212433,-0.6345648,1.1920898,1.1610465,0.75556695,0.5717067,0.2537447,0.1260139,-0.1277308
