,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
26,0.61856794,0.55082107,"('hardhearted', 'benevolent')",2.323256,2.3247347,1.7193859,1.698456,1.5537367,1.5246706,-0.0290661
27,0.4605613,0.52962184,"('hardhearted', 'softhearted')",-0.50408036,-0.51183283,0.17233407,0.12773895,0.0429383,0.0485093,0.005571
28,0.9784624,0.8151503,"('disloyal', 'loyal')",0.39611775,0.22780669,0.7727436,0.6024467,0.7157745,0.5484679,-0.1673066
29,0.18490468,0.20833603,"('unfair', 'fair')",-0.86621845,-0.8506797,-0.82646626,-0.8923483,-0.5025934,-0.511564,-0.0089706
30,1.7411045,1.7541932,"('intolerant', 'tolerant')",1.4674864,1.4842837,0.6653229,0.7314484,1.2913046,1.3233084,0.0320038
31,-1.3217684,-1.0446676,"('evil', 'good')",-0.9478307,-0.84527075,-1.2559638,-1.1286455,-1.1751876,-1.0061946,0.168993
32,0.21783221,-0.0006474871,"('unkind', 'kind')",0.386476,0.29627785,1.0903506,0.92564195,0.5648863,0.4070908,-0.1577955
33,-0.13423035,-0.10849984,"('wrong', 'right')",0.38878524,0.39154187,-0.72164553,-0.7228084,-0.1556969,-0.1465888,0.0091081
34,-0.63616306,-0.495038,"('mean', 'honorable')",-0.009252373,0.06597954,4.799904,4.897855,1.3848295,1.4895988,0.1047693
35,-1.5844963,-1.5779548,"('corrupt', 'incorrupt')",-1.5574874,-1.5108099,-0.78697985,-0.80377835,-1.3096545,-1.2975144,0.0121401
36,-2.3345356,-2.1787276,"('hostile', 'amicable')",-0.74479467,-0.85713565,-0.26338908,-0.39105967,-1.1142398,-1.1423077,-0.0280679
37,0.70306826,0.6836694,"('fake', 'genuine')",0.031824447,0.04774343,-0.0692576,-0.045119602,0.2218784,0.2287644,0.006886
38,0.4275496,0.4624276,"('untruthful', 'truthful')",-0.13538516,-0.12481977,0.27330834,0.37336823,0.1884909,0.236992,0.0485011
39,2.1109967,2.0669918,"('exploitative', 'cooperative')",-0.35458747,-0.21697581,0.19304645,0.21435872,0.6498186,0.6881249,0.0383063
40,-0.3875778,-0.38869673,"('stingy', 'generous')",0.41489306,0.39613855,-2.5533545,-2.5709326,-0.842013,-0.854497,-0.012484
41,0.2899166,0.32248324,"('unforgiving', 'forgiving')",0.0888477,0.14176638,0.59998345,0.5459828,0.3262492,0.3367441,0.0104949
42,0.6012469,0.5610645,"('unreliable', 'reliable')",1.277874,1.3664649,-2.2435613,-2.1595583,-0.1214801,-0.077343,0.0441371
43,1.6285063,1.622451,"('irresponsible', 'responsible')",0.50996053,0.59787697,0.6689025,0.7569157,0.9357897,0.9924145,0.0566248
44,-1.0384879,-1.0316454,"('prejudiced', 'unprejudiced')",-0.42210808,-0.30220437,-1.1180321,-1.0782923,-0.8595427,-0.8040473,0.0554954
45,1.3143992,1.3007089,"('incompetent', 'competent')",0.23917936,0.2895323,0.09352957,0.033210713,0.5490361,0.5411506,-0.0078855
46,1.1912745,1.1250464,"('uncompetitive', 'competitive')",1.0595691,1.0238448,-0.31331474,-0.38943037,0.6458429,0.5864869,-0.059356
47,-0.116285905,-0.063163795,"('stupid', 'smart')",0.40530708,0.45609325,5.1481223,5.1564455,1.8123811,1.8497917,0.0374106
48,0.011804763,-0.054570213,"('unintelligent', 'intelligent')",-0.44391719,-0.4351841,-0.5997638,-0.6280865,-0.3439587,-0.3726136,-0.0286549
49,-0.07960023,0.0015114844,"('unable', 'able')",-0.7245926,-0.5959702,-0.5037439,-0.4254232,-0.4359789,-0.3399607,0.0960182
50,-1.2407659,-1.2854657,"('clumsy', 'skillful')",-0.40829465,-0.3945534,-0.60153145,-0.5611187,-0.7501973,-0.747046,0.0031513
51,0.5334146,0.3082921,"('uneducated', 'educated')",-0.32062104,-0.39645284,0.04376363,-0.122407846,0.0855191,-0.0701895,-0.1557086
52,-1.3612243,-1.3383379,"('irrational', 'rational')",-0.7225579,-0.8129244,-0.33006737,-0.3852798,-0.8046165,-0.8455141,-0.0408976
53,-0.29392347,-0.2632342,"('uncreative', 'creative')",0.44706482,0.34860358,0.61010545,0.59269047,0.2544156,0.2260199,-0.0283957
54,0.497299,0.49529073,"('incapable', 'capable')",0.17501375,0.15429954,0.6232319,0.6263404,0.4318482,0.4253102,-0.006538
55,1.3215665,1.2371655,"('incompetent', 'clever')",0.04228689,0.036266558,0.2568836,0.2157034,0.5402457,0.4963785,-0.0438672
56,2.621515,2.5000916,"('impractical', 'practical')",1.0524795,1.0722401,0.46922827,0.4302944,1.3810743,1.3342086,-0.0468657
57,0.5349972,0.33765996,"('unimaginative', 'imaginative')",0.24575736,0.14677614,-2.505556,-2.5543282,-0.5749338,-0.6899641,-0.1150303
58,0.70671445,0.73528534,"('undiscriminating', 'discriminating')",0.74340636,0.7681432,0.29182184,0.35200617,0.5806475,0.6184782,0.0378307
59,-0.8672397,-0.7796755,"('foolish', 'wise')",-0.0072567407,0.021320311,0.025429916,0.095641166,-0.2830222,-0.2209047,0.0621175
60,1.4280357,1.3855162,"('inefficient', 'efficient')",0.22024325,0.30472887,-0.036443695,0.031823635,0.5372784,0.5740229,0.0367445
61,0.12434587,-0.018473534,"('illogical', 'logical')",-0.03388151,-0.15428355,0.1916089,0.02085597,0.0940244,-0.0506337,-0.1446581
62,2.052823,2.0613391,"('incompetent', 'brilliant')",0.8955466,0.9984344,0.275917,0.4134053,1.0747623,1.1577263,0.082964
63,0.4947101,0.5205242,"('unperceptive', 'insightful')",1.1317066,1.1579031,0.23250745,0.32051882,0.6196414,0.6663154,0.046674
64,-0.54509604,-0.6722061,"('shy', 'confident')",0.75906205,0.8015511,-4.9764824,-4.9631653,-1.5875055,-1.6112734,-0.0237679
65,0.30996683,0.02972351,"('insecure', 'secure')",-0.030534927,-0.11269593,0.19831014,0.06640957,0.1592473,-0.0055209,-0.1647682
66,0.22422674,0.23005319,"('inactive', 'active')",0.8374653,0.76636744,1.0144365,0.9575052,0.6920428,0.6513086,-0.0407342
67,1.2335037,1.224777,"('doubtful', 'determined')",0.6987866,0.7138819,-0.08147759,-0.08143839,0.6169376,0.6190735,0.0021359
68,0.08161405,0.008830512,"('dependent', 'independent')",-1.4023689,-1.4083871,-1.610074,-1.6181166,-0.976943,-1.005891,-0.028948
69,-0.771745,-0.57557464,"('lazy', 'industrious')",0.3630072,0.38795692,-0.88752747,-0.7792413,-0.4320885,-0.3222863,0.1098022
70,1.7427353,1.6466386,"('lethargic', 'energetic')",0.9705841,0.98730546,0.26175365,0.25980338,0.991691,0.9645824,-0.0271086
71,0.15627554,0.14548479,"('diffident', 'self-confident')",1.3278615,1.2349122,0.64077747,0.62898433,0.7083049,0.6697938,-0.0385111
72,-0.32469854,-0.41149437,"('unambitious', 'ambitious')",0.09383646,0.13598211,-0.92199177,-0.8835068,-0.3842846,-0.3863397,-0.0020551
73,0.07907016,0.18639164,"('helpless', 'self-reliant')",0.45994738,0.51896584,-3.1403449,-3.02193,-0.8671091,-0.7721908,0.0949183
74,1.3919392,1.4203776,"('undedicated', 'dedicated')",0.33381155,0.40362537,-0.07708605,-0.030678041,0.5495549,0.597775,0.0482201
75,-0.8612662,-0.74006945,"('meek', 'impulsive')",0.12327717,0.18128726,-0.13396548,0.00083434023,-0.2906515,-0.1859826,0.1046689
76,1.5516142,1.4651328,"('anxious', 'daring')",0.38797888,0.44375673,0.00020106323,-0.017845914,0.6465981,0.6303479,-0.0162502
77,-0.43280315,-0.44306126,"('unmotivated', 'motivated')",0.54895985,0.47125232,-1.0667386,-1.0950842,-0.3168606,-0.355631,-0.0387704
78,-0.7840549,-0.76261616,"('nonresilient', 'resilient')",-0.0808955,-0.10557647,-0.49559167,-0.38552704,-0.453514,-0.4179066,0.0356074
79,-0.43944657,-0.3840804,"('wavering', 'unwavering')",-0.7676205,-0.8069083,-0.3980946,-0.40253037,-0.5350539,-0.5311731,0.0038808
80,0.97506344,0.81932783,"('dominated', 'dominating')",0.11073199,0.114369534,-0.33463764,-0.41901475,0.2503859,0.1715609,-0.078825
81,0.9569695,0.67890316,"('submissive', 'aggressive')",1.2828832,1.203542,-0.53067195,-0.6096316,0.5697269,0.4242712,-0.1454557
82,-0.56810004,-0.69802994,"('poor', 'rich')",0.4636547,0.44452253,5.23764,5.130928,1.7110648,1.6258068,-0.085258
83,-0.0901784,-0.108370036,"('powerless', 'powerful')",1.0860292,1.1391058,-0.9991244,-1.0290885,-0.0010912,0.0005491,0.0016403
84,0.61107665,0.5507215,"('inferior', 'superior')",0.00050342083,0.0061523467,0.2588284,0.2553507,0.2901362,0.2707415,-0.0193947
85,-1.2917392,-1.1648362,"('insignificant', 'prestigious')",0.13563447,0.12709387,-0.6159764,-0.52021706,-0.5906937,-0.5193198,0.0713739
86,0.86437535,0.6944989,"('uninfluential', 'influential')",0.053456422,-0.067178406,-0.41751528,-0.5428102,0.1667722,0.0281701,-0.1386021
87,-0.61023575,-0.67214423,"('unsuccessful', 'successful')",0.28611863,0.2901628,0.6520681,0.5422789,0.109317,0.0534325,-0.0558845
88,-0.4705174,-0.58699477,"('low', 'eminent')",0.20924576,0.110348284,-0.2575885,-0.35283652,-0.1729534,-0.2764943,-0.1035409
