,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.79358965,-0.9759614,"('unsociable', 'sociable')",-0.84248966,-1.0262867,1.2373569,1.0616621,-0.15044966,-0.39242575,-0.137293,-0.3332529,-0.1959599
1,-0.11687203,-0.07763678,"('unfriendly', 'friendly')",-1.2212361,-1.3345455,1.3120588,1.1756318,1.4651344,1.2572526,0.3597713,0.2551755,-0.1045958
2,0.59819704,0.56986076,"('unlikable', 'likable')",0.14623147,0.13221462,1.130804,1.1397604,0.7381092,0.8566246,0.6533354,0.6746151,0.0212797
3,0.090927295,0.21837212,"('repellent', 'pleasant')",0.08507997,0.12945738,-0.17663297,-0.11746602,0.3311537,0.38635615,0.082632,0.1541799,0.0715479
4,-0.5672677,-0.38990426,"('disliked', 'liked')",-0.69358045,-0.78799546,-0.593171,-0.7530557,-6.24485,-6.1110663,-2.0247173,-2.0105054,0.0142119
5,-0.15596166,-0.021027185,"('distant', 'outgoing')",-0.554991,-0.5299183,0.4766258,0.44524658,-0.3775551,-0.26682413,-0.1529705,-0.0931308,0.0598397
6,0.26085395,0.47406363,"('distant', 'open')",-0.48851016,-0.41319704,0.3995621,0.39511368,0.19898474,0.3246504,0.0927227,0.1951577,0.102435
7,0.42367372,0.4137734,"('insensitive', 'sensitive')",-0.64424276,-0.59453845,0.09615368,0.17849171,0.5901105,0.49470705,0.1164238,0.1231084,0.0066846
8,0.4393422,0.5495815,"('unaffectionate', 'affectionate')",-0.8074945,-0.8608511,0.8074878,0.6885594,0.30002543,0.18335468,0.1848402,0.1401611,-0.0446791
9,0.9775046,1.0742638,"('unaffectionate', 'caring')",-0.55945015,-0.5983168,1.2485275,1.1407892,0.87503374,0.79617584,0.6354039,0.603228,-0.0321759
10,0.07101099,0.036625557,"('unsympathetic', 'sympathetic')",-0.7123237,-0.702833,-0.805684,-0.8136382,-0.066759884,-0.21591426,-0.3784391,-0.42394,-0.0455009
11,-0.3908132,-0.5454087,"('unhelpful', 'helpful')",0.049234517,0.031919695,0.38640147,0.4079334,2.3864543,2.347605,0.6078193,0.5605124,-0.0473069
12,0.99731237,1.124392,"('unsupportive', 'supportive')",0.27620754,0.3145164,0.5691724,0.5368462,-1.627667,-1.5954865,0.0537563,0.0950671,0.0413108
13,0.47330934,0.19624913,"('impolite', 'polite')",0.0065830927,-0.053601127,-0.11358911,-0.17085922,-0.14733952,-0.328593,0.054741,-0.089201,-0.143942
14,-0.37094557,-0.42576453,"('antisocial', 'social')",0.41282886,0.4502927,1.5579,1.5646261,-0.64872885,-0.71584195,0.2377636,0.2183281,-0.0194355
15,-0.124638714,-0.16946885,"('boring', 'funny')",-0.10594772,-0.120821685,0.6549786,0.63603455,0.3600047,0.36113572,0.1960992,0.1767199,-0.0193793
16,-1.2555269,-1.2318404,"('unpopular', 'popular')",0.12440589,0.08562805,-0.43193215,-0.43905374,0.1225059,0.15132019,-0.3601368,-0.3584865,0.0016503
17,-0.24077359,-0.09296558,"('nasty', 'nice')",-0.632999,-0.500577,-0.9986184,-0.91162795,-0.5033194,-0.40378952,-0.5939276,-0.47724,0.1166876
18,-0.4134876,-0.3267576,"('disagreeable', 'welcoming')",0.2708051,0.39233455,0.011317886,-0.0029797554,-0.32497394,-0.26668155,-0.1140846,-0.0510211,0.0630635
19,-0.3446053,-0.2565928,"('inhospitable', 'hospitable')",-0.8701872,-0.83257836,-1.2710054,-1.3116136,-0.22428165,-0.1348859,-0.6775199,-0.6339177,0.0436022
20,-0.13942936,-0.036187686,"('rough', 'thoughtful')",0.13116579,0.23093186,-1.0118787,-0.9300685,0.81864375,0.81424224,-0.0503746,0.0197295,0.0701041
