,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.908929,-0.908203,"('unsociable', 'sociable')",-0.22148971,-0.32712492,-0.6982353,-0.7987644,-0.6095513,-0.6780308,-0.0684795
1,1.0811167,1.0468063,"('unfriendly', 'friendly')",0.57372785,0.41060796,1.8443537,1.7198718,1.1663994,1.0590954,-0.107304
2,0.44685665,0.48968136,"('unlikable', 'likable')",1.1037648,1.0833584,0.4622271,0.5219741,0.6709495,0.698338,0.0273885
3,-1.2299932,-1.1176853,"('repellent', 'pleasant')",-0.06677143,-0.024705397,0.03314887,0.08571731,-0.4212052,-0.3522245,0.0689807
4,-0.08155847,-0.08706546,"('disliked', 'liked')",0.46537337,0.31933486,-6.2768745,-6.4006863,-1.9643532,-2.056139,-0.0917858
5,1.0346001,0.9766875,"('distant', 'outgoing')",-0.16046044,-0.22393489,-0.09258763,-0.16860174,0.2605173,0.194717,-0.0658003
6,1.0223491,0.974525,"('distant', 'open')",-0.6417121,-0.7581338,0.41825083,0.33132884,0.2662959,0.1825733,-0.0837226
7,0.7419077,0.7978278,"('insensitive', 'sensitive')",0.9579885,0.9892693,0.5816647,0.608812,0.7605203,0.7986364,0.0381161
8,1.1112579,1.0741726,"('unaffectionate', 'affectionate')",-0.8358143,-0.9751322,0.60588074,0.49028763,0.2937748,0.1964427,-0.0973321
9,1.8240757,1.8236985,"('unaffectionate', 'caring')",0.16756032,0.07134199,0.8943627,0.837783,0.9619996,0.9109411,-0.0510585
10,0.27029914,0.37473905,"('unsympathetic', 'sympathetic')",-0.43619928,-0.47093523,-0.6182561,-0.62435406,-0.2613854,-0.2401834,0.021202
11,-0.26216125,-0.20073657,"('unhelpful', 'helpful')",0.3498409,0.412371,1.4715031,1.5559901,0.5197276,0.5892082,0.0694806
12,1.9758257,2.036096,"('unsupportive', 'supportive')",0.81297076,0.8207421,-1.7155433,-1.7592304,0.3577511,0.3658693,0.0081182
13,0.0991735,0.11580159,"('impolite', 'polite')",0.03836172,0.15820532,-0.6000126,-0.5971013,-0.1541591,-0.1076981,0.046461
14,-0.837112,-0.7921421,"('antisocial', 'social')",0.6445368,0.6873073,-0.99654377,-0.9891483,-0.396373,-0.3646611,0.0317119
15,0.05275897,0.018457867,"('boring', 'funny')",-0.26190442,-0.34798616,0.29351616,0.2670649,0.0281236,-0.0208211,-0.0489447
16,-1.3689218,-1.4184672,"('unpopular', 'popular')",-0.35747924,-0.43249005,0.38778287,0.35269243,-0.446206,-0.4994216,-0.0532156
17,-0.5523642,-0.5493872,"('nasty', 'nice')",-0.8033998,-0.7193703,-0.33650413,-0.25731844,-0.5640893,-0.508692,0.0553973
18,0.28268123,0.31071916,"('disagreeable', 'welcoming')",-0.7245692,-0.75433755,-0.35507208,-0.4106755,-0.2656534,-0.2847646,-0.0191112
