,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3890246,-1.5440044,"('unsociable', 'sociable')",-0.6791302,-0.74780786,0.24107064,0.19707236,-0.010683014,-0.23671815,-0.70628,-0.8822482,-0.5088095,-0.6427413,-0.1339318
1,-0.18874316,-0.20927727,"('unfriendly', 'friendly')",-0.42121315,-0.44773376,-0.09454267,-0.005982831,0.21526633,0.088254996,2.0444944,2.0012884,0.3110523,0.2853099,-0.0257424
2,-0.018409343,0.18483594,"('unlikable', 'likable')",-0.42833388,-0.37958744,1.2920476,1.4854381,0.29827154,0.32262242,0.73985595,0.81866056,0.3766864,0.4863939,0.1097075
3,-1.4967021,-1.4065316,"('repellent', 'pleasant')",-0.58067894,-0.45195204,-0.20111111,-0.097018465,-0.39233965,-0.36187974,0.1286279,0.1506491,-0.5084408,-0.4333466,0.0750942
4,-0.15484974,-0.31724638,"('disliked', 'liked')",0.44794208,0.39377847,-0.16440514,-0.23211586,-0.13255428,-0.19471791,-5.322836,-5.395885,-1.0653406,-1.1492373,-0.0838967
5,-0.502964,-0.36685118,"('distant', 'outgoing')",0.2130453,0.19603877,-0.19958371,0.0023196414,-0.5686805,-0.53260976,0.053136416,0.07793829,-0.2010093,-0.1246328,0.0763765
6,-0.15025377,0.026134245,"('distant', 'open')",0.21354446,0.2559144,-0.06756063,0.16388504,-1.1930654,-1.1325641,0.7182775,0.74083817,-0.0958116,0.0108416,0.1066532
7,0.280061,0.256893,"('insensitive', 'sensitive')",-0.5844383,-0.47967786,1.1959288,1.222956,0.26371473,0.20839356,0.7884386,0.7913017,0.388741,0.3999733,0.0112323
8,-0.18365838,-0.14330177,"('unaffectionate', 'affectionate')",-0.66473943,-0.5907731,-0.76252836,-0.58155155,0.027537644,0.037388727,0.8456265,0.8342162,-0.1475524,-0.0888043,0.0587481
9,0.16943902,0.1709795,"('unaffectionate', 'caring')",-0.16030835,-0.11266513,-0.50925785,-0.35423133,0.36856422,0.3476405,1.0460293,1.0508981,0.1828933,0.2205243,0.037631
10,-1.0014633,-1.0016135,"('unsympathetic', 'sympathetic')",-1.2523847,-1.1627018,-0.3186822,-0.30713424,-0.0046675727,-0.15206495,-0.36081117,-0.38438806,-0.5876018,-0.6015805,-0.0139787
11,0.06445095,0.1898041,"('unhelpful', 'helpful')",0.2646712,0.29169255,0.5701079,0.6527526,1.1158112,1.1118462,1.6422331,1.6867388,0.7314549,0.7865668,0.0551119
12,0.020083446,0.24271627,"('unsupportive', 'supportive')",-0.004075635,0.12896436,0.22648743,0.50040823,0.5620939,0.5847163,-1.6061403,-1.5921571,-0.1603102,-0.0270704,0.1332398
13,-0.023053557,-0.009700272,"('impolite', 'polite')",-0.48774552,-0.44232067,0.14501846,0.15945576,0.42407513,0.4030577,-0.48888737,-0.5519624,-0.0861186,-0.088294,-0.0021754
14,-0.81546867,-0.99867606,"('antisocial', 'social')",-0.41979042,-0.47979757,1.0253673,0.9097623,0.3990854,0.2259985,-0.86075944,-0.96471035,-0.1343132,-0.2614846,-0.1271714
15,1.1603636,0.99338806,"('boring', 'funny')",0.28169787,0.16227967,0.27071694,0.16841358,-0.44764346,-0.49630553,0.43276078,0.3412639,0.3395791,0.2338079,-0.1057712
16,-0.9136496,-0.9944701,"('unpopular', 'popular')",-0.24338996,-0.26467925,0.31144968,0.2507017,-0.600451,-0.6446553,0.82422924,0.8167277,-0.1243623,-0.167275,-0.0429127
17,0.16018131,0.2519725,"('nasty', 'nice')",0.42067343,0.5047072,-0.02548437,0.062962644,-0.73466325,-0.6473573,-0.28286225,-0.21880466,-0.092431,-0.0093039,0.0831271
