,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
30,-1.4011996,-1.4692558,"('intolerant', 'tolerant')",-0.10802676,-0.11961953,0.48462316,0.42262924,-0.3415344,-0.3887487,-0.0472143
31,0.274643,0.3492528,"('evil', 'good')",-0.54165894,-0.35988125,-0.79090595,-0.7848084,-0.3526406,-0.2651456,0.087495
32,-0.817522,-0.9333268,"('unkind', 'kind')",0.38470036,0.2822789,0.45393687,0.23839784,0.0070384,-0.13755,-0.1445884
33,0.63511324,0.5655465,"('wrong', 'right')",0.69389635,0.6393644,-0.30175444,-0.2943967,0.3424184,0.3035048,-0.0389136
34,-0.38834736,-0.32553524,"('mean', 'honorable')",-0.550223,-0.46246698,5.5057077,5.6239214,1.5223791,1.6119731,0.089594
35,2.5489197,2.4789267,"('corrupt', 'incorrupt')",0.46839297,0.44128272,0.613843,0.65285045,1.2103852,1.1910199,-0.0193653
36,1.557297,1.450591,"('hostile', 'amicable')",-0.017571133,-0.08455264,0.93577826,0.819041,0.8251681,0.7283598,-0.0968083
37,-0.8764051,-0.9139864,"('fake', 'genuine')",-0.9714732,-1.0363004,-0.19891195,-0.23692721,-0.6822635,-0.7290714,-0.0468079
38,-1.2425382,-1.1806319,"('untruthful', 'truthful')",-0.6686778,-0.62149024,-0.16582997,-0.13900849,-0.6923486,-0.6470435,0.0453051
39,-0.24612965,-0.26098698,"('exploitative', 'cooperative')",0.89555687,0.97018915,0.2819967,0.28195617,0.3104746,0.3303861,0.0199115
40,0.008188888,-0.037792735,"('stingy', 'generous')",-0.5582488,-0.584715,-1.7416872,-1.8796756,-0.7639157,-0.8340611,-0.0701454
41,-1.9695201,-2.0453658,"('unforgiving', 'forgiving')",-0.8429837,-0.91971004,-0.27555126,-0.42259434,-1.0293517,-1.1292234,-0.0998717
42,-1.0519052,-0.94138247,"('unreliable', 'reliable')",-1.6022689,-1.5580517,-3.5962758,-3.5206575,-2.0834834,-2.0066973,0.0767861
43,-2.3452487,-2.3026216,"('irresponsible', 'responsible')",-0.3396951,-0.31277835,-0.13580875,-0.20251532,-0.9402508,-0.9393051,0.0009457
44,0.12247083,0.19128285,"('prejudiced', 'unprejudiced')",-2.1304343,-2.0403905,-1.2939075,-1.1595826,-1.1006236,-1.0028968,0.0977268
45,-2.8877602,-2.8587887,"('incompetent', 'competent')",-1.3729348,-1.4069415,-1.1050419,-1.255188,-1.788579,-1.8403061,-0.0517271
46,-2.4814546,-2.4852757,"('uncompetitive', 'competitive')",-0.625542,-0.75109506,-0.8054828,-0.9468912,-1.3041598,-1.3944206,-0.0902608
47,-1.8164318,-1.6949526,"('stupid', 'smart')",-0.74082196,-0.6726877,4.3404145,4.4369535,0.5943869,0.6897711,0.0953842
48,-1.050467,-1.2404184,"('unintelligent', 'intelligent')",0.25536567,0.16237246,0.14860225,-0.036984216,-0.2154997,-0.3716767,-0.156177
49,0.17157936,0.17843992,"('unable', 'able')",0.19795077,0.2576571,-0.15475701,-0.07036948,0.071591,0.1219092,0.0503182
50,1.2983323,1.3558583,"('clumsy', 'skillful')",-0.02025256,-0.032806147,0.23775057,0.27023348,0.5052768,0.5310952,0.0258184
51,-1.9085963,-1.997503,"('uneducated', 'educated')",-1.2371265,-1.4014508,0.36507,0.2795218,-0.9268843,-1.0398107,-0.1129264
52,0.7532016,0.6201045,"('irrational', 'rational')",0.23207745,0.23008439,0.23468027,0.13245589,0.4066531,0.3275482,-0.0791049
53,-0.4873806,-0.5583382,"('uncreative', 'creative')",1.2278436,1.14878,1.2309897,1.0668116,0.6571509,0.5524178,-0.1047331
54,0.9105957,0.8060912,"('incapable', 'capable')",1.3465075,1.2518176,1.4886947,1.4720156,1.2485993,1.1766415,-0.0719578
55,-2.6092787,-2.6756399,"('incompetent', 'clever')",-0.7573719,-0.82274604,-0.80835396,-0.92338735,-1.3916682,-1.4739245,-0.0822563
56,-1.8671544,-1.8469727,"('impractical', 'practical')",0.05434224,0.07694821,-0.930724,-0.96680903,-0.914512,-0.9122779,0.0022341
57,-2.220284,-2.260614,"('unimaginative', 'imaginative')",-1.0288596,-1.0985757,-2.546401,-2.682169,-1.9318482,-2.0137862,-0.081938
58,-0.6837365,-0.7386343,"('undiscriminating', 'discriminating')",-0.35007846,-0.49791935,-0.057616666,-0.14057902,-0.3638105,-0.4590442,-0.0952337
59,1.2328744,1.2364792,"('foolish', 'wise')",0.568206,0.63630843,0.81137997,0.8351363,0.8708201,0.9026413,0.0318212
60,-1.7657657,-1.7763734,"('inefficient', 'efficient')",-0.726634,-0.7597595,-0.7206818,-0.7552986,-1.0710271,-1.0971438,-0.0261167
61,-0.945809,-1.0414212,"('illogical', 'logical')",1.0547462,0.9442852,0.026919417,-0.17242685,0.0452855,-0.0898543,-0.1351398
62,-2.1513867,-2.1105587,"('incompetent', 'brilliant')",-0.74768955,-0.6493604,-0.9225387,-0.8176524,-1.2738717,-1.1925239,0.0813478
63,-1.6184424,-1.5891541,"('unperceptive', 'insightful')",0.5845487,0.57685107,0.7865552,0.7818545,-0.0824462,-0.0768162,0.00563
64,-0.3782033,-0.41560397,"('shy', 'confident')",-0.82595694,-0.87393,-5.998968,-6.0546746,-2.4010428,-2.4480696,-0.0470268
65,-1.7017621,-1.7762353,"('insecure', 'secure')",-0.5113397,-0.58046097,-0.62088144,-0.6960786,-0.9446611,-1.0175916,-0.0729305
66,-0.36886048,-0.3632313,"('inactive', 'active')",-1.3421931,-1.4374074,0.4841496,0.527167,-0.408968,-0.4244905,-0.0155225
67,0.82493496,0.8721351,"('doubtful', 'determined')",-0.35494825,-0.3382926,-0.8560875,-0.716325,-0.1287003,-0.0608275,0.0678728
68,-0.31617615,-0.32617134,"('dependent', 'independent')",-1.0762489,-1.0995879,-0.24688461,-0.26204357,-0.5464365,-0.562601,-0.0161645
69,2.5133274,2.536239,"('lazy', 'industrious')",0.85701424,0.92364174,-0.37063977,-0.1578984,0.9999006,1.1006607,0.1007601
70,-1.9195095,-1.8891014,"('lethargic', 'energetic')",-1.3484927,-1.4056705,0.19171888,0.1783977,-1.0254278,-1.0387914,-0.0133636
71,0.43326622,0.42959285,"('diffident', 'self-confident')",1.8685217,1.8580669,0.44439894,0.40714714,0.9153956,0.8982689,-0.0171267
72,-1.2896471,-1.2895238,"('unambitious', 'ambitious')",-0.656446,-0.69025856,-1.3269135,-1.3466201,-1.0910021,-1.1088008,-0.0177987
73,0.9869121,1.0942363,"('helpless', 'self-reliant')",-0.6743268,-0.58659554,-2.9599476,-2.8186939,-0.8824541,-0.7703511,0.112103
74,-1.4289252,-1.3594677,"('undedicated', 'dedicated')",0.058898672,0.069530405,-0.13830256,-0.22790854,-0.5027763,-0.5059486,-0.0031723
75,1.4081504,1.4886516,"('meek', 'impulsive')",-0.41406804,-0.34041736,0.06798604,0.25430197,0.3540228,0.4675121,0.1134893
76,-1.7159922,-1.6787608,"('anxious', 'daring')",-0.97658175,-1.0292406,-0.25190637,-0.18274362,-0.9814935,-0.9635816,0.0179119
77,-0.984971,-1.0444734,"('unmotivated', 'motivated')",-0.31477964,-0.39406213,-0.9321141,-0.9480471,-0.7439549,-0.7955275,-0.0515726
78,-1.0171871,-0.9893392,"('nonresilient', 'resilient')",0.4593267,0.3761318,0.3551945,0.4097746,-0.0675553,-0.0678109,-0.0002556
79,0.8668881,0.8988185,"('wavering', 'unwavering')",-0.5763157,-0.5176748,0.23123516,0.2987767,0.1739359,0.2266401,0.0527042
80,-1.8074844,-1.7790473,"('dominated', 'dominating')",-0.9502176,-0.96644914,-1.8725115,-1.8327274,-1.5434044,-1.5260746,0.0173298
81,-2.2476044,-2.2830591,"('submissive', 'aggressive')",-1.0503985,-1.1190553,-1.4244167,-1.4379256,-1.5741398,-1.6133467,-0.0392069
82,-1.313164,-1.2478322,"('poor', 'rich')",0.21586934,0.23389603,5.5587626,5.602651,1.4871559,1.5295717,0.0424158
83,-0.39511827,-0.4152428,"('powerless', 'powerful')",-0.40361372,-0.41802135,-1.2922593,-1.4079068,-0.6969971,-0.747057,-0.0500599
84,0.87227154,0.7726426,"('inferior', 'superior')",1.0764512,0.9666899,1.2062482,1.183676,1.051657,0.9743361,-0.0773209
85,1.3503752,1.3595049,"('insignificant', 'prestigious')",0.8539211,0.8875397,1.1181087,1.1882833,1.1074684,1.1451093,0.0376409
86,-1.7759134,-1.9951092,"('uninfluential', 'influential')",0.9600912,0.72213346,-0.31573573,-0.62292916,-0.377186,-0.6319683,-0.2547823
87,-0.43906778,-0.42777175,"('unsuccessful', 'successful')",-0.20928203,-0.3078454,0.304953,0.3887782,-0.1144656,-0.115613,-0.0011474
88,-0.024376076,-0.056701295,"('low', 'eminent')",0.22412863,0.21714056,-0.06359796,-0.1260222,0.0453849,0.0114723,-0.0339126
