,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
0,0.18795545,0.024985045,"('unsociable', 'sociable')",-0.0104301935,-0.098897465,1.0936735,0.9874919,-0.12912856,-0.3142487,0.2855175,0.1498327,-0.1356848
1,-2.3068106,-2.3243494,"('unfriendly', 'friendly')",1.2207978,1.2391152,-0.70196116,-0.7709289,1.2990694,1.1812958,-0.1222261,-0.1687168,-0.0464907
2,1.0673591,1.1017089,"('unlikable', 'likable')",1.5955554,1.6757145,0.6558283,0.7486104,1.0789638,1.2340496,1.0994266,1.1900208,0.0905942
3,0.010079967,0.13912636,"('repellent', 'pleasant')",-0.97173756,-0.8235324,0.4277062,0.5442343,0.15598956,0.1830989,-0.0944905,0.0107318,0.1052223
4,-0.62278086,-0.6034884,"('disliked', 'liked')",1.1157283,1.1140426,1.0236638,0.9711026,-4.8029356,-4.8857565,-0.8215811,-0.8510249,-0.0294438
5,-2.2031488,-2.072292,"('distant', 'outgoing')",1.1234573,1.2408696,-0.6046771,-0.5155649,-0.1542545,-0.08445746,-0.4596558,-0.3578612,0.1017946
6,-2.547823,-2.391612,"('distant', 'open')",0.4659797,0.5805718,-1.0691878,-0.990112,-0.02417377,0.049493022,-0.7938012,-0.6879148,0.1058864
7,0.8903172,0.8501515,"('insensitive', 'sensitive')",0.08799299,0.088009536,1.298325,1.3042238,0.43474877,0.41443896,0.677846,0.664206,-0.01364
8,-2.6672757,-2.652724,"('unaffectionate', 'affectionate')",0.0641623,0.1035404,-1.070905,-1.0856489,-0.077897,-0.12194787,-0.9379789,-0.939195,-0.0012161
9,-2.2307808,-2.2124736,"('unaffectionate', 'caring')",0.7235037,0.762603,-0.11669476,-0.12257511,0.6952563,0.6721636,-0.2321789,-0.2250705,0.0071084
10,0.77007097,0.6647746,"('unsympathetic', 'sympathetic')",-0.64935386,-0.6041013,0.9184503,0.97281945,-0.045353163,-0.11948872,0.2484536,0.228501,-0.0199526
11,0.6722151,0.6419663,"('unhelpful', 'helpful')",0.47022063,0.5184992,1.2290212,1.2451991,2.4714494,2.4485042,1.2107266,1.2135422,0.0028156
12,-0.008941008,0.113892704,"('unsupportive', 'supportive')",2.1987062,2.4078577,1.330659,1.5286673,-1.3886826,-1.36075,0.5329354,0.672417,0.1394816
