,hasbro_male,hasbro_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.046705,-0.9856668,"('unsociable', 'sociable')",-0.26404744,-0.48303092,-0.6553762,-0.7343489,-0.0789727
1,-0.09687496,-0.1406111,"('unfriendly', 'friendly')",1.9251494,1.7676357,0.9141372,0.8135123,-0.1006249
2,0.4219029,0.50077873,"('unlikable', 'likable')",0.5245761,0.64698005,0.4732395,0.5738794,0.1006399
3,-0.38226566,-0.18899305,"('repellent', 'pleasant')",0.24172936,0.2228874,-0.0702681,0.0169472,0.0872153
4,0.28037205,0.187569,"('disliked', 'liked')",-6.1627088,-6.2573404,-2.9411683,-3.0348856,-0.0937173
5,0.1311048,-0.017032098,"('distant', 'outgoing')",-0.20907524,-0.21106121,-0.0389852,-0.1140467,-0.0750615
6,-0.102819785,-0.22288705,"('distant', 'open')",0.14329448,0.12610896,0.0202373,-0.048389,-0.0686263
7,-0.6425117,-0.4675707,"('insensitive', 'sensitive')",0.3853968,0.36855584,-0.1285575,-0.0495074,0.0790501
8,0.17602028,0.05531663,"('unaffectionate', 'affectionate')",0.590074,0.6092749,0.3830471,0.3322958,-0.0507513
9,0.35098016,0.27900654,"('unaffectionate', 'caring')",1.036881,1.0749907,0.6939306,0.6769986,-0.016932
10,-1.3121302,-1.1026549,"('unsympathetic', 'sympathetic')",-0.5558101,-0.5908349,-0.9339702,-0.8467449,0.0872253
11,-0.03183362,0.08267309,"('unhelpful', 'helpful')",1.6632686,1.7940462,0.8157175,0.9383596,0.1226421
12,-0.13516894,0.002594659,"('unsupportive', 'supportive')",-1.7340052,-1.7174133,-0.9345871,-0.8574093,0.0771778
13,-0.7198719,-0.59115285,"('impolite', 'polite')",-0.53942454,-0.5478951,-0.6296482,-0.5695239,0.0601243
14,-0.48586583,-0.40172482,"('antisocial', 'social')",-0.6095349,-0.7279165,-0.5477004,-0.5648206,-0.0171202
15,0.47810358,0.32458815,"('boring', 'funny')",0.6814125,0.63842803,0.579758,0.4815081,-0.0982499
16,0.1459682,0.14052771,"('unpopular', 'popular')",0.93313265,0.92336917,0.5395504,0.5319484,-0.007602
17,-0.02954891,0.035574168,"('nasty', 'nice')",-0.2616954,-0.18278275,-0.1456222,-0.0736043,0.0720179
18,-0.84444386,-0.860722,"('disagreeable', 'welcoming')",-0.5786759,-0.672005,-0.7115599,-0.7663635,-0.0548036
19,-0.40011778,-0.5005043,"('inhospitable', 'hospitable')",-0.032575972,0.07651452,-0.2163469,-0.2119949,0.004352
20,-1.0881644,-1.0104285,"('rough', 'thoughtful')",1.1866851,1.1190091,0.0492603,0.0542903,0.00503
21,-0.18531647,-0.05732187,"('immoral', 'moral')",-0.52005845,-0.577955,-0.3526875,-0.3176384,0.0350491
22,-1.3849411,-1.3260486,"('untrustworthy', 'trustworthy')",-1.2018069,-1.3201263,-1.2933741,-1.3230875,-0.0297134
23,-0.40799144,-0.3147806,"('insincere', 'sincere')",5.677388,5.6258845,2.6346984,2.6555519,0.0208535
24,0.28816566,0.28958255,"('dishonest', 'honest')",0.70941854,0.6620807,0.4987921,0.4758316,-0.0229605
25,0.45065558,0.3823521,"('egoistic', 'altruistic')",1.3117409,1.2819134,0.8811982,0.8321328,-0.0490654
26,0.38794976,0.27080822,"('hardhearted', 'benevolent')",1.6343733,1.4819548,1.0111616,0.8763815,-0.1347801
27,0.29417348,0.29773828,"('hardhearted', 'softhearted')",1.172404,1.1082337,0.7332888,0.702986,-0.0303028
28,-0.35394076,-0.38309553,"('disloyal', 'loyal')",0.91808075,0.79121983,0.28207,0.2040621,-0.0780079
29,-0.34366754,-0.3746298,"('unfair', 'fair')",-0.42650187,-0.59744245,-0.3850847,-0.4860361,-0.1009514
30,0.063193105,0.14710164,"('intolerant', 'tolerant')",1.0288709,0.9459963,0.546032,0.546549,0.000517
31,-0.585185,-0.65475273,"('evil', 'good')",-1.0031388,-1.0626143,-0.7941619,-0.8586835,-0.0645216
32,-0.13639465,-0.11689319,"('unkind', 'kind')",0.8162194,0.6921286,0.3399124,0.2876177,-0.0522947
33,0.23663841,0.121386796,"('wrong', 'right')",-0.47574028,-0.48754212,-0.1195509,-0.1830777,-0.0635268
34,0.3338305,0.51477283,"('mean', 'honorable')",5.929264,6.124475,3.1315472,3.3196239,0.1880767
35,0.3584666,0.072611615,"('corrupt', 'incorrupt')",-0.10035006,-0.19621643,0.1290583,-0.0618024,-0.1908607
36,0.27624834,0.04996999,"('hostile', 'amicable')",0.3424196,0.09479589,0.309334,0.0723829,-0.2369511
37,-0.19835347,-0.161295,"('fake', 'genuine')",0.2581375,0.29234505,0.029892,0.065525,0.035633
38,-0.77597666,-0.722602,"('untruthful', 'truthful')",0.1006091,0.2033588,-0.3376838,-0.2596216,0.0780622
39,0.5753386,0.61226404,"('exploitative', 'cooperative')",-0.06831832,0.0012426144,0.2535101,0.3067533,0.0532432
40,-0.10484056,-0.11776969,"('stingy', 'generous')",-1.568571,-1.7240998,-0.8367057,-0.9209347,-0.084229
