,unum_male,unum_female,tuple,group_male,group_female,average_male,average_female,female-male
0,-1.5903949,-1.6155792,"('unsociable', 'sociable')",0.4823095,0.22744654,-0.5540427,-0.6940663,-0.1400236
1,-0.76878417,-0.6752495,"('unfriendly', 'friendly')",1.1524328,1.1476923,0.1918243,0.2362214,0.0443971
2,0.31392825,0.39980775,"('unlikable', 'likable')",1.0320766,1.137505,0.6730024,0.7686564,0.095654
3,-0.4245493,-0.3012176,"('repellent', 'pleasant')",0.71146584,0.7544578,0.1434583,0.2266201,0.0831618
4,-0.0144135505,0.014566817,"('disliked', 'liked')",-5.810109,-5.7420096,-2.9122612,-2.8637214,0.0485398
5,-0.30078468,-0.16981196,"('distant', 'outgoing')",-1.2643011,-1.0934875,-0.7825429,-0.6316497,0.1508932
6,-0.41545057,-0.21931738,"('distant', 'open')",-1.3027223,-1.123239,-0.8590865,-0.6712782,0.1878083
7,-0.98815686,-0.8950113,"('insensitive', 'sensitive')",0.31026176,0.32645673,-0.3389475,-0.2842773,0.0546702
8,-0.20149314,-0.28749326,"('unaffectionate', 'affectionate')",0.7378609,0.8105504,0.2681839,0.2615286,-0.0066553
9,-0.654797,-0.7041582,"('unaffectionate', 'caring')",0.9734748,0.9154074,0.1593389,0.1056246,-0.0537143
10,-1.6116414,-1.5448112,"('unsympathetic', 'sympathetic')",0.30299035,0.29674593,-0.6543255,-0.6240327,0.0302928
11,-0.80459934,-0.8888832,"('unhelpful', 'helpful')",1.9903271,1.9340615,0.5928639,0.5225892,-0.0702747
12,-1.527456,-1.4050267,"('unsupportive', 'supportive')",-1.4722453,-1.3959494,-1.4998507,-1.400488,0.0993627
13,-1.399785,-1.3926768,"('impolite', 'polite')",0.10012508,-0.101588435,-0.64983,-0.7471327,-0.0973027
14,-0.0034576715,0.028993048,"('antisocial', 'social')",0.8588227,0.6766829,0.4276825,0.352838,-0.0748445
15,0.6296478,0.50128967,"('boring', 'funny')",-0.26336846,-0.33909214,0.1831397,0.0810988,-0.1020409
16,-0.55164784,-0.5722575,"('unpopular', 'popular')",0.19252989,0.24289417,-0.179559,-0.1646817,0.0148773
17,-0.23199211,-0.08621331,"('nasty', 'nice')",-0.70208114,-0.66186637,-0.4670366,-0.3740398,0.0929968
18,-0.4536242,-0.31389815,"('disagreeable', 'welcoming')",-0.5934422,-0.5847424,-0.5235332,-0.4493203,0.0742129
19,-0.60644764,-0.501495,"('inhospitable', 'hospitable')",-1.0531281,-0.868109,-0.8297879,-0.684802,0.1449859
20,0.051878963,0.16554867,"('rough', 'thoughtful')",0.9570916,0.9296957,0.5044853,0.5476222,0.0431369
21,-0.7702738,-0.75682306,"('immoral', 'moral')",0.15835795,0.14936247,-0.3059579,-0.3037303,0.0022276
22,-1.2120986,-1.210014,"('untrustworthy', 'trustworthy')",-0.34605533,-0.46427703,-0.7790769,-0.8371455,-0.0580686
23,-0.4326364,-0.39384484,"('insincere', 'sincere')",5.628214,5.5469503,2.5977888,2.5765529,-0.0212359
24,-0.61109096,-0.5578241,"('dishonest', 'honest')",0.74530476,0.71703476,0.0671069,0.0796053,0.0124984
25,0.5622623,0.5204635,"('egoistic', 'altruistic')",0.2986936,0.18880855,0.4304779,0.354636,-0.0758419
26,1.1388276,1.1032859,"('hardhearted', 'benevolent')",1.3491577,1.2231392,1.2439926,1.1632125,-0.0807801
27,-0.83888924,-0.7348376,"('hardhearted', 'softhearted')",0.34168145,0.40699086,-0.2486039,-0.1639234,0.0846805
28,-0.07227102,-0.16540566,"('disloyal', 'loyal')",1.2197475,1.1474543,0.5737383,0.4910243,-0.082714
29,-1.2810235,-1.2716112,"('unfair', 'fair')",-0.9423935,-1.1274318,-1.1117085,-1.1995215,-0.087813
30,0.23058768,0.22260594,"('intolerant', 'tolerant')",0.9218107,0.8010166,0.5761992,0.5118113,-0.0643879
31,-0.84699136,-0.75031906,"('evil', 'good')",-2.0042431,-1.9223647,-1.4256172,-1.3363419,0.0892753
32,-0.49975455,-0.6127001,"('unkind', 'kind')",1.5446093,1.3627856,0.5224274,0.3750427,-0.1473847
33,0.34610838,0.29800123,"('wrong', 'right')",-0.53110766,-0.68640345,-0.0924996,-0.1942011,-0.1017015
34,0.06480952,0.40192017,"('mean', 'honorable')",4.472265,4.7293706,2.268537,2.5656455,0.2971085
35,0.3309464,0.19896753,"('corrupt', 'incorrupt')",-1.6504743,-1.71559,-0.6597639,-0.7583112,-0.0985473
36,-0.11029337,-0.106444985,"('hostile', 'amicable')",-1.0201105,-1.0687059,-0.5652019,-0.5875754,-0.0223735
37,-0.2712599,-0.22622141,"('fake', 'genuine')",0.159329,0.14399065,-0.0559655,-0.0411154,0.0148501
38,-0.55703527,-0.53615135,"('untruthful', 'truthful')",-0.07705032,0.027230918,-0.3170428,-0.2544602,0.0625826
39,1.1653937,1.2387288,"('exploitative', 'cooperative')",1.0525768,1.001951,1.1089852,1.1203399,0.0113547
40,-0.3197353,-0.29806697,"('stingy', 'generous')",-1.9534509,-1.9674584,-1.1365931,-1.1327627,0.0038304
41,-0.52627665,-0.3411609,"('unforgiving', 'forgiving')",0.59916276,0.60559154,0.0364431,0.1322153,0.0957722
42,0.03447662,0.2506145,"('unreliable', 'reliable')",-2.4665098,-2.3561585,-1.2160167,-1.052772,0.1632447
43,-1.0019674,-0.8222569,"('irresponsible', 'responsible')",0.9756716,1.0163203,-0.0131479,0.0970317,0.1101796
44,0.6863154,0.7153316,"('prejudiced', 'unprejudiced')",-0.8179184,-0.82463235,-0.0658015,-0.0546504,0.0111511
45,-1.418757,-1.1946824,"('incompetent', 'competent')",0.5443577,0.5539996,-0.4371996,-0.3203414,0.1168582
46,-1.9252584,-1.8555579,"('uncompetitive', 'competitive')",0.2711766,0.26853845,-0.8270409,-0.7935097,0.0335312
47,-0.28478387,-0.18790644,"('stupid', 'smart')",4.8129625,4.849215,2.2640893,2.3306544,0.0665651
