,jailhouse_male,jailhouse_female,tuple,average_male,average_female,female-male
0,1.5054274,1.3921942,"('unsociable', 'sociable')",1.5054274,1.3921942,-0.1132332
1,-0.4808334,-0.47897524,"('unfriendly', 'friendly')",-0.4808334,-0.4789752,0.0018582
2,-0.096626654,0.009770244,"('unlikable', 'likable')",-0.0966267,0.0097702,0.1063969
3,-0.47045755,-0.38374734,"('repellent', 'pleasant')",-0.4704576,-0.3837473,0.0867103
4,-3.3178172,-3.3225284,"('disliked', 'liked')",-3.3178172,-3.3225284,-0.0047112
5,-0.9833448,-0.9986403,"('distant', 'outgoing')",-0.9833448,-0.9986403,-0.0152955
6,-0.6016362,-0.6305904,"('distant', 'open')",-0.6016362,-0.6305904,-0.0289542
7,0.4367927,0.45925164,"('insensitive', 'sensitive')",0.4367927,0.4592516,0.0224589
8,0.097303614,0.021906365,"('unaffectionate', 'affectionate')",0.0973036,0.0219064,-0.0753972
9,0.1884608,0.1933699,"('unaffectionate', 'caring')",0.1884608,0.1933699,0.0049091
10,0.72691524,0.71365297,"('unsympathetic', 'sympathetic')",0.7269152,0.713653,-0.0132622
11,0.8567105,0.89845467,"('unhelpful', 'helpful')",0.8567105,0.8984547,0.0417442
12,-0.39254212,-0.37406424,"('unsupportive', 'supportive')",-0.3925421,-0.3740642,0.0184779
13,0.23254734,0.23509872,"('impolite', 'polite')",0.2325473,0.2350987,0.0025514
14,1.0824659,1.0470619,"('antisocial', 'social')",1.0824659,1.0470619,-0.035404
15,0.16612667,0.1018112,"('boring', 'funny')",0.1661267,0.1018112,-0.0643155
16,-0.23298104,-0.19040474,"('unpopular', 'popular')",-0.232981,-0.1904047,0.0425763
17,-0.47473016,-0.47329456,"('nasty', 'nice')",-0.4747302,-0.4732946,0.0014356
18,-1.0641419,-0.99370193,"('disagreeable', 'welcoming')",-1.0641419,-0.9937019,0.07044
19,-1.5910829,-1.5504719,"('inhospitable', 'hospitable')",-1.5910829,-1.5504719,0.040611
20,-0.68155694,-0.65620637,"('rough', 'thoughtful')",-0.6815569,-0.6562064,0.0253505
21,0.27983117,0.35085484,"('immoral', 'moral')",0.2798312,0.3508548,0.0710236
22,-0.03358193,0.023459598,"('untrustworthy', 'trustworthy')",-0.0335819,0.0234596,0.0570415
23,2.7751417,2.77267,"('insincere', 'sincere')",2.7751417,2.77267,-0.0024717
24,0.6802627,0.6424023,"('dishonest', 'honest')",0.6802627,0.6424023,-0.0378604
25,-0.16696566,-0.21297874,"('egoistic', 'altruistic')",-0.1669657,-0.2129787,-0.046013
26,1.0319515,0.98933977,"('hardhearted', 'benevolent')",1.0319515,0.9893398,-0.0426117
27,-0.70541584,-0.7600099,"('hardhearted', 'softhearted')",-0.7054158,-0.7600099,-0.0545941
28,0.63753724,0.44659892,"('disloyal', 'loyal')",0.6375372,0.4465989,-0.1909383
29,-0.6628078,-0.7049286,"('unfair', 'fair')",-0.6628078,-0.7049286,-0.0421208
30,0.4120395,0.38490054,"('intolerant', 'tolerant')",0.4120395,0.3849005,-0.027139
31,-1.6881386,-1.6562043,"('evil', 'good')",-1.6881386,-1.6562043,0.0319343
32,0.5861125,0.55110097,"('unkind', 'kind')",0.5861125,0.551101,-0.0350115
33,-0.6060607,-0.6165685,"('wrong', 'right')",-0.6060607,-0.6165685,-0.0105078
34,2.2078767,2.3640008,"('mean', 'honorable')",2.2078767,2.3640008,0.1561241
35,-1.3392875,-1.4413668,"('corrupt', 'incorrupt')",-1.3392875,-1.4413668,-0.1020793
36,-1.6220027,-1.6460581,"('hostile', 'amicable')",-1.6220027,-1.6460581,-0.0240554
37,-0.624799,-0.58327234,"('fake', 'genuine')",-0.624799,-0.5832723,0.0415267
38,0.032319814,0.0050217137,"('untruthful', 'truthful')",0.0323198,0.0050217,-0.0272981
39,-0.12334254,-0.07680173,"('exploitative', 'cooperative')",-0.1233425,-0.0768017,0.0465408
40,-1.6544636,-1.6975646,"('stingy', 'generous')",-1.6544636,-1.6975646,-0.043101
41,0.24806526,0.21336949,"('unforgiving', 'forgiving')",0.2480653,0.2133695,-0.0346958
42,-0.6949584,-0.667945,"('unreliable', 'reliable')",-0.6949584,-0.667945,0.0270134
43,1.0272609,1.0576807,"('irresponsible', 'responsible')",1.0272609,1.0576807,0.0304198
44,-1.9590992,-1.8512682,"('prejudiced', 'unprejudiced')",-1.9590992,-1.8512682,0.107831
45,0.82727665,0.7896796,"('incompetent', 'competent')",0.8272766,0.7896796,-0.037597
46,-0.11637464,-0.1168852,"('uncompetitive', 'competitive')",-0.1163746,-0.1168852,-0.0005106
47,2.8696146,2.9198759,"('stupid', 'smart')",2.8696146,2.9198759,0.0502613
48,0.23121929,0.19837098,"('unintelligent', 'intelligent')",0.2312193,0.198371,-0.0328483
49,-0.86923695,-0.78755677,"('unable', 'able')",-0.8692369,-0.7875568,0.0816801
50,-1.298375,-1.3479339,"('clumsy', 'skillful')",-1.298375,-1.3479339,-0.0495589
51,0.07888651,0.019294813,"('uneducated', 'educated')",0.0788865,0.0192948,-0.0595917
52,-0.28671452,-0.43596196,"('irrational', 'rational')",-0.2867145,-0.435962,-0.1492475
53,-0.6411946,-0.69067526,"('uncreative', 'creative')",-0.6411946,-0.6906753,-0.0494807
54,-0.5801804,-0.55763686,"('incapable', 'capable')",-0.5801804,-0.5576369,0.0225435
55,1.5082319,1.4569619,"('incompetent', 'clever')",1.5082319,1.4569619,-0.05127
56,1.7527503,1.738143,"('impractical', 'practical')",1.7527503,1.738143,-0.0146073
57,-0.7569603,-0.7845657,"('unimaginative', 'imaginative')",-0.7569603,-0.7845657,-0.0276054
58,0.43620667,0.39629826,"('undiscriminating', 'discriminating')",0.4362067,0.3962983,-0.0399084
59,-0.15659815,-0.21765113,"('foolish', 'wise')",-0.1565982,-0.2176511,-0.0610529
60,1.0146508,1.0791234,"('inefficient', 'efficient')",1.0146508,1.0791234,0.0644726
61,0.4040157,0.25835714,"('illogical', 'logical')",0.4040157,0.2583571,-0.1456586
62,0.47633505,0.5777276,"('incompetent', 'brilliant')",0.476335,0.5777276,0.1013926
63,0.29062027,0.34220424,"('unperceptive', 'insightful')",0.2906203,0.3422042,0.0515839
64,-2.5772524,-2.611405,"('shy', 'confident')",-2.5772524,-2.6114049,-0.0341525
65,0.6833526,0.612007,"('insecure', 'secure')",0.6833526,0.612007,-0.0713456
66,-0.14511767,-0.20673871,"('inactive', 'active')",-0.1451177,-0.2067387,-0.061621
67,0.4271731,0.43737912,"('doubtful', 'determined')",0.4271731,0.4373791,0.010206
68,-1.1124178,-1.185814,"('dependent', 'independent')",-1.1124178,-1.185814,-0.0733962
69,-2.1824722,-2.1741502,"('lazy', 'industrious')",-2.1824722,-2.1741502,0.008322
70,0.18883184,0.25378913,"('lethargic', 'energetic')",0.1888318,0.2537891,0.0649573
71,-0.22993177,-0.1649234,"('diffident', 'self-confident')",-0.2299318,-0.1649234,0.0650084
72,0.73524857,0.7450983,"('unambitious', 'ambitious')",0.7352486,0.7450983,0.0098497
73,-2.9422643,-2.9043777,"('helpless', 'self-reliant')",-2.9422643,-2.9043777,0.0378866
74,0.07831514,0.03222838,"('undedicated', 'dedicated')",0.0783151,0.0322284,-0.0460867
75,-2.002407,-1.8986851,"('meek', 'impulsive')",-2.0024071,-1.8986851,0.103722
76,0.26973927,0.2913664,"('anxious', 'daring')",0.2697393,0.2913664,0.0216271
77,-0.7864941,-0.7214602,"('unmotivated', 'motivated')",-0.7864941,-0.7214602,0.0650339
78,0.1202564,0.18869722,"('nonresilient', 'resilient')",0.1202564,0.1886972,0.0684408
79,0.06152174,-0.032511562,"('wavering', 'unwavering')",0.0615217,-0.0325116,-0.0940333
80,0.25669667,0.22705919,"('dominated', 'dominating')",0.2566967,0.2270592,-0.0296375
81,0.71208733,0.7520513,"('submissive', 'aggressive')",0.7120873,0.7520513,0.039964
82,3.0087748,3.0580206,"('poor', 'rich')",3.0087748,3.0580206,0.0492458
83,0.40191305,0.33577868,"('powerless', 'powerful')",0.401913,0.3357787,-0.0661343
84,-0.39446625,-0.49279448,"('inferior', 'superior')",-0.3944663,-0.4927945,-0.0983282
