,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.80343693,-0.8510735,"('unsociable', 'sociable')",-0.28201258,-0.37908912,-0.5427247,-0.6150813,-0.0723566
1,1.9243149,1.9146488,"('unfriendly', 'friendly')",1.1569787,1.0418472,1.5406468,1.478248,-0.0623988
2,0.942465,0.97447324,"('unlikable', 'likable')",0.7725865,0.7285404,0.8575258,0.8515068,-0.006019
3,-0.70423466,-0.60716665,"('repellent', 'pleasant')",0.79550034,0.8224688,0.0456328,0.1076511,0.0620183
4,-1.0131443,-0.9910862,"('disliked', 'liked')",-6.035717,-6.365674,-3.5244308,-3.67838,-0.1539492
5,1.2731193,1.3106686,"('distant', 'outgoing')",-0.72636366,-0.7315936,0.2733778,0.2895375,0.0161597
6,1.3948667,1.4697702,"('distant', 'open')",-0.73183125,-0.73725337,0.3315177,0.3662584,0.0347407
7,0.3329513,0.37174916,"('insensitive', 'sensitive')",0.14405651,0.18663639,0.2385039,0.2791928,0.0406889
8,1.4034781,1.3053609,"('unaffectionate', 'affectionate')",-0.029243808,-0.08569674,0.6871172,0.6098321,-0.0772851
9,1.7120191,1.6564306,"('unaffectionate', 'caring')",0.48009145,0.47015744,1.0960553,1.0632941,-0.0327612
10,-0.43466437,-0.39192343,"('unsympathetic', 'sympathetic')",-0.6166483,-0.61905885,-0.5256563,-0.5054911,0.0201652
11,0.48161146,0.46485204,"('unhelpful', 'helpful')",1.8043501,1.8330224,1.1429808,1.1489372,0.0059564
12,0.9299258,1.0935911,"('unsupportive', 'supportive')",-2.0994453,-2.0857677,-0.5847598,-0.4960883,0.0886715
13,-0.36118782,-0.353999,"('impolite', 'polite')",-0.92321604,-0.9027192,-0.6422019,-0.6283591,0.0138428
14,-0.7185187,-0.71854115,"('antisocial', 'social')",-0.065282404,-0.14596897,-0.3919005,-0.4322551,-0.0403546
15,0.07428014,-0.059034683,"('boring', 'funny')",-0.33168104,-0.34808284,-0.1287005,-0.2035588,-0.0748583
16,-0.17352931,-0.17972039,"('unpopular', 'popular')",0.42804134,0.28575557,0.127256,0.0530176,-0.0742384
17,-0.17020056,-0.14457676,"('nasty', 'nice')",-0.46907505,-0.38058966,-0.3196378,-0.2625832,0.0570546
18,0.35703072,0.45754138,"('disagreeable', 'welcoming')",-0.68209237,-0.7564335,-0.1625308,-0.1494461,0.0130847
19,-0.053514805,-0.00843548,"('inhospitable', 'hospitable')",-0.69540805,-0.6362687,-0.3744614,-0.3223521,0.0521093
20,0.8058794,0.8002511,"('rough', 'thoughtful')",0.9369369,0.9301762,0.8714082,0.8652136,-0.0061946
21,0.2684697,0.29326752,"('immoral', 'moral')",-0.6986298,-0.680388,-0.2150801,-0.1935602,0.0215199
22,0.38270783,0.37275726,"('untrustworthy', 'trustworthy')",-0.67352396,-0.78610635,-0.1454081,-0.2066745,-0.0612664
23,1.6714447,1.6563026,"('insincere', 'sincere')",5.418318,5.506504,3.5448813,3.5814033,0.036522
24,1.0950505,1.0899359,"('dishonest', 'honest')",0.5945631,0.6218872,0.8448068,0.8559116,0.0111048
25,1.0674589,1.0067036,"('egoistic', 'altruistic')",1.1254178,1.1128734,1.0964384,1.0597885,-0.0366499
26,1.9105318,1.8656299,"('hardhearted', 'benevolent')",1.5411844,1.4448451,1.7258581,1.6552374,-0.0706207
27,-0.20400104,-0.2891074,"('hardhearted', 'softhearted')",0.009749429,0.021331597,-0.0971258,-0.1338879,-0.0367621
28,0.18953435,0.103094146,"('disloyal', 'loyal')",1.17317,1.040571,0.6813521,0.5718325,-0.1095196
29,-0.41407076,-0.43725717,"('unfair', 'fair')",-0.51871735,-0.6072552,-0.4663941,-0.5222562,-0.0558621
30,0.22520939,0.19108048,"('intolerant', 'tolerant')",0.22355075,0.15145811,0.2243801,0.1712693,-0.0531108
31,-0.3232089,-0.16991237,"('evil', 'good')",-1.0240262,-1.0419745,-0.6736175,-0.6059434,0.0676741
32,0.5764473,0.5703004,"('unkind', 'kind')",0.29080436,0.21407297,0.4336258,0.3921867,-0.0414391
33,0.973346,0.9256538,"('wrong', 'right')",-0.56904763,-0.56810164,0.2021492,0.1787761,-0.0233731
34,0.14152628,0.30550095,"('mean', 'honorable')",4.8626437,5.0823183,2.502085,2.6939096,0.1918246
35,-0.4897234,-0.6098362,"('corrupt', 'incorrupt')",-0.40825203,-0.43534306,-0.4489877,-0.5225896,-0.0736019
36,-0.061192513,-0.03088323,"('hostile', 'amicable')",-0.26125535,-0.35408723,-0.1612239,-0.1924852,-0.0312613
37,-0.61308634,-0.64038193,"('fake', 'genuine')",-0.28644598,-0.22856644,-0.4497662,-0.4344742,0.015292
38,0.18292254,0.26230755,"('untruthful', 'truthful')",-0.20683557,-0.16500072,-0.0119565,0.0486534,0.0606099
39,2.4219966,2.4342039,"('exploitative', 'cooperative')",0.46281245,0.5337837,1.4424045,1.4839938,0.0415893
40,0.1444292,0.25524622,"('stingy', 'generous')",-2.1020825,-2.2409518,-0.9788266,-0.9928528,-0.0140262
41,0.19547553,0.32653454,"('unforgiving', 'forgiving')",-0.2867996,-0.3815609,-0.045662,-0.0275132,0.0181488
42,-0.757187,-0.63434505,"('unreliable', 'reliable')",-3.0598922,-3.1840255,-1.9085395,-1.9091853,-0.0006458
43,0.085565425,0.116641715,"('irresponsible', 'responsible')",0.0401899,0.060589537,0.0628777,0.0886156,0.0257379
44,-1.2366991,-1.2333302,"('prejudiced', 'unprejudiced')",-1.2886355,-1.2466532,-1.2626673,-1.2399917,0.0226756
45,-0.811216,-0.6975005,"('incompetent', 'competent')",-0.48842722,-0.5602161,-0.6498216,-0.6288583,0.0209633
46,-0.030087411,0.055379495,"('uncompetitive', 'competitive')",-0.4204548,-0.4529298,-0.2252711,-0.1987751,0.026496
47,0.7697213,0.84836507,"('stupid', 'smart')",4.4645824,4.596312,2.617152,2.7223387,0.1051867
48,0.4484983,0.41726023,"('unintelligent', 'intelligent')",0.1391963,0.15289077,0.2938473,0.2850755,-0.0087718
49,0.42098254,0.4161859,"('unable', 'able')",-0.3754021,-0.319404,0.0227902,0.0483909,0.0256007
50,-0.5836465,-0.56164587,"('clumsy', 'skillful')",-0.3093275,-0.39715424,-0.446487,-0.4794,-0.032913
51,-0.6268211,-0.6128298,"('uneducated', 'educated')",0.663688,0.5280251,0.0184335,-0.0424024,-0.0608359
52,0.65014666,0.49951667,"('irrational', 'rational')",-0.20011434,-0.33313206,0.2250162,0.0831923,-0.1418239
53,2.2600532,2.2368412,"('uncreative', 'creative')",0.7934459,0.683534,1.5267495,1.4601877,-0.0665618
54,1.8691754,1.7615258,"('incapable', 'capable')",0.9727359,0.9884765,1.4209557,1.3750012,-0.0459545
55,-0.12790827,-0.07891655,"('incompetent', 'clever')",0.34440678,0.33597043,0.1082493,0.1285269,0.0202776
56,0.42824692,0.4802243,"('impractical', 'practical')",-0.42329955,-0.5089659,0.0024737,-0.0143708,-0.0168445
57,-0.54034585,-0.53145826,"('unimaginative', 'imaginative')",-2.686848,-2.8455982,-1.6135969,-1.6885283,-0.0749314
58,0.13337603,0.16735968,"('undiscriminating', 'discriminating')",0.4191401,0.3127607,0.2762581,0.2400602,-0.0361979
59,0.80901617,0.76208186,"('foolish', 'wise')",-0.12102659,-0.15494873,0.3439948,0.3035666,-0.0404282
60,0.41986436,0.5018657,"('inefficient', 'efficient')",-0.13462226,0.007369294,0.142621,0.2546175,0.1119965
61,1.9603717,1.8717419,"('illogical', 'logical')",0.92068005,0.8474556,1.4405259,1.3595988,-0.0809271
62,0.83494973,0.899322,"('incompetent', 'brilliant')",0.25460008,0.3558864,0.5447749,0.6276042,0.0828293
63,0.38642594,0.48194307,"('unperceptive', 'insightful')",0.40635228,0.41798693,0.3963891,0.449965,0.0535759
64,-0.41433108,-0.3642761,"('shy', 'confident')",-5.3590174,-5.483706,-2.8866742,-2.923991,-0.0373168
65,-0.15441653,-0.21883723,"('insecure', 'secure')",-0.16899966,-0.12399103,-0.1617081,-0.1714141,-0.009706
66,-0.4465488,-0.36041725,"('inactive', 'active')",0.644045,0.7152575,0.0987481,0.1774201,0.078672
67,-0.24453534,-0.26780844,"('doubtful', 'determined')",-0.30312577,-0.2892281,-0.2738306,-0.2785183,-0.0046877
68,-0.49037498,-0.5039283,"('dependent', 'independent')",-0.84923357,-0.84166086,-0.6698043,-0.6727946,-0.0029903
69,0.3462024,0.40491185,"('lazy', 'industrious')",-0.85666525,-0.7821502,-0.2552314,-0.1886192,0.0666122
70,-0.86183715,-0.8157533,"('lethargic', 'energetic')",0.25250387,0.21975443,-0.3046666,-0.2979994,0.0066672
