,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5723884,-0.55819315,"('unsociable', 'sociable')",-0.41753933,-0.5318619,-0.4949639,-0.5450275,-0.0500636
1,-1.2397531,-1.3413125,"('unfriendly', 'friendly')",1.4535028,1.3216945,0.1068748,-0.009809,-0.1166838
2,0.9252428,1.0360389,"('unlikable', 'likable')",0.55070734,0.63314044,0.7379751,0.8345897,0.0966146
3,-0.1526695,0.074306704,"('repellent', 'pleasant')",0.47562498,0.52743626,0.1614777,0.3008715,0.1393938
4,-0.31575567,-0.40010267,"('disliked', 'liked')",-6.528703,-6.6193056,-3.4222295,-3.5097041,-0.0874746
5,-1.3198133,-1.4593531,"('distant', 'outgoing')",-0.40774652,-0.46247,-0.8637799,-0.9609115,-0.0971316
6,-1.6330606,-1.6765283,"('distant', 'open')",0.05840357,-0.0059256908,-0.7873285,-0.841227,-0.0538985
7,-0.22840218,-0.0404131,"('insensitive', 'sensitive')",0.13405585,0.2681625,-0.0471732,0.1138747,0.1610479
8,-1.0959564,-1.2801417,"('unaffectionate', 'affectionate')",0.7054724,0.6258395,-0.195242,-0.3271511,-0.1319091
9,-0.9627517,-1.0529253,"('unaffectionate', 'caring')",0.78345865,0.7288769,-0.0896465,-0.1620242,-0.0723777
10,-0.056592375,0.17233393,"('unsympathetic', 'sympathetic')",-0.4995001,-0.49006358,-0.2780463,-0.1588648,0.1191815
11,-0.17629997,-0.06013422,"('unhelpful', 'helpful')",1.1885138,1.2926441,0.5061069,0.616255,0.1101481
12,-0.10468268,0.055270746,"('unsupportive', 'supportive')",-2.0046022,-1.9604311,-1.0546424,-0.9525802,0.1020622
13,-0.25141513,-0.21598771,"('impolite', 'polite')",-0.99569,-0.9258561,-0.6235526,-0.5709219,0.0526307
14,0.6718483,0.73818004,"('antisocial', 'social')",-0.220941,-0.27348146,0.2254536,0.2323493,0.0068957
15,0.13813138,-0.12502877,"('boring', 'funny')",0.4907411,0.4455917,0.3144363,0.1602814,-0.1541549
16,-0.37923807,-0.30804265,"('unpopular', 'popular')",0.57250285,0.5624851,0.0966324,0.1272212,0.0305888
17,-0.39773586,-0.29326934,"('nasty', 'nice')",-0.5333179,-0.52033913,-0.4655269,-0.4068042,0.0587227
18,-0.09188081,0.09742354,"('disagreeable', 'welcoming')",-0.63670534,-0.6457314,-0.3642931,-0.2741539,0.0901392
19,-1.1831745,-1.1207966,"('inhospitable', 'hospitable')",-0.45639616,-0.32671797,-0.8197854,-0.7237573,0.0960281
20,0.40927908,0.5630778,"('rough', 'thoughtful')",1.4834912,1.4072266,0.9463851,0.9851522,0.0387671
21,0.8163779,0.9160401,"('immoral', 'moral')",-0.4072039,-0.33314586,0.204587,0.2914471,0.0868601
22,0.43548092,0.57698554,"('untrustworthy', 'trustworthy')",-0.97425354,-1.0128498,-0.2693863,-0.2179321,0.0514542
23,-0.21183798,-0.075303614,"('insincere', 'sincere')",5.1189933,5.076664,2.4535778,2.5006802,0.0471024
24,0.56288075,0.53707844,"('dishonest', 'honest')",0.5470588,0.5127994,0.5549698,0.5249389,-0.0300309
25,-0.37129942,-0.57500947,"('egoistic', 'altruistic')",1.3855238,1.285407,0.5071122,0.3551987,-0.1519135
26,0.36796346,0.25418264,"('hardhearted', 'benevolent')",1.9185126,1.8346794,1.1432381,1.044431,-0.0988071
27,-0.2988488,-0.3008379,"('hardhearted', 'softhearted')",1.304714,1.2568139,0.5029325,0.477988,-0.0249445
28,-0.035640687,-0.2390503,"('disloyal', 'loyal')",0.7408746,0.58246535,0.352617,0.1717075,-0.1809095
29,-0.230775,-0.32460627,"('unfair', 'fair')",-0.2631675,-0.4307881,-0.2469712,-0.3776972,-0.130726
30,0.9272931,1.0920643,"('intolerant', 'tolerant')",1.3452219,1.3591061,1.1362575,1.2255852,0.0893277
31,-1.3020808,-1.2692316,"('evil', 'good')",-0.80361056,-0.9275064,-1.0528457,-1.098369,-0.0455233
32,0.32570863,0.28732604,"('unkind', 'kind')",0.668453,0.49948254,0.4970808,0.3934043,-0.1036765
33,0.18361863,0.060753226,"('wrong', 'right')",-0.39143085,-0.48871472,-0.1039061,-0.2139807,-0.1100746
34,-0.24653113,-0.033174075,"('mean', 'honorable')",5.3738694,5.6074114,2.5636692,2.7871187,0.2234495
35,-0.6511061,-1.0172473,"('corrupt', 'incorrupt')",-0.10017931,-0.3047972,-0.3756427,-0.6610222,-0.2853795
36,-1.2311419,-1.4780675,"('hostile', 'amicable')",0.28951088,0.021480007,-0.4708155,-0.7282938,-0.2574783
37,0.5710983,0.59820133,"('fake', 'genuine')",0.40112314,0.43888545,0.4861107,0.5185434,0.0324327
38,-0.6377124,-0.6136257,"('untruthful', 'truthful')",-0.37919775,-0.3571933,-0.5084551,-0.4854095,0.0230456
39,0.9166639,1.1051702,"('exploitative', 'cooperative')",0.12399385,0.15606439,0.5203289,0.6306173,0.1102884
40,0.60929215,0.6011901,"('stingy', 'generous')",-1.66849,-1.7805129,-0.529599,-0.5896614,-0.0600624
41,0.09229952,0.2614414,"('unforgiving', 'forgiving')",-0.01361738,-0.11945886,0.0393411,0.0709913,0.0316502
42,0.7512114,1.0639194,"('unreliable', 'reliable')",-3.016902,-2.8619828,-1.1328453,-0.8990317,0.2338136
43,0.48844695,0.7580812,"('irresponsible', 'responsible')",0.59592664,0.67464703,0.5421868,0.7163641,0.1741773
44,0.6540019,0.70259935,"('prejudiced', 'unprejudiced')",-1.2873443,-1.2656479,-0.3166712,-0.2815243,0.0351469
45,-0.08151099,0.18768191,"('incompetent', 'competent')",-0.01245998,-0.019321121,-0.0469855,0.0841804,0.1311659
46,0.18952698,0.45440173,"('uncompetitive', 'competitive')",-0.73868984,-0.6456307,-0.2745814,-0.0956145,0.1789669
47,0.3217603,0.49751982,"('stupid', 'smart')",5.19907,5.300418,2.7604151,2.8989689,0.1385538
48,-0.25691745,-0.20781222,"('unintelligent', 'intelligent')",0.5864759,0.6380761,0.1647792,0.215132,0.0503528
49,-0.25603506,-0.00522412,"('unable', 'able')",-0.42668664,-0.29283965,-0.3413609,-0.1490319,0.192329
50,0.27154985,0.33462214,"('clumsy', 'skillful')",0.091677375,0.06669992,0.1816136,0.200661,0.0190474
51,-1.0009154,-1.0431623,"('uneducated', 'educated')",-0.15556401,-0.16111961,-0.5782397,-0.602141,-0.0239013
52,0.18246357,-0.17997295,"('irrational', 'rational')",0.43042332,0.21658786,0.3064435,0.0183075,-0.288136
53,-1.122091,-1.0515598,"('uncreative', 'creative')",0.5307234,0.53004855,-0.2956838,-0.2607556,0.0349282
54,-0.42965338,-0.4984827,"('incapable', 'capable')",0.944822,1.0043278,0.2575843,0.2529225,-0.0046618
55,0.38761768,0.70019084,"('incompetent', 'clever')",0.19857971,0.24254636,0.2930987,0.4713686,0.1782699
56,0.64255726,0.7746385,"('impractical', 'practical')",0.11537394,0.14977457,0.3789656,0.4622065,0.0832409
57,-0.8313897,-0.73446643,"('unimaginative', 'imaginative')",-2.4316862,-2.4179516,-1.6315379,-1.5762091,0.0553288
58,0.114690095,0.18787971,"('undiscriminating', 'discriminating')",0.2315532,0.19562648,0.1731216,0.1917531,0.0186315
59,0.6019373,0.48405415,"('foolish', 'wise')",0.47576195,0.41595373,0.5388496,0.4500039,-0.0888457
60,0.8169987,1.1897793,"('inefficient', 'efficient')",-0.26804376,-0.0573753,0.2744775,0.566202,0.2917245
61,-0.264257,-0.33219352,"('illogical', 'logical')",0.27324048,0.099825814,0.0044917,-0.1161839,-0.1206756
62,0.7368838,1.0227478,"('incompetent', 'brilliant')",0.093006626,0.25649202,0.4149452,0.6396199,0.2246747
63,-0.6000204,-0.34171355,"('unperceptive', 'insightful')",0.41645914,0.6124276,-0.0917806,0.135357,0.2271376
64,0.4355886,0.5240031,"('shy', 'confident')",-6.4365478,-6.445994,-3.0004797,-2.9609954,0.0394843
65,0.7321817,0.87955284,"('insecure', 'secure')",-0.44024786,-0.3984741,0.1459669,0.2405394,0.0945725
