,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.4029167,1.3938588,"('unsociable', 'sociable')",-0.31715643,-0.50221485,0.5428801,0.445822,-0.0970581
1,0.8887841,0.8476638,"('unfriendly', 'friendly')",1.6442832,1.6040033,1.2665336,1.2258335,-0.0407001
2,0.61942375,0.64893556,"('unlikable', 'likable')",0.10712663,0.21974723,0.3632752,0.4343414,0.0710662
3,0.57031596,0.71409345,"('repellent', 'pleasant')",0.017858826,0.07932242,0.2940874,0.3967079,0.1026205
4,-1.6657389,-1.8208371,"('disliked', 'liked')",-6.686232,-6.756577,-4.1759853,-4.2887073,-0.112722
5,-1.0987552,-1.2050892,"('distant', 'outgoing')",-0.40210897,-0.3541168,-0.7504321,-0.779603,-0.0291709
6,-1.2426542,-1.3005211,"('distant', 'open')",0.20306934,0.22095035,-0.5197924,-0.5397854,-0.019993
7,2.0061507,2.1135156,"('insensitive', 'sensitive')",0.64056516,0.71292263,1.3233579,1.4132191,0.0898612
8,-0.52855635,-0.5582398,"('unaffectionate', 'affectionate')",0.9337554,0.88032705,0.2025995,0.1610436,-0.0415559
9,0.9495251,1.018199,"('unaffectionate', 'caring')",1.0315547,1.050128,0.9905399,1.0341635,0.0436236
10,2.1021507,2.306277,"('unsympathetic', 'sympathetic')",-0.24635415,-0.342261,0.9278983,0.982008,0.0541097
11,0.67097735,0.85751647,"('unhelpful', 'helpful')",1.7820631,1.845334,1.2265203,1.3514253,0.124905
12,1.1184635,1.231263,"('unsupportive', 'supportive')",-1.8920195,-1.8943515,-0.386778,-0.3315442,0.0552338
13,1.1477782,1.1387596,"('impolite', 'polite')",-0.7615115,-0.83279294,0.1931333,0.1529833,-0.04015
14,2.0744467,2.0785038,"('antisocial', 'social')",-0.9066505,-0.9496066,0.5838981,0.5644486,-0.0194495
15,-0.1442788,-0.22782454,"('boring', 'funny')",0.119787164,0.15346898,-0.0122458,-0.0371778,-0.024932
16,-1.6704026,-1.741189,"('unpopular', 'popular')",0.5692894,0.56463826,-0.5505567,-0.5882754,-0.0377187
17,-1.5430664,-1.5365827,"('nasty', 'nice')",-0.7252505,-0.60564053,-1.1341584,-1.0711117,0.0630467
18,-0.3041435,-0.34898862,"('disagreeable', 'welcoming')",-0.35882974,-0.38036123,-0.3314866,-0.3646749,-0.0331883
19,-1.2333091,-1.2194675,"('inhospitable', 'hospitable')",-0.42124516,-0.22441906,-0.8272772,-0.7219433,0.1053339
20,1.1474413,1.1932381,"('rough', 'thoughtful')",1.6232772,1.5979449,1.3853593,1.3955915,0.0102322
21,2.9294243,3.0075274,"('immoral', 'moral')",-0.38839042,-0.384063,1.2705169,1.3117322,0.0412153
22,0.98460317,0.9726445,"('untrustworthy', 'trustworthy')",-0.85859364,-0.92006165,0.0630048,0.0262914,-0.0367134
23,1.9042317,2.0444627,"('insincere', 'sincere')",5.5942473,5.6214695,3.7492394,3.8329661,0.0837267
24,1.8541987,1.8268844,"('dishonest', 'honest')",0.5481589,0.51555896,1.2011788,1.1712217,-0.0299571
25,0.13282257,0.031158462,"('egoistic', 'altruistic')",1.4022992,1.3489937,0.7675608,0.6900761,-0.0774847
26,0.7091627,0.56400234,"('hardhearted', 'benevolent')",1.7297363,1.7031641,1.2194495,1.1335832,-0.0858663
27,1.2139431,1.1889544,"('hardhearted', 'softhearted')",1.517119,1.4229864,1.3655311,1.3059704,-0.0595607
28,0.8000108,0.7784257,"('disloyal', 'loyal')",1.0397607,0.94598764,0.9198858,0.8622067,-0.0576791
29,0.1286587,0.06731697,"('unfair', 'fair')",-0.21117105,-0.30570254,-0.0412562,-0.1191928,-0.0779366
30,2.0373108,2.1133893,"('intolerant', 'tolerant')",1.3325734,1.3122582,1.6849421,1.7128237,0.0278816
31,-2.1207085,-2.2096798,"('evil', 'good')",-0.8311548,-0.7989228,-1.4759316,-1.5043013,-0.0283697
32,1.599321,1.6068212,"('unkind', 'kind')",0.7046723,0.5450853,1.1519966,1.0759532,-0.0760434
33,-0.41287756,-0.5560677,"('wrong', 'right')",-0.43926328,-0.48707753,-0.4260704,-0.5215726,-0.0955022
34,0.8665227,1.0191079,"('mean', 'honorable')",6.1637053,6.349249,3.5151141,3.6841784,0.1690643
35,-2.3605244,-2.5967388,"('corrupt', 'incorrupt')",-0.23816098,-0.27155337,-1.2993428,-1.434146,-0.1348032
36,-1.7231035,-1.8501924,"('hostile', 'amicable')",0.22113515,0.12844259,-0.7509842,-0.8608749,-0.1098907
37,0.7073672,0.7387681,"('fake', 'genuine')",0.8138178,0.83850276,0.7605925,0.7886354,0.0280429
38,-0.16125752,-0.123626806,"('untruthful', 'truthful')",-0.12652797,-0.106386274,-0.1438927,-0.1150065,0.0288862
39,2.3076308,2.241472,"('exploitative', 'cooperative')",0.18829392,0.17004955,1.2479624,1.2057607,-0.0422017
40,0.04147946,-0.008627828,"('stingy', 'generous')",-1.4149792,-1.4869906,-0.6867499,-0.7478092,-0.0610593
41,0.9691454,1.0031366,"('unforgiving', 'forgiving')",-0.18078394,-0.24897304,0.3941807,0.3770818,-0.0170989
42,0.60435075,0.71231365,"('unreliable', 'reliable')",-2.8015552,-2.6957648,-1.0986022,-0.9917256,0.1068766
43,1.709814,1.8717074,"('irresponsible', 'responsible')",0.55901164,0.5807447,1.1344128,1.2262261,0.0918133
44,-0.25888705,-0.28684092,"('prejudiced', 'unprejudiced')",-1.2299258,-1.208406,-0.7444064,-0.7476234,-0.003217
45,0.54122996,0.602667,"('incompetent', 'competent')",-0.13041797,-0.14283605,0.205406,0.2299155,0.0245095
46,1.0935601,1.221443,"('uncompetitive', 'competitive')",-0.6318424,-0.7533291,0.2308589,0.234057,0.0031981
47,0.27678695,0.35436106,"('stupid', 'smart')",5.670487,5.7870703,2.9736369,3.0707157,0.0970788
48,1.460186,1.5170237,"('unintelligent', 'intelligent')",0.8335171,0.82961124,1.1468515,1.1733174,0.0264659
49,0.23027366,0.28017625,"('unable', 'able')",0.1524103,0.2719212,0.191342,0.2760487,0.0847067
50,-0.70053476,-0.6611117,"('clumsy', 'skillful')",0.46912643,0.38460636,-0.1157042,-0.1382527,-0.0225485
51,0.8648198,0.88102424,"('uneducated', 'educated')",0.10329352,0.07432422,0.4840567,0.4776742,-0.0063825
52,-1.7240703,-1.8804598,"('irrational', 'rational')",0.22906673,0.06622357,-0.7475018,-0.9071181,-0.1596163
53,0.5601523,0.6094593,"('uncreative', 'creative')",0.8151298,0.8357144,0.687641,0.7225869,0.0349459
54,0.17937045,0.20337012,"('incapable', 'capable')",1.2181581,1.3279911,0.6987643,0.7656806,0.0669163
