,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
19,-1.3897618,-1.4298552,"('inhospitable', 'hospitable')",-0.81152743,-0.8765904,-1.1006446,-1.1532228,-0.0525782
20,0.22899792,0.2830113,"('rough', 'thoughtful')",1.2305721,1.2001427,0.729785,0.741577,0.011792
21,-1.4067719,-1.3626206,"('immoral', 'moral')",-0.82438886,-0.74454147,-1.1155803,-1.053581,0.0619993
22,-1.0593175,-1.0475876,"('untrustworthy', 'trustworthy')",-0.1173331,-0.028209962,-0.5883253,-0.5378988,0.0504265
23,-1.4271986,-1.3894767,"('insincere', 'sincere')",4.174697,4.0913033,1.3737491,1.3509133,-0.0228358
24,-1.7212929,-1.6900984,"('dishonest', 'honest')",0.36027384,0.3590158,-0.6805095,-0.6655413,0.0149682
25,0.534247,0.4650007,"('egoistic', 'altruistic')",0.7805335,0.65749705,0.6573902,0.5612489,-0.0961413
26,0.18551424,0.10036023,"('hardhearted', 'benevolent')",2.6104636,2.5471692,1.3979889,1.3237647,-0.0742242
27,-0.84582436,-0.77116776,"('hardhearted', 'softhearted')",0.18531384,0.0030979589,-0.3302553,-0.3840349,-0.0537796
28,-0.7795925,-0.8581637,"('disloyal', 'loyal')",0.8375261,0.72801346,0.0289668,-0.0650751,-0.0940419
29,0.06509919,0.038561996,"('unfair', 'fair')",-0.5091035,-0.59414905,-0.2220021,-0.2777935,-0.0557914
30,-0.664518,-0.6142838,"('intolerant', 'tolerant')",1.1925024,1.2418491,0.2639922,0.3137826,0.0497904
31,0.28576845,0.2519122,"('evil', 'good')",-0.27196145,-0.35393614,0.0069035,-0.051012,-0.0579155
32,-0.9086838,-0.9009446,"('unkind', 'kind')",0.6782248,0.5477592,-0.1152295,-0.1765927,-0.0613632
33,0.9356423,0.85345876,"('wrong', 'right')",-0.27791226,-0.45749694,0.328865,0.1979809,-0.1308841
34,-0.0025440454,0.11980495,"('mean', 'honorable')",4.268618,4.404939,2.1330371,2.262372,0.1293349
35,0.99245244,0.820509,"('corrupt', 'incorrupt')",-0.26361904,-0.5248519,0.3644167,0.1478285,-0.2165882
36,0.29112232,0.13010469,"('hostile', 'amicable')",0.5526043,0.37630135,0.4218633,0.253203,-0.1686603
37,-0.011419401,-0.008430932,"('fake', 'genuine')",-0.2561482,-0.2691832,-0.1337838,-0.1388071,-0.0050233
38,-0.6399876,-0.66257393,"('untruthful', 'truthful')",0.25421068,0.3542933,-0.1928885,-0.1541403,0.0387482
39,0.74730664,0.8081503,"('exploitative', 'cooperative')",0.16957465,0.17652678,0.4584407,0.4923385,0.0338978
40,0.44200942,0.4900694,"('stingy', 'generous')",-1.3363403,-1.3641881,-0.4471654,-0.4370593,0.0101061
41,-1.0707433,-1.0100539,"('unforgiving', 'forgiving')",0.27628145,0.27450904,-0.3972309,-0.3677724,0.0294585
42,0.49498194,0.5642393,"('unreliable', 'reliable')",-2.0508282,-1.9514543,-0.7779231,-0.6936074,0.0843157
43,-1.7651818,-1.6487347,"('irresponsible', 'responsible')",0.6562585,0.74113923,-0.5544616,-0.4537977,0.1006639
44,1.1821377,1.1968312,"('prejudiced', 'unprejudiced')",-1.532422,-1.5020351,-0.1751421,-0.152602,0.0225401
45,-1.3307909,-1.2277778,"('incompetent', 'competent')",0.81871724,0.92539877,-0.2560368,-0.1511895,0.1048473
46,-1.5109118,-1.3786384,"('uncompetitive', 'competitive')",-0.1774826,-0.09212379,-0.8441972,-0.7353811,0.1088161
47,-0.112976946,0.017786786,"('stupid', 'smart')",4.602584,4.728293,2.2448034,2.37304,0.1282366
48,-0.33217642,-0.28460684,"('unintelligent', 'intelligent')",0.66658896,0.714333,0.1672063,0.2148631,0.0476568
49,-0.8469989,-0.7643834,"('unable', 'able')",-0.019717034,0.023620661,-0.433358,-0.3703814,0.0629766
50,0.55612993,0.4869483,"('clumsy', 'skillful')",-0.66864437,-0.71555823,-0.0562572,-0.114305,-0.0580478
51,-0.97978294,-0.99538785,"('uneducated', 'educated')",0.044845827,-0.0026279502,-0.4674686,-0.4990079,-0.0315393
52,-0.048947208,-0.20588002,"('irrational', 'rational')",-0.36637548,-0.5725369,-0.2076613,-0.3892084,-0.1815471
53,-0.8506267,-0.9171975,"('uncreative', 'creative')",0.7725168,0.663825,-0.039055,-0.1266863,-0.0876313
54,-1.0485424,-1.1673309,"('incapable', 'capable')",0.74809635,0.6539672,-0.150223,-0.2566818,-0.1064588
55,-1.8065243,-1.6646425,"('incompetent', 'clever')",0.5789175,0.7192745,-0.6138034,-0.472684,0.1411194
56,-0.29100406,-0.24755934,"('impractical', 'practical')",0.65842605,0.7443079,0.183711,0.2483743,0.0646633
57,-0.8813446,-0.91181284,"('unimaginative', 'imaginative')",-0.30547696,-0.26672938,-0.5934108,-0.5892711,0.0041397
58,-0.6992058,-0.69456154,"('undiscriminating', 'discriminating')",0.6479654,0.6803369,-0.0256202,-0.0071123,0.0185079
59,0.22898166,0.14049275,"('foolish', 'wise')",0.29985145,0.2527455,0.2644165,0.1966191,-0.0677974
60,-0.5899423,-0.43852633,"('inefficient', 'efficient')",-0.17129098,0.07218893,-0.3806166,-0.1831687,0.1974479
61,-0.5458699,-0.5886222,"('illogical', 'logical')",0.1912126,-0.013441201,-0.1773286,-0.3010317,-0.1237031
62,-0.6947709,-0.52240694,"('incompetent', 'brilliant')",0.44907102,0.612304,-0.1228499,0.0449485,0.1677984
63,-1.0733585,-0.98825437,"('unperceptive', 'insightful')",0.67137,0.82332927,-0.2009943,-0.0824625,0.1185318
64,-0.18034525,-0.23637061,"('shy', 'confident')",-4.7007275,-4.6449976,-2.4405363,-2.4406841,-0.0001478
65,-0.8222437,-0.7924054,"('insecure', 'secure')",0.4429667,0.54880637,-0.1896385,-0.1217995,0.067839
66,0.17160942,0.1306878,"('inactive', 'active')",0.96233076,0.8693446,0.5669701,0.5000162,-0.0669539
67,0.364752,0.36200458,"('doubtful', 'determined')",-0.90538055,-0.8633493,-0.2703143,-0.2506724,0.0196419
68,-0.8518003,-0.9297395,"('dependent', 'independent')",-0.7142875,-0.6905685,-0.7830439,-0.810154,-0.0271101
69,2.542834,2.3999383,"('lazy', 'industrious')",-0.1668833,-0.23213544,1.1879754,1.0839014,-0.104074
70,-0.99926054,-0.9291796,"('lethargic', 'energetic')",0.5398126,0.69809455,-0.229724,-0.1155425,0.1141815
71,0.9342592,0.9173007,"('diffident', 'self-confident')",0.4779172,0.38164076,0.7060882,0.6494707,-0.0566175
72,-0.35728475,-0.3143117,"('unambitious', 'ambitious')",-0.16531703,-0.113094635,-0.2613009,-0.2137032,0.0475977
73,0.9287808,0.86932,"('helpless', 'self-reliant')",-2.3353953,-2.3384788,-0.7033073,-0.7345794,-0.0312721
74,-0.7485878,-0.7025889,"('undedicated', 'dedicated')",0.38605165,0.40358633,-0.1812681,-0.1495013,0.0317668
75,0.7884041,0.7447097,"('meek', 'impulsive')",-0.3944067,-0.31420013,0.1969987,0.2152548,0.0182561
76,-0.3059238,-0.15617834,"('anxious', 'daring')",-0.14336427,-0.0015283804,-0.224644,-0.0788534,0.1457906
77,-0.45138803,-0.43677393,"('unmotivated', 'motivated')",-0.5756285,-0.5374326,-0.5135083,-0.4871033,0.026405
78,-0.82921314,-0.7884467,"('nonresilient', 'resilient')",-0.11061116,-0.08730079,-0.4699121,-0.4378738,0.0320383
79,0.35948658,0.23132655,"('wavering', 'unwavering')",-0.28269333,-0.3433474,0.0383966,-0.0560104,-0.094407
80,0.28293926,0.36097655,"('dominated', 'dominating')",-0.5338683,-0.4223546,-0.1254645,-0.030689,0.0947755
81,-0.72271323,-0.71189827,"('submissive', 'aggressive')",-0.89753336,-0.6949874,-0.8101233,-0.7034428,0.1066805
82,-0.781599,-0.7649852,"('poor', 'rich')",4.9278107,4.9814806,2.0731058,2.1082478,0.035142
83,0.4006341,0.41963348,"('powerless', 'powerful')",-1.4162703,-1.3779235,-0.5078181,-0.479145,0.0286731
84,0.1321143,0.10026507,"('inferior', 'superior')",0.2867948,0.2261162,0.2094546,0.1631906,-0.046264
85,0.35393423,0.2680984,"('insignificant', 'prestigious')",0.024463853,-0.13393632,0.189199,0.067081,-0.122118
86,-2.080189,-2.0962784,"('uninfluential', 'influential')",0.17149273,0.20424785,-0.9543481,-0.9460153,0.0083328
87,0.36772627,0.36961454,"('unsuccessful', 'successful')",1.2343687,1.2214112,0.8010474,0.7955129,-0.0055345
88,-0.31402418,-0.40425655,"('low', 'eminent')",0.011728818,-0.02789718,-0.1511477,-0.2160769,-0.0649292
