,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1526178,-1.2382166,"('unsociable', 'sociable')",0.03769176,-0.048674826,-0.75716984,-0.8677749,-0.624032,-0.7182221,-0.0941901
1,-0.07246849,-0.25556684,"('unfriendly', 'friendly')",0.55034906,0.34787738,2.1495507,1.9984988,0.8758104,0.6969364,-0.178874
2,0.45260078,0.52791077,"('unlikable', 'likable')",0.72185683,0.78683746,0.42695284,0.5332875,0.5338035,0.6160119,0.0822084
3,-0.54136693,-0.5028808,"('repellent', 'pleasant')",0.24422407,0.37416577,-0.032553285,0.0031246115,-0.1098987,-0.0418635,0.0680352
4,-0.17664464,-0.20405433,"('disliked', 'liked')",-0.86200494,-0.96464336,-6.0288787,-6.1958365,-2.3558427,-2.4548448,-0.0990021
5,0.26760218,0.25462854,"('distant', 'outgoing')",-0.7092119,-0.7886497,0.100640595,0.077576876,-0.1136564,-0.1521481,-0.0384917
6,0.02248422,0.0044713225,"('distant', 'open')",-1.1096878,-1.229169,0.7403958,0.6878669,-0.1156026,-0.1789436,-0.063341
7,-0.44620648,-0.48178798,"('insensitive', 'sensitive')",-0.27458748,-0.2359578,0.12186009,0.15149467,-0.1996446,-0.1887504,0.0108942
8,0.0817768,-0.0125461845,"('unaffectionate', 'affectionate')",-0.43821418,-0.49890333,0.9189155,0.81300634,0.1874927,0.1005189,-0.0869738
9,-0.30859745,-0.38081452,"('unaffectionate', 'caring')",-0.16168621,-0.23734643,1.1226608,1.0665443,0.217459,0.1494611,-0.0679979
10,-1.7274833,-1.7920109,"('unsympathetic', 'sympathetic')",-1.2926784,-1.2765183,-1.098415,-1.1184312,-1.3728588,-1.3956534,-0.0227946
11,-0.9077099,-0.846571,"('unhelpful', 'helpful')",0.33947885,0.3873514,1.0536548,1.1304891,0.1618079,0.2237565,0.0619486
12,-0.675262,-0.6058265,"('unsupportive', 'supportive')",-0.22472659,-0.1089287,-2.144255,-2.1450453,-1.0147478,-0.9532668,0.061481
