,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7376145,-0.862774,"('unsociable', 'sociable')",-0.6141594,-0.7170372,-0.675887,-0.7899056,-0.1140186
1,-1.5901307,-1.8427819,"('unfriendly', 'friendly')",2.1707275,2.0756536,0.2902984,0.1164358,-0.1738626
2,0.14359346,0.2068357,"('unlikable', 'likable')",0.4621979,0.59172434,0.3028957,0.39928,0.0963843
3,-0.13352236,-0.071051806,"('repellent', 'pleasant')",0.13967073,0.20163135,0.0030742,0.0652898,0.0622156
4,-0.4806351,-0.5461454,"('disliked', 'liked')",-6.159246,-6.2763596,-3.3199406,-3.4112525,-0.0913119
5,-1.2640523,-1.2559577,"('distant', 'outgoing')",0.1444706,0.10404408,-0.5597908,-0.5759568,-0.016166
6,-1.5847063,-1.5744596,"('distant', 'open')",0.6339686,0.6079966,-0.4753689,-0.4832315,-0.0078626
7,-0.49454638,-0.42655218,"('insensitive', 'sensitive')",0.45677352,0.5650021,-0.0188864,0.069225,0.0881114
8,-1.1608305,-1.249507,"('unaffectionate', 'affectionate')",1.2883337,1.1634078,0.0637516,-0.0430496,-0.1068012
9,-1.4837148,-1.5484451,"('unaffectionate', 'caring')",1.2678592,1.2258271,-0.1079278,-0.161309,-0.0533812
10,-1.0345522,-1.0165236,"('unsympathetic', 'sympathetic')",-0.9333117,-0.8961107,-0.983932,-0.9563172,0.0276148
11,-0.2430071,-0.16068055,"('unhelpful', 'helpful')",0.9638178,1.108211,0.3604053,0.4737653,0.11336
12,-0.60682595,-0.46844733,"('unsupportive', 'supportive')",-1.9119892,-1.8601804,-1.2594075,-1.1643138,0.0950937
13,-0.6497515,-0.66755265,"('impolite', 'polite')",-0.9478101,-0.84162694,-0.7987808,-0.7545898,0.044191
14,0.6649545,0.6597453,"('antisocial', 'social')",-0.49568197,-0.5630882,0.0846363,0.0483285,-0.0363078
15,-0.02909297,-0.11245851,"('boring', 'funny')",0.8430892,0.76286453,0.4069981,0.325203,-0.0817951
16,-1.0982606,-1.067238,"('unpopular', 'popular')",0.34110945,0.43042555,-0.3785756,-0.3184062,0.0601694
17,-0.5501035,-0.49228692,"('nasty', 'nice')",-0.29364932,-0.26297936,-0.4218764,-0.3776332,0.0442432
18,-0.32460433,-0.28559476,"('disagreeable', 'welcoming')",-0.2144383,-0.18685004,-0.2695213,-0.2362224,0.0332989
19,-1.5223098,-1.4949858,"('inhospitable', 'hospitable')",0.18285722,0.2761416,-0.6697263,-0.6094221,0.0603042
20,0.5421209,0.532601,"('rough', 'thoughtful')",1.0797518,1.0349971,0.8109363,0.7837991,-0.0271372
21,0.63994694,0.6044235,"('immoral', 'moral')",-0.9636846,-0.8379825,-0.1618688,-0.1167795,0.0450893
22,0.5280128,0.5557131,"('untrustworthy', 'trustworthy')",-0.86500156,-0.9046637,-0.1684944,-0.1744753,-0.0059809
23,-0.23078758,-0.2922001,"('insincere', 'sincere')",5.251552,5.268646,2.5103822,2.4882228,-0.0221594
24,-0.46237287,-0.52083147,"('dishonest', 'honest')",0.5428411,0.49614072,0.0402341,-0.0123454,-0.0525795
25,-0.36101612,-0.34003446,"('egoistic', 'altruistic')",2.0375845,1.9642272,0.8382842,0.8120964,-0.0261878
26,0.22352943,0.05406182,"('hardhearted', 'benevolent')",2.1607535,2.065795,1.1921414,1.0599284,-0.132213
27,-0.5647368,-0.52715313,"('hardhearted', 'softhearted')",1.5769005,1.4757859,0.5060818,0.4743164,-0.0317654
28,-0.54744595,-0.7355524,"('disloyal', 'loyal')",0.7756193,0.6407649,0.1140867,-0.0473937,-0.1614804
29,-0.33119684,-0.37019655,"('unfair', 'fair')",-0.15288736,-0.36275098,-0.2420421,-0.3664738,-0.1244317
30,0.5692372,0.53612715,"('intolerant', 'tolerant')",1.1327573,1.1802559,0.8509972,0.8581915,0.0071943
31,-1.1390208,-1.1123506,"('evil', 'good')",-0.23234107,-0.39970472,-0.6856809,-0.7560276,-0.0703467
32,-0.072093934,-0.12292912,"('unkind', 'kind')",0.76627344,0.65678173,0.3470898,0.2669263,-0.0801635
33,-0.5357574,-0.6309274,"('wrong', 'right')",0.02687535,-0.11580594,-0.254441,-0.3733667,-0.1189257
34,-0.38505435,-0.24904722,"('mean', 'honorable')",5.660696,5.9487734,2.6378207,2.8498631,0.2120424
35,-0.3775341,-0.48148164,"('corrupt', 'incorrupt')",0.3831385,0.11790697,0.0028022,-0.1817873,-0.1845895
36,-1.4151222,-1.6066636,"('hostile', 'amicable')",0.7180848,0.43671605,-0.3485187,-0.5849738,-0.2364551
37,0.16575445,0.17470233,"('fake', 'genuine')",0.46029702,0.47334677,0.3130257,0.3240246,0.0109989
38,-0.77911216,-0.764198,"('untruthful', 'truthful')",-0.48051012,-0.41325074,-0.6298112,-0.5887244,0.0410868
39,0.682243,0.6900705,"('exploitative', 'cooperative')",0.35762444,0.32946116,0.5199337,0.5097659,-0.0101678
40,0.29774117,0.24111071,"('stingy', 'generous')",-1.0815033,-1.2095244,-0.391881,-0.4842069,-0.0923259
41,-0.30975488,-0.3189346,"('unforgiving', 'forgiving')",0.05927013,-0.0479632,-0.1252424,-0.1834489,-0.0582065
42,0.6240641,0.79902923,"('unreliable', 'reliable')",-3.2868624,-3.1510634,-1.3313992,-1.176017,0.1553822
43,-0.3300436,-0.20779532,"('irresponsible', 'responsible')",0.12951002,0.20325625,-0.1002668,-0.0022695,0.0979973
44,0.8393076,0.8922229,"('prejudiced', 'unprejudiced')",-1.3985138,-1.3744357,-0.2796031,-0.2411064,0.0384967
45,-0.34198806,-0.33104658,"('incompetent', 'competent')",-0.37169686,-0.35223365,-0.3568425,-0.3416401,0.0152024
46,-0.44253644,-0.42365068,"('uncompetitive', 'competitive')",-1.1383193,-1.0804645,-0.7904279,-0.7520576,0.0383703
47,-0.085945055,0.0300151,"('stupid', 'smart')",5.118179,5.3068886,2.5161169,2.6684518,0.1523349
48,0.2817658,0.24869217,"('unintelligent', 'intelligent')",0.49108657,0.5880529,0.3864262,0.4183725,0.0319463
49,-0.3687524,-0.15967532,"('unable', 'able')",-0.24894598,-0.084801264,-0.3088492,-0.1222383,0.1866109
50,0.09455341,0.15428346,"('clumsy', 'skillful')",0.040288985,0.03264235,0.0674212,0.0934629,0.0260417
51,0.03842916,-0.10533132,"('uneducated', 'educated')",0.2790709,0.29051238,0.15875,0.0925905,-0.0661595
52,-0.25122586,-0.49816728,"('irrational', 'rational')",0.8161724,0.61334395,0.2824733,0.0575883,-0.224885
53,-1.7814276,-1.8058324,"('uncreative', 'creative')",0.84173584,0.84577733,-0.4698459,-0.4800275,-0.0101816
54,-1.1854794,-1.2570748,"('incapable', 'capable')",1.2567922,1.3222117,0.0356564,0.0325685,-0.0030879
55,0.39714828,0.4400613,"('incompetent', 'clever')",-0.11655177,-0.013286423,0.1402982,0.2133874,0.0730892
56,0.6028942,0.64379865,"('impractical', 'practical')",-0.60014534,-0.4944039,0.0013744,0.0746974,0.073323
57,-0.5576518,-0.56973696,"('unimaginative', 'imaginative')",-2.1993225,-2.2338808,-1.3784871,-1.4018089,-0.0233218
58,-0.33902186,-0.40263122,"('undiscriminating', 'discriminating')",0.17217039,0.12577401,-0.0834257,-0.1384286,-0.0550029
