,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.103877254,-0.23984039,"('unsociable', 'sociable')",0.9339962,0.95025665,0.35687593,0.33443078,0.395665,0.3482823,-0.0473827
1,-0.23655826,-0.22658294,"('unfriendly', 'friendly')",-0.94843066,-0.9959796,1.5593038,1.4615976,0.1247716,0.0796783,-0.0450933
2,0.30084795,0.3088702,"('unlikable', 'likable')",0.26827508,0.30064142,0.3648289,0.31862223,0.3113173,0.3093779,-0.0019394
3,0.13351344,0.22547683,"('repellent', 'pleasant')",0.72367615,0.9160414,0.67105526,0.7833591,0.509415,0.6416258,0.1322108
4,0.44178835,0.46957344,"('disliked', 'liked')",-0.35000747,-0.3344,-7.869098,-7.8624167,-2.5924392,-2.5757478,0.0166914
5,0.30343398,0.34631598,"('distant', 'outgoing')",-0.8433384,-0.8885911,-0.76884973,-0.72281045,-0.4362514,-0.4216952,0.0145562
6,0.6549123,0.76027095,"('distant', 'open')",-0.78651035,-0.8188131,-0.6806924,-0.6318605,-0.2707635,-0.2301342,0.0406293
7,0.37735468,0.4022643,"('insensitive', 'sensitive')",0.82790995,0.9817646,1.3998678,1.4874885,0.8683774,0.9571725,0.0887951
8,-0.22507028,-0.22019628,"('unaffectionate', 'affectionate')",-0.7955791,-0.89060694,0.774727,0.71965945,-0.0819741,-0.1303813,-0.0484072
9,0.27137083,0.3084021,"('unaffectionate', 'caring')",-0.6738931,-0.6600406,1.569542,1.641268,0.3890066,0.4298765,0.0408699
10,-0.64847916,-0.71332276,"('unsympathetic', 'sympathetic')",0.6745334,0.8021049,0.30080205,0.43934768,0.1089521,0.1760433,0.0670912
11,0.024564117,0.05348631,"('unhelpful', 'helpful')",0.2285007,0.36118078,2.4173737,2.61023,0.8901462,1.008299,0.1181528
12,0.8633691,0.8446526,"('unsupportive', 'supportive')",0.67030406,0.77515304,-1.5543158,-1.4395841,-0.0068809,0.0600738,0.0669547
13,0.47930872,0.3676728,"('impolite', 'polite')",0.7999422,0.74736834,-0.09393155,-0.037125327,0.3951064,0.3593053,-0.0358011
14,0.5297772,0.5641107,"('antisocial', 'social')",1.6347116,1.7075651,0.4576814,0.47028002,0.8740567,0.9139853,0.0399286
15,0.5722179,0.507023,"('boring', 'funny')",0.6309375,0.561739,0.09793964,0.077099815,0.4336983,0.381954,-0.0517443
16,-0.43213603,-0.47508323,"('unpopular', 'popular')",-1.438445,-1.4164757,-0.09253314,-0.060825586,-0.6543714,-0.6507948,0.0035766
