,wellcare_male,wellcare_female,tuple,health_male,health_female,plans_male,plans_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2534134,0.1998454,"('unsociable', 'sociable')",0.24345681,0.09740718,0.8884139,0.81435084,-0.41407794,-0.5688799,0.2428016,0.1356809,-0.1071207
1,-1.031966,-0.9788238,"('unfriendly', 'friendly')",1.0993245,1.018206,0.20404467,0.12147298,2.4298246,2.416299,0.6753069,0.6442886,-0.0310183
2,0.5462301,0.5255893,"('unlikable', 'likable')",1.3172733,1.2101356,2.1146138,2.1098204,0.6411436,0.71352994,1.1548152,1.1397688,-0.0150464
3,-0.16430052,-0.111785546,"('repellent', 'pleasant')",-0.7429351,-0.5619907,0.7947445,0.85991234,0.24377175,0.2777609,0.0328202,0.1159743,0.0831541
4,0.118742615,0.22303522,"('disliked', 'liked')",1.1179506,1.1628042,-0.55622005,-0.49500215,-6.308262,-6.3423605,-1.4069471,-1.3628808,0.0440663
5,-0.11846157,-0.003983099,"('distant', 'outgoing')",0.71602005,0.85078156,-0.65004253,-0.6173032,0.11616902,0.18203887,0.0159212,0.1028835,0.0869623
6,-0.28477243,-0.1559622,"('distant', 'open')",0.73034656,0.86955833,-1.1052889,-1.0287758,0.68345475,0.7853154,0.005935,0.1175339,0.1115989
7,0.120114386,0.116392046,"('insensitive', 'sensitive')",-0.18144198,-0.16450742,0.9631131,1.0012244,1.0959759,1.1029165,0.4994404,0.5140064,0.014566
8,-1.1938912,-1.1602077,"('unaffectionate', 'affectionate')",0.06479481,0.028998384,-0.41589272,-0.44563812,1.2947214,1.3424373,-0.0625669,-0.0586026,0.0039643
9,0.30370146,0.34360674,"('unaffectionate', 'caring')",1.2464316,1.2060298,1.3274086,1.2851988,1.8113853,1.898872,1.1722317,1.1834269,0.0111952
10,0.45787546,0.43358082,"('unsympathetic', 'sympathetic')",-0.04677795,-0.039332453,0.8777037,0.9003891,-0.1704618,-0.17027083,0.2795849,0.2810917,0.0015068
11,0.841324,0.8549876,"('unhelpful', 'helpful')",0.29019845,0.26898187,0.8030741,0.8391762,1.9399601,2.0420299,0.9686391,1.0012939,0.0326548
12,2.190821,2.3316312,"('unsupportive', 'supportive')",3.1127205,3.2534685,2.1707158,2.272663,-1.4510144,-1.41812,1.5058106,1.6099107,0.1041001
13,1.1770256,1.1012957,"('impolite', 'polite')",0.4371202,0.2705726,0.9778065,0.9113368,-0.115262575,-0.25151253,0.6191725,0.5079231,-0.1112494
14,0.026222771,0.039287336,"('antisocial', 'social')",0.027538188,0.05315397,1.8757915,1.8199292,-0.63252175,-0.70032454,0.3242577,0.3030115,-0.0212462
15,-0.16956422,-0.1976501,"('boring', 'funny')",0.4046908,0.26099452,-0.023539048,-0.05099444,0.5881316,0.60477406,0.1999298,0.154281,-0.0456488
16,-0.6832091,-0.6000379,"('unpopular', 'popular')",-0.12670255,-0.037590455,-1.2397362,-1.1148335,0.217882,0.31378037,-0.4579414,-0.3596703,0.0982711
17,0.40298104,0.5136353,"('nasty', 'nice')",-0.07402079,0.13586879,0.5272239,0.62731904,-0.18855941,-0.0654059,0.1669062,0.3028543,0.1359481
18,-0.52151597,-0.5114028,"('disagreeable', 'welcoming')",0.019231584,0.04193625,-0.046250936,-4.3563545e-05,0.01774574,0.044092577,-0.1326974,-0.1063544,0.026343
19,0.04587864,0.11118032,"('inhospitable', 'hospitable')",0.6185336,0.5696491,-0.6345904,-0.62038934,0.5777911,0.69154334,0.1519032,0.1879959,0.0360927
20,-0.53823805,-0.5253726,"('rough', 'thoughtful')",-0.62103164,-0.50512207,-0.44355354,-0.39791548,0.85007846,0.8268747,-0.1881862,-0.1503839,0.0378023
21,0.9089319,0.83137876,"('immoral', 'moral')",1.0663007,0.974507,1.7282304,1.6541555,-0.6867276,-0.6464243,0.7541839,0.7034042,-0.0507797
22,0.38190386,0.38648924,"('untrustworthy', 'trustworthy')",0.40052176,0.2900638,0.6857202,0.69212836,-0.7495282,-0.77052987,0.1796544,0.1495379,-0.0301165
23,1.0205705,0.9933006,"('insincere', 'sincere')",0.31193778,0.25995964,1.8337365,1.7841192,6.2844815,6.2866507,2.3626816,2.3310075,-0.0316741
24,0.6560243,0.60370815,"('dishonest', 'honest')",0.4799213,0.3923533,0.41405958,0.39534023,1.3029163,1.2543364,0.7132304,0.6614345,-0.0517959
25,-0.3552797,-0.388003,"('egoistic', 'altruistic')",0.16795757,0.10786182,0.84931856,0.76472056,1.8286705,1.7587255,0.6226667,0.5608262,-0.0618405
26,-0.10593717,-0.111486584,"('hardhearted', 'benevolent')",1.2359148,1.180188,1.2483599,1.2032558,1.6396803,1.5706302,1.0045044,0.9606469,-0.0438575
27,0.35554442,0.33736572,"('hardhearted', 'softhearted')",0.8856048,0.8835215,1.5152227,1.5087638,2.240704,2.1336782,1.249269,1.2158322,-0.0334368
28,0.088406034,0.0184467,"('disloyal', 'loyal')",0.2462923,0.108576246,0.17753558,0.05390781,1.2129152,1.1484557,0.4312873,0.3323466,-0.0989407
29,-0.07745458,-0.043558322,"('unfair', 'fair')",-0.30760497,-0.2068917,-0.7683643,-0.78217006,-0.11633999,-0.25550783,-0.317441,-0.322032,-0.004591
30,1.4077815,1.3837477,"('intolerant', 'tolerant')",0.29791525,0.25031334,1.7845534,1.7752357,0.83509547,0.7952692,1.0813364,1.0511415,-0.0301949
31,-1.4250082,-1.2913862,"('evil', 'good')",-0.69217354,-0.5630579,-1.1669075,-1.0735621,-0.54721785,-0.5179228,-0.9578268,-0.8614823,0.0963445
32,1.3361071,1.246043,"('unkind', 'kind')",2.0155578,1.8359294,2.4739377,2.4388127,1.7521449,1.6286585,1.8944368,1.7873609,-0.1070759
33,0.6841798,0.68682647,"('wrong', 'right')",1.0186365,0.9662972,0.83134633,0.75840336,-0.31568837,-0.4081589,0.5546185,0.500842,-0.0537765
34,0.75585747,0.8474099,"('mean', 'honorable')",0.5250791,0.6010454,0.4283735,0.46253794,6.0756445,6.2363386,1.9462386,2.036833,0.0905944
35,-1.066309,-1.0408825,"('corrupt', 'incorrupt')",-0.86279273,-0.78648925,-1.3355845,-1.3347949,0.18928897,0.044290893,-0.7688493,-0.779469,-0.0106197
36,-1.8178854,-1.7066971,"('hostile', 'amicable')",-0.70195293,-0.59057504,-1.4603432,-1.5047426,0.14972948,0.04015319,-0.9576131,-0.9404654,0.0171477
37,0.46718916,0.4466742,"('fake', 'genuine')",0.0014480203,-0.05889327,-0.1861656,-0.17300022,0.50433886,0.5516204,0.1967026,0.1916003,-0.0051023
38,0.93244207,1.0125335,"('untruthful', 'truthful')",1.1916981,1.2336944,0.7168642,0.7604087,0.2913758,0.35004705,0.7830951,0.8391709,0.0560758
39,0.59445935,0.55064714,"('exploitative', 'cooperative')",0.059528418,0.062453315,0.9555129,0.94955695,0.36011755,0.32918862,0.4924046,0.4729615,-0.0194431
40,0.40127572,0.37420663,"('stingy', 'generous')",1.2709424,1.2455578,1.6387563,1.6978167,-1.072866,-1.1741552,0.5595272,0.5358565,-0.0236707
41,0.5897082,0.63998634,"('unforgiving', 'forgiving')",0.9287863,0.9161633,1.9279121,1.9412336,0.41874373,0.34538442,0.9662876,0.9606919,-0.0055957
42,1.3389633,1.3979899,"('unreliable', 'reliable')",1.7658708,1.8345878,1.0496835,1.1992289,-3.2240715,-3.14217,0.2326115,0.3224092,0.0897977
43,1.1695542,1.228278,"('irresponsible', 'responsible')",1.269969,1.291077,0.7759576,0.8042848,0.60046977,0.6531701,0.9539877,0.9942025,0.0402148
44,0.3387402,0.32907182,"('prejudiced', 'unprejudiced')",-0.30245292,-0.31271553,-0.5913124,-0.56332666,-1.7479899,-1.7502334,-0.5757537,-0.5743009,0.0014528
45,0.6507002,0.8229859,"('incompetent', 'competent')",0.1910606,0.42326128,0.4855847,0.5529242,-0.41311938,-0.38729694,0.2285565,0.3529686,0.1244121
46,0.07063626,0.05204806,"('uncompetitive', 'competitive')",0.15593025,0.17346513,0.46136945,0.49550644,-1.036664,-1.0951827,-0.087182,-0.0935408,-0.0063588
47,0.92794186,0.9942158,"('stupid', 'smart')",1.1957788,1.2118387,1.812243,1.8337703,5.713424,5.871602,2.4123468,2.4778566,0.0655098
48,0.23997602,0.1525072,"('unintelligent', 'intelligent')",0.34074774,0.2979497,0.61599797,0.5810035,0.61018693,0.5865878,0.4517272,0.404512,-0.0472152
49,0.54031044,0.58565074,"('unable', 'able')",0.24252793,0.36895686,-0.024795476,0.084273264,0.20603862,0.3839246,0.2410204,0.3557014,0.114681
50,0.7323087,0.75544184,"('clumsy', 'skillful')",1.3075924,1.3257288,0.08612631,0.1947854,0.22922546,0.23952109,0.5888132,0.6288692,0.040056
51,-0.22364293,-0.3578597,"('uneducated', 'educated')",0.4740874,0.31668428,0.1070637,0.05717252,0.65781754,0.50080496,0.2538314,0.1292005,-0.1246309
52,-0.5442478,-0.62197924,"('irrational', 'rational')",-0.148235,-0.27318037,-0.4529626,-0.59630626,0.07281092,0.0069680363,-0.2681586,-0.3711244,-0.1029658
53,-2.262539,-2.3200674,"('uncreative', 'creative')",-0.7670485,-0.81170565,-0.6068659,-0.6904477,1.0155346,0.9620215,-0.6552296,-0.7150498,-0.0598202
54,-0.103532024,-0.1539467,"('incapable', 'capable')",0.6880478,0.4883164,0.4915778,0.43440473,1.3990164,1.5189291,0.6187775,0.5719259,-0.0468516
55,0.50444955,0.48275095,"('incompetent', 'clever')",-0.7934229,-0.7645931,0.87359875,0.87941355,-0.059139743,-0.030239403,0.1313714,0.141833,0.0104616
56,1.604967,1.6760592,"('impractical', 'practical')",1.0064393,1.0720115,1.301892,1.3268437,-0.66810036,-0.59330505,0.8112995,0.8704023,0.0591028
57,-0.58233976,-0.60231775,"('unimaginative', 'imaginative')",-0.05400779,-0.071891226,0.022740304,-0.030654397,-2.7556393,-2.7550552,-0.8423116,-0.8649796,-0.022668
58,-1.7559874,-1.7247577,"('undiscriminating', 'discriminating')",-1.3904043,-1.2742543,-0.58633995,-0.5698078,-0.04895068,-0.060722075,-0.9454206,-0.9073855,0.0380351
59,0.5204552,0.51568705,"('foolish', 'wise')",1.6591889,1.6237249,-0.08726409,-0.07389334,0.5915504,0.6576101,0.6709826,0.6807822,0.0097996
60,1.1493435,1.1696858,"('inefficient', 'efficient')",-0.10670054,-0.021523979,2.1867552,2.2131667,-0.27748907,-0.20293365,0.7379773,0.7895988,0.0516215
61,-0.19653016,-0.2400082,"('illogical', 'logical')",-0.50618273,-0.5108679,0.41743878,0.27276254,0.43564564,0.27214497,0.0375929,-0.0514921,-0.089085
62,1.0949131,1.1453005,"('incompetent', 'brilliant')",0.41140172,0.5038193,1.5171987,1.576342,-0.25846705,-0.081968896,0.6912616,0.7858733,0.0946117
63,0.25512832,0.28994966,"('unperceptive', 'insightful')",1.0230713,1.0572044,0.9089433,0.92373174,0.911239,1.0030553,0.7745955,0.8184853,0.0438898
