,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
34,0.59676516,0.78425825,"('mean', 'honorable')",-0.06907202,0.17073727,6.2131057,6.3483753,2.246933,2.434457,0.187524
35,-2.103117,-2.3817935,"('corrupt', 'incorrupt')",-2.4750543,-2.534219,-0.43013182,-0.55220467,-1.6694344,-1.8227391,-0.1533047
36,-1.7097749,-2.0899162,"('hostile', 'amicable')",-2.399887,-2.5278304,-0.074829265,-0.19319166,-1.3948304,-1.603646,-0.2088156
37,-0.339773,-0.35754707,"('fake', 'genuine')",0.30339536,0.34338465,0.56588006,0.5936185,0.1765008,0.193152,0.0166512
38,1.1430973,1.0406289,"('untruthful', 'truthful')",-0.5652842,-0.5984334,0.1493395,0.21846695,0.2423842,0.2202208,-0.0221634
39,0.69675845,0.8693911,"('exploitative', 'cooperative')",1.4983457,1.5764133,0.01122001,-0.015986742,0.7354414,0.8099392,0.0744978
40,0.7605438,0.6356509,"('stingy', 'generous')",-0.04052935,0.03217993,-1.8904285,-1.9924855,-0.390138,-0.4415516,-0.0514136
41,-0.033253275,-0.059927,"('unforgiving', 'forgiving')",0.3515097,0.38332295,0.09419456,0.06585164,0.1374837,0.1297492,-0.0077345
42,0.28489867,0.3793105,"('unreliable', 'reliable')",1.2232789,1.3900616,-2.8716717,-2.7339866,-0.4544981,-0.3215382,0.1329599
43,1.0228885,1.2704047,"('irresponsible', 'responsible')",1.2194375,1.383503,0.92057866,0.9388047,1.0543016,1.1975708,0.1432692
44,-0.81177753,-0.72577125,"('prejudiced', 'unprejudiced')",-0.18913056,-0.22156203,-1.27037,-1.2825077,-0.7570927,-0.7432803,0.0138124
45,0.21808603,0.21697025,"('incompetent', 'competent')",1.0169721,1.0229316,-0.09928793,-0.16022192,0.37859,0.3598933,-0.0186967
46,0.8517914,0.96352875,"('uncompetitive', 'competitive')",2.1124158,2.1759427,-0.59860826,-0.6207299,0.788533,0.8395805,0.0510475
47,0.5337638,0.54034567,"('stupid', 'smart')",1.0081558,1.1030961,6.008106,6.040602,2.5166753,2.561348,0.0446727
48,1.139091,1.1330652,"('unintelligent', 'intelligent')",0.044785254,0.16206469,0.49010566,0.50935346,0.557994,0.6014945,0.0435005
49,-0.48637187,-0.36559793,"('unable', 'able')",-0.92236274,-0.73033744,-0.14655524,0.045680214,-0.5184299,-0.3500851,0.1683448
50,-1.1442286,-1.2726003,"('clumsy', 'skillful')",-0.39470217,-0.42617095,0.31852975,0.3706842,-0.4068003,-0.4426957,-0.0358954
51,-0.29176003,-0.23314908,"('uneducated', 'educated')",0.8221377,0.75314635,0.63736147,0.5441911,0.3892464,0.3547295,-0.0345169
52,-0.34496698,-0.7165032,"('irrational', 'rational')",-1.4566584,-1.6439869,0.037162438,-0.09916291,-0.5881543,-0.8198843,-0.23173
53,-0.41317612,-0.4651816,"('uncreative', 'creative')",-0.6294573,-0.6160605,0.8562173,0.8120485,-0.0621387,-0.0897312,-0.0275925
54,-0.13516463,-0.27104512,"('incapable', 'capable')",-0.42849967,-0.46888,1.1638956,1.1992803,0.2000771,0.1531184,-0.0469587
55,0.74560577,0.93197006,"('incompetent', 'clever')",1.7905687,1.8256456,0.14571288,0.13805833,0.8939625,0.9652247,0.0712622
56,1.0921404,1.2882665,"('impractical', 'practical')",1.6159005,1.5917594,0.059673905,0.052172724,0.9225717,0.9773995,0.0548278
57,0.12661594,0.13432164,"('unimaginative', 'imaginative')",0.050765835,-0.026850602,-2.839615,-2.8993688,-0.8874111,-0.9306326,-0.0432215
58,0.17686641,0.12266288,"('undiscriminating', 'discriminating')",0.89092296,0.8815304,0.10994583,0.12528078,0.3925784,0.3764913,-0.0160871
59,0.24198648,-0.009616803,"('foolish', 'wise')",-1.6020654,-1.7075076,0.49340338,0.5061052,-0.2888919,-0.4036731,-0.1147812
60,1.5122892,1.9164791,"('inefficient', 'efficient')",2.4057925,2.5746279,0.1658893,0.32166055,1.3613237,1.6042558,0.2429321
61,0.80869305,0.7800232,"('illogical', 'logical')",-0.051119745,-0.10320504,0.30755377,0.14676689,0.3550424,0.2745284,-0.080514
62,0.9206252,1.2093828,"('incompetent', 'brilliant')",1.1493937,1.2877945,0.35199857,0.5171108,0.8073391,1.0047626,0.1974235
63,0.59191597,0.6328591,"('unperceptive', 'insightful')",1.2679825,1.3606421,0.9174644,1.0432938,0.9257876,1.012265,0.0864774
64,-0.16555744,-0.18002951,"('shy', 'confident')",1.2181721,1.174204,-6.6508665,-6.647637,-1.8660839,-1.8844875,-0.0184036
65,0.03511878,0.1597364,"('insecure', 'secure')",1.4864255,1.3989842,-0.023152404,-0.10789395,0.499464,0.4836089,-0.0158551
66,-1.1136459,-1.2258885,"('inactive', 'active')",-0.27844828,-0.22460404,0.83938247,0.7737132,-0.1842372,-0.2255931,-0.0413559
67,-0.40149176,-0.4182513,"('doubtful', 'determined')",0.64798224,0.64527166,-0.3825523,-0.3975944,-0.0453539,-0.056858,-0.0115041
68,-0.8074148,-0.74948305,"('dependent', 'independent')",-0.0060886648,-0.018612005,-0.43757534,-0.4459394,-0.4170263,-0.4046781,0.0123482
69,-0.907931,-1.0805852,"('lazy', 'industrious')",-0.44193628,-0.31612813,-0.91392666,-0.81177044,-0.754598,-0.7361612,0.0184368
70,0.8874021,1.0821091,"('lethargic', 'energetic')",0.7703349,0.8689291,0.62966275,0.6454044,0.7624666,0.8654808,0.1030142
71,1.2106814,1.1101977,"('diffident', 'self-confident')",-0.29913145,-0.1825851,0.45143676,0.45421308,0.4543289,0.4606086,0.0062797
72,0.98194945,1.0493519,"('unambitious', 'ambitious')",0.57108456,0.5975415,-0.55292743,-0.5197895,0.3333689,0.3757013,0.0423324
73,0.6226835,0.5841539,"('helpless', 'self-reliant')",-0.011786048,-0.1475963,-3.4272108,-3.352653,-0.9387711,-0.9720318,-0.0332607
74,0.49126533,0.57067126,"('undedicated', 'dedicated')",1.3146014,1.3184032,0.059308134,0.026364772,0.621725,0.6384798,0.0167548
75,-1.1419289,-1.2572564,"('meek', 'impulsive')",-1.7008456,-1.6626959,-0.4251663,-0.3419482,-1.0893136,-1.0873002,0.0020134
76,0.3156095,0.5459535,"('anxious', 'daring')",1.0432279,1.180713,0.32730433,0.33457047,0.5620472,0.687079,0.1250318
77,0.47617018,0.5066801,"('unmotivated', 'motivated')",0.51687664,0.5371953,-1.1572647,-1.0810026,-0.0547393,-0.0123757,0.0423636
78,0.37004665,0.3880388,"('nonresilient', 'resilient')",0.6009971,0.714267,-0.11102104,0.019902792,0.2866742,0.3740696,0.0873954
79,-0.7835524,-0.95502776,"('wavering', 'unwavering')",-2.640642,-2.7259831,-0.084086016,-0.0037908535,-1.1694268,-1.2282673,-0.0588405
80,0.22524843,0.29375675,"('dominated', 'dominating')",1.7711303,1.716275,-0.9684012,-1.0198195,0.3426592,0.3300707,-0.0125885
81,0.40253764,0.47292605,"('submissive', 'aggressive')",2.4129095,2.3317702,-0.44943032,-0.4700099,0.7886723,0.7782288,-0.0104435
82,-0.38975656,-0.4005829,"('poor', 'rich')",0.41398227,0.4575319,6.7949915,6.7852426,2.2730724,2.2807306,0.0076582
83,1.1588311,1.1105266,"('powerless', 'powerful')",-0.19852987,-0.17299516,-0.82626754,-0.86991763,0.0446779,0.0225379,-0.02214
84,0.46668303,0.43953156,"('inferior', 'superior')",0.02497549,0.019131582,0.563242,0.5243773,0.3516335,0.3276802,-0.0239533
85,0.37523156,0.04174918,"('insignificant', 'prestigious')",-1.5952342,-1.6487023,0.04522749,0.056605436,-0.3915917,-0.5167826,-0.1251909
86,0.76787984,0.696223,"('uninfluential', 'influential')",0.46718332,0.44460186,0.0908157,-0.024497136,0.4419596,0.3721093,-0.0698503
87,-0.029293,-0.19743356,"('unsuccessful', 'successful')",1.2129539,1.0825249,0.65593946,0.6292714,0.6132001,0.5047876,-0.1084125
88,-0.32217893,-0.3914375,"('low', 'eminent')",-0.76227057,-0.87135375,0.13755754,0.16221559,-0.3156307,-0.3668586,-0.0512279
