,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9562467,-1.0832037,"('unsociable', 'sociable')",-0.104558915,-0.22243606,-0.7361141,-0.86552644,-0.5989732,-0.7237221,-0.1247489
1,-1.5407782,-1.7139857,"('unfriendly', 'friendly')",0.48951408,0.30420813,1.6361479,1.4170548,0.1949613,0.0024258,-0.1925355
2,0.5288505,0.51303095,"('unlikable', 'likable')",0.58962536,0.55823886,0.74956137,0.79989517,0.6226791,0.6237216,0.0010425
3,-1.6368613,-1.5631405,"('repellent', 'pleasant')",-1.3531172,-1.2426162,-0.24037763,-0.16262656,-1.0767854,-0.989461,0.0873244
4,0.25913525,0.25972497,"('disliked', 'liked')",0.2587244,0.23401572,-5.437624,-5.3698673,-1.6399215,-1.6253756,0.0145459
5,0.10791274,0.06353535,"('distant', 'outgoing')",0.2795353,0.2350405,0.3825662,0.37753487,0.2566714,0.2253702,-0.0313012
6,-0.16734627,-0.22287865,"('distant', 'open')",0.15761007,0.067479596,0.96683246,0.89307815,0.3190321,0.245893,-0.0731391
7,-1.4462404,-1.4275062,"('insensitive', 'sensitive')",-1.2404867,-1.1701821,0.36677453,0.38750035,-0.7733175,-0.7367293,0.0365882
8,0.02393305,-0.06604844,"('unaffectionate', 'affectionate')",0.48581567,0.37778375,0.7545519,0.5713784,0.4214335,0.2943712,-0.1270623
9,-0.7408137,-0.8484473,"('unaffectionate', 'caring')",0.45582277,0.36922875,1.0939859,1.0203307,0.269665,0.1803707,-0.0892943
10,-2.2370648,-2.2701392,"('unsympathetic', 'sympathetic')",-1.1379162,-1.149513,-0.64767,-0.6926412,-1.3408836,-1.3707644,-0.0298808
11,-0.95570886,-0.9643392,"('unhelpful', 'helpful')",0.021965273,0.0235725,1.3417847,1.3698936,0.1360137,0.1430423,0.0070286
12,-0.24996729,-0.2665077,"('unsupportive', 'supportive')",0.6779181,0.7090417,-1.650216,-1.6447558,-0.4074217,-0.4007406,0.0066811
13,-1.1183442,-1.1426758,"('impolite', 'polite')",-1.0964491,-1.1651869,-0.33754683,-0.34727475,-0.85078,-0.8850458,-0.0342658
14,-0.63349664,-0.53947467,"('antisocial', 'social')",-0.37010807,-0.24203134,-0.7846807,-0.73520476,-0.5960951,-0.5055703,0.0905248
15,0.12670404,0.096454345,"('boring', 'funny')",0.12745023,0.062457144,0.6271186,0.56881267,0.2937576,0.2425747,-0.0511829
16,0.010107787,0.014913764,"('unpopular', 'popular')",0.37651467,0.3987395,1.0343741,1.0514874,0.4736655,0.4883802,0.0147147
17,-0.031978745,-0.014672482,"('nasty', 'nice')",-0.77784795,-0.75829244,-0.35434872,-0.29801148,-0.3880585,-0.3569921,0.0310664
18,0.20720235,0.21538907,"('disagreeable', 'welcoming')",0.005961314,-0.005251944,-0.27746218,-0.32112214,-0.0214328,-0.036995,-0.0155622
19,-0.5988456,-0.6634138,"('inhospitable', 'hospitable')",-0.5383118,-0.64447176,0.17132692,0.113047495,-0.3219435,-0.3982794,-0.0763359
20,-0.6784512,-0.6377586,"('rough', 'thoughtful')",0.41068837,0.49477845,0.9354894,0.9157282,0.2225755,0.2575827,0.0350072
21,-0.9693929,-0.9940076,"('immoral', 'moral')",-0.5587309,-0.5525395,-1.1801441,-1.1271588,-0.902756,-0.8912354,0.0115206
22,-0.8434492,-0.8014531,"('untrustworthy', 'trustworthy')",-1.098396,-1.10137,-1.2360151,-1.1853815,-1.0592868,-1.0294015,0.0298853
23,-1.7680626,-1.8245978,"('insincere', 'sincere')",-0.6427779,-0.6669003,4.7789187,4.768821,0.7893594,0.7591076,-0.0302518
24,-1.3843107,-1.4437615,"('dishonest', 'honest')",-1.1733472,-1.2053008,0.6277345,0.5953727,-0.6433078,-0.6845632,-0.0412554
25,0.27328655,0.26759025,"('egoistic', 'altruistic')",0.5031033,0.50985545,1.5999237,1.5214709,0.7921046,0.7663055,-0.0257991
26,-0.4391753,-0.51831096,"('hardhearted', 'benevolent')",1.1667236,1.1472977,1.4273722,1.22247,0.7183069,0.6171523,-0.1011546
27,-0.72897464,-0.7091757,"('hardhearted', 'softhearted')",-0.31558704,-0.34724346,1.6709691,1.5027357,0.2088025,0.1487722,-0.0600303
28,-1.3784328,-1.4486275,"('disloyal', 'loyal')",0.12392391,0.06606871,0.7538209,0.6756207,-0.166896,-0.235646,-0.06875
29,-0.29238784,-0.31978017,"('unfair', 'fair')",-0.7082796,-0.73334455,-0.5592204,-0.69029,-0.5199626,-0.5811382,-0.0611756
30,-0.9437216,-0.957118,"('intolerant', 'tolerant')",0.05058001,0.03655997,0.873399,0.8101806,-0.0065808,-0.0367925,-0.0302117
31,-0.27480438,-0.32183662,"('evil', 'good')",-0.36971292,-0.4400713,-0.4041593,-0.5662583,-0.3495589,-0.4427221,-0.0931632
32,-0.23464921,-0.3294392,"('unkind', 'kind')",0.45080736,0.42782858,0.72561985,0.57079065,0.313926,0.22306,-0.090866
33,0.6919552,0.5845829,"('wrong', 'right')",0.7418289,0.6609321,-0.047616433,-0.11208711,0.4620559,0.3778093,-0.0842466
34,-0.46730822,-0.41946852,"('mean', 'honorable')",-0.80384725,-0.77212054,5.716214,5.8026633,1.4816863,1.5370248,0.0553385
35,0.8809881,0.8322199,"('corrupt', 'incorrupt')",-0.09946194,-0.16043045,0.4390053,0.3048678,0.4068438,0.3255524,-0.0812914
36,-0.059732385,-0.1494743,"('hostile', 'amicable')",-0.82620853,-0.9534128,0.59589994,0.40539178,-0.0966803,-0.2324984,-0.1358181
37,-0.34778565,-0.33306244,"('fake', 'genuine')",-0.65905225,-0.64464116,0.095468804,0.11562402,-0.3037897,-0.2873599,0.0164298
38,-0.74437106,-0.8207033,"('untruthful', 'truthful')",-0.2245108,-0.27677113,-0.099039994,-0.022474546,-0.355974,-0.3733163,-0.0173423
39,-0.18365872,-0.1855973,"('exploitative', 'cooperative')",-0.091664076,-0.04472333,-0.20846769,-0.18693477,-0.1612635,-0.1390851,0.0221784
40,0.19504246,0.19247821,"('stingy', 'generous')",0.7348405,0.7730239,-0.9217614,-0.8979393,0.0027072,0.0225209,0.0198137
41,-0.21962878,-0.30793154,"('unforgiving', 'forgiving')",0.6802461,0.65740126,0.095719695,-0.012270883,0.1854457,0.1123996,-0.0730461
42,0.33500254,0.37637788,"('unreliable', 'reliable')",-0.05778462,-0.034090698,-2.8367953,-2.7413192,-0.8531925,-0.7996774,0.0535151
43,-1.6967151,-1.7277064,"('irresponsible', 'responsible')",-0.3377892,-0.3535896,-0.043497406,-0.11190796,-0.6926672,-0.731068,-0.0384008
