,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32759967,-0.49110976,"('unsociable', 'sociable')",1.1194016,0.92135113,-0.2857653,-0.41187665,0.1686789,0.0061216,-0.1625573
1,-0.49017525,-0.627908,"('unfriendly', 'friendly')",-0.8133973,-0.964717,1.3510025,1.2223816,0.01581,-0.1234144,-0.1392244
2,1.342467,1.4054908,"('unlikable', 'likable')",1.6432796,1.7320322,1.0036238,1.172889,1.3297901,1.436804,0.1070139
3,-0.27012667,-0.2418276,"('repellent', 'pleasant')",0.9719147,1.0787538,0.27990186,0.34916538,0.32723,0.3953639,0.0681339
4,0.27143028,0.22603707,"('disliked', 'liked')",-0.093244486,-0.22598335,-5.746411,-5.7679777,-1.856075,-1.9226413,-0.0665663
5,-0.9161433,-0.817643,"('distant', 'outgoing')",-2.6810522,-2.573972,-0.39351076,-0.31760594,-1.3302355,-1.236407,0.0938285
6,-0.9460961,-0.8889445,"('distant', 'open')",-3.0372026,-2.920911,-0.13075472,-0.10615109,-1.3713512,-1.3053355,0.0660157
7,0.39436805,0.3661793,"('insensitive', 'sensitive')",0.48945054,0.5522403,0.33923265,0.39443108,0.4076838,0.4376169,0.0299331
8,-0.49307513,-0.597942,"('unaffectionate', 'affectionate')",-0.8952715,-0.9312279,0.30606487,0.24506257,-0.3607606,-0.4280358,-0.0672752
9,0.20247772,0.11130199,"('unaffectionate', 'caring')",-0.5970967,-0.62931657,0.91400087,0.9154046,0.1731273,0.1324634,-0.0406639
10,-0.5164092,-0.5575901,"('unsympathetic', 'sympathetic')",0.50782126,0.56656,-0.4508164,-0.4384909,-0.1531348,-0.1431737,0.0099611
11,0.7971843,0.8248893,"('unhelpful', 'helpful')",0.58047235,0.6371002,2.2320082,2.2929268,1.2032216,1.2516387,0.0484171
12,0.66841626,0.7691641,"('unsupportive', 'supportive')",0.44591084,0.6178571,-1.9142922,-1.824204,-0.266655,-0.1457276,0.1209274
13,0.17255804,0.18241829,"('impolite', 'polite')",0.46641082,0.5118016,-0.23202339,-0.17593613,0.1356485,0.1727612,0.0371127
14,0.47789285,0.4113045,"('antisocial', 'social')",2.53647,2.5675287,-0.14291348,-0.15189353,0.9571497,0.9423132,-0.0148365
15,1.0955623,1.0313954,"('boring', 'funny')",-0.39164636,-0.46243846,1.0287081,0.9916783,0.5775414,0.5202118,-0.0573296
16,0.07711983,0.026041396,"('unpopular', 'popular')",-0.22418138,-0.2694602,0.81051826,0.7881475,0.2211522,0.1815762,-0.039576
17,0.55368465,0.62430465,"('nasty', 'nice')",-0.23373282,-0.19155514,-0.03202776,-0.04063552,0.0959747,0.1307047,0.03473
18,-0.23686834,-0.3066137,"('disagreeable', 'welcoming')",-0.73883176,-0.6636484,-0.420906,-0.40495253,-0.4655354,-0.4584049,0.0071305
19,-0.11662952,-0.1072616,"('inhospitable', 'hospitable')",-1.721267,-1.7731104,-0.2416635,-0.15794986,-0.6931867,-0.6794407,0.013746
20,0.2062624,0.21239357,"('rough', 'thoughtful')",1.4878073,1.5516742,1.0240422,1.0244023,0.9060373,0.92949,0.0234527
21,0.23862001,0.2108753,"('immoral', 'moral')",1.2159026,1.2334515,-0.5756365,-0.50709945,0.292962,0.3124091,0.0194471
22,0.28770107,0.25524294,"('untrustworthy', 'trustworthy')",0.97315,0.9875678,-0.8785712,-0.8770625,0.1274266,0.1219161,-0.0055105
23,0.0006506145,-0.057989903,"('insincere', 'sincere')",0.74697834,0.78068,5.6782737,5.5723486,2.1419675,2.0983462,-0.0436213
24,0.36438775,0.34679446,"('dishonest', 'honest')",-0.2145817,-0.0800188,0.5982148,0.64604014,0.2493403,0.3042719,0.0549316
25,0.17375492,0.13807933,"('egoistic', 'altruistic')",-0.6063382,-0.73270845,1.4538242,1.336826,0.3404136,0.247399,-0.0930146
26,0.520373,0.48675394,"('hardhearted', 'benevolent')",1.125577,1.137917,1.6016554,1.5348063,1.0825351,1.0531591,-0.029376
27,-0.5268664,-0.48033938,"('hardhearted', 'softhearted')",-1.2121826,-1.1472374,0.71620566,0.6841043,-0.3409478,-0.3144908,0.026457
28,0.063925445,-0.14295428,"('disloyal', 'loyal')",0.6562166,0.49429286,1.0562174,0.84413075,0.5921199,0.3984898,-0.1936301
29,-0.03693999,-0.04909817,"('unfair', 'fair')",-0.447129,-0.41447467,-0.6969584,-0.8457709,-0.3936758,-0.4364479,-0.0427721
30,1.0540366,1.0259762,"('intolerant', 'tolerant')",1.2672358,1.2662029,1.511859,1.5593693,1.2777104,1.2838495,0.0061391
31,-0.55966175,-0.46926838,"('evil', 'good')",-1.7800287,-1.7860869,-1.247697,-1.3123441,-1.1957959,-1.1892331,0.0065628
32,0.6961283,0.6356006,"('unkind', 'kind')",1.4703281,1.4376392,1.1140664,1.0525243,1.0935076,1.0419214,-0.0515862
33,0.88605773,0.8186845,"('wrong', 'right')",-1.1136639,-1.1245625,-0.49052253,-0.5816313,-0.2393762,-0.2958364,-0.0564602
34,0.37595165,0.5141743,"('mean', 'honorable')",0.23914558,0.41531473,5.803413,5.969575,2.1395033,2.299688,0.1601847
