,freeport_male,freeport_female,tuple,mcmoran_male,mcmoran_female,inc_male,inc_female,average_male,average_female,female-male
29,0.41898766,0.46314412,"('unfair', 'fair')",0.38785776,0.40275374,-0.36142004,-0.5091447,0.1484751,0.1189177,-0.0295574
30,0.543853,0.6070721,"('intolerant', 'tolerant')",-0.3435762,-0.3700088,1.2122641,1.298945,0.470847,0.5120027,0.0411557
31,-1.619321,-1.617719,"('evil', 'good')",0.66911656,0.736292,-1.1626971,-1.0844002,-0.7043005,-0.6552757,0.0490248
32,-0.15217154,-0.19516946,"('unkind', 'kind')",-0.6603178,-0.74430513,1.302004,0.98887724,0.1631715,0.0164676,-0.1467039
33,-0.07872659,-0.17436668,"('wrong', 'right')",0.8314657,0.83478147,-0.56492317,-0.5845379,0.0626053,0.0252923,-0.037313
34,-0.03805109,0.19105673,"('mean', 'honorable')",-0.69581884,-0.5870088,5.8553386,5.8871417,1.7071562,1.8303965,0.1232403
35,-1.4748728,-1.5446849,"('corrupt', 'incorrupt')",1.2789973,1.2845972,-0.42043793,-0.48811257,-0.2054378,-0.2494001,-0.0439623
36,-1.8259063,-1.8336688,"('hostile', 'amicable')",0.23412713,0.24647376,0.04058083,-0.002656716,-0.5170661,-0.5299506,-0.0128845
37,0.8506926,0.9464121,"('fake', 'genuine')",0.3950463,0.36822617,0.6906401,0.6263053,0.6454597,0.6469812,0.0015215
38,-0.60104066,-0.59235483,"('untruthful', 'truthful')",-0.2399287,-0.2801871,-0.015303358,-0.062120672,-0.2854242,-0.3115542,-0.02613
39,1.2397778,1.3200896,"('exploitative', 'cooperative')",-0.022879913,0.06094951,0.1679539,0.15617955,0.4616172,0.5124062,0.050789
40,0.37620994,0.37133008,"('stingy', 'generous')",0.26143473,0.25474364,-1.311795,-1.2895725,-0.2247168,-0.2211663,0.0035505
41,-0.18475561,-0.091157034,"('unforgiving', 'forgiving')",-0.5799141,-0.5641769,-0.011497516,0.05023371,-0.2587224,-0.2017001,0.0570223
42,1.4214298,1.653395,"('unreliable', 'reliable')",0.9226402,1.1097965,-2.3816566,-2.0964394,-0.0125289,0.2222508,0.2347797
43,0.8210375,0.9684547,"('irresponsible', 'responsible')",-0.6162268,-0.51481366,0.76493084,0.7522304,0.3232472,0.4019572,0.07871
44,0.75816226,0.85351956,"('prejudiced', 'unprejudiced')",-0.04916933,-0.057671804,-1.6791618,-1.570405,-0.3233896,-0.2581857,0.0652039
45,0.3545667,0.40583497,"('incompetent', 'competent')",-0.4001328,-0.5577655,-0.042761482,-0.20105399,-0.0294425,-0.1176615,-0.088219
46,0.54514205,0.5848609,"('uncompetitive', 'competitive')",-1.5127476,-1.4847668,-0.29176113,-0.34596333,-0.4197889,-0.4152898,0.0044991
47,0.17382766,0.26231885,"('stupid', 'smart')",-0.083146594,0.043695547,5.0117226,4.964107,1.7008012,1.7567072,0.055906
48,-0.18424666,-0.2042838,"('unintelligent', 'intelligent')",-1.3562534,-1.4004203,0.47563192,0.45039606,-0.354956,-0.3847694,-0.0298134
49,-0.29156384,-0.08197172,"('unable', 'able')",-1.0256703,-0.8072817,-0.38143107,-0.2584921,-0.5662218,-0.3825818,0.18364
50,-0.19691446,-0.1509229,"('clumsy', 'skillful')",1.1208065,1.2308086,0.48192716,0.43281367,0.4686064,0.5042331,0.0356267
51,0.08035152,-0.044033118,"('uneducated', 'educated')",0.106019095,-0.020452287,0.23952329,0.1261903,0.1419646,0.0205683,-0.1213963
52,-0.4244315,-0.6315084,"('irrational', 'rational')",-0.28766376,-0.28164783,0.14985389,0.115139484,-0.1874138,-0.2660056,-0.0785918
53,-1.1708717,-1.0445573,"('uncreative', 'creative')",-0.6527986,-0.55100936,1.3661814,1.3883097,-0.1524963,-0.0690857,0.0834106
54,-0.4166487,-0.43038443,"('incapable', 'capable')",-0.06461581,-0.13623159,0.8223008,0.7889686,0.1136788,0.0741175,-0.0395613
55,0.62684727,0.7190554,"('incompetent', 'clever')",-1.228409,-1.2839919,-0.008692957,-0.058933914,-0.2034183,-0.2079568,-0.0045385
56,1.223477,1.2994912,"('impractical', 'practical')",-0.3857468,-0.44977137,-0.010116488,-0.051437162,0.2758712,0.2660942,-0.009777
57,-0.087288246,-0.12350706,"('unimaginative', 'imaginative')",-1.0134938,-1.0732974,-2.2354453,-2.2458465,-1.1120758,-1.1475503,-0.0354745
58,-0.17133904,-0.11989218,"('undiscriminating', 'discriminating')",-0.8611984,-0.87733746,0.17062959,0.18894538,-0.2873026,-0.2694281,0.0178745
59,-0.38690367,-0.42092013,"('foolish', 'wise')",1.2019833,1.2665732,0.3459899,0.3500749,0.3870232,0.398576,0.0115528
60,1.1663986,1.2953173,"('inefficient', 'efficient')",-1.4613507,-1.4699521,0.049035985,0.13356912,-0.081972,-0.0136886,0.0682834
61,0.2813154,0.19020325,"('illogical', 'logical')",-0.8930843,-0.9417676,0.51158094,0.3028566,-0.033396,-0.1495692,-0.1161732
62,1.2867022,1.4250691,"('incompetent', 'brilliant')",-0.95757115,-0.90277827,0.07611416,0.26066387,0.1350817,0.2609849,0.1259032
63,-0.13402246,-0.06904218,"('unperceptive', 'insightful')",-0.33155692,-0.31750643,1.0723276,1.1696086,0.2022494,0.26102,0.0587706
64,0.9808498,0.94976604,"('shy', 'confident')",0.30480197,0.229507,-6.0271263,-5.8299026,-1.5804915,-1.5502098,0.0302817
65,1.0430036,0.974904,"('insecure', 'secure')",-0.6128086,-0.83901757,-0.028485563,-0.12313866,0.1339031,0.0042493,-0.1296538
66,-1.2635608,-1.1668385,"('inactive', 'active')",-0.0944824,-0.01625641,0.855912,0.81863075,-0.1673771,-0.1214881,0.045889
67,0.8484723,0.86991024,"('doubtful', 'determined')",0.6580849,0.613501,-0.4675896,-0.51503474,0.3463225,0.3227922,-0.0235303
68,0.4764217,0.5519312,"('dependent', 'independent')",0.2619735,0.23231351,-0.5824865,-0.5482102,0.0519696,0.0786782,0.0267086
69,-0.08312003,-0.032719232,"('lazy', 'industrious')",1.2984698,1.4627442,-0.692934,-0.51530147,0.1741386,0.3049078,0.1307692
70,0.59892315,0.68567693,"('lethargic', 'energetic')",-0.16455287,-0.10407981,0.8825423,0.9463636,0.4389709,0.5093203,0.0703494
71,-0.01480029,-0.0050530527,"('diffident', 'self-confident')",-0.023238853,-0.079066254,0.48762456,0.36232042,0.1498618,0.0927337,-0.0571281
72,-0.5368638,-0.5465409,"('unambitious', 'ambitious')",-0.974121,-1.0019517,-0.7256468,-0.7326911,-0.7455439,-0.7603946,-0.0148507
73,0.8736253,0.87717175,"('helpless', 'self-reliant')",1.6848541,1.7035602,-2.9716058,-2.787688,-0.1377088,-0.0689854,0.0687234
74,0.38587153,0.52026874,"('undedicated', 'dedicated')",0.6315237,0.7527509,0.408896,0.35371312,0.4754304,0.5422442,0.0668138
75,-0.74683875,-0.7197291,"('meek', 'impulsive')",0.90641457,0.8727346,-0.46832937,-0.27957267,-0.1029179,-0.0421891,0.0607288
76,0.6651495,0.80950916,"('anxious', 'daring')",-0.6258883,-0.5484757,0.42690417,0.59216785,0.1553885,0.2844004,0.1290119
77,-0.51012385,-0.42585123,"('unmotivated', 'motivated')",-0.9366457,-0.9778902,-1.1825507,-1.0859622,-0.87644,-0.8299012,0.0465388
78,-1.0042812,-0.8800735,"('nonresilient', 'resilient')",-0.67541325,-0.5289061,0.27286068,0.39016247,-0.4689446,-0.3396057,0.1293389
79,-1.401903,-1.4115103,"('wavering', 'unwavering')",0.7781407,0.812619,0.07447069,0.1287425,-0.1830972,-0.1567163,0.0263809
80,1.4859338,1.4702685,"('dominated', 'dominating')",-0.68504274,-0.7404194,-1.2756804,-1.3735169,-0.1582631,-0.2145559,-0.0562928
81,1.0186467,0.9499182,"('submissive', 'aggressive')",-0.5746385,-0.90890265,-0.9377125,-1.0217841,-0.1645681,-0.3269228,-0.1623547
82,-0.5417502,-0.4669379,"('poor', 'rich')",0.16969356,0.09446072,6.0208554,5.8383203,1.882933,1.8219477,-0.0609853
83,0.1352525,0.10093452,"('powerless', 'powerful')",-1.0295784,-1.0179057,-0.84075767,-0.98097295,-0.5783612,-0.6326481,-0.0542869
84,0.28895277,0.2795696,"('inferior', 'superior')",0.24766421,0.21557389,1.0139085,0.94824576,0.5168418,0.4811297,-0.0357121
85,-1.5907975,-1.5943685,"('insignificant', 'prestigious')",0.74378425,0.8434905,0.3666825,0.4342463,-0.1601103,-0.1055439,0.0545664
86,-0.5818314,-0.7338067,"('uninfluential', 'influential')",-1.479389,-1.541434,-0.050936073,-0.24904454,-0.7040521,-0.8414284,-0.1373763
87,0.016239986,-0.063531935,"('unsuccessful', 'successful')",-0.45632997,-0.62067854,0.56106496,0.3010084,0.040325,-0.127734,-0.168059
88,-0.44277442,-0.50058097,"('low', 'eminent')",-0.3547675,-0.40571013,0.39883745,0.32112375,-0.1329015,-0.1950558,-0.0621543
