,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.75906676,-0.7736807,"('unsociable', 'sociable')",0.6449964,0.4865587,-0.64982027,-0.77861977,-0.2546302,-0.3552473,-0.1006171
1,-0.80984724,-0.87144893,"('unfriendly', 'friendly')",0.66441935,0.54504776,1.965721,1.8860946,0.6067644,0.5198978,-0.0868666
2,0.49758998,0.6205574,"('unlikable', 'likable')",1.2656854,1.3498943,0.98863596,1.1079028,0.9173038,1.0261181,0.1088143
3,-0.32517454,-0.13474678,"('repellent', 'pleasant')",0.56938714,0.66866106,-0.17638972,-0.15101722,0.0226076,0.1276323,0.1050247
4,0.26792958,0.21284273,"('disliked', 'liked')",-0.32389894,-0.3689546,-5.2727456,-5.44596,-1.7762383,-1.8673573,-0.091119
5,-0.81103355,-0.7527996,"('distant', 'outgoing')",-0.42417693,-0.3970287,0.08732955,0.13572873,-0.382627,-0.3380332,0.0445938
6,-1.1024805,-1.0508949,"('distant', 'open')",-0.8307769,-0.8352166,0.5571104,0.57221776,-0.4587156,-0.4379646,0.020751
7,0.24799015,0.36165643,"('insensitive', 'sensitive')",0.7533945,0.79432726,0.1833635,0.22935262,0.3949161,0.4617788,0.0668627
8,-0.7552593,-0.8382721,"('unaffectionate', 'affectionate')",-0.9368681,-0.944619,0.74117976,0.7145474,-0.3169825,-0.3561145,-0.039132
9,-0.41904223,-0.41791916,"('unaffectionate', 'caring')",0.3550961,0.3198463,1.1771504,1.1955352,0.3710681,0.3658208,-0.0052473
10,-0.83515185,-0.6944778,"('unsympathetic', 'sympathetic')",0.05718926,0.065019846,-0.8668986,-0.8686001,-0.5482871,-0.4993527,0.0489344
11,0.27129784,0.43098143,"('unhelpful', 'helpful')",1.5882264,1.6262162,1.5235099,1.5967091,1.1276781,1.2179689,0.0902908
12,0.29865906,0.5736371,"('unsupportive', 'supportive')",1.3219928,1.496655,-1.5292139,-1.4448838,0.0304793,0.2084694,0.1779901
13,0.13053772,0.15137668,"('impolite', 'polite')",0.59836423,0.5852104,-0.54874945,-0.6169161,0.0600508,0.0398903,-0.0201605
14,0.78458035,0.88365364,"('antisocial', 'social')",0.8229607,0.8799312,-1.128089,-1.1447097,0.1598174,0.2062917,0.0464743
15,0.19067547,0.03917466,"('boring', 'funny')",-0.14770864,-0.19358155,0.6251973,0.5405531,0.2227214,0.1287154,-0.094006
