,rockwell_male,rockwell_female,tuple,automation_male,automation_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.15823911,-0.18522963,"('unsociable', 'sociable')",0.40371737,0.32995278,-0.22789407,-0.41467464,0.0058614,-0.0899838,-0.0958452
1,1.8114517,1.660795,"('unfriendly', 'friendly')",-0.034724034,-0.34653026,1.8535925,1.6624186,1.2101067,0.9922278,-0.2178789
2,0.8739378,0.898837,"('unlikable', 'likable')",0.43009636,0.40809733,0.7399533,0.82384956,0.6813291,0.7102613,0.0289322
3,-1.680859,-1.6215175,"('repellent', 'pleasant')",-0.5792159,-0.52235913,0.29424444,0.29221526,-0.6552768,-0.6172204,0.0380564
4,-0.19292586,-0.2672177,"('disliked', 'liked')",-0.37768248,-0.50779974,-5.7083564,-5.874813,-2.0929882,-2.2166101,-0.1236219
5,0.51270396,0.44085294,"('distant', 'outgoing')",-0.7440213,-0.8157872,-0.17136861,-0.15902308,-0.1342286,-0.1779858,-0.0437572
6,-0.033532128,-0.08685471,"('distant', 'open')",-0.9961287,-1.1006434,0.34015185,0.3764835,-0.2298363,-0.2703382,-0.0405019
7,-0.3323213,-0.3206704,"('insensitive', 'sensitive')",-1.1038735,-1.0485983,0.2520663,0.22851752,-0.3947095,-0.3802504,0.0144591
8,0.8365731,0.78406525,"('unaffectionate', 'affectionate')",-0.3645324,-0.49288437,0.63842297,0.56025034,0.3701545,0.2838104,-0.0863441
9,1.1549908,1.1121463,"('unaffectionate', 'caring')",-0.26280677,-0.4019781,1.2112093,1.1598119,0.7011311,0.6233267,-0.0778044
10,-0.9455619,-0.965209,"('unsympathetic', 'sympathetic')",-1.4223561,-1.3617857,-0.34369248,-0.4126312,-0.9038702,-0.9132086,-0.0093384
11,-0.29959798,-0.2723501,"('unhelpful', 'helpful')",0.24432448,0.2843061,1.7501497,1.805463,0.5649587,0.6058063,0.0408476
12,0.9606364,1.0176501,"('unsupportive', 'supportive')",0.17760748,0.26504958,-1.6257037,-1.6539713,-0.1624866,-0.1237572,0.0387294
13,-0.038933422,-0.024166353,"('impolite', 'polite')",0.019410346,0.07383205,-0.29945365,-0.35955662,-0.1063256,-0.103297,0.0030286
14,0.05647747,0.13038874,"('antisocial', 'social')",0.2623057,0.31189933,-0.66522175,-0.7317812,-0.1154795,-0.0964977,0.0189818
15,0.52563345,0.44642252,"('boring', 'funny')",-0.3223676,-0.43962896,0.45292234,0.40946427,0.2187294,0.1387526,-0.0799768
16,-1.4117156,-1.4535356,"('unpopular', 'popular')",-0.52766323,-0.6078011,0.71635467,0.6892201,-0.4076747,-0.4573721,-0.0496974
17,-1.0819559,-1.1152765,"('nasty', 'nice')",-0.5422737,-0.48569474,-0.19758627,-0.13835083,-0.607272,-0.579774,0.027498
18,-0.015508473,-0.0964898,"('disagreeable', 'welcoming')",-0.38286376,-0.4348899,-0.30071524,-0.36954582,-0.2330292,-0.3003085,-0.0672793
19,-0.14762172,-0.23948783,"('inhospitable', 'hospitable')",-0.63596004,-0.6972886,-0.057519343,0.0076084062,-0.280367,-0.3097227,-0.0293557
20,0.21883568,0.189799,"('rough', 'thoughtful')",1.2243582,1.2255032,1.1659883,1.0943414,0.8697275,0.8365479,-0.0331796
21,-0.2674599,-0.31718782,"('immoral', 'moral')",-0.011015844,-0.024341028,-0.6415174,-0.70072156,-0.3066644,-0.3474168,-0.0407524
22,-0.11874743,-0.12490155,"('untrustworthy', 'trustworthy')",-0.36243293,-0.4272383,-0.61525637,-0.71192914,-0.3654789,-0.4213563,-0.0558774
23,-0.009959582,-0.05891426,"('insincere', 'sincere')",-0.6912978,-0.7828899,5.342785,5.290538,1.5471759,1.4829113,-0.0642646
24,0.555966,0.5873378,"('dishonest', 'honest')",-0.9449573,-0.9290575,0.74211675,0.6898,0.1177085,0.1160268,-0.0016817
25,1.3405993,1.297209,"('egoistic', 'altruistic')",0.6143401,0.50994515,1.3333522,1.2959225,1.0960972,1.0343589,-0.0617383
26,2.6995668,2.6372316,"('hardhearted', 'benevolent')",1.2588716,1.1387931,1.785648,1.6527922,1.9146954,1.8096056,-0.1050898
27,-0.30503044,-0.2732189,"('hardhearted', 'softhearted')",-0.385839,-0.37344894,1.3026489,1.2170366,0.2039265,0.1901229,-0.0138036
