,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
0,-0.6853302,-0.69868404,"('unsociable', 'sociable')",-1.2505906,-1.221624,0.10819871,0.057555165,-0.13809487,-0.131755,-0.4914542,-0.498627,-0.0071728
1,0.8919102,0.9425424,"('unfriendly', 'friendly')",1.1167281,1.0469589,0.27438986,0.092443086,1.5746263,1.500576,0.9644136,0.8956301,-0.0687835
2,0.75453955,0.7918874,"('unlikable', 'likable')",0.82353073,0.869161,1.5491225,1.5722656,0.41378543,0.42857367,0.8852445,0.9154719,0.0302274
3,-0.7907032,-0.61021787,"('repellent', 'pleasant')",-1.1414741,-0.9783014,-0.31146234,-0.21705477,0.39535117,0.49355656,-0.4620721,-0.3280044,0.1340677
4,-0.22493471,-0.31223547,"('disliked', 'liked')",0.8705747,0.8485645,0.3641377,0.24579957,-7.0953,-7.209705,-1.5213807,-1.606894,-0.0855133
5,0.60366803,0.59746915,"('distant', 'outgoing')",1.5609232,1.4830555,0.13535777,0.060177863,0.10407233,0.00085996464,0.6010054,0.5353906,-0.0656148
6,0.1261889,0.19134222,"('distant', 'open')",1.5398877,1.4567821,-0.11134228,-0.19181663,0.71735626,0.6519092,0.5680226,0.5270542,-0.0409684
7,0.1687754,0.24730167,"('insensitive', 'sensitive')",-0.8759479,-0.80545884,-0.9991414,-0.92233276,0.74652714,0.8085598,-0.2399467,-0.1679825,0.0719642
8,1.3012635,1.2770467,"('unaffectionate', 'affectionate')",1.2541366,1.1110694,-0.039541982,-0.11920475,1.4081931,1.3064482,0.9810128,0.8938399,-0.0871729
9,1.215815,1.243172,"('unaffectionate', 'caring')",1.1382943,1.0440533,-0.22409196,-0.282113,1.7226205,1.6733615,0.9631594,0.9196184,-0.043541
10,-0.60569465,-0.46054637,"('unsympathetic', 'sympathetic')",-2.0995834,-1.9778587,-1.4502302,-1.3472276,0.111333825,0.22415052,-1.0110435,-0.8903705,0.120673
11,-0.029457644,-0.027073152,"('unhelpful', 'helpful')",-0.6417452,-0.6029083,-0.6482874,-0.6149674,0.7188254,0.75090283,-0.1501662,-0.1235115,0.0266547
12,0.7085095,0.81202495,"('unsupportive', 'supportive')",-0.52241296,-0.44332623,-0.9255893,-0.8438138,-1.8836288,-1.9064132,-0.6557804,-0.5953821,0.0603983
13,-0.23292682,-0.3015825,"('impolite', 'polite')",-1.1647477,-1.0601069,-0.69277495,-0.64959866,-0.44797483,-0.43619272,-0.6346061,-0.6118702,0.0227359
14,0.114923954,0.05176125,"('antisocial', 'social')",-1.421673,-1.4035174,0.9789896,0.98470813,0.19762498,0.17252427,-0.0325336,-0.0486309,-0.0160973
15,0.8419613,0.6513182,"('boring', 'funny')",0.9311241,0.7276482,0.7353252,0.6584196,0.47646037,0.35184175,0.7462177,0.5973069,-0.1489108
