,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
0,-0.21730922,-0.37120813,"('unsociable', 'sociable')",-0.2173092,-0.3712081,-0.1538989
1,1.1332386,1.0283518,"('unfriendly', 'friendly')",1.1332386,1.0283518,-0.1048868
2,1.2777624,1.317026,"('unlikable', 'likable')",1.2777624,1.317026,0.0392636
3,0.10478204,0.23916951,"('repellent', 'pleasant')",0.104782,0.2391695,0.1343875
4,-3.7433882,-3.892506,"('disliked', 'liked')",-3.7433882,-3.8925059,-0.1491177
5,0.16995928,0.065956794,"('distant', 'outgoing')",0.1699593,0.0659568,-0.1040025
6,-0.15537193,-0.20110022,"('distant', 'open')",-0.1553719,-0.2011002,-0.0457283
7,0.65256065,0.6331061,"('insensitive', 'sensitive')",0.6525607,0.6331061,-0.0194546
8,0.2956454,0.26479697,"('unaffectionate', 'affectionate')",0.2956454,0.264797,-0.0308484
9,1.0971335,1.071241,"('unaffectionate', 'caring')",1.0971335,1.071241,-0.0258925
10,-0.23513076,-0.21125051,"('unsympathetic', 'sympathetic')",-0.2351308,-0.2112505,0.0238803
11,1.9512223,1.9958674,"('unhelpful', 'helpful')",1.9512223,1.9958674,0.0446451
12,-0.51572955,-0.54800874,"('unsupportive', 'supportive')",-0.5157295,-0.5480087,-0.0322792
13,-0.019795792,-0.11648844,"('impolite', 'polite')",-0.0197958,-0.1164884,-0.0966926
14,0.11348928,0.025876008,"('antisocial', 'social')",0.1134893,0.025876,-0.0876133
15,0.4857188,0.3516669,"('boring', 'funny')",0.4857188,0.3516669,-0.1340519
16,0.118634716,0.027666088,"('unpopular', 'popular')",0.1186347,0.0276661,-0.0909686
17,-0.67124635,-0.64536494,"('nasty', 'nice')",-0.6712463,-0.6453649,0.0258814
18,-0.17197424,-0.2091544,"('disagreeable', 'welcoming')",-0.1719742,-0.2091544,-0.0371802
19,-0.6030905,-0.602768,"('inhospitable', 'hospitable')",-0.6030905,-0.602768,0.0003225
20,0.06648563,0.1045775,"('rough', 'thoughtful')",0.0664856,0.1045775,0.0380919
21,-0.13038868,-0.1405931,"('immoral', 'moral')",-0.1303887,-0.1405931,-0.0102044
22,-0.46437666,-0.4404234,"('untrustworthy', 'trustworthy')",-0.4643767,-0.4404234,0.0239533
23,3.6534824,3.6463933,"('insincere', 'sincere')",3.6534824,3.6463933,-0.0070891
24,0.9048976,0.84065175,"('dishonest', 'honest')",0.9048976,0.8406518,-0.0642458
25,0.180264,0.1268723,"('egoistic', 'altruistic')",0.180264,0.1268723,-0.0533917
26,0.30066985,0.22843473,"('hardhearted', 'benevolent')",0.3006698,0.2284347,-0.0722351
27,0.49858728,0.4926329,"('hardhearted', 'softhearted')",0.4985873,0.4926329,-0.0059544
28,0.64813584,0.5600423,"('disloyal', 'loyal')",0.6481358,0.5600423,-0.0880935
29,-0.27688068,-0.31837854,"('unfair', 'fair')",-0.2768807,-0.3183785,-0.0414978
30,0.7627163,0.72182244,"('intolerant', 'tolerant')",0.7627163,0.7218224,-0.0408939
31,-1.6230426,-1.6768427,"('evil', 'good')",-1.6230426,-1.6768427,-0.0538001
32,0.6236126,0.5515083,"('unkind', 'kind')",0.6236126,0.5515083,-0.0721043
33,0.5736017,0.47463128,"('wrong', 'right')",0.5736017,0.4746313,-0.0989704
34,2.966473,3.015256,"('mean', 'honorable')",2.9664731,3.0152559,0.0487828
35,-1.1367419,-1.2056531,"('corrupt', 'incorrupt')",-1.1367419,-1.2056531,-0.0689112
36,-0.4256444,-0.48299944,"('hostile', 'amicable')",-0.4256444,-0.4829994,-0.057355
37,-0.57475615,-0.58927315,"('fake', 'genuine')",-0.5747561,-0.5892732,-0.0145171
38,0.7241834,0.7082989,"('untruthful', 'truthful')",0.7241834,0.7082989,-0.0158845
39,0.39970517,0.4155264,"('exploitative', 'cooperative')",0.3997052,0.4155264,0.0158212
40,-1.0043373,-1.0370009,"('stingy', 'generous')",-1.0043373,-1.0370009,-0.0326636
41,0.024798498,-0.06513239,"('unforgiving', 'forgiving')",0.0247985,-0.0651324,-0.0899309
42,-1.0767796,-1.0352435,"('unreliable', 'reliable')",-1.0767796,-1.0352435,0.0415361
