,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.906405,0.7254594,"('unsociable', 'sociable')",-0.25602826,-0.41949117,0.3251883,0.1529841,-0.1722042
1,2.3583088,2.3589032,"('unfriendly', 'friendly')",1.3918172,1.2538289,1.8750629,1.806366,-0.0686969
2,0.42161578,0.46391076,"('unlikable', 'likable')",0.70774454,0.78932005,0.5646802,0.6266154,0.0619352
3,-0.58460027,-0.5265818,"('repellent', 'pleasant')",-0.013479019,0.052510984,-0.2990396,-0.2370354,0.0620042
4,-1.3962582,-1.3425426,"('disliked', 'liked')",-5.9785547,-5.9638324,-3.6874065,-3.6531875,0.034219
5,2.0211318,2.1151395,"('distant', 'outgoing')",-0.3768539,-0.36721268,0.8221389,0.8739634,0.0518245
6,1.4370693,1.5403769,"('distant', 'open')",0.066958874,0.046587605,0.7520141,0.7934822,0.0414681
7,0.50997746,0.52111405,"('insensitive', 'sensitive')",0.0051779766,0.042517524,0.2575777,0.2818158,0.0242381
8,0.44839394,0.5163575,"('unaffectionate', 'affectionate')",0.053673707,0.032575577,0.2510338,0.2744665,0.0234327
9,1.7647043,1.8484492,"('unaffectionate', 'caring')",0.64524,0.6434656,1.2049721,1.2459574,0.0409853
10,0.21007586,0.15810564,"('unsympathetic', 'sympathetic')",-0.20157748,-0.2551542,0.0042492,-0.0485243,-0.0527735
11,1.5437064,1.590404,"('unhelpful', 'helpful')",2.7218075,2.7752144,2.1327569,2.1828094,0.0500525
12,1.3982586,1.504505,"('unsupportive', 'supportive')",-1.8069488,-1.7266765,-0.2043451,-0.1110857,0.0932594
13,0.6883368,0.53994316,"('impolite', 'polite')",-0.3501697,-0.40033278,0.1690836,0.0698052,-0.0992784
14,0.24889052,0.11698502,"('antisocial', 'social')",-0.8990621,-0.92085385,-0.3250858,-0.4019344,-0.0768486
15,1.1091864,1.1399423,"('boring', 'funny')",0.37165165,0.34682736,0.740419,0.7433848,0.0029658
16,-1.4392222,-1.3685635,"('unpopular', 'popular')",0.16622049,0.25232604,-0.6365008,-0.5581188,0.078382
17,-0.7894831,-0.6823071,"('nasty', 'nice')",-0.4275846,-0.34081167,-0.6085339,-0.5115594,0.0969745
18,-0.9984969,-1.0910966,"('disagreeable', 'welcoming')",-0.46978104,-0.46511626,-0.734139,-0.7781065,-0.0439675
19,1.1993945,1.2766232,"('inhospitable', 'hospitable')",-0.014629126,0.02210578,0.5923827,0.6493645,0.0569818
20,0.8372321,0.8206538,"('rough', 'thoughtful')",0.9912392,0.97720987,0.9142357,0.8989319,-0.0153038
21,1.2748783,1.2396394,"('immoral', 'moral')",-0.35548922,-0.39199233,0.4596945,0.4238235,-0.035871
22,0.9831419,0.8665126,"('untrustworthy', 'trustworthy')",-0.7715482,-0.8679405,0.1057968,-0.0007139,-0.1065107
23,1.8798088,1.8291069,"('insincere', 'sincere')",5.8484473,5.7846384,3.8641281,3.8068726,-0.0572555
24,1.6535642,1.6339055,"('dishonest', 'honest')",1.0719805,1.0411735,1.3627723,1.3375394,-0.0252329
25,-0.5522406,-0.59444314,"('egoistic', 'altruistic')",1.3469464,1.3183466,0.3973529,0.3619517,-0.0354012
26,1.3855487,1.2653518,"('hardhearted', 'benevolent')",1.4805871,1.4269682,1.4330679,1.3461599,-0.086908
27,1.1752181,1.1853482,"('hardhearted', 'softhearted')",0.76803017,0.7068769,0.9716241,0.9461125,-0.0255116
28,-0.008953521,-0.124495566,"('disloyal', 'loyal')",1.038893,0.9141363,0.5149697,0.3948204,-0.1201493
29,0.1755564,0.18988082,"('unfair', 'fair')",-0.58602387,-0.7592351,-0.2052337,-0.2846771,-0.0794434
30,2.0320647,2.0361328,"('intolerant', 'tolerant')",1.5206921,1.5159013,1.7763784,1.7760171,-0.0003613
31,-0.97223455,-0.78566253,"('evil', 'good')",-1.7059283,-1.6993585,-1.3390814,-1.2425106,0.0965708
32,1.2259171,1.1554686,"('unkind', 'kind')",1.3483545,1.2625433,1.2871358,1.209006,-0.0781298
33,0.7930907,0.78208965,"('wrong', 'right')",-1.0157635,-1.0566024,-0.1113364,-0.1372564,-0.02592
34,1.3939258,1.5427157,"('mean', 'honorable')",6.0361032,6.215293,3.7150145,3.8790042,0.1639897
35,-0.89625615,-0.89356184,"('corrupt', 'incorrupt')",-0.29925948,-0.41790017,-0.5977578,-0.655731,-0.0579732
36,-0.2947183,-0.21083891,"('hostile', 'amicable')",-0.23968849,-0.37006202,-0.2672034,-0.2904505,-0.0232471
37,0.18569185,0.23280433,"('fake', 'genuine')",0.14333025,0.12377786,0.1645111,0.1782911,0.01378
38,1.0450045,1.1473895,"('untruthful', 'truthful')",0.4050341,0.47902125,0.7250193,0.8132054,0.0881861
39,2.0343177,1.9802647,"('exploitative', 'cooperative')",0.2268182,0.20505856,1.130568,1.0926616,-0.0379064
40,-0.7717732,-0.7642864,"('stingy', 'generous')",-2.4306135,-2.4356647,-1.6011934,-1.5999756,0.0012178
41,0.5457309,0.56329787,"('unforgiving', 'forgiving')",-0.24512486,-0.27619946,0.150303,0.1435492,-0.0067538
42,0.49883407,0.49900815,"('unreliable', 'reliable')",-2.660676,-2.5976326,-1.0809209,-1.0493122,0.0316087
43,1.0354475,1.0593097,"('irresponsible', 'responsible')",0.6850174,0.70732045,0.8602325,0.8833151,0.0230826
44,-1.8709683,-1.7990559,"('prejudiced', 'unprejudiced')",-1.1861967,-1.1513425,-1.5285826,-1.4751992,0.0533834
45,-0.20402814,-0.09418708,"('incompetent', 'competent')",-0.39508894,-0.33155254,-0.2995586,-0.2128698,0.0866888
46,-0.3619715,-0.42423517,"('uncompetitive', 'competitive')",-0.44133368,-0.48025516,-0.4016526,-0.4522452,-0.0505926
47,0.6564682,0.6410209,"('stupid', 'smart')",5.0923047,5.248646,2.8743865,2.9448333,0.0704468
48,0.9012053,0.9142608,"('unintelligent', 'intelligent')",0.8641303,0.81912786,0.8826678,0.8666943,-0.0159735
49,0.12359105,0.1593653,"('unable', 'able')",-0.0489886,0.00327567,0.0373012,0.0813205,0.0440193
