,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,2.2809708,1.8568277,"('unsociable', 'sociable')",0.47489852,0.48400876,0.99297976,1.1174113,-0.22031128,-0.33881193,0.8821344,0.7798589,-0.1022755
1,-1.5983489,-1.6376941,"('unfriendly', 'friendly')",-0.024259282,-0.13492195,-0.044018008,-0.049217235,1.8353817,1.7730899,0.0421889,-0.0121858,-0.0543747
2,0.7541875,0.77126795,"('unlikable', 'likable')",0.96409583,1.0827214,0.5515938,0.62251884,0.24376988,0.33060902,0.6284118,0.7017793,0.0733675
3,1.273642,1.0366101,"('repellent', 'pleasant')",-0.68757,-0.51829845,-0.018564148,0.24380623,0.36930585,0.44728574,0.2342034,0.3023509,0.0681475
4,-1.444614,-1.1321554,"('disliked', 'liked')",-0.17249314,-0.20672785,-0.26707053,-0.20795894,-6.5876937,-6.689412,-2.1179678,-2.0590637,0.0589041
5,-3.014336,-2.6144042,"('distant', 'outgoing')",-0.4692013,-0.54935694,-0.4485128,-0.51116717,-0.25427917,-0.2411946,-1.0465823,-0.9790307,0.0675516
6,-3.32614,-3.00023,"('distant', 'open')",-0.73540455,-0.7951435,-0.5018981,-0.49989176,0.572967,0.5521096,-0.9976189,-0.9357889,0.06183
7,1.787328,1.4795169,"('insensitive', 'sensitive')",0.7245725,0.8237305,0.8106405,1.058828,0.91069317,0.861398,1.0583086,1.0558684,-0.0024402
8,-0.6716694,-0.47549307,"('unaffectionate', 'affectionate')",0.2349579,0.09854631,-0.22038013,-0.33878458,0.9286866,0.84551096,0.0678988,0.0324449,-0.0354539
9,0.47480837,0.4949885,"('unaffectionate', 'caring')",0.85410106,0.70787513,0.348498,0.2622916,1.3019903,1.2822791,0.7448494,0.6868587,-0.0579907
10,2.8026693,2.2677333,"('unsympathetic', 'sympathetic')",0.09018329,0.19406952,0.30872977,0.6019902,-0.0070808036,-0.030354377,0.7986254,0.7583597,-0.0402657
11,1.3174323,1.0868691,"('unhelpful', 'helpful')",0.61976707,0.74959564,0.061986323,0.24860734,1.7585932,1.8611193,0.9394447,0.9865478,0.0471031
12,2.2397742,2.20267,"('unsupportive', 'supportive')",0.8868889,1.0138296,0.54773295,0.82618606,-1.9236293,-1.9151566,0.4376917,0.5318823,0.0941906
13,1.8786092,1.5568053,"('impolite', 'polite')",1.1701295,1.2123097,1.2129003,1.3125294,-0.29048142,-0.34171164,0.9927894,0.9349833,-0.0578061
14,3.2436402,2.9469976,"('antisocial', 'social')",0.96697146,1.0377928,0.79032135,0.88558656,-0.48153338,-0.5037006,1.1298499,1.0916691,-0.0381808
15,-0.17409219,-0.059558243,"('boring', 'funny')",0.7047075,0.6665884,0.34398717,0.21792713,0.24841264,0.20632698,0.2807538,0.2578211,-0.0229327
16,-1.8734893,-1.7169623,"('unpopular', 'popular')",-1.1959609,-1.1565065,-0.81710744,-0.6784692,0.44886485,0.5219183,-0.8594232,-0.7575049,0.1019183
17,-0.78454006,-0.5585959,"('nasty', 'nice')",-0.2514949,-0.12845822,-0.60644823,-0.5501568,-0.62559295,-0.5015745,-0.567019,-0.4346963,0.1323227
18,-0.11130111,-0.08686705,"('disagreeable', 'welcoming')",-0.39603817,-0.35230717,-0.48986912,-0.38705182,-0.6118976,-0.62885106,-0.4022765,-0.3637693,0.0385072
19,-0.7285535,-0.4254387,"('inhospitable', 'hospitable')",-0.124892205,-0.054918535,-0.70677596,-0.67186373,-0.10091443,-0.018078938,-0.415284,-0.292575,0.122709
20,0.29402322,0.21012643,"('rough', 'thoughtful')",0.24606638,0.35882974,-0.31854343,-0.13115346,1.0209486,1.0127835,0.3106237,0.3626465,0.0520228
21,3.4542365,3.1027982,"('immoral', 'moral')",0.0039699767,0.11171837,0.557998,0.73645395,-0.6374276,-0.630961,0.8446942,0.8300024,-0.0146918
22,1.7746383,1.4854454,"('untrustworthy', 'trustworthy')",0.45660225,0.53131354,0.40243995,0.56342494,-0.850677,-0.9165877,0.4457508,0.4158991,-0.0298517
23,2.2391088,1.8708495,"('insincere', 'sincere')",0.9880391,1.0714215,0.60934657,0.82068634,6.114295,6.121308,2.4876974,2.4710662,-0.0166312
24,0.9051701,0.79930925,"('dishonest', 'honest')",0.93043005,0.89308614,0.04030247,-0.069825985,0.77858496,0.69614625,0.6636219,0.5796789,-0.083943
25,-1.5503618,-1.3437568,"('egoistic', 'altruistic')",-0.42231178,-0.5643728,0.044039,-0.08686862,1.3590046,1.287318,-0.1424075,-0.1769201,-0.0345126
26,-0.3108983,-0.21890736,"('hardhearted', 'benevolent')",1.1155581,1.0090015,0.7642892,0.77082074,1.2426523,1.2439765,0.7029003,0.7012228,-0.0016775
27,-0.7843327,-0.76968133,"('hardhearted', 'softhearted')",0.265553,0.15704703,0.8117041,0.7955063,1.5986471,1.4155962,0.4728929,0.3996171,-0.0732758
28,1.0699207,0.83339006,"('disloyal', 'loyal')",0.5092008,0.39019638,0.22658753,0.19563448,1.149558,1.0044389,0.7388167,0.605915,-0.1329017
29,-1.4647002,-1.2885438,"('unfair', 'fair')",-0.21786165,-0.24234776,-0.5897998,-0.60958105,-0.7034318,-0.83487916,-0.7439484,-0.743838,0.0001104
30,1.8896247,1.7739248,"('intolerant', 'tolerant')",0.618446,0.7000891,0.87503475,1.022576,0.69696754,0.70910716,1.0200182,1.0514243,0.0314061
31,-4.248139,-3.7364182,"('evil', 'good')",-0.6777456,-0.7385544,-1.189993,-1.2538184,-0.8152059,-0.8375237,-1.7327708,-1.6415787,0.0911921
32,2.198738,1.9329919,"('unkind', 'kind')",0.59704304,0.5698505,1.0297215,1.0197268,1.1453893,1.0218451,1.242723,1.1361036,-0.1066194
33,-0.5615829,-0.4431567,"('wrong', 'right')",0.6775449,0.60427207,-0.4689166,-0.58334184,-0.62960774,-0.6822702,-0.2456406,-0.2761242,-0.0304836
34,-0.3516239,-0.20718965,"('mean', 'honorable')",-0.9032602,-0.75369525,0.046720967,0.2559131,6.1988425,6.3590536,1.2476699,1.4135205,0.1658506
35,-2.9957118,-2.6354094,"('corrupt', 'incorrupt')",-0.7558514,-0.9369198,-1.3597236,-1.6293758,-0.25430012,-0.39808625,-1.3413967,-1.3999478,-0.0585511
36,-3.643143,-3.2247708,"('hostile', 'amicable')",-1.3966094,-1.5767751,-1.8809625,-1.9568257,-0.048809502,-0.14389692,-1.7423811,-1.7255672,0.0168139
37,1.1504639,1.0069028,"('fake', 'genuine')",0.5000446,0.56224346,0.15927175,0.22227284,0.645401,0.6011918,0.6137953,0.5981528,-0.0156425
