,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.50997394,-0.59116113,"('unsociable', 'sociable')",-0.1385988,-0.30203652,-0.3242864,-0.4465988,-0.1223124
1,-1.2243493,-1.3577892,"('unfriendly', 'friendly')",1.5443417,1.3043125,0.1599962,-0.0267383,-0.1867345
2,0.8492675,0.9073539,"('unlikable', 'likable')",0.8745295,0.95736307,0.8618985,0.9323585,0.07046
3,-0.11015037,0.011612178,"('repellent', 'pleasant')",0.19735377,0.26447904,0.0436017,0.1380456,0.0944439
4,-0.16485621,-0.23757914,"('disliked', 'liked')",-5.5287714,-5.469746,-2.8468139,-2.8536627,-0.0068488
5,-1.3442268,-1.3849193,"('distant', 'outgoing')",-0.3334674,-0.4200684,-0.8388471,-0.9024938,-0.0636467
6,-1.8238971,-1.84245,"('distant', 'open')",0.06883544,-0.04237455,-0.8775308,-0.9424123,-0.0648815
7,-0.27592403,-0.19294433,"('insensitive', 'sensitive')",0.3892687,0.4425369,0.0566723,0.1247963,0.068124
8,-1.3893291,-1.4485843,"('unaffectionate', 'affectionate')",0.6558982,0.5001998,-0.3667154,-0.4741923,-0.1074769
9,-1.4178416,-1.4522504,"('unaffectionate', 'caring')",0.8123828,0.70608175,-0.3027294,-0.3730843,-0.0703549
10,-0.847389,-0.7715121,"('unsympathetic', 'sympathetic')",-0.42758945,-0.42958808,-0.6374892,-0.6005501,0.0369391
11,-0.35237378,-0.3213501,"('unhelpful', 'helpful')",1.5502894,1.5269816,0.5989578,0.6028157,0.0038579
12,-0.84919995,-0.72735864,"('unsupportive', 'supportive')",-1.8569528,-1.8450081,-1.3530763,-1.2861834,0.0668929
13,0.209999,0.24948691,"('impolite', 'polite')",-0.23913148,-0.20507923,-0.0145662,0.0222038,0.03677
14,0.5485983,0.6231933,"('antisocial', 'social')",-0.021527596,-0.022466969,0.2635354,0.3003632,0.0368278
15,0.06454465,-0.024935404,"('boring', 'funny')",0.8507793,0.84168905,0.457662,0.4083768,-0.0492852
16,-0.42957678,-0.47783166,"('unpopular', 'popular')",0.67616695,0.70091933,0.1232951,0.1115438,-0.0117513
17,-0.26727834,-0.2791368,"('nasty', 'nice')",-0.43784267,-0.4158544,-0.3525605,-0.3474956,0.0050649
18,-0.22424984,-0.195247,"('disagreeable', 'welcoming')",-0.38482434,-0.4794529,-0.3045371,-0.33735,-0.0328129
19,-1.5432093,-1.5728576,"('inhospitable', 'hospitable')",-0.2540258,-0.25206417,-0.8986176,-0.9124609,-0.0138433
20,0.41897923,0.44781542,"('rough', 'thoughtful')",1.1499349,1.090551,0.7844571,0.7691832,-0.0152739
21,0.5364369,0.5097042,"('immoral', 'moral')",-0.302228,-0.24965145,0.1171045,0.1300264,0.0129219
22,0.3080689,0.34075308,"('untrustworthy', 'trustworthy')",-0.8032896,-0.8574278,-0.2476103,-0.2583373,-0.010727
23,-0.5284887,-0.5380936,"('insincere', 'sincere')",5.0491743,4.8443007,2.2603428,2.1531036,-0.1072392
24,-0.48049763,-0.45020685,"('dishonest', 'honest')",0.6562842,0.63474816,0.0878933,0.0922707,0.0043774
25,0.028893456,-0.0449087,"('egoistic', 'altruistic')",1.4911302,1.4284497,0.7600119,0.6917706,-0.0682413
26,0.09458192,0.06503932,"('hardhearted', 'benevolent')",1.7776172,1.6982039,0.9360996,0.8816216,-0.054478
27,-0.6764651,-0.60724586,"('hardhearted', 'softhearted')",1.1484165,1.1004468,0.2359757,0.2466005,0.0106248
28,-0.19973825,-0.30934495,"('disloyal', 'loyal')",0.8433853,0.67711765,0.3218235,0.1838863,-0.1379372
29,-0.45565993,-0.5291685,"('unfair', 'fair')",-0.7012495,-0.8870127,-0.5784547,-0.7080906,-0.1296359
30,1.3057857,1.2569683,"('intolerant', 'tolerant')",1.6720511,1.6452446,1.4889183,1.4511064,-0.0378119
31,-1.2844411,-1.3083181,"('evil', 'good')",-0.9434139,-1.1011246,-1.1139275,-1.2047215,-0.090794
32,-0.12660918,-0.12139316,"('unkind', 'kind')",0.738381,0.65800405,0.3058859,0.2683055,-0.0375804
33,0.3544822,0.27528143,"('wrong', 'right')",-0.3602586,-0.43687987,-0.0028882,-0.0807992,-0.077911
34,-0.38522398,-0.3457727,"('mean', 'honorable')",5.5073724,5.530057,2.5610743,2.5921421,0.0310678
35,-0.25636977,-0.3874331,"('corrupt', 'incorrupt')",-0.09524144,-0.23778693,-0.1758056,-0.31261,-0.1368044
36,-1.2306787,-1.3912768,"('hostile', 'amicable')",0.22652033,-0.015739791,-0.5020792,-0.7035083,-0.2014291
37,-0.16486733,-0.103143506,"('fake', 'genuine')",0.118071735,0.1684794,-0.0233978,0.0326679,0.0560657
38,-0.90314126,-0.91502756,"('untruthful', 'truthful')",-0.10712832,-0.11407774,-0.5051348,-0.5145527,-0.0094179
39,0.83441967,0.83673155,"('exploitative', 'cooperative')",0.19588138,0.19697759,0.5151505,0.5168546,0.0017041
40,0.1110706,0.16491832,"('stingy', 'generous')",-1.2477286,-1.2816049,-0.568329,-0.5583433,0.0099857
41,0.04674624,0.0546567,"('unforgiving', 'forgiving')",0.2975432,0.1961766,0.1721447,0.1254167,-0.046728
42,0.28505597,0.45357776,"('unreliable', 'reliable')",-2.7434773,-2.5371146,-1.2292107,-1.0417684,0.1874423
43,-0.4726433,-0.36393625,"('irresponsible', 'responsible')",0.5651144,0.5431296,0.0462355,0.0895967,0.0433612
44,0.19339994,0.2410624,"('prejudiced', 'unprejudiced')",-1.4509972,-1.3814416,-0.6287987,-0.5701896,0.0586091
45,-0.037265632,0.0037814751,"('incompetent', 'competent')",0.14678045,0.13880673,0.0547574,0.0712941,0.0165367
46,-0.06481335,-0.010492651,"('uncompetitive', 'competitive')",-0.55528885,-0.5063562,-0.3100511,-0.2584244,0.0516267
47,0.13160998,0.23243405,"('stupid', 'smart')",4.9616256,4.9239764,2.5466177,2.5782053,0.0315876
48,0.23506694,0.14780523,"('unintelligent', 'intelligent')",0.83509535,0.78348726,0.5350811,0.4656462,-0.0694349
49,-0.15675499,-0.12287961,"('unable', 'able')",-0.046281055,0.02262738,-0.101518,-0.0501261,0.0513919
50,0.07805075,0.124349676,"('clumsy', 'skillful')",0.09373517,0.11531906,0.085893,0.1198344,0.0339414
51,-0.35429233,-0.47118324,"('uneducated', 'educated')",0.5380433,0.49301833,0.0918755,0.0109175,-0.080958
52,-0.31997898,-0.5223121,"('irrational', 'rational')",0.22021294,0.07252486,-0.049883,-0.2248936,-0.1750106
53,-1.3402804,-1.3875412,"('uncreative', 'creative')",0.6997332,0.64465666,-0.3202736,-0.3714423,-0.0511687
54,-0.43492758,-0.56586874,"('incapable', 'capable')",1.0734127,1.0294751,0.3192425,0.2318032,-0.0874393
55,0.51073056,0.53222096,"('incompetent', 'clever')",0.30707586,0.31821975,0.4089032,0.4252204,0.0163172
